,,Experiment: 10 U panel 1,Analysis: Analysis 2,User: Admin,Plate: 9,Plate Type: 96 Well,Plate Order: Row,Export Date: 4/21/2015,Export Time: 10:16:55 AM,,,,,,,,,,,,,,,,,,,,,,,,
C04,Kdm5b.2,C04,Sample,97.52066116,65.17295597,65.54347826,55.94405594,39.07232704,38.80434783,8092.72533,1451.013773,1396.726181,410.2320484,215.0763481,221.5586708,163.9980787,436.6698601,256.242818,23.96694215,33.56918239,30.97826087,1865.094134,1550.558538,1454.859328,1169.285488,460.06837,272.2555162,16154,11133,1573,1272,920,8274
C05,Mbd4.2,C05,Sample,99.04648391,65.06696429,63.75661376,51.0727056,32.25446429,32.01058201,10012.90402,1458.192911,1492.931232,330.5026304,158.7145156,190.0735579,168.7664656,564.2545526,250.8576097,34.32657926,44.19642857,37.16931217,1806.625836,1622.76562,1172.010698,949.9924608,327.278819,230.7674915,15432,10708,1678,896,756,8243
C06,Mbd2.1,C06,Sample,97.2972973,58.62068966,63.10412574,51.35135135,44.82758621,38.62475442,7361.802708,1143.453661,1311.010863,378.7726593,283.6501973,211.4143748,436.36733,765.7029876,357.0549212,51.35135135,48.27586207,30.09823183,1597.766345,1392.579116,1362.604523,1015.735634,167.1164903,271.9861132,21336,14531,37,29,2545,10853
C07,Mbd1.2,C07,Sample,98.59002169,70.78005115,65.45988258,59.54446855,43.47826087,32.68101761,9308.500463,2105.082991,1385.52982,575.8615286,295.8826126,182.4190083,109.3734382,342.0908163,268.8598812,33.73101952,42.13554987,37.57338552,1972.819876,1667.660879,1339.54718,916.0632907,460.3203965,319.2907517,17060,11391,1844,1564,1022,8365
C08,Kdm5d.2,C08,Sample,97.42647059,66.72710789,60.17130621,50.91911765,33.54487761,27.51605996,8574.600145,1552.130241,1167.605168,317.3239529,181.7946865,126.0856292,199.6395432,516.4347932,346.4535802,31.98529412,39.52855848,34.79657388,1925.077806,1496.703864,1294.024237,1013.313137,451.3569206,227.1178119,16680,11336,1632,1103,934,8654
C09,Mecom.1,C09,Sample,97.57688723,61.71586716,61.85372005,52.56290774,39.20664207,35.11979823,7769.519418,1217.674017,1221.750918,402.4199065,222.1605637,180.306455,330.4296686,814.2149106,288.8493557,31.50046598,41.60516605,36.38083228,2259.100588,1868.088199,1250.63772,1194.381642,450.2074533,277.5868914,17533,11412,1073,1084,1586,8281
C10,L3mbtl4.2,C10,Sample,98.19403612,67.39278421,68.91566265,51.82696346,40.7079646,34.93975904,9442.580328,1634.145522,1716.812616,301.8313447,248.9684685,152.7392189,181.0621112,542.1096556,193.2482408,32.21335573,41.52484683,36.86746988,2086.575581,1665.527707,1188.39133,1181.542063,399.0835552,187.9385928,12149,8452,2381,1469,415,6455
C11,L3mbtl2.1,C11,Sample,97.55877034,66.09090909,66.71490593,51.44665461,36.90909091,36.25180897,8069.416139,1474.362635,1400.992307,368.0794548,216.4773817,194.0832664,131.569788,341.9875357,243.1073628,31.37432188,41.72727273,37.91606368,1841.497555,1411.892039,1235.452464,1152.649651,520.1527902,346.0227992,15849,11393,1106,1100,1382,8029
D02,Kdm5c.2,D02,Sample,99.22367783,70.86409032,63.75121477,59.87384765,42.37950499,43.6345967,11767.14957,2019.872957,1301.777803,518.8938177,301.218325,355.1903406,161.221433,483.3483335,265.6635904,19.16545366,25.92270951,29.25170068,2353.464856,1620.211334,1287.319119,1163.419283,374.8456708,239.3519604,16954,11261,2061,2303,1029,8155
D03,Mecom.2,D03,Sample,98.29457364,69.53055802,66.02006689,63.41085271,48.36138175,41.00334448,8757.164713,1934.849841,1527.216803,582.6066922,396.7738182,269.1947394,258.7586079,545.3273816,230.9528782,46.20155039,53.41009743,40.93645485,2073.14554,1737.903354,1276.411933,1279.435977,461.0431322,300.3205017,13314,9012,645,1129,1495,6324
D04,L3mbtl4.3,D04,Sample,98.91994917,74.00593472,64.47280054,61.88055909,50.97922849,42.51175285,9629.36065,2425.68578,1648.514714,633.4583234,434.135891,272.1322239,175.0280509,502.1831602,279.5430215,44.72681067,51.92878338,43.11618536,2138.268868,1962.413154,1246.721015,1511.325697,538.7268269,230.8873435,17432,11147,1574,1685,1489,8292
D05,Kdm6b.1,D05,Sample,96.90909091,68.99488927,64.91620112,68.72727273,62.35093697,43.46368715,6999.26713,1756.307046,1429.409216,832.364406,737.9713583,301.9775138,241.3406719,496.5756645,310.8508376,32.72727273,45.14480409,40.11173184,1930.691924,1987.858296,1401.513896,1210.897086,554.193031,330.6569118,14072,9325,550,587,1790,6455
D06,Kdm6a.2,D06,Sample,96.46017699,60.3085554,65.40880503,69.1069992,43.40813464,37.73584906,6838.046521,1135.075234,1467.31561,871.6975979,307.6768228,235.8908651,219.8784884,670.8222757,277.1463135,43.04102977,50.35063114,42.13836478,1843.171118,1856.183253,1248.564705,1189.079287,449.9773403,351.182879,12814,8449,1243,1426,1113,5630
D07,Mecom.3,D07,Sample,98.47856155,71.51702786,66.78200692,55.87828492,44.05130473,42.90657439,9415.559673,2091.186503,1467.238502,455.3807846,294.0181049,290.1902767,161.7889862,406.9760811,266.901217,37.94375288,47.14727996,45.32871972,2078.443227,1873.504113,1396.26976,1429.3069,680.2122518,347.0220912,18740,12120,2169,2261,1156,8951
D08,Mbd2.2,D08,Sample,95.00870575,63.66492147,64.75164572,69.52988973,54.2408377,40.51466188,6554.426378,1398.279844,1413.763267,964.9982438,528.22184,239.2062056,216.6289061,242.0228267,299.7418174,27.5101567,29.26701571,44.22501496,2159.404644,1457.361226,1297.590158,967.8563888,299.3449327,245.5951971,18954,12306,1723,1910,1671,8479
D09,L3mbtl1.2,D09,Sample,97.61399788,68.71823828,65.96774194,55.24920467,43.36533032,41.61290323,8639.703282,1637.948573,1521.416223,386.4715532,300.9922567,268.4806687,233.593765,547.3194908,303.7969745,39.4485684,44.94635799,41.61290323,1945.683752,1651.419888,1245.264902,1339.545883,490.6695384,263.9526495,13348,8752,1886,1771,620,6179
D10,Kdm5b.3,D10,Sample,97.96782388,68.98734177,69.24778761,60.96528366,45.75045208,43.87905605,8763.005552,1754.384697,1882.361699,597.3210287,307.6078057,306.2060853,331.4468641,581.1397504,244.5592715,39.37341236,44.39421338,36.94690265,1484.014716,1214.551869,1288.616421,1185.698223,492.7012412,312.7691474,15412,10527,1181,1106,1356,8038
D11,Men1.2,D11,Sample,98.11320755,73.17073171,67.12668082,54.71698113,56.09756098,42.17975938,7162.006146,1758.907414,1594.406084,591.3057045,242.6260063,258.5066228,565.4849337,217.0155287,290.9585594,41.50943396,48.7804878,37.50884643,2014.833555,1715.706858,1367.877664,986.9697657,549.7216025,310.127345,16844,11323,53,41,2826,8338
E02,L3mbtl2.2,E02,Sample,100,75,67.17415522,61.53846154,25,38.76717416,7892.906511,1484.499847,1625.258561,332.0911142,402.7397329,232.7904341,215.0013462,261.3140474,353.5321896,38.46153846,58.33333333,36.39064241,2108.408158,494.3906455,1265.406385,1545.293081,366.9133591,305.945613,15420,10444,13,12,2693,7593
E03,L3mbtl3.2,E03,Sample,98.62617498,69.50220542,66.66666667,64.28054953,43.79332073,38.57142857,10986.86302,1818.353058,1544.745785,706.8695338,314.275476,236.0654273,198.3094087,610.2757578,323.7940146,35.93637021,39.38248267,31.9047619,2088.912095,1561.4281,1248.751341,1335.073733,431.1247031,276.333382,13985,9689,1383,1587,1050,6727
E04,Kdm5b.4,E04,Sample,98.82289995,77.03252033,65.74746009,57.51738898,45.78252033,35.70391872,10905.05858,2879.200671,1621.386103,452.2493885,358.9400911,223.730658,209.0034267,341.2969216,371.4063707,36.16907437,44.15650407,41.79970972,2055.604731,1801.279454,1240.581772,1255.400679,447.4251087,238.9019302,13364,8922,1869,1968,689,6525
E05,Mbd3.3,E05,Sample,99.1290578,73.54596623,68.64771748,71.49643705,59.38086304,42.63565891,13145.33058,2572.606367,1814.424487,962.7740177,718.5836991,289.407449,134.8002821,362.8057453,303.5310529,44.57640538,49.71857411,39.27648579,2453.893162,2214.217882,1368.962396,1454.80241,464.2865377,275.841605,13894,9067,1263,1066,1161,6939
E06,Mbd1.3,E06,Sample,97.66233766,71.00591716,66.98014629,61.16883117,46.27218935,41.37931034,8542.925364,1789.883574,1505.542109,613.4211333,312.4056214,280.7318616,203.1105869,381.4791891,235.6871387,39.35064935,45.0887574,43.52142111,1880.829561,1452.682197,1310.003827,1340.591624,436.9715766,325.3590705,15617,10145,770,845,1914,7262
E07,Kdm6b.2,E07,Sample,99.28716904,70.54758107,76.47058824,66.44602851,38.22434875,43.36793541,12316.92636,1900.049795,2346.044805,801.0292813,240.542682,317.6828882,298.0316848,1103.200086,370.4691653,34.16496945,40.45720362,44.75201845,1832.153464,1812.479136,1444.168116,767.5791892,374.6574175,322.7081011,14482,9921,1964,1881,867,7268
E08,Kdm5c.3,E08,Sample,98.83198562,72.39036442,65.96785465,66.39712489,42.92773317,35.98881901,10494.75883,2142.924976,1553.426298,691.0481944,281.6837034,204.3894671,198.7618832,464.6013014,376.7132012,42.58760108,40.95120445,41.71907757,2132.214027,1585.217775,1252.90373,1431.314765,478.4843415,278.4109489,16615,11000,1113,1619,1431,8043
E09,Mbd4.3,E09,Sample,98.202138,71.875,68.65671642,62.39067055,48.73991935,42.64392324,9866.618797,2308.32941,1795.662127,604.954182,413.3304571,309.0055361,178.1846234,386.7304769,262.7326967,36.54033042,41.83467742,42.75053305,2071.484325,1507.330817,1243.685822,1252.014932,451.3036847,322.3723489,15520,10308,2058,1984,938,7626
E10,Mbd2.3,E10,Sample,95.85097375,53.09470544,65.19480519,64.09822185,41.98359433,36.27705628,6366.447233,817.1091253,1432.705038,796.9765341,313.0070136,229.6742117,194.602817,379.8978024,351.4881178,24.51312447,22.29679344,39.13419913,2220.722248,1191.267535,1264.884094,686.4952721,224.2581839,268.152144,17649,12012,2362,2682,1155,7896
E11,L3mbtl1.3,E11,Sample,97.75956284,61.29898014,62.52983294,53.06010929,42.56575416,39.73747017,8398.266079,1265.624519,1485.637855,393.3924351,317.5233967,263.0514659,172.425416,344.5488534,235.2799436,37.75956284,39.13043478,38.18615752,1683.155402,1407.016594,1088.519243,934.4299996,364.3951476,264.4020467,13855,9786,1830,1863,838,6839
F02,Kdm5d.3,F02,Sample,99.20042644,70.61488673,63.02250804,45.25586354,38.57605178,25.93783494,9944.597685,1834.334584,1148.268621,220.2399664,225.9682204,134.5468887,130.6827924,232.7662444,347.3441823,33.15565032,41.22977346,41.05037513,1692.366153,1320.298603,1007.039192,1102.28708,464.0200927,255.2654564,15562,10935,1876,1545,933,7781
F03,Men1.3,F03,Sample,97.82487451,65.17928287,64.97220016,44.61795873,32.03187251,32.96266878,9466.941251,1356.956038,1320.642382,218.7029775,160.567354,148.0913962,183.8972536,525.3703955,374.3394414,29.22476297,34.42231076,38.52263701,2224.86843,1501.921108,1274.317045,1354.485542,469.7160833,284.4169725,17390,12312,1793,1255,1259,9221
F04,Mbd1.4,F04,Sample,98.87976102,69.14549654,61.65501166,50.52277819,34.36489607,30.3030303,10265.06638,1733.364552,1196.19981,341.8704284,163.5733219,125.8156749,151.8184043,431.2794525,433.6701726,26.28827483,33.5334873,36.13053613,2001.755562,1497.721579,1188.483691,1155.327114,488.6020181,255.8723907,17810,12114,2678,2165,858,9128
F05,Kdm6b.3,F05,Sample,98.73333333,70.76796036,68.60189573,59.6,45.16928159,30.92417062,10593.69461,2298.721398,1618.412796,455.8959985,341.9481095,145.4193392,158.9836366,442.0303852,449.081451,32.66666667,40.29727498,38.86255924,1950.943405,1623.926783,1214.019548,1469.887117,539.2833181,327.1470228,14760,10338,1500,1211,844,8168
F06,Kdm6a.3,F06,Sample,94.85834208,56.98988697,65.16931583,56.92549843,37.89411065,34.07049067,6493.814382,961.0089581,1354.852289,436.197489,194.3031797,193.1691288,210.1127956,532.745887,287.751366,33.78803778,42.17727543,43.05459572,1825.16281,1792.383398,1158.981566,1167.521791,337.1371423,269.151345,18603,12525,1906,1681,1447,8896
F07,Mbd3.4,F07,Sample,98.07576669,68.08675445,65.24486572,54.23932652,35.86367157,36.01895735,9120.391061,1516.56887,1467.296456,394.1068355,205.6254958,199.3577555,324.8682714,745.2373752,272.9129657,38.30426939,44.30673896,42.65402844,1876.236081,1419.417105,1119.639913,1313.14443,474.6185946,264.8399821,12847,8738,1663,1291,633,6632
F08,L3mbtl3.3,F08,Sample,95.00683995,72.04797048,66.05890603,49.24760602,39.57564576,31.27629734,8664.888731,2331.21672,1354.008512,266.7892051,212.6077738,150.0126161,204.8298252,473.4793055,334.2656459,24.21340629,35.05535055,38.42917251,1475.475458,1516.484908,1214.482604,1004.794061,485.7779331,218.3126312,12537,8528,1462,1084,713,6521
F09,L3mbtl2.3,F09,Sample,97.63313609,62.91364003,62.94277929,55.48980934,36.64245359,35.96730245,8357.103351,1387.903344,1280.167823,434.7679597,223.5059783,196.7404823,209.828442,677.7610359,223.0664273,27.31755424,37.61097659,39.23705722,2211.030379,1666.914046,1010.833334,1358.458766,402.7409891,254.0194947,17305,11521,3042,2478,734,8408
F10,Kdm6a.4,F10,Sample,98.03921569,66.00173461,65.05003849,55.88235294,40.41630529,36.25866051,9120.021579,1709.573298,1323.328098,432.36386,278.9197434,194.4336381,182.3575069,483.1773728,325.8470108,32.77310924,39.5490026,40.10777521,1878.065742,1675.193595,1214.011839,1272.654647,393.7562653,253.6651967,14696,9832,1428,1153,1299,7244
F11,Mbd4.4,F11,Sample,97.16479622,68.36027714,63.31983806,46.07206143,29.28406467,31.17408907,9553.872361,1778.755311,1396.401649,262.4852293,154.7897481,155.3742094,189.6681157,618.5115706,361.8971202,41.2285883,44.66512702,39.51417004,1798.979039,1311.429315,1176.878238,880.3875945,361.552123,249.156591,17964,11727,1693,2165,1235,8292
G02,Mbd2.4,G02,Sample,97.27626459,63.17501627,60.69941715,52.91828794,38.51659076,32.9725229,9146.906996,1271.603085,1306.590924,381.0216405,256.400398,174.4311791,164.507171,416.7023028,425.1560997,30.27237354,33.31164606,38.13488759,1803.443479,1214.723023,1116.857156,910.3671399,299.9796674,222.7595164,15773,10674,1285,1537,1201,7180
G03,L3mbtl2.4,G03,Sample,98.06512506,65.1547492,63.15789474,59.13166588,39.75453575,35.82342954,8914.428761,1421.050428,1235.294226,529.0934414,241.6190251,211.8075089,268.3606666,793.6132265,303.9952013,27.27701746,36.60618997,32.4278438,2493.160736,1830.883832,1110.37736,1269.392889,474.0922218,241.9648668,17829,11911,2119,1874,1178,8603
G04,Kdm5c.4,G04,Sample,98.15261044,65.57251908,63.61774744,38.15261044,29.00763359,28.12286689,9751.725827,1420.384929,1298.877247,160.8628431,137.8051035,125.2057965,303.7669448,787.9288693,375.0880876,27.46987952,37.70992366,39.0443686,2705.795188,2102.683905,1272.015576,866.3340461,459.6741226,249.5111174,19093,12722,1245,1310,1465,9391
G05,Men1.4,G05,Sample,98.45181675,65.34229829,56.89981096,47.61453397,30.4400978,27.03213611,10664.82592,1477.05238,957.4571094,281.8323418,144.5569939,131.0855071,136.0246199,779.874003,516.2883538,23.9178515,32.5794621,34.97164461,2141.103359,1535.802265,1291.264604,1084.909358,393.2248593,220.6370909,15960,10928,3165,1636,529,8286
G06,Mecom.4,G06,Sample,98.982706,69.39281289,63.21922797,49.1353001,33.58116481,26.87545521,13413.10614,1735.946256,1291.660111,275.5544712,198.970456,114.2449939,88.44757793,302.4964245,529.1862148,25.33062055,35.19206939,41.73343044,1956.847173,1379.11903,1309.674507,1139.077212,450.1031323,311.2486513,14624,9705,983,807,1373,7219
G07,Kdm6b.4,G07,Sample,98.53658537,66.61417323,61.69111303,55.93495935,36.22047244,31.32010354,11817.31045,1934.796533,1364.625523,481.6267846,199.6340576,150.3745208,197.1373379,876.205288,328.6459751,38.21138211,44.2519685,39.25798102,2061.590091,1419.99346,1148.274188,1076.279546,338.7813749,215.2426915,12775,8459,615,635,1159,6067
G08,Kdm5d.4,G08,Sample,98.79067089,68.08329792,69.49152542,54.16066801,30.47173821,31.52542373,10554.22751,1558.210093,1560.199778,425.7145184,145.9362694,152.5589811,174.4897094,537.6898475,448.8510048,28.59199539,36.29409265,35.59322034,1837.497571,1269.219707,1307.860038,1014.984786,383.2632365,321.7054244,16688,11488,3473,2353,590,8477
G09,L3mbtl4.4,G09,Sample,98.61291721,71.34399053,68.59296482,53.61941916,34.87270574,28.14070352,9985.362285,1629.192037,1404.478123,411.4909467,179.4116038,114.3502578,153.489061,417.6029426,517.1684018,31.68617252,38.12907046,36.93467337,2243.378994,1442.998732,1245.328948,1032.072007,450.3413063,255.9474693,16731,11328,2307,1689,796,8466
G10,L3mbtl1.4,G10,Sample,98.86363636,70.98765432,66.26768226,60.36931818,45.0617284,30.35908596,9280.408955,1855.645134,1312.539421,567.9542843,231.7910568,128.5281151,233.7161644,638.3332497,432.5333197,33.59375,43.10699588,35.69096844,2100.480207,1741.587921,1183.802678,1225.503964,648.8205631,307.8701563,15815,10884,1408,972,919,8367
G11,L3mbtl3.4,G11,Sample,97.94642857,66.81081081,60.25408348,43.92857143,29.94594595,24.77313975,9263.906068,1790.105915,1151.092097,226.750922,147.7842591,111.3752269,175.5750164,477.2294223,470.8679397,22.94642857,33.83783784,34.66424682,1799.586393,1470.322708,1152.236584,952.9616224,463.2401331,337.8222266,14902,9792,1120,925,1102,7074
