shRNA,Q1,Q2,Q3,Q4,exp
Cbx4.1,-136224.4227,-124568.6047,-188242.2017,-134248.6348,P1-7_rep2
Cbx4.2,-464166.5629,-1550137.75,-373170.3256,-1042208.117,P1-7_rep2
Cbx4.3,-69476.7417,-106822.4383,-112037.5151,-194091.465,P1-7_rep2
Cbx4.4,-1289334.488,-651111.2976,-756107.6506,-486426.3888,P1-7_rep2
Cbx5.1,-430272.1569,-477374.9249,-317553.2583,-247929.8509,P1-7_rep2
Cbx5.2,-3026900.438,-2082387.248,-2659188.473,-2831992.174,P1-7_rep2
Cbx5.3,-136470.7556,-218532.0894,20.57948612,0,P1-7_rep2
Cbx5.4,-636094.0902,-540059.7435,-479961.3862,-1288041.411,P1-7_rep2
Cbx6.1,-770.3546527,0,0,-762.4350066,P1-7_rep2
Cbx6.2,-324230.1454,-96598.76168,-260898.303,-229482.7483,P1-7_rep2
Cbx6.3,0,-19916.96327,-10538.0113,-68231.08794,P1-7_rep2
Cbx6.4,-17636.04605,-287409.1991,-4498.650999,-279895.5491,P1-7_rep2
Cbx7.1,-22217.11848,-28143.89752,-42787.25713,-123756.6966,P1-7_rep2
Cbx7.2,-124579.0206,-43557.9929,-10538.0113,-17603.32214,P1-7_rep2
Cbx7.3,-1155178.252,-718329.8825,-1123896.626,-472124.0864,P1-7_rep2
Cbx7.4,-82285.38242,-228104.6714,-42202.11785,-241893.728,P1-7_rep2
Cbx8.1,-273204.3161,-54596.9273,-63287.05413,-105051.8673,P1-7_rep2
Cbx8.2,-1504886.57,-591311.3915,-1007536.761,-874526.1625,P1-7_rep2
Cbx8.3,-1038231.565,-478914.1896,-616157.6569,-249967.687,P1-7_rep2
Cbx8.4,-289043.6205,-90727.79447,-241271.1009,-181272.6235,P1-7_rep2
Ccnt1,-677988.2117,-162115.1429,-989116.3962,-691324.2108,P1-7_rep2
Ccnt1.2,-36014917.33,-10145801.82,-35475630.33,-35936002.54,P1-7_rep2
Ccnt1.3,-231168.4385,-666317.9919,-1477276.264,-1544609.131,P1-7_rep2
Ccnt1.4,-168325.5433,-142157.6102,-423223.4557,-146226.183,P1-7_rep2
Cd14,-330850.3067,-367198.9808,-235541.0901,-690227.678,P1-7_rep2
Cd14.2,-269329.1582,-369463.6972,-427207.6196,-468453.7887,P1-7_rep2
Cd19,-194484.5173,-330069.1304,-643619.6051,-186453.4246,P1-7_rep2
Cd19.3,-45450.92451,-6162.837221,-62110.61406,-45450.92451,P1-7_rep2
Cd19.4,-3392880.581,-1415522.975,-928837.3564,-1536192.696,P1-7_rep2
Cd4.5,0,0,0,0,P1-7_rep2
Cecr2.1,-112409.5967,0,-15036.6623,0,P1-7_rep2
Cecr2.2,-221896.8123,-28121.44599,-5957.04236,-40278.38119,P1-7_rep2
Cecr2.3,-770.3546527,0,0,-762.4350066,P1-7_rep2
Chaf1a.1,-353087.3536,-288134.6507,-334859.8256,-153563.2768,P1-7_rep2
Chaf1a.2,-65679.70907,-770.3546527,0,-19910.42628,P1-7_rep2
Chaf1a.3,-89095.40786,-114899.2141,-55892.19989,-126047.9614,P1-7_rep2
Chaf1a.4,-154697.5211,-43468.18675,-161232.4684,-138122.3562,P1-7_rep2
Chaf1b.1,-657799.144,-1047529.181,-1256011.339,-1604904.253,P1-7_rep2
Chaf1b.2,-52966.86447,-770.3546527,-708.6161943,-38741.63171,P1-7_rep2
Chaf1b.3,-32878.91718,-22931.02727,-1458.391361,-52394.18501,P1-7_rep2
Chaf1b.4,-186280.3337,-352197.4601,-581676.2557,-678800.7633,P1-7_rep2
Chd1.1,-218342.1269,-609851.8086,-631850.1106,-310997.3296,P1-7_rep2
Chd1.2,-666677.8862,-838276.3593,-586995.334,-524701.0996,P1-7_rep2
Chd1.3,-2587808.794,-3079303.536,-1927540.014,-1827334.556,P1-7_rep2
Chd1.4,-398194.4209,-254286.8381,-344925.1659,-244181.033,P1-7_rep2
Chd1l.1,-9959.869844,-980272.6955,-51117.10191,-105560.8737,P1-7_rep2
Chd1l.2,-353155.7794,-273582.1607,-275135.7747,-797226.5236,P1-7_rep2
Chd1l.3,-458730.7673,-297131.9396,-212632.1788,-895502.4575,P1-7_rep2
Chd2.1,-301596.2289,-154184.4123,-272436.4526,-238224.1066,P1-7_rep2
Chd2.2,-668027.0032,-1289873.245,-434944.0686,-295687.0831,P1-7_rep2
Chd2.3,-19933.42485,-134552.3167,-20911.38672,-47811.65533,P1-7_rep2
Chd2.4,-1765099.683,-654671.2009,-2032851.446,-1202411.897,P1-7_rep2
Chd3.1,-1339093.311,-1728089.234,-1467345.696,-1827350.057,P1-7_rep2
Chd3.2,-324617.3155,-363886.0445,-112160.992,-680472.4849,P1-7_rep2
Chd3.3,-110235.3844,-1060938.087,-321384.4521,-230964.0602,P1-7_rep2
Chd3.4,-367094.5746,-196283.0552,-309337.9768,-415984.7052,P1-7_rep2
Chd4.1,-381858.4651,-245237.6438,-26077.49494,-105762.8246,P1-7_rep2
Chd4.2,-279822.7493,-373608.785,-414426.4443,-375959.4145,P1-7_rep2
Chd4.3,-770.3546527,-26715.44591,0,-36470.16598,P1-7_rep2
Chd4.4,-35121.55534,-219668.671,-141258.8243,-299154.7535,P1-7_rep2
Chd5.1,-1009466.168,-692527.9474,-1170259.209,-1609148.387,P1-7_rep2
Chd5.2,-118234.2906,-36191.21946,-240030.1702,-35794.84708,P1-7_rep2
Chd5.3,-419981.5856,-243301.2537,-344084.1591,-190394.1248,P1-7_rep2
Chd5.4,-189529.9599,-439428.3722,-344942.9932,-204147.8227,P1-7_rep2
Chd6.1,-625031.4362,-302913.1006,-298793.8039,-454746.4742,P1-7_rep2
Chd6.2,-314809.7106,-160735.928,-497409.2577,-726295.9709,P1-7_rep2
Chd6.3,-1582089.044,-1159525.144,-1992571.477,-638930.2439,P1-7_rep2
Chd6.4,-79217.64897,-151596.9276,-89055.85678,-324909.4204,P1-7_rep2
Chd7.1,-114515.3833,-11790633.77,-998389.2413,-28281.37206,P1-7_rep2
Chd7.2,-40322.44566,-2307446.956,-251942.16,-21443.21594,P1-7_rep2
Chd7.3,0,-1754803.015,0,0,P1-7_rep2
Chd8.1,-1554682.463,-312993.6212,-1220709.511,-404171.6587,P1-7_rep2
Chd8.2,-2804822.262,-6891916.662,-4697018.964,-8254370.041,P1-7_rep2
Chd8.3,-477843.6119,-271338.4513,-232144.1604,-296310.9243,P1-7_rep2
Chd8.4,-285752.9388,-232524.7355,-245905.5518,-261198.6395,P1-7_rep2
Chd9.1,-314053.0411,-468116.6644,-395816.5507,-289320.1459,P1-7_rep2
Chd9.2,-161402.0509,-524997.8704,-243940.9298,-233776.2109,P1-7_rep2
Chd9.3,-357476.8338,-308013.7132,-299717.1287,-481829.8307,P1-7_rep2
Chd9.4,-4506740.547,-4466803.197,-4432102.937,-7320016.746,P1-7_rep2
Clock.1,0,0,20.57948612,-2291.264843,P1-7_rep2
Clock.2,-44064.73764,-747.9031136,-55789.30246,-22213.57059,P1-7_rep2
Clock.3,0,0,0,0,P1-7_rep2
Crebbp.1,-496113.161,-464534.3096,-244120.6408,-680492.284,P1-7_rep2
Crebbp.2,-220424.5288,-416139.5649,-226207.6976,-484889.6393,P1-7_rep2
Crebbp.3,-2022881.633,-1545458.159,-1703723.603,-4047735.781,P1-7_rep2
Crebbp.4,-292484.839,-252768.5804,-345025.3112,-711253.1816,P1-7_rep2
Ctsl.1,-1757108.219,-2061267.793,-1120644.41,-1382480.276,P1-7_rep2
Ctsl.2,-1580174.85,-1533964.636,-1014355.39,-1345902.18,P1-7_rep2
Ctsl.3,-424666.4255,-254855.1289,-278061.4711,-391376.5762,P1-7_rep2
Ctsl.4,-125777.6009,-648815.6829,-381467.9251,-408326.5275,P1-7_rep2
Cxxc1.1,-22960.10282,-114241.1172,-53601.71542,-119582.0287,P1-7_rep2
Cxxc1.2,-67963.40271,-56907.99125,-468187.9485,-68957.88454,P1-7_rep2
Cxxc1.3,-121634.4536,-248752.644,-237669.0336,-322709.2314,P1-7_rep2
Cxxc1.4,-615605.2876,-979607.5962,-1020247.942,-823811.2806,P1-7_rep2
Dmap1.1,-314950.5479,-194151.6035,-109738.117,-115581.593,P1-7_rep2
Dmap1.2,-199835.9444,-186194.0877,-205834.1296,-224107.9158,P1-7_rep2
Dmap1.3,-43335.43847,-263515.6448,-1196201.561,-215528.9103,P1-7_rep2
Dmap1.4,-526325.7295,-458095.0516,-1251362.47,-818731.624,P1-7_rep2
Dnmt1.1,0,0,0,0,P1-7_rep2
Dnmt1.2,-3476523.411,-1502963.836,-2542161.151,-2141837.802,P1-7_rep2
Dnmt1.3,-27554.86041,0,0,0,P1-7_rep2
Dnmt1.4,-333314.165,-258504.8384,-225263.7934,-148988.6668,P1-7_rep2
Dnmt3a.1,-979044.8656,-791931.7069,-971044.0747,-1333667.244,P1-7_rep2
Dnmt3a.2,-223893.1176,-363438.4583,-489193.9762,-262624.5139,P1-7_rep2
Dnmt3a.3,-720599.2556,-1290238.248,-400518.2444,-1273107.348,P1-7_rep2
Dnmt3a.4,-6219718.95,-7921157.069,-7768523.56,-8751834.005,P1-7_rep2
Dnmt3b.1,-151725.5837,-364566.593,-38597.29842,-98344.38537,P1-7_rep2
Dnmt3b.2,-2613830.917,-2467161.229,-1619576.673,-2248640.925,P1-7_rep2
Dnmt3b.3,-1025250.731,-390397.982,-621056.2318,-416497.6713,P1-7_rep2
Dnmt3b.4,-405988.0498,-1341406.872,-338632.6902,-540377.7987,P1-7_rep2
Dnmt3l.1,-118717.2569,-188258.1848,-183663.9849,-475098.5898,P1-7_rep2
Dnmt3l.2,-246308.0715,-287431.6506,-284642.0595,-261909.5968,P1-7_rep2
Dnmt3l.3,-145353.4834,-245783.4831,-272251.2373,-408479.1498,P1-7_rep2
Dnmt3l.4,-2073647.974,-223707.0589,-131629.0626,-530929.4429,P1-7_rep2
Dot1l.1,-249238.9534,-570775.6766,-506418.8827,-443660.2243,P1-7_rep2
Dot1l.2,-22960.10282,-52330.76642,-118268.2523,-148277.7094,P1-7_rep2
Dot1l.3,-36593.83884,-67176.57099,-42037.48197,-17603.32214,P1-7_rep2
Dot1l.4,-17636.04605,-318826.6876,-215446.0641,-28281.37206,P1-7_rep2
Dpy30.1,0,-114173.7626,-66706.65818,0,P1-7_rep2
Dpy30.2,-92605.05211,0,-29599.99643,-308710.0245,P1-7_rep2
Dpy30.3,0,0,0,0,P1-7_rep2
Dub2a.1,-245478.9906,-150190.9275,-185060.6378,-252783.7975,P1-7_rep2
Dub2a.2,-98329.9642,-144888.2511,-111175.9289,-35103.68889,P1-7_rep2
Dub2a.3,-107249.7619,-35465.76789,-76371.4174,-116031.2019,P1-7_rep2
Dub2a.4,-1637361.788,-1383686.571,-1599622.294,-1134832.031,P1-7_rep2
Eaf1.1,-111680.2975,-241529.0267,-117786.0105,-154321.752,P1-7_rep2
Eaf1.2,0,-4577.224838,-89743.89349,-6131.158637,P1-7_rep2
Eaf1.3,0,0,0,0,P1-7_rep2
Eed.1,-13811.64311,-1518.257766,0,0,P1-7_rep2
Eed.2,-653788.8626,-792686.6123,-1251494.861,-685500.6638,P1-7_rep2
Eed.3,-839607.8865,-1095443.997,-258043.2587,-436754.7512,P1-7_rep2
Eed.4,-232730.8043,-1199086.763,-630576.9347,-1058249.12,P1-7_rep2
Ehmt1.1,-44078.4228,-115968.4411,-5977.621846,-9959.172962,P1-7_rep2
Ehmt1.2,-273796.7637,-160077.8311,-101584.5739,-57663.91307,P1-7_rep2
Ehmt1.3,-238004.1061,-133348.3805,-357139.6864,-119443.4349,P1-7_rep2
Ehmt1.4,-247848.7809,-336693.5585,-262539.1576,-277889.3915,P1-7_rep2
Ehmt2.1,-4590115.558,-2555510.605,-3324827.758,-2987149.667,P1-7_rep2
Ehmt2.2,-592167.9323,-379367.4945,-678380.7393,-391511.2102,P1-7_rep2
Ehmt2.3,-611999.8473,-565421.0948,-903078.6585,-1248091.357,P1-7_rep2
Ehmt2.4,-115025.7199,-163503.0251,-77121.19257,-157753.784,P1-7_rep2
Elp3.1,-232292.8792,-266552.1603,-416443.2339,-252538.2885,P1-7_rep2
Elp3.2,-1197176.531,-1054222.408,-600509.1144,-751393.3071,P1-7_rep2
Elp3.4,-268318.1845,-134462.5106,-189700.5931,-515785.509,P1-7_rep2
Elp4.1,-804044.4204,-650954.1368,-660156.3516,-1042988.202,P1-7_rep2
Elp4.2,-558538.0595,-380122.4,-548579.8416,-255899.0437,P1-7_rep2
Elp4.3,-253546.3226,-268459.0966,-263288.9327,-485432.1351,P1-7_rep2
Elp4.4,-15368114.66,-17117258.88,-12533751.19,-25046565.95,P1-7_rep2
Ep300.2,-104273.8389,-199281.6699,-217386.6973,-307197.034,P1-7_rep2
Ep300.3,-55264.24326,-39953.18657,-96183.17769,-116686.7217,P1-7_rep2
Ep400.1,-980147.6498,-439690.7883,-849929.6917,-1553753.114,P1-7_rep2
Ep400.2,-175755.3866,-428741.6601,-729624.0703,-1096933.842,P1-7_rep2
Ep400.3,0,0,0,3.959823028,P1-7_rep2
Ep400.4,-6135.466901,-6117.934143,-282722.0058,0,P1-7_rep2
Epc1.1,-91889.4381,-2266.16088,-26786.11113,-300430.1547,P1-7_rep2
Epc1.2,-440736.6495,-166202.7675,-113443.0817,-154806.9994,P1-7_rep2
Epc1.3,-694850.8363,-1206842.215,-1252158.909,-1570106.943,P1-7_rep2
Epc1.4,-72462.36418,0,-2208.166527,-7652.068827,P1-7_rep2
Epc2.1,-1180310.839,-803979.516,-1537846.456,-1333368.446,P1-7_rep2
Epc2.2,-2051323.102,-1008789.822,-2303653.329,-2248819.117,P1-7_rep2
Epc2.3,-1549944.611,-1640201.67,-1962932.417,-2439656.404,P1-7_rep2
Epc2.4,-11924840.18,-8403047.764,-13270756.4,-12100282.54,P1-7_rep2
Ercc5.1,-2545870.051,-1659532.004,-1650790.783,-3344385.467,P1-7_rep2
Ercc5.2,-792809.5731,-487006.4147,-496700.6415,-583361.4153,P1-7_rep2
Ercc5.3,-23730.45747,-134619.6713,-358412.8624,-322736.9502,P1-7_rep2
Ercc5.4,-97710.14631,-29594.80067,-91119.9669,-108507.6583,P1-7_rep2
Ezh1.2,-2566798.367,-3895857.358,-3759842.068,-14244741.25,P1-7_rep2
Ezh1.3,-1385299.706,-890299.8065,-1714105.892,-1499093.572,P1-7_rep2
Ezh1.4,-19919.73969,-313225.1389,-111617.0117,-113393.2835,P1-7_rep2
Ezh2.1,-756.6694924,-1518.257766,-31911.06038,-84969.01968,P1-7_rep2
Ezh2.2,-115686.5932,-131277.2811,-114201.7705,-293799.7202,P1-7_rep2
Ezh2.3,-286746.2417,-204606.7979,-114325.2475,-209397.7516,P1-7_rep2
Ezh2.4,-463118.5193,-579793.9725,-537847.7013,-1223516.717,P1-7_rep2
Fbxl19.1,-3155169.796,-3242697.192,-2114991.938,-2574169.671,P1-7_rep2
Fbxl19.2,-122363.7527,-378626.5937,-240244.8787,-265599.0173,P1-7_rep2
Fbxl19.3,-308756.3547,-144955.6057,-527053.8225,-115999.5234,P1-7_rep2
Fbxl19.4,0,0,-1458.391361,0,P1-7_rep2
Fbxo17.1,0,0,0,0,P1-7_rep2
Fbxo17.2,-3838.088103,0,0,0,P1-7_rep2
Fbxo17.3,0,0,0,0,P1-7_rep2
Fbxo44.1,-1250127.982,-665216.2014,-660515.1165,-1089927.224,P1-7_rep2
Fbxo44.2,-282849.4273,-231073.8323,-279170.0112,-292294.6493,P1-7_rep2
Fbxo44.3,0,-104055.3413,-17285.9878,-57604.51572,P1-7_rep2
Fbxo44.4,-116844.1181,-103943.0836,-29014.85715,-66011.09991,P1-7_rep2
Fbxw9.1,-107181.3361,-139675.3808,-140632.5261,-663647.0989,P1-7_rep2
Fbxw9.2,-119446.5561,-210410.4105,-90514.24814,-273589.8201,P1-7_rep2
Fbxw9.3,-228341.3241,-4577.224838,-273174.562,-216689.4766,P1-7_rep2
Fbxw9.4,-314577.0629,-47230.15385,-300146.5457,-78885.37892,P1-7_rep2
Fkbp1a.1,-3063721.74,-2820085.806,-6748626.25,-3597711.543,P1-7_rep2
Fkbp1a.3,-77043.43662,-163300.9612,-229935.9939,-363114.6651,P1-7_rep2
Fkbp1a.4,-6914857.594,-4841075.857,-7000026.525,-3274570.112,P1-7_rep2
Fkbp2.1,0,0,0,0,P1-7_rep2
Fkbp2.2,0,0,-34889.58156,0,P1-7_rep2
Fkbp2.3,-1527.024145,-13776.57759,0,-836487.5684,P1-7_rep2
Fkbp5.1,-15338.66725,-747.9031136,-708.6161943,-13795.10693,P1-7_rep2
Fkbp5.2,-101288.2164,-105349.0837,-242585.4358,-32808.46422,P1-7_rep2
Fkbp5.3,0,-770.3546527,0,0,P1-7_rep2
Fosb,-56194.83416,-37747.37798,-37747.37798,-6162.837221,P1-7_rep2
Fosb.2,-109871.5988,-56213.43811,-81346.14874,-67931.95223,P1-7_rep2
Gadd45a.1,-219800.7253,-76241.21451,-128394.6739,-198416.6062,P1-7_rep2
Gadd45a.2,-240205.6888,-32586.41313,-21640.5824,-316684.988,P1-7_rep2
Gadd45a.3,-160285.5815,-108295.793,-222367.5901,-362492.9729,P1-7_rep2
Gadd45a.4,-47834.39994,-64910.41011,-19391.2569,-6127.198814,P1-7_rep2
Gadd45b.1,-328692.037,-255423.4198,-132173.0429,-342821.9468,P1-7_rep2
Gadd45b.2,-1344654.53,-1258107.868,-2743245.609,-1817481.284,P1-7_rep2
Gadd45b.3,-441127.8054,-1639698.065,-155460.6414,-588718.2595,P1-7_rep2
Gadd45b.4,-263003.8272,-145636.1542,-439604.6034,-1071325.688,P1-7_rep2
Gtf2b.1,-11709233.11,-7071681.505,-11427923.65,-10844428.57,P1-7_rep2
Gtf2b.2,-40308.7605,-103374.7928,-9788.236137,-115557.834,P1-7_rep2
Gtf2b.3,-115121.516,-176150.0234,-181455.8184,-89527.79042,P1-7_rep2
Gtf2b.4,-577431.4121,-138246.9292,-262591.9824,-286515.9149,P1-7_rep2
Gtf2f1.1,-92481.88567,-225202.8651,-301237.2585,-53085.3432,P1-7_rep2
Gtf2f1.2,-446651.4257,-633947.4267,-365016.7825,-546469.3591,P1-7_rep2
Gtf2f1.3,-177282.4107,-455574.9215,-345366.2488,-1197997.491,P1-7_rep2
Gtf2f1.4,-254868.0694,-259843.4838,-39285.33513,-91791.33651,P1-7_rep2
Gtf2h1.1,0,-6117.934143,20.57948612,3.959823028,P1-7_rep2
Gtf2h1.2,-196011.5415,-254697.9682,-65956.88302,-305036.4433,P1-7_rep2
Gtf2h1.3,-160782.233,-217058.7347,-578106.4338,-137577.7114,P1-7_rep2
Gtf3c4.1,-151146.8213,-150916.3791,-114930.9662,-1598746.848,P1-7_rep2
Gtf3c4.2,-789264.5872,-285241.2913,-213217.3181,-269951.8772,P1-7_rep2
Gtf3c4.3,0,0,0,0,P1-7_rep2
Gtf3c4.4,-2179711.112,-1164491.048,-1706398.156,-1584264.543,P1-7_rep2
H2afz.1,0,0,0,-766.3948296,P1-7_rep2
H2afz.2,-6149.152061,0,0,-3831.974148,P1-7_rep2
H2afz.3,0,0,0,-52386.26537,P1-7_rep2
Hat1.1,-2492670.539,-1519462.607,-2460192.237,-1758223.831,P1-7_rep2
Hat1.2,-4608.442756,0,-34910.16105,-40270.46154,P1-7_rep2
Hat1.3,-23879518.28,-23499445.72,-67506764.61,-14016804.66,P1-7_rep2
Hat1.4,0,-15317.2869,-51034.78396,-295885.0743,P1-7_rep2
Hcfc1.1,-26798.19092,-113874.8902,-28244.5025,-123109.0964,P1-7_rep2
Hcfc1.2,-7676.176206,-17628.35086,-19473.57484,-1524.870013,P1-7_rep2
Hcfc1.3,-375914.5905,-27418.44595,-288708.5413,-530838.367,P1-7_rep2
Hcfc1.4,0,0,0,0,P1-7_rep2
Hdac1.1,-4608.442756,-747.9031136,-749.7751666,-762.4350066,P1-7_rep2
Hdac1.2,-656614.2489,-713139.4638,-27474.14784,-99762.34016,P1-7_rep2
Hdac1.3,-35864.53967,-98094.56791,-248102.0525,-19906.46646,P1-7_rep2
Hdac1.4,-191772.598,-48748.41162,-288020.5046,-108297.7877,P1-7_rep2
Hdac10.1,-266226.0831,-22205.57569,-645787.1465,-4602.328801,P1-7_rep2
Hdac10.2,-132286.5528,-134118.7351,-255793.9332,-316251.2183,P1-7_rep2
Hdac10.3,-766711.0535,-527008.6175,-146619.0616,-143400.0039,P1-7_rep2
Hdac10.4,-104866.2864,-106755.0837,-199365.3523,-549600.4446,P1-7_rep2
Hdac11.1,-7662.491046,0,-113063.7373,-6139.078283,P1-7_rep2
Hdac11.2,0,0,0,0,P1-7_rep2
Hdac11.3,0,-67902.02257,-3748.875833,-43340.00069,P1-7_rep2
Hdac2.1,-6884128.975,-4465504.117,-7475903.192,-7108952.705,P1-7_rep2
Hdac2.2,-525938.5593,-508977.5835,-985789.872,-967617.3354,P1-7_rep2
Hdac2.3,-2710190.747,-2518369.419,-2238113.54,-1817307.39,P1-7_rep2
Hdac2.4,-2298633.646,-1145359.888,-1686407.465,-729589.4091,P1-7_rep2
Hdac3.1,-43308.06815,0,0,3.959823028,P1-7_rep2
Hdac3.2,-116210.615,-91430.7945,-120394.1009,-226627.0396,P1-7_rep2
Hdac3.3,-337484.6826,-64184.95854,-211297.2643,-138320.3473,P1-7_rep2
Hdac3.4,-243605.8518,-218943.2194,-558888.7264,-311736.0056,P1-7_rep2
Hdac4.1,-52360.73174,-17605.89932,-22369.77808,-114890.4348,P1-7_rep2
Hdac4.2,-93156.4442,-111833.2447,-74954.18502,-65288.26313,P1-7_rep2
Hdac4.3,-57328.97434,-113351.5025,-252712.5146,-322029.9527,P1-7_rep2
Hdac4.4,-188468.2312,-314294.3659,-130623.4199,-141902.8526,P1-7_rep2
Hdac5.1,-770.3546527,-9947.255868,-22349.19859,0,P1-7_rep2
Hdac5.2,-6135.466901,0,0,-766.3948296,P1-7_rep2
Hdac5.3,0,0,0,0,P1-7_rep2
Hdac6.1,-467703.5774,-195624.9582,-433209.2303,-373771.1051,P1-7_rep2
Hdac6.2,-580430.7198,-394211.8545,-380821.0473,-435412.0331,P1-7_rep2
Hdac6.3,-116871.4884,-273627.0637,-149597.5828,-605838.4832,P1-7_rep2
Hdac6.4,-1696857.533,-933215.1516,-1171244.272,-548344.8425,P1-7_rep2
Hdac7.1,-365772.8279,-509651.1297,-352252.7774,-652305.6096,P1-7_rep2
Hdac7.2,-1313202.326,-1330367.937,-494430.7365,-477275.0197,P1-7_rep2
Hdac7.3,-40267.70502,-35443.31635,-51784.55913,-55360.76876,P1-7_rep2
Hdac7.4,-91255.93505,-117396.8927,-102313.7696,-254401.8924,P1-7_rep2
Hdac8.1,-114970.9792,-393823.176,-545992.3307,-236742.7946,P1-7_rep2
Hdac8.2,-146069.0974,-160713.4765,-268660.8358,-117377.8799,P1-7_rep2
Hdac8.3,-1258650.91,-1246643.799,-827057.0923,-824268.8092,P1-7_rep2
Hdac8.4,-7127175.463,-7538438.296,-4347004.503,-7333555.14,P1-7_rep2
Hdac9.2,-932528.2267,-1304535.104,-1161970.523,-1184841.726,P1-7_rep2
Hdac9.3,-64977.78022,-109814.0508,-22996.07633,-77392.18749,P1-7_rep2
Hells.1,-223910.7884,-335945.6554,-481607.7451,-323404.3495,P1-7_rep2
Hells.2,-250574.3853,-314271.9143,-146198.5582,-696861.9522,P1-7_rep2
Hells.3,0,0,0,0,P1-7_rep2
Hells.4,-13863772.75,-13437368.02,-11484926.69,-14511574.49,P1-7_rep2
Hes1,-108135.3116,0,-56821.02892,0,P1-7_rep2
Hes1.2,-549201.6037,-267873.912,-180535.2458,-1094440.19,P1-7_rep2
Hes1.3,-182186.2132,-71605.08195,-86994.49881,-172709.4572,P1-7_rep2
Hes6,0,0,0,0,P1-7_rep2
Hes6.3,-2297.378798,0,0,-4598.368978,P1-7_rep2
Hira.1,-319662.7581,-237811.9627,-321949.0118,-746519.5614,P1-7_rep2
Hira.2,-289718.179,-527024.0667,-226145.9591,-279943.0669,P1-7_rep2
Hira.3,0,-42810.08979,-749.7751666,-1528.829836,P1-7_rep2
Hira.4,-2359455.653,-2591888.439,-2803057.483,-2699296.804,P1-7_rep2
Hltf.1,0,0,0,0,P1-7_rep2
Hltf.2,-394023.9033,-883808.6431,-458667.2457,-642512.7492,P1-7_rep2
Hltf.3,-68121474.63,-14572995.3,-23597158.01,-18421197.55,P1-7_rep2
Hltf.4,-303993.3895,-245417.2562,-756057.578,-292266.9305,P1-7_rep2
Id2,-6933.191874,-3081.418611,-3081.418611,0,P1-7_rep2
Id2.2,-211946.642,-189017.2034,-125921.7262,-62038.38297,P1-7_rep2
Id2.3,-1071004.068,-192622.0097,-2278369.357,-1045912.265,P1-7_rep2
Id2.4,-375824.5081,-1482595.614,-316503.0473,-2366037.514,P1-7_rep2
Id2.5,-88033.67916,0,-107815.3111,-63559.29316,P1-7_rep2
Id3,-2321281.278,-243971.9108,-351164.8168,-380717.9873,P1-7_rep2
Id3.2,-143922.2554,-449250.8103,-643869.3111,-1542226.452,P1-7_rep2
Id3.3,-10407502.66,-1376329.591,-10342824.82,-10581012.47,P1-7_rep2
Id3.4,0,-128323.5694,-66197.67534,-82148.94939,P1-7_rep2
Id3.5,-56910.44818,-110950.6324,0,-56208.17088,P1-7_rep2
Ing2.1,-2093833.975,-3038199.763,-2490139.99,-2726067.335,P1-7_rep2
Ing2.2,-303332.5161,-191930.3457,-245978.9561,-196343.1316,P1-7_rep2
Ing2.3,-136005.4601,-328010.5912,-140611.9466,-513727.8737,P1-7_rep2
Ing2.4,-621672.3287,-364575.0399,-39203.01719,-200692.0317,P1-7_rep2
Ing3.1,-525606.1298,-323882.3971,-372502.8684,-329092.0079,P1-7_rep2
Ing3.2,-220338.4322,-313772.4227,-219450.8074,-138312.4277,P1-7_rep2
Ing3.3,-10491828.32,-11165422.64,-10199397.09,-5013347.079,P1-7_rep2
Ing3.4,-1009124.039,-611646.4871,-803967.0322,-872508.1254,P1-7_rep2
Ing4.1,-458633.243,-394892.403,-448090.8276,-603141.1675,P1-7_rep2
Ing4.2,-1527.024145,-10695.15898,-13537.11197,-107022.3865,P1-7_rep2
Ing4.3,-475018.2257,-421875.8228,-1414214.557,-2046869.335,P1-7_rep2
Ing4.4,-212206.66,-115923.5381,-70496.69299,-183563.8883,P1-7_rep2
Ing5.1,-519308.1691,-622975.847,-146260.2967,-259701.4882,P1-7_rep2
Ing5.2,-1767404.504,-1972129.944,-2961581.058,-4628446.286,P1-7_rep2
Ing5.3,-258641.7173,-468026.8583,-245999.5356,-224874.3106,P1-7_rep2
Ing5.4,0,-77759.47228,-158171.6292,-762.4350066,P1-7_rep2
Ino80.1,-1293708.555,-526276.1636,-416784.1715,-376476.3405,P1-7_rep2
Ino80.2,-389771.2747,-440183.2776,-757262.854,-1301464.294,P1-7_rep2
Ino80.3,-1287559.402,-1231386.864,-1481947.437,-498433.4666,P1-7_rep2
Ino80.4,-68733.75736,-117351.9897,-67477.01284,-222658.2824,P1-7_rep2
Iws1.1,-29811.18373,0,-7477.172179,0,P1-7_rep2
Iws1.2,0,0,0,0,P1-7_rep2
Iws1.3,0,-1518.257766,-749.7751666,3.959823028,P1-7_rep2
Jarid2.1,-1766451.058,-1757104.408,-3073844.824,-3191186.276,P1-7_rep2
Jarid2.2,-1287201.331,-1037096.438,-1510521.211,-2117428.002,P1-7_rep2
Jarid2.3,-397801.537,-364386.9807,-313178.0842,-109830.5773,P1-7_rep2
Jarid2.4,-1247001.522,-1182969.668,-856254.4127,-523485.0957,P1-7_rep2
Jhdm1d.1,-1158435.85,-1297280.588,-1262718.157,-1352881.079,P1-7_rep2
Jhdm1d.2,-241582.1762,-299420.552,-156086.9396,-115920.3269,P1-7_rep2
