Well,GeoMean BV605-A - PD-1 of Amet+_PD1,GeoMean PerCP-Cy5-5-A - Lag3 of Amet+,Amet+Tim3+ as % of Amet+,GeoMean PE-A - Tim3 of Amet+
B02,457.324115462949,2163.27511361483,57.4312463428906,301.086982977331
B03,413.924103099413,1645.47578037586,54.0775930324624,261.360560776825
B04,347.720488228288,1819.00555390192,54.4486035128131,281.375720433455
B05,412.877673427567,2002.28341844805,64.327485380117,397.441014608393
B06,324.098899412393,1915.43501501389,50.3072196620584,228.418387942759
B07,409.222497469156,1432.70902019474,46.3467566915843,200.249156927194
B08,521.215570880152,1922.74701334585,61.5977791486737,371.994830734658
B09,320.093276205843,1668.8046140667,63.8030382399162,395.113740077683
B10,460.91792592339,1589.71295282532,64.0243902439024,417.345146012485
B11,323.798222896266,1711.72186641855,55.5979297194225,300.863635743954
C02,1256.02909980627,2598.55667192214,62.5592417061611,407.320041150266
C03,551.204196815509,2694.98944583243,45.974025974026,195.218239771662
C04,396.063101667585,2260.66718628073,52.7366387636832,259.248118179706
C05,479.770658505152,2644.7183227837,51.4023457419684,237.832788726322
C06,1224.26451933724,2786.54717490024,53.3510285335103,263.535648599107
C07,425.048100364885,2468.26969524299,57.4298105455375,291.281689281074
C08,377.34119281001,1893.64910187879,57.3307427888208,313.980792371537
C09,456.300469840899,1464.05411499783,37.6346604215457,134.396584810619
C10,274.320778318866,1477.41321100152,52.8052805280528,257.522954126268
C11,377.633822097634,1945.84646162766,62.1234715180435,376.08307163177
D02,407.321090245344,2079.85025975793,48.171880889559,209.021240468856
D03,507.936080086475,2268.49595747819,54.0879070826691,260.384327688952
D04,460.804267904532,2209.45542826633,45.1720841300191,192.971457615695
D05,452.806352088518,2812.31014469849,42.7507447864945,168.700790653761
D06,431.287842528664,2847.27380145224,51.774470520893,247.493001393514
D07,474.98924802711,2279.83897517422,63.5,369.848196148475
D08,633.180151307355,2568.82857647532,62.6819585355095,396.02801476126
D09,440.781077050826,2233.32075118053,65.3169828782971,426.004845813368
D10,451.603895593272,2163.47955430837,44.0395692461808,180.786194363706
D11,470.381546917606,1700.19020643736,54.9280879864636,286.93769642386
E02,423.104117831113,2184.37685869813,52.06431986093,233.092451822067
E03,381.092318561302,1780.40664526073,42.1422663358147,170.600856876039
E04,583.348911132255,2806.10136571909,56.1970338983051,302.262235505432
E05,458.038622422755,2382.21736709017,58.7491215741391,311.125523582413
E06,397.238927650315,1752.71446296721,54.6354635463546,284.440882776264
E07,433.93516298833,2535.63223172363,54.2942050520059,256.170572789236
E08,498.700770471498,2480.57481504452,54.5276872964169,293.521842063567
E09,368.224234333801,1807.01232947356,58.8580931263858,329.748933948665
E10,1074.64473226528,2269.15320731402,58.8001224364861,334.729925715408
E11,341.621097339627,1715.15364275083,65.7325292656971,424.987458002476
F02,659.098326965459,2041.52292419476,53.4883720930233,257.144775519244
F03,580.263655656831,1993.75123619369,47.0248411322935,190.749238201472
F04,651.539987732077,2591.58223952904,53.5486806187443,257.039399815887
F05,636.94559754505,2764.03923725453,50.7765314926661,230.115278287621
F06,510.187388911463,3253.51279577247,49.2922564529559,208.545495134631
F07,1246.65864298209,3190.99154984928,52.8428093645485,248.738986237171
F08,455.564804978432,2889.76031612965,54.7107438016529,269.199069501509
F09,451.780427861364,2553.07737769429,53.5612535612536,254.58153498466
F10,471.028851149234,2522.80571233743,57.8176665092112,304.256382896265
F11,393.819133805152,1800.585389216,58.5778539301778,317.884022944625
G02,837.709452754502,2042.74890829942,50.8255243195002,235.074882540816
G03,536.52637351648,2394.06925531735,57.0177408488659,288.64572463595
G04,528.652002875979,2703.36931036936,28.5714285714286,223.965755774271
G05,374.397766772594,2293.05068725974,49.2343934040047,217.29805836814
G06,1279.0115361782,2665.55571116965,50,472.172150439888
G07,505.566395451202,2747.99662685361,61.2230715774844,338.832509212461
G08,524.778909089557,2125.5902334901,58.0803134182174,299.553058537947
G09,501.474612276709,2501.5396069421,61.08354832308,355.738997179969
G10,420.570007642311,2188.46104782438,67.8880911116613,476.491852258554
G11,419.881825305827,1944.88370724981,58.5131271120353,312.039679699104
