type,shRNA,count
target,Kdm5a.3,3466
target,Kdm5a.4,5624
target,Kdm5b.1,2
target,Kdm5b.2,12703
target,Kdm5b.3,36164
target,Kdm5b.4,5252
target,Kdm5c.1,122384
target,Kdm5c.2,139228
target,Kdm5c.3,1572
target,Kdm5c.4,7287
target,Kdm5d.1,28948
target,Kdm5d.2,4437
target,Kdm5d.3,29537
target,Kdm5d.4,75
target,Kdm6a.1,11026
target,Kdm6a.2,21165
target,Kdm6a.3,1381
target,Kdm6a.4,12240
target,Kdm6b.1,39
target,Kdm6b.2,4831
target,Kdm6b.3,5099
target,Kdm6b.4,1516
control,Klf12,0
control,Klf12.4,0
control,Klf12.5,2
control,Klf2,0
control,Klf2.2,1
control,Klf2.3,0
control,Klf2.4,0
control,Klf2.5,1
control,Klf2.6,2
control,Klf2.7,0
target,L3mbtl1.1,726
target,L3mbtl1.2,4687
target,L3mbtl1.3,172760
target,L3mbtl1.4,70083
target,L3mbtl2.1,5910
target,L3mbtl2.3,4936
target,L3mbtl2.4,2473
target,L3mbtl3.1,15524
target,L3mbtl3.2,1658
target,L3mbtl3.3,386
target,L3mbtl3.4,21997
target,L3mbtl4.1,14253
target,L3mbtl4.2,26682
target,L3mbtl4.3,3977
target,L3mbtl4.4,655
target,Mbd1.1,37054
target,Mbd1.2,405
target,Mbd1.3,1216
target,Mbd1.4,5968
target,Mbd2.2,18211
target,Mbd2.3,75583
target,Mbd2.4,1636
target,Mbd3.1,1252
target,Mbd3.2,149598
target,Mbd3.3,3409
target,Mbd3.4,108
target,Mbd4.1,95541
target,Mbd4.2,18683
target,Mbd4.3,26900
target,Mbd4.4,10184
target,Mecom.1,2861
target,Mecom.2,5125
target,Mecom.3,5165
target,Mecom.4,1994
target,Mecp2.1,0
target,Mecp2.2,2
target,Mecp2.3,4634
target,Men1.1,6668
target,Men1.3,2655
target,Men1.4,3975
target,Mll1.1,3580
target,Mll1.2,40314
target,Mll1.3,57539
target,Mll1.4,1305
target,Mll2.1,265298
target,Mll2.2,78450
target,Mll2.3,38
target,Mll2.4,18766
target,Mll3.2,279752
target,Mll3.3,13091
target,Mll3.4,14421
target,Mll5.1,43690
target,Mll5.2,25788
target,Mll5.3,15000
target,Mll5.4,28686
target,Morf4l1.2,285022
target,Morf4l1.3,42886
target,Morf4l1.4,59417
control,Ms4a1,10390
control,Ms4a1.2,7
target,Msl3.1,275
target,Msl3.2,588
target,Msl3.3,30890
target,Msl3.4,22879
target,Mta1.1,227
target,Mta1.2,13801
target,Mta1.3,7635
target,Mta1.4,66329
target,Mta2.1,50437
target,Mta2.2,82633
target,Mta2.3,72
target,Mta2.4,22408
target,Mta3.1,121360
target,Mta3.2,647
target,Mta3.3,0
target,Mta3.4,4850
target,Mtf2.1,23987
target,Mtf2.2,49219
target,Mtf2.3,5464
target,Mtf2.4,11459
target,Myst1.1,6992
target,Myst1.2,99817
target,Myst1.3,23405
target,Myst1.4,3041
target,Myst2.1,1702
target,Myst2.2,4366
target,Myst2.3,213
target,Myst2.4,360
target,Myst3.1,783
target,Myst3.2,37360
target,Myst3.3,7874
target,Myst3.4,58
target,Myst4.1,50423
target,Myst4.3,10044
target,Myst4.4,4865
target,Nap1l1.1,7705
target,Nap1l1.2,4741
target,Nap1l1.3,8199
target,Nap1l1.4,76439
target,Nap1l2.1,59113
target,Nap1l2.2,18
target,Nap1l2.3,5049
target,Nap1l2.4,48136
target,Nap1l3.1,103651
target,Nap1l3.2,29434
target,Nap1l3.3,82610
target,Nap1l3.4,12168
target,Ncoa1.1,87516
target,Ncoa1.2,44176
target,Ncoa1.3,18707
target,Ncoa1.4,2635
target,Ncoa3.1,6066
target,Ncoa3.2,28156
target,Ncoa3.3,3810
target,Ncoa3.4,15006
target,Ncor1.1,57140
target,Ncor1.3,3843
target,Ncor1.4,60373
target,Ncor2.1,14607
target,Ncor2.2,8916
target,Ncor2.3,5912
target,Ncor2.4,9942
control,Nfatc3.2,21874
control,Nfatc3.3,2520
control,Nfatc3.7,0
control,Nfatc3.8,0
target,Nsd1.1,1
target,Nsd1.2,1080
target,Nsd1.3,145
target,Nsd1.4,4094
target,Orc1.1,8217
target,Orc1.2,10559
target,Orc1.3,9745
target,Orc1.4,1485
target,Padi1.1,43160
target,Padi1.2,1514
target,Padi1.3,72
target,Padi1.4,12950
target,Padi2.1,0
target,Padi2.2,2
target,Padi2.3,0
target,Padi3,53
target,Padi4.1,2103
target,Padi4.2,5104
target,Padi4.3,11334
target,Padi4.4,7848
target,Padi6.1,11273
target,Padi6.2,0
target,Padi6.3,1648
target,Padi6.4,75765
target,Paf1.1,0
target,Paf1.2,1
target,Paf1.3,1749
target,Parp1.1,19324
target,Parp1.2,4514
target,Parp1.3,92717
target,Parp1.4,1836
target,Parp2.1,149
target,Parp2.2,3
target,Parp2.3,5
target,Paxip1.1,10922
target,Paxip1.2,502
target,Paxip1.3,675
target,Paxip1.4,60470
target,Pbrm1.1,3762
target,Pbrm1.2,100844
target,Pbrm1.3,0
target,Pbrm1.4,3157
target,Pcgf1.1,11555
target,Pcgf1.2,8011
target,Pcgf1.3,10367
target,Pcgf1.4,1882
target,Pcgf2.2,1807
target,Pcgf2.3,805
target,Pcgf2.4,446
target,Pcgf5.1,11912
target,Pcgf5.2,426
target,Pcgf5.3,1128
target,Pcgf5.4,919
target,Pcgf6.1,1332
target,Pcgf6.2,24341
target,Pcgf6.3,278303
target,Pcgf6.4,21188
target,Pcmt1.1,14551
target,Pcmt1.3,24638
target,Pcmt1.4,139887
target,Phc1.1,70383
target,Phc1.2,29192
target,Phc1.3,312
target,Phc1.4,4
target,Phc2.1,0
target,Phc2.2,0
target,Phc3.1,0
target,Phc3.2,2
target,Phc3.3,1
target,Phf1.1,6128
target,Phf1.2,84
target,Phf1.3,1289
target,Phf1.4,2081
target,Phf10.1,2
target,Phf10.2,0
target,Phf10.3,0
target,Phf17.1,0
target,Phf17.2,4424
target,Phf19.1,29199
target,Phf19.2,4438
target,Phf19.3,227184
target,Phf19.4,3413
target,Phf2.1,3
target,Phf2.2,28390
target,Phf2.3,39328
target,Phf2.4,5
target,Phf20.1,0
target,Phf20.2,25430
target,Phf20.3,21202
target,Phf20.4,23697
target,Phf20l1.1,8981
target,Phf20l1.2,5
target,Phf20l1.3,4020
target,Phf20l1.4,44937
target,Phf8.1,15712
target,Phf8.2,224156
target,Phf8.3,20
target,Phip.1,37681
target,Phip.2,16768
target,Phip.3,0
target,Phip.4,5145
target,Polr2b.1,42
target,Polr2b.2,503
target,Polr2b.3,17052
target,Polr2b.4,4178
target,Ppargc1a.1,5301
target,Ppargc1a.2,21737
target,Ppargc1a.3,30282
target,Ppargc1a.4,133279
target,Prdm1.1,15715
target,Prdm1.2,18010
target,Prdm1.3,2521
target,Prdm1.4,12302
target,Prdm10.1,21152
target,Prdm10.2,36272
target,Prdm10.3,4788
target,Prdm10.4,8780
target,Prdm11.2,73
target,Prdm11.3,18540
target,Prdm11.4,5238
target,Prdm12.1,3539
target,Prdm12.2,5553
target,Prdm12.3,28101
target,Prdm12.4,2947
target,Prdm13.1,3110
target,Prdm13.2,592
target,Prdm13.4,9
target,Prdm14.1,110
target,Prdm14.2,366
target,Prdm14.3,1240
target,Prdm14.4,1
target,Prdm15.1,0
target,Prdm15.2,14874
target,Prdm15.3,16663
target,Prdm15.4,47781
target,Prdm16.1,1
target,Prdm16.2,1
target,Prdm16.3,0
target,Prdm2.1,1045
target,Prdm2.2,330
target,Prdm2.3,8961
target,Prdm2.4,9870
target,Prdm4.1,4
target,Prdm4.2,8530
target,Prdm4.3,18740
target,Prdm4.4,3611
target,Prdm5.1,68627
target,Prdm5.2,2282
target,Prdm5.3,0
target,Prdm5.4,24240
target,Prdm6.1,1181
target,Prdm6.2,65
target,Prdm6.3,0
target,Prdm6.4,99733
target,Prdm8.1,36793
target,Prdm8.2,268
target,Prdm8.3,726
target,Prdm8.4,23125
target,Prdm9.1,13732
target,Prdm9.2,49
target,Prdm9.3,0
target,Prdm9.4,71485
target,Prkaa1.1,3343
target,Prkaa1.2,448
target,Prkaa1.3,12445
target,Prkaa1.4,672
target,Prkaa2.1,28592
target,Prkaa2.2,17051
target,Prkaa2.3,58997
target,Prkaa2.4,316
target,Prkcd.1,25726
target,Prkcd.2,335
target,Prkcd.3,105427
target,Prkcd.4,2487
target,Prmt1.1,639
target,Prmt1.2,5473
target,Prmt1.3,6324
target,Prmt1.4,4194
target,Prmt2.1,7177
target,Prmt2.2,6890
target,Prmt2.3,20736
target,Prmt2.4,71283
target,Prmt3.1,12336
target,Prmt3.2,2
target,Prmt3.3,10054
target,Prmt3.4,64993
target,Prmt5.1,18558
target,Prmt5.2,203552
target,Prmt5.3,50231
target,Prmt5.4,628
target,Prmt6.1,4634
target,Prmt6.2,6557
target,Prmt6.3,49731
target,Prmt6.4,10617
target,Prmt7.1,5534
target,Prmt7.2,55
target,Prmt7.3,7045
target,Prmt7.4,18728
target,Prmt8.1,412
target,Prmt8.2,7013
target,Prmt8.3,92
target,Prmt8.4,305571
target,Psip1.1,29164
target,Psip1.2,556520
target,Psip1.3,27479
target,Psip1.4,9426
target,Rbbp4.1,14307
target,Rbbp4.2,7234
target,Rbbp4.3,81777
target,Rbbp5.1,614
target,Rbbp5.2,24099
target,Rbbp5.3,62441
target,Rbbp5.4,246221
target,Rbbp7.1,118491
target,Rbbp7.2,24742
target,Rbbp7.3,431072
target,Rbbp7.4,25999
target,Ring1.1,23
target,Ring1.3,23446
target,Ring1.4,2503
target,Rnf2.1,1320
target,Rnf2.2,0
target,Rnf2.3,0
target,Rnf20.1,13310
target,Rnf20.2,4231
target,Rnf20.3,14085
target,Rnf20.4,8734
target,Rnf217.1,18628
target,Rnf217.2,15920
target,Rnf217.3,65
target,Rnf217.4,12920
target,Rnf40.1,5026
target,Rnf40.2,1478
target,Rnf40.3,19301
target,Rnf40.4,385
control,Runx3,0
control,Runx3.2,5542
control,Runx3.3,0
control,Tbx21,10585
control,Tbx21.3,0
control,Tbx21.4,0
