gene_name,PageRankScore
ATOX1,5.832766570097649e-05
ATP12A,9.512154256802069e-05
ATP13A2,0.00011083302088764345
ATP1A1,0.00035330926505325734
APH1A,6.257849048794672e-05
ATP1B1,0.0001956163132944622
ATP1B3,0.00024246571931794782
ALG9,4.171814256130205e-05
ATP2A2,0.00019345977423825106
ATP2A3,7.336009929679129e-05
ATP1A2,8.621127987613535e-05
ATP2B1,0.00010706725398903755
ABCC4,4.679664438537957e-05
ATP2B2,0.0002443995783824404
ALG8,3.891510545636983e-05
ABCD4,1.9622561013727603e-05
ATP2B3,7.491126541189544e-05
ATP5A1,0.0005165141610204223
ABCC1,0.0001513919070701928
ATP5B,0.0004624909863841518
ALG10B,1.773029594364701e-05
ATP5C1,0.00030322302049714904
ATP5D,0.00015425309934304944
ATP5F1,0.00026160969772977407
ATP5G1,2.4949144118654196e-05
ATP5H,0.00015681464553563498
ADCK1,7.428075523821485e-05
ATP5I,0.00010240656555620512
ATP5J,0.00013229626931029185
ATP5J2,0.00011114094463440161
ATP5L,0.00013447113868297498
ATP5O,0.00025785867936248724
ATP6AP1,0.00010832815390433539
ATP6AP2,0.000246437739714171
ATP6V0A1,0.0001298970695299817
ACP2,6.794903011724095e-05
ATP6V0A2,0.00012094043742887116
ATP11C,5.379325923580341e-05
ATP6V0D1,0.0002662170077090314
ATP6V1A,0.0002432597583028387
ATP6V1B2,0.00026107185365290567
ATP6V1C1,0.00016859959392797572
ATP6V1D,0.00011954220403624388
ATP6V1E1,0.0001601469988194302
ATP6V1F,0.00013506703345966145
ATP6V1G1,8.730670236376544e-05
ATP6V1H,0.00014032674514548232
ATP7A,6.66637069799962e-05
ATP9A,5.489809850197886e-05
ATPAF1,3.070506700473924e-05
ATPAF2,6.35963378635526e-05
ATPIF1,6.1004654308566516e-05
ATR,0.00021058095048176963
ATRIP,8.393648307719984e-05
ATRX,0.00016117603339634945
ATXN1,0.0004456349729647108
ARID5A,2.6894928774165964e-05
ANKHD1,9.197418191146305e-05
ATXN10,0.0001179077352418385
ATXN1L,0.0001334572747453176
ATXN2,0.0001598224987156048
ATXN2L,0.00012497681098461204
ALG1,3.163307673432258e-05
ATXN3,0.0003158898094842343
ACOT9,7.559597403795329e-05
ATXN7L3,8.139476992785347e-05
AUH,3.33702799326095e-05
AUP1,0.00013911903112013148
ACSF3,4.603848011995288e-05
AVEN,4.2995874396946576e-05
AXIN1,0.00022187400696381394
AZI2,3.767410613046038e-05
B3GNT2,0.00013449667184228288
ADAM10,6.31599538636653e-05
B4GALT1,0.00012148162231876368
ATAD1,7.030306793570576e-05
BABAM1,0.0001634344732054434
BACH1,0.0001163505089992201
BACH2,5.1881169204931554e-05
APTX,7.180833503914064e-05
BAD,9.273648706933377e-05
BAG1,0.00016765000988740075
BAG2,0.00022783272689099571
BAG3,0.0009175654107103999
ASL,5.9869973697556264e-05
APOPT1,2.575829506074428e-05
AGPAT1,3.4365500175399126e-05
ATAD2,4.604555964937325e-05
BAG4,0.0001747233578630062
BAG5,0.0001192215051594825
ABHD15,3.3966701723674115e-05
ACVR1B,6.546157342458657e-05
BAG6,0.0005577390774710733
B2M,8.284505951355794e-05
BAHD1,5.4102091962591504e-05
BAIAP2,0.0001712716772306001
BAK1,7.954086948404072e-05
ABCB10,5.0263653577418765e-05
BANF1,0.0001947168298658138
BANP,0.00020778655328623102
BAP1,0.0001984285296846977
BASP1,0.00013602261743651762
BATF,4.4025753970162e-05
BAX,0.0001708448684272632
BAZ1A,0.0001516051755768504
BAZ1B,0.00010481867327229413
BBC3,3.965861958650705e-05
BBX,6.865803225264033e-05
BCAP29,5.6372434614867704e-05
BCAP31,0.00017967139361121446
BCAR1,0.00015727075814943355
BCAS2,0.00018143136349658149
BCAS3,8.276993530123614e-05
BCAT1,0.00010742966549083075
BCAT2,5.627490609772587e-05
BCCIP,0.0001312480390196588
BCHE,5.1973611489569976e-05
BCKDHA,8.892574491845543e-05
BCKDHB,4.914495285360514e-05
BCKDK,7.880276414045513e-05
BCL10,0.00013715106216944775
BCL2,0.0002381881563135058
BCL2L1,0.00033071348916164674
BCL2L11,0.00010191862250800444
BCL2L13,4.538621664182869e-05
BCL2L14,5.0175396134657066e-05
BCL3,9.659313871648376e-05
ALAS1,0.0001033807504568193
BCL7A,0.0001480417864611652
BCL7B,8.693518810243938e-05
BCL7C,0.00017337751724027918
BCLAF1,0.00023153869209794817
ANGEL2,5.513984649648664e-05
BCOR,0.0002658171788097055
BCORL1,5.0080175032294954e-05
BCR,0.00016674399318724985
BCS1L,6.249372418538919e-05
ACSL1,3.357506292604868e-05
BDH1,6.531531661788055e-05
BECN1,0.00024131143409501657
ATG14,6.059911763966217e-05
BAZ2A,4.782393776664625e-05
BEND3,4.627653356294622e-05
BET1,4.849614675198516e-05
BET1L,4.157990298322062e-05
BFAR,4.54433569694716e-05
BHLHE40,0.00010559319155471964
BICD2,7.149045823637926e-05
BID,0.00014001693224863871
BIN1,0.00020156900805871306
BIN2,4.218183999036562e-05
BIRC2,0.000284561165816199
ABHD17A,3.4544906613226875e-05
BIRC3,0.0001907714511444436
AKAP9,0.00017154317994559165
BIRC6,0.0001405145928112431
BLMH,0.00010748656660524506
BLOC1S1,5.2381098518049986e-05
BLOC1S2,7.086964586282629e-05
AATF,0.00015718342276503509
BLOC1S3,4.75097342812346e-05
BLOC1S5,4.094581318094358e-05
BLVRA,7.780217440416789e-05
BLVRB,3.9411033917273516e-05
BLZF1,9.790714238961188e-05
BMI1,0.0009034589865091747
ABCB6,4.172492636552085e-05
AQR,0.00013168791308771513
AKAP8,0.0001287009045420166
ADAR,0.00013444014539704374
BMP2K,9.634752018631932e-05
BMX,5.913058573978653e-05
BNIP1,0.00010273004360895178
BNIP2,5.0960304006241364e-05
BNIP3,8.391629668724575e-05
BNIP3L,6.236421716639008e-05
BOD1,4.0507293590450674e-05
BOLA1,8.664455059050467e-05
BOLA2,8.656091615282726e-05
BOLA3,6.76349296351093e-05
ACP6,7.390917647454773e-05
BOLL,3.227092614439635e-05
BOP1,0.00013928604642174074
BPGM,4.894259503652437e-05
BPNT1,0.00018336558303605263
BRAF,0.0003319901467627746
BRAP,9.04448586206064e-05
BRAT1,4.9301733924827936e-05
BRCC3,0.00013600666585578594
BRD2,0.0001062954685307341
BRD3,8.597415940833541e-05
BRD4,0.00023425464457416806
BRD7,0.00011259056672783356
BRD9,7.359141667485969e-05
BRDT,5.027213925358424e-05
BRE,0.00010949892473454348
BRF1,6.832460092341062e-05
BRI3BP,3.849880690481995e-05
BRIX1,0.00025113208791261165
BRK1,7.025847945182699e-05
BRMS1,0.00011812940146406918
BRMS1L,6.400307339517243e-05
BRPF1,6.312062638037485e-05
BRWD1,4.1139697502959396e-05
BSCL2,8.680824792789383e-05
BSG,0.0004243032749965627
AGPAT5,3.93361545008105e-05
BSN,3.234005383103081e-05
BTAF1,6.607475521533141e-05
BTBD1,9.216176545480893e-05
BTBD10,4.6947696276795534e-05
BTBD9,7.345744016902548e-05
BTF3,0.00020238787558512206
BTF3L4,7.968239686753794e-05
BTK,0.0001803381817538704
ANKRD54,2.6832851358543122e-05
BTRC,0.0007287248336830594
BST2,5.935139181731281e-05
ACBD5,5.0737041566729624e-05
BTG2,4.6938126746928725e-05
BTG1,4.85056204417518e-05
BUB3,0.00023110951123031759
ADCY7,2.598987152316964e-05
BUD31,0.00010086813020853449
BYSL,0.0002467806569058691
BZW1,0.0001147685095871041
ADPRHL2,4.731357032310494e-05
BZW2,0.00016131255931014777
C1D,8.012476287309238e-05
C1GALT1C1,3.9664321494474073e-05
C1GALT1,2.535668418166307e-05
C1QBP,0.00048343089368886697
ADCK5,2.7633266535830687e-05
BRD1,0.00010897585518011188
C2CD5,6.44781208069227e-05
C3,6.364770703955956e-05
CAAP1,3.64609672223923e-05
CAB39,0.00011919000133689091
CAB39L,4.7532618679126354e-05
CABIN1,7.531106142080811e-05
CACTIN,8.792096243114796e-05
CACYBP,0.00018894853803213128
ACSS2,3.863043778439379e-05
CAD,0.0003450855796618734
CALCOCO1,8.413005373090709e-05
CALM1,0.0006019425366701087
AKAP6,3.0511645331953622e-05
CALR,0.00028372740987745094
CALU,0.00027521975649701417
CAMK1,4.6626182990895213e-05
CAMK1D,8.353907716328833e-05
CAMK2A,0.0001904551891642254
CAMK2B,0.0001628383649935094
CAMK2D,0.0002055756391860873
CAMK2G,0.00013204998710126652
CAMK4,5.3488999307572266e-05
CAMKK2,7.834615462956712e-05
CAMSAP2,0.00011386533066165479
CAND1,0.001489192061877632
ARID5B,3.665570975831163e-05
APEH,0.00011506428692775961
CAND2,6.05279461172554e-05
CANT1,5.0883117108974564e-05
CANX,0.0004722245511295015
ATP13A1,3.3585514564154636e-05
CAP1,0.00016057778794676406
CAP2,8.197180390362263e-05
CAPG,8.120166907709293e-05
CAPN1,0.00023118002083595513
CAPN2,0.00014800897763676422
CAPNS1,0.00016097904101582372
CAPRIN1,0.00016699200258574323
CAPZA1,0.0002457274825572515
CAPZA2,0.000541579654939033
AFAP1,6.583941470843791e-05
CAPZB,0.000320232646058447
CARD11,8.501480158068602e-05
CARHSP1,6.627757861946616e-05
CARM1,0.00034410850779888766
CARS,0.00016081359125916754
CARS2,4.4326984980906654e-05
CASC3,9.523029081239648e-05
CASC4,3.9348064565730824e-05
CASP1,6.0406020873460496e-05
CASP2,7.461211080011145e-05
CASP3,0.00024316027803745956
CASP6,5.8123480075821645e-05
CASP7,0.00010534675095939931
CASP8,0.0002700319673628904
CASP8AP2,5.510056447688372e-05
CASP9,7.684335849132809e-05
CAST,9.221629757602553e-05
CAT,0.0001443492400439912
ACOX1,7.261854913965396e-05
CBFA2T2,5.376947202230361e-05
CBFB,7.888437091846768e-05
CBL,0.0005414338349904313
CBLB,0.00019319690061587793
CBR1,0.00012079171870073837
CBWD1,0.0001333901650999464
CBX1,0.00020618870334580616
ADNP2,4.486456102468253e-05
CBX2,0.0001054447418769819
CBX3,0.00033872174023358157
CBX4,0.00020320012742078053
CBX5,0.0003485567985888472
BCL11B,6.649597425191553e-05
CBX7,8.333309221208478e-05
CBX8,0.000266024109585788
CC2D1B,3.957074799033497e-05
CCAR1,0.00013521624287374722
CCAR2,0.00024801920313923865
ASH2L,0.00015814086289009578
CCBL1,5.044995270726356e-05
CCDC101,0.0001467906987325634
CCDC109B,2.761143755819519e-05
CCDC115,5.251221533334407e-05
CCDC117,3.444847429529571e-05
CCDC12,7.622688329882603e-05
CCDC124,7.039451409420005e-05
CCDC132,0.0001365118664596015
ARNTL,0.00011130608972678853
CCDC15,1.785545817209519e-05
CCDC186,2.1270093985347186e-05
CCDC22,0.00019721014324998047
CCDC47,7.564583310604843e-05
CCDC50,4.181949879443167e-05
CCDC53,0.00014073337274620866
CCDC58,6.32600386294025e-05
CCDC6,0.0001377387000397567
CCDC69,5.3612281612416066e-05
CCDC71L,1.7876322087365682e-05
AGGF1,5.7373950161373424e-05
CCDC85B,0.00016792413621392148
CCDC85C,7.768393409624506e-05
CCDC88C,4.650410227563556e-05
ALDH1L1,5.670259657463157e-05
CCDC9,6.686400758183077e-05
CCDC90B,7.885258087517023e-05
CCDC92,7.763471677721187e-05
CCDC93,0.00015533454282364438
CCDC94,8.43782348667495e-05
CCDC97,6.979764165449531e-05
CCM2,4.4433352385285875e-05
CCND1,0.00019267307189375528
BTD,3.606315761083662e-05
CCND2,0.0002504685570247833
CCND3,0.00012234133440872634
AMPD2,8.217926537885951e-05
CCNDBP1,0.00011935655519130034
CCNF,4.2673044631962225e-05
CCNC,0.00012911326083473945
CCNH,0.0001146924554781281
CCNK,0.000123674532475318
CCNL1,3.717361916833481e-05
CCNL2,9.517444936076261e-05
CCNT1,0.00016800921907837295
CCNT2,5.029510313114935e-05
CCNY,3.8765702871607e-05
CCP110,0.00014392514824472326
CCPG1,3.725266311287541e-05
CCS,5.315590321571417e-05
CCSER2,3.641199552861754e-05
CCT2,0.0005408335215647879
CCT3,0.0005784360829308765
CCT4,0.00046050626768470314
CCT5,0.0004473790229783371
CCT6A,0.00046961667324297695
CCT6B,0.00020874155159458137
CCT7,0.0004958039174523129
CCT8,0.00043569367812509597
CD247,9.620045616944508e-05
CD27,8.545875239632139e-05
CD274,0.0001551896029100103
CD2AP,0.00024173950398561112
CD2,6.83674193259778e-05
CD2BP2,0.00035903043659810135
AKNA,2.310815728128274e-05
CD3D,5.3392528253018334e-05
CD3E,0.00010135863274693849
CD3EAP,6.701919439511176e-05
CD3G,3.2359628802726555e-05
CD4,0.00021004481270835862
CD40,0.00013977058631446646
CD40LG,4.130398176472296e-05
CD44,0.00023179956084910778
AIM1,3.320509449757836e-05
CD47,7.919000393197709e-05
CD48,3.7465091066323585e-05
CD5,5.8720201336798254e-05
CD55,6.509804541005386e-05
ALCAM,5.335801902426018e-05
CD6,4.699679336641185e-05
CD68,4.020935092134853e-05
CD72,3.499534687091551e-05
CD74,4.4699273445696736e-05
CD79A,0.00010467399386758859
CCRN4L,5.65239323741677e-05
CD82,4.60271063820536e-05
CD8A,4.2646307961517586e-05
CD8B,2.2464543118720594e-05
B4GALT7,5.694601367210917e-05
CD97,0.000120295349655566
CDAN1,3.0240580990870016e-05
CDC123,4.012964854561179e-05
CDC16,0.00029337964737279613
CDC23,0.00021818802646621224
CDC26,7.009945702789034e-05
CDC27,0.00022766161205342285
CDC34,0.0007096638494960822
2-MAR,7.34480511507639e-05
ARL8A,4.9193746675372785e-05
AHCTF1,7.15299455549208e-05
CDC37,0.0004788573375047703
CC2D1A,6.277360142711611e-05
CDC37L1,8.471495693085579e-05
CDC40,0.00011085366550722773
CDC42,0.0004331231075686137
CBLL1,5.503890741612356e-05
ARHGAP27,3.119645831349523e-05
CDC42BPB,5.005099074827085e-05
CDC42EP4,3.5359084575074745e-05
CDC42SE2,3.62133915701228e-05
CDC5L,0.0012664920344841264
BRD8,7.334456932191205e-05
CCZ1,4.136600841791525e-05
CDC73,0.0006044491082497406
CCDC88B,3.166368429602e-05
BCL9L,2.8917198027756893e-05
CDCA7,3.6029991089951735e-05
CDCA7L,7.128547246661419e-05
CDH23,3.342391798469844e-05
CDIPT,7.833536410303067e-05
CDK1,0.0004889957215613783
CDK10,4.8616204086252574e-05
CDK11B,0.0001234516127905914
CDK12,0.00015182629234272122
ACVRL1,3.770122917588828e-05
CDK13,0.0001273642185780811
CDK16,0.00017233017677082551
CDK17,9.771362630141118e-05
CDK19,0.00014976151252247532
CDK2,0.0013998845700992383
ALDH18A1,0.00012152004582149535
AURKAIP1,0.00010973901588759811
AKR7A2,6.564253867612014e-05
CARKD,6.379400975262664e-05
CDK2AP1,0.00011767382533908254
CDK4,0.00037347220011734546
CDK5,0.0002312750437044743
CDK5RAP1,5.113453123477914e-05
CDK5RAP2,0.00010710318998688111
ABCA2,4.3236482999211635e-05
CDK5RAP3,0.00010449649426430953
CDK6,0.00024898814273177763
CDK7,0.00016637023477689405
CDK8,0.00022904254682591018
BUD13,6.0557701691735996e-05
CDK9,0.001096647811274482
AFF3,2.6300988603786916e-05
BMS1,6.54269558539922e-05
CDKN1B,0.00018842660582411904
CDKN2AIP,0.00011488000355832036
CDKN2AIPNL,2.8752644776690896e-05
CDKN2C,0.00011507054082912695
CDKN2D,5.4239234266027625e-05
CDR2,0.00011136162328115997
CDT1,0.00013231207422039103
CDYL,7.319404835094146e-05
CEBPZ,0.00015152908782149348
CELF1,7.480365213624675e-05
CELF2,4.517086695982955e-05
CENPE,7.524734496912804e-05
ACOX3,3.801515371637587e-05
CENPH,5.97010611097145e-05
CENPI,3.3553422293100196e-05
CAMSAP1,5.165059057446449e-05
CENPJ,0.000281341370656026
C2CD3,3.4524287929639085e-05
CENPK,8.801281093879574e-05
