gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
EED,L3MBTL2,pp,87,9.327379053088816
EED,MTF2,pp,87,9.327379053088816
EP400,MORF4L1,pp,23,4.795831523312719
BAZ1A,MTF2,pp,13,3.605551275463989
ING2,WDR5,pp,14,3.7416573867739413
CXXC1,WDR82,pp,16,4.0
EZH2,ING4,pp,105,10.246950765959598
PPARGC1A,RNF2,pp,9,3.0
TAF1,TAF3,pp,10,3.1622776601683795
ATM,HDAC6,pp,23,4.795831523312719
JADE1,KAT5,pp,6,2.449489742783178
HDAC1,PHF20L1,pp,91,9.539392014169456
CHD1,SSRP1,pp,8,2.8284271247461903
EZH2,KDM6A,pp,105,10.246950765959598
BRD2,CHD3,pp,10,3.1622776601683795
KMT2A,SMARCC1,pp,40,6.324555320336759
CARM1,SMARCA4,pp,24,4.898979485566356
HDAC2,SMARCC2,pp,78,8.831760866327848
HDAC3,KAT2B,pp,31,5.5677643628300215
CHAF1A,HDAC1,pp,29,5.385164807134504
HDAC1,SFMBT1,pp,91,9.539392014169456
KDM1A,MBD2,pp,49,7.0
GTF2F1,POLR2B,pp,10,3.1622776601683795
CBX3,EZH2,pp,38,6.164414002968976
PRKAA1,TRIM28,pp,11,3.3166247903554
ATM,TAF1,pp,23,4.795831523312719
CARM1,SMARCB1,pp,24,4.898979485566356
HDAC1,KMT2A,pp,91,9.539392014169456
DNMT1,MECP2,pp,40,6.324555320336759
ASH2L,WDR5,pp,27,5.196152422706632
BAZ1B,CHD3,pp,15,3.872983346207417
DNMT3A,HDAC1,pp,19,4.358898943540674
HDAC1,KDM5A,pp,91,9.539392014169456
EED,TCEA1,pp,87,9.327379053088816
CBX3,CBX5,pp,38,6.164414002968976
FKBP5,PRKAA1,pp,3,1.7320508075688772
CARM1,EP300,pp,24,4.898979485566356
HDAC1,PARP1,pp,91,9.539392014169456
EED,SIN3A,pp,87,9.327379053088816
NCOR2,SIRT1,pp,16,4.0
EHMT1,HDAC1,pp,17,4.123105625617661
CBX8,SUZ12,pp,26,5.0990195135927845
NCOR1,TRIM33,pp,34,5.830951894845301
DNMT1,MBD2,pp,40,6.324555320336759
EED,HCFC1,pp,87,9.327379053088816
BAZ1A,CHD3,pp,13,3.605551275463989
SIRT3,SIRT4,pp,2,1.4142135623730951
DNMT1,DNMT3A,pp,40,6.324555320336759
ATM,KAT8,pp,23,4.795831523312719
HLTF,RPA3,pp,4,2.0
CBX3,SIRT7,pp,38,6.164414002968976
EED,PRKAA1,pp,87,9.327379053088816
ATM,PARP1,pp,23,4.795831523312719
BAZ1B,HDAC11,pp,15,3.872983346207417
KDM1A,L3MBTL3,pp,49,7.0
DNMT1,TRIM28,pp,40,6.324555320336759
KDM6A,KMT2D,pp,18,4.242640687119285
DNMT3B,SUV39H1,pp,33,5.744562646538029
DNMT1,DNMT3B,pp,40,6.324555320336759
HDAC1,RNF2,pp,91,9.539392014169456
EED,NSD1,pp,87,9.327379053088816
CBX3,SP100,pp,38,6.164414002968976
ARID1A,EED,pp,26,5.0990195135927845
ING3,KDM5A,pp,15,3.872983346207417
PARP2,UHRF1,pp,7,2.6457513110645907
NCOR1,SIRT1,pp,34,5.830951894845301
EED,PHC2,pp,87,9.327379053088816
CHD5,MBD2,pp,13,3.605551275463989
MECP2,SMARCA2,pp,21,4.58257569495584
MTF2,SUV39H1,pp,15,3.872983346207417
PARP1,UHRF1,pp,36,6.0
EED,RING1,pp,87,9.327379053088816
KDM6B,PRMT7,pp,16,4.0
HCFC1,WDR5,pp,32,5.656854249492381
SMARCA4,SMARCD1,pp,60,7.745966692414834
DNMT3A,SUV39H1,pp,19,4.358898943540674
EED,HDAC8,pp,87,9.327379053088816
PRMT5,SMARCB1,pp,37,6.082762530298219
EP400,EZH2,pp,23,4.795831523312719
HDAC1,PRDM6,pp,91,9.539392014169456
EED,PCGF1,pp,87,9.327379053088816
CBX3,RBBP4,pp,38,6.164414002968976
PAXIP1,PRMT5,pp,16,4.0
HDAC1,MBD4,pp,91,9.539392014169456
L3MBTL2,SMARCA4,pp,27,5.196152422706632
CHD4,EED,pp,60,7.745966692414834
BPTF,CBX6,pp,11,3.3166247903554
DNMT1,EHMT2,pp,40,6.324555320336759
SETD7,SMARCA4,pp,5,2.23606797749979
BAZ1B,RNF2,pp,15,3.872983346207417
NCOA1,PRMT1,pp,16,4.0
SMARCD1,SMARCD3,pp,30,5.477225575051661
SMARCB1,SMARCC2,pp,39,6.244997998398398
EPC2,ING3,pp,9,3.0
BMI1,KDM3A,pp,57,7.54983443527075
PHC3,RING1,pp,14,3.7416573867739413
CBX6,PHC3,pp,16,4.0
EZH1,PRMT5,pp,14,3.7416573867739413
NCOR1,UBE2I,pp,34,5.830951894845301
PRKAA1,RBBP7,pp,11,3.3166247903554
EP300,NCOR2,pp,58,7.615773105863909
HDAC1,RBBP7,pp,91,9.539392014169456
CARM1,PRMT5,pp,24,4.898979485566356
ARID1B,PRMT5,pp,20,4.47213595499958
HDAC1,PHF1,pp,91,9.539392014169456
L3MBTL3,PRKAA1,pp,11,3.3166247903554
SIN3A,SMARCC2,pp,47,6.855654600401044
CBX3,SIRT1,pp,38,6.164414002968976
CBX4,RNF2,pp,26,5.0990195135927845
SSRP1,SUZ12,pp,17,4.123105625617661
BAZ1B,MBD3,pp,15,3.872983346207417
CBX8,KDM2B,pp,26,5.0990195135927845
EED,ORC1,pp,87,9.327379053088816
CBX4,PHC2,pp,26,5.0990195135927845
EZH2,SSRP1,pp,105,10.246950765959598
EED,SMARCC2,pp,87,9.327379053088816
CBX8,PCGF5,pp,26,5.0990195135927845
HDAC3,WDR5,pp,31,5.5677643628300215
KDM5C,MBD2,pp,13,3.605551275463989
ING3,KAT7,pp,15,3.872983346207417
HDAC1,KDM4C,pp,91,9.539392014169456
PBRM1,SMARCD1,pp,24,4.898979485566356
HDAC3,KDM4C,pp,31,5.5677643628300215
CBX8,ELP3,pp,26,5.0990195135927845
SMARCC1,SMARCD3,pp,45,6.708203932499369
HLTF,UBE2A,pp,4,2.0
HIRA,MECP2,pp,8,2.8284271247461903
SMARCD1,SMARCD2,pp,30,5.477225575051661
L3MBTL2,MTA2,pp,27,5.196152422706632
KAT5,UHRF1,pp,30,5.477225575051661
BRD2,BRD3,pp,10,3.1622776601683795
KDM5D,PCGF6,pp,2,1.4142135623730951
PCGF1,SMARCC2,pp,20,4.47213595499958
CREBBP,NCOR2,pp,38,6.164414002968976
KDM3A,PRMT5,pp,6,2.449489742783178
HDAC1,MORF4L1,pp,91,9.539392014169456
BAZ1A,RBBP4,pp,13,3.605551275463989
CHAF1A,PAF1,pp,29,5.385164807134504
HDAC11,KDM1A,pp,6,2.449489742783178
L3MBTL2,MTA1,pp,27,5.196152422706632
HDAC1,HDAC2,pp,91,9.539392014169456
EED,EHMT1,pp,87,9.327379053088816
HCFC1,HDAC1,pp,32,5.656854249492381
ING4,KAT7,pp,12,3.4641016151377544
PRMT5,WDR5,pp,37,6.082762530298219
ARID1A,NCOA1,pp,26,5.0990195135927845
PPARGC1A,SIRT1,pp,9,3.0
DNMT3L,EED,pp,7,2.6457513110645907
EP400,PBRM1,pp,23,4.795831523312719
HDAC2,KDM6A,pp,78,8.831760866327848
ACTL6A,ING3,pp,33,5.744562646538029
CBX1,L3MBTL2,pp,28,5.291502622129181
DNMT1,GADD45A,pp,40,6.324555320336759
CARM1,CREBBP,pp,24,4.898979485566356
HDAC1,SMARCA2,pp,91,9.539392014169456
CHD3,SSRP1,pp,51,7.14142842854285
MBD2,PHF20L1,pp,22,4.69041575982343
BRCA1,DNMT1,pp,56,7.483314773547883
CBX4,SUV39H1,pp,26,5.0990195135927845
DNMT1,PRKAA2,pp,40,6.324555320336759
KMT2C,WDR5,pp,12,3.4641016151377544
ATM,HDAC1,pp,23,4.795831523312719
EP400,HDAC6,pp,23,4.795831523312719
CHD4,HDAC1,pp,60,7.745966692414834
CHD2,EED,pp,5,2.23606797749979
PCGF5,UBE2E1,pp,11,3.3166247903554
EP300,HDAC3,pp,58,7.615773105863909
IWS1,SETD2,pp,4,2.0
RING1,UBE2E1,pp,24,4.898979485566356
CBX3,SUV39H1,pp,38,6.164414002968976
HIRA,SMARCC2,pp,8,2.8284271247461903
EED,PHC1,pp,87,9.327379053088816
DNMT3B,EED,pp,33,5.744562646538029
EED,EZH1,pp,87,9.327379053088816
EP400,HDAC1,pp,23,4.795831523312719
ACTL6A,WDR5,pp,33,5.744562646538029
HDAC11,HDAC6,pp,6,2.449489742783178
SMARCA2,SMARCD3,pp,42,6.48074069840786
CBX4,HELLS,pp,26,5.0990195135927845
MBD2,MTA2,pp,22,4.69041575982343
DNMT1,SIRT7,pp,40,6.324555320336759
CBX8,PCGF6,pp,26,5.0990195135927845
MBD4,SUV39H1,pp,6,2.449489742783178
KDM6A,SMARCA4,pp,18,4.242640687119285
CBX4,PCGF6,pp,26,5.0990195135927845
EP300,NAP1L1,pp,58,7.615773105863909
HDAC4,SUV39H1,pp,17,4.123105625617661
KMT2C,PAXIP1,pp,12,3.4641016151377544
EED,EPC1,pp,87,9.327379053088816
BAZ1B,CHD4,pp,15,3.872983346207417
CXXC1,RNF2,pp,16,4.0
CBX4,PARP1,pp,26,5.0990195135927845
CBX3,RNF2,pp,38,6.164414002968976
CREBBP,HDAC3,pp,38,6.164414002968976
DNMT1,HELLS,pp,40,6.324555320336759
HDAC1,SIRT6,pp,91,9.539392014169456
CBX4,SCMH1,pp,26,5.0990195135927845
MBD3,TET1,pp,29,5.385164807134504
ATM,KDM6A,pp,23,4.795831523312719
MBD2,PAF1,pp,22,4.69041575982343
ATM,BMI1,pp,23,4.795831523312719
KDM3A,KDM6B,pp,6,2.449489742783178
ACTL6B,SMARCC2,pp,6,2.449489742783178
ACTL6A,ING2,pp,33,5.744562646538029
EHMT2,SUV39H1,pp,35,5.916079783099616
CBX3,PCGF6,pp,38,6.164414002968976
RBBP7,TET1,pp,53,7.280109889280518
CBX3,EED,pp,38,6.164414002968976
MECP2,SMARCE1,pp,21,4.58257569495584
CBX3,CHD4,pp,38,6.164414002968976
MBD2,MBD3,pp,22,4.69041575982343
CLOCK,KMT2A,pp,8,2.8284271247461903
BRD1,ING4,pp,8,2.8284271247461903
NCOR1,SMARCD1,pp,34,5.830951894845301
HDAC1,SMARCE1,pp,91,9.539392014169456
DMAP1,EP400,pp,18,4.242640687119285
EP400,EPC2,pp,23,4.795831523312719
BRD1,DNMT1,pp,8,2.8284271247461903
PRMT2,SETD5,pp,5,2.23606797749979
CBX4,PCGF5,pp,26,5.0990195135927845
BAZ1A,BMI1,pp,13,3.605551275463989
HDAC1,UBE2I,pp,91,9.539392014169456
L3MBTL2,SMARCC1,pp,27,5.196152422706632
SMARCA5,UHRF1,pp,31,5.5677643628300215
HDAC1,SIN3A,pp,91,9.539392014169456
RNF2,UHRF1,pp,74,8.602325267042627
CBX8,MEN1,pp,26,5.0990195135927845
CHD8,WDR5,pp,8,2.8284271247461903
EED,RBBP4,pp,87,9.327379053088816
HDAC5,NCOR1,pp,25,5.0
SMARCC2,SMARCD2,pp,41,6.4031242374328485
SMARCB1,WDR5,pp,39,6.244997998398398
SETD1A,SMARCD3,pp,15,3.872983346207417
ING4,SUZ12,pp,12,3.4641016151377544
HDAC7,NCOR2,pp,11,3.3166247903554
KAT2A,UBE2I,pp,9,3.0
DNMT1,SMARCA5,pp,40,6.324555320336759
HDAC3,SMARCA4,pp,31,5.5677643628300215
EED,MEN1,pp,87,9.327379053088816
AURKB,CBX7,pp,12,3.4641016151377544
HDAC1,PADI4,pp,91,9.539392014169456
HDAC4,NCOR2,pp,17,4.123105625617661
DNMT3B,PAF1,pp,33,5.744562646538029
KMT2A,SMARCB1,pp,40,6.324555320336759
PRMT5,UHRF1,pp,37,6.082762530298219
BAZ2A,EED,pp,8,2.8284271247461903
CBX4,KMT2A,pp,26,5.0990195135927845
HDAC1,UHRF1,pp,91,9.539392014169456
FKBP1A,FKBP2,pp,2,1.4142135623730951
CBX4,PHC3,pp,26,5.0990195135927845
EED,SMARCA5,pp,87,9.327379053088816
SSRP1,UBE2I,pp,17,4.123105625617661
HDAC3,SIRT6,pp,31,5.5677643628300215
KDM1A,SUV39H1,pp,49,7.0
GTF2F1,TCEA1,pp,10,3.1622776601683795
PRMT5,SMARCA2,pp,37,6.082762530298219
CBX2,CBX4,pp,13,3.605551275463989
CBX2,PHC3,pp,13,3.605551275463989
SETD7,SIRT1,pp,5,2.23606797749979
CBX3,RING1,pp,38,6.164414002968976
HDAC1,TET2,pp,91,9.539392014169456
KMT2A,RBBP4,pp,40,6.324555320336759
ATM,CHD4,pp,23,4.795831523312719
HDAC1,SMARCC1,pp,91,9.539392014169456
CBX8,KAT5,pp,26,5.0990195135927845
HDAC1,ZMYND8,pp,91,9.539392014169456
DNMT1,EED,pp,40,6.324555320336759
DNMT1,MTA1,pp,40,6.324555320336759
NAP1L1,NAP1L2,pp,9,3.0
MBD2,MTA1,pp,22,4.69041575982343
DOT1L,KMT2A,pp,5,2.23606797749979
KDM5C,KDM6A,pp,13,3.605551275463989
CBX5,MECP2,pp,39,6.244997998398398
HDAC2,ING2,pp,78,8.831760866327848
EHMT2,WDR5,pp,35,5.916079783099616
PHC2,PHC3,pp,23,4.795831523312719
NCOR1,SMARCA4,pp,34,5.830951894845301
HDAC1,MBD3,pp,91,9.539392014169456
EZH2,TAF3,pp,105,10.246950765959598
HDAC3,KAT5,pp,31,5.5677643628300215
BPTF,SMARCD2,pp,11,3.3166247903554
PRDM1,PRMT7,pp,6,2.449489742783178
CXXC1,DNMT1,pp,16,4.0
NCOA1,SMARCE1,pp,16,4.0
ASH2L,KDM6A,pp,27,5.196152422706632
PHF2,PRMT5,pp,2,1.4142135623730951
BRD4,PRMT5,pp,27,5.196152422706632
NCOR1,NCOR2,pp,34,5.830951894845301
EHMT2,HDAC1,pp,35,5.916079783099616
CHD4,IWS1,pp,60,7.745966692414834
EP400,ZMYND11,pp,23,4.795831523312719
CREBBP,NCOR1,pp,38,6.164414002968976
CBX3,L3MBTL2,pp,38,6.164414002968976
HDAC3,KDM4A,pp,31,5.5677643628300215
NCOA3,NCOR2,pp,16,4.0
BAZ2A,DNMT1,pp,8,2.8284271247461903
NAP1L1,RBBP4,pp,9,3.0
L3MBTL2,SIN3A,pp,27,5.196152422706632
ATRX,SSRP1,pp,11,3.3166247903554
PCGF5,PRMT6,pp,11,3.3166247903554
HDAC5,PRMT5,pp,25,5.0
KDM6B,WDR5,pp,16,4.0
RBBP7,SUV39H1,pp,53,7.280109889280518
HDAC1,KDM4A,pp,91,9.539392014169456
L3MBTL3,SUZ12,pp,11,3.3166247903554
CBX4,KDM2A,pp,26,5.0990195135927845
HELLS,WDR5,pp,10,3.1622776601683795
ARID1A,HDAC1,pp,26,5.0990195135927845
KMT2A,MEN1,pp,40,6.324555320336759
HDAC1,RING1,pp,91,9.539392014169456
EED,KDM5A,pp,87,9.327379053088816
MECP2,SIN3A,pp,21,4.58257569495584
CARM1,UBE2I,pp,24,4.898979485566356
KDM6A,WDR5,pp,18,4.242640687119285
L3MBTL2,WDR5,pp,27,5.196152422706632
DNMT3A,PRMT5,pp,19,4.358898943540674
HDAC1,NCOR2,pp,91,9.539392014169456
BRD2,JARID2,pp,10,3.1622776601683795
BPTF,NCOR1,pp,11,3.3166247903554
CHAF1A,WDR5,pp,29,5.385164807134504
BMI1,KMT2A,pp,57,7.54983443527075
EED,PHC3,pp,87,9.327379053088816
DNMT3A,PAF1,pp,19,4.358898943540674
MBD2,RBBP7,pp,22,4.69041575982343
ING4,PADI4,pp,12,3.4641016151377544
EP300,ING4,pp,58,7.615773105863909
BRCA1,SMARCC2,pp,56,7.483314773547883
HDAC1,ZMYND11,pp,91,9.539392014169456
ARID1A,CARM1,pp,26,5.0990195135927845
BAZ1B,BMI1,pp,15,3.872983346207417
NCOR2,UBE2I,pp,16,4.0
MBD2,ZMYND8,pp,22,4.69041575982343
PAF1,PHC3,pp,21,4.58257569495584
MTF2,PRMT6,pp,15,3.872983346207417
HDAC1,HDAC7,pp,91,9.539392014169456
L3MBTL2,TRIM28,pp,27,5.196152422706632
CHD4,KMT2A,pp,60,7.745966692414834
KMT2A,RNF2,pp,40,6.324555320336759
CBX8,PHC1,pp,26,5.0990195135927845
SMARCA4,SMARCC2,pp,60,7.745966692414834
EED,PRDM14,pp,87,9.327379053088816
DMAP1,DNMT1,pp,18,4.242640687119285
MECOM,SUV39H1,pp,12,3.4641016151377544
ING4,SUV39H1,pp,12,3.4641016151377544
KDM1B,WDR5,pp,5,2.23606797749979
KMT2C,SMARCB1,pp,12,3.4641016151377544
CHD3,SMARCD1,pp,51,7.14142842854285
CBX5,DNMT1,pp,39,6.244997998398398
PRMT5,SIRT6,pp,37,6.082762530298219
HDAC1,KDM1A,pp,91,9.539392014169456
BRCA1,GTF2F1,pp,56,7.483314773547883
CARM1,NCOA3,pp,24,4.898979485566356
ATM,TRIM28,pp,23,4.795831523312719
BPTF,SMARCA1,pp,11,3.3166247903554
KDM4B,WDR5,pp,9,3.0
KDM6A,RBBP5,pp,18,4.242640687119285
SMARCC2,SMARCD1,pp,41,6.4031242374328485
AFF1,EAF1,pp,8,2.8284271247461903
BPTF,RBBP4,pp,11,3.3166247903554
EZH2,HDAC3,pp,105,10.246950765959598
CREBBP,PPARGC1A,pp,38,6.164414002968976
MEN1,WDR5,pp,19,4.358898943540674
BAZ1A,SMARCA2,pp,13,3.605551275463989
UBE2A,UBE2B,pp,8,2.8284271247461903
EZH2,HDAC1,pp,105,10.246950765959598
CHD4,SUV39H1,pp,60,7.745966692414834
L3MBTL2,RNF2,pp,27,5.196152422706632
SSRP1,TRIM33,pp,17,4.123105625617661
DNMT1,RBBP7,pp,40,6.324555320336759
BMI1,CBX7,pp,57,7.54983443527075
HDAC1,PRDM5,pp,91,9.539392014169456
ING4,PCGF1,pp,12,3.4641016151377544
EP300,NCOR1,pp,58,7.615773105863909
CHD2,PAF1,pp,5,2.23606797749979
HDAC1,PARP2,pp,91,9.539392014169456
CBX3,EHMT2,pp,38,6.164414002968976
CARM1,PRMT1,pp,24,4.898979485566356
ING5,JADE1,pp,10,3.1622776601683795
EPC1,ING3,pp,16,4.0
KAT6A,WDR5,pp,6,2.449489742783178
ING3,MORF4L1,pp,15,3.872983346207417
EED,KDM1A,pp,87,9.327379053088816
ARID2,SMARCC2,pp,10,3.1622776601683795
PAF1,PHC1,pp,21,4.58257569495584
EP400,HDAC2,pp,23,4.795831523312719
GTF2F1,JMJD6,pp,10,3.1622776601683795
CBX1,DNMT1,pp,28,5.291502622129181
EP400,KAT5,pp,23,4.795831523312719
SETDB1,SUV39H1,pp,21,4.58257569495584
HDAC5,PRKAA1,pp,25,5.0
EED,POLR2B,pp,87,9.327379053088816
ATAD2,EED,pp,4,2.0
KDM4B,KMT2C,pp,9,3.0
HDAC1,RBBP4,pp,91,9.539392014169456
KDM5B,SMARCC2,pp,23,4.795831523312719
MECP2,NSD1,pp,21,4.58257569495584
BAZ1A,SMARCA1,pp,13,3.605551275463989
KDM6A,PAXIP1,pp,18,4.242640687119285
ACTL6B,EP400,pp,6,2.449489742783178
BRCA1,SSRP1,pp,56,7.483314773547883
PHF19,SUV39H1,pp,11,3.3166247903554
PHF10,SMARCC2,pp,11,3.3166247903554
KMT2C,KMT2D,pp,12,3.4641016151377544
EHMT2,UHRF1,pp,35,5.916079783099616
DNMT1,HDAC1,pp,40,6.324555320336759
HDAC10,NCOR2,pp,5,2.23606797749979
BRCA1,CARM1,pp,56,7.483314773547883
CBX8,GTF3C4,pp,26,5.0990195135927845
EED,HDAC1,pp,87,9.327379053088816
BRD4,KDM6A,pp,27,5.196152422706632
CHD5,HDAC1,pp,13,3.605551275463989
HDAC1,MBD2,pp,91,9.539392014169456
HDAC6,UBE2E1,pp,13,3.605551275463989
EZH2,NCOA1,pp,105,10.246950765959598
H2AFZ,ING3,pp,12,3.4641016151377544
BRD2,POLR2B,pp,10,3.1622776601683795
KDM3B,PRMT5,pp,3,1.7320508075688772
BRD2,BRD7,pp,10,3.1622776601683795
EED,SMARCC1,pp,87,9.327379053088816
CBX7,PHC1,pp,14,3.7416573867739413
KDM6B,KMT2A,pp,16,4.0
NCOR1,ZMYND11,pp,34,5.830951894845301
HDAC1,PRMT5,pp,91,9.539392014169456
EZH2,MECP2,pp,105,10.246950765959598
HDAC1,SIN3B,pp,91,9.539392014169456
BAZ1A,NCOR1,pp,13,3.605551275463989
EP400,ING3,pp,23,4.795831523312719
CHD1,NCOR1,pp,8,2.8284271247461903
EED,SUZ12,pp,87,9.327379053088816
AFF1,KMT2A,pp,8,2.8284271247461903
BRD4,KDM3A,pp,27,5.196152422706632
MBD2,PRMT1,pp,22,4.69041575982343
HDAC2,WDR5,pp,78,8.831760866327848
BAZ1A,SATB1,pp,13,3.605551275463989
NCOR1,SMARCB1,pp,34,5.830951894845301
L3MBTL3,MORF4L1,pp,11,3.3166247903554
BRCA1,PRMT5,pp,56,7.483314773547883
HDAC1,MTA2,pp,91,9.539392014169456
KDM1A,PRMT5,pp,49,7.0
L3MBTL3,PRMT2,pp,11,3.3166247903554
HDAC1,SMARCA5,pp,91,9.539392014169456
EP400,SUZ12,pp,23,4.795831523312719
ING4,JADE1,pp,12,3.4641016151377544
EED,SUPT16,pp,87,9.327379053088816
NCOA1,NCOA3,pp,16,4.0
ATM,SETD2,pp,23,4.795831523312719
KMT2A,TAF1,pp,40,6.324555320336759
EZH2,NAP1L1,pp,105,10.246950765959598
RNF2,SSRP1,pp,74,8.602325267042627
HDAC3,MBD1,pp,31,5.5677643628300215
CARM1,DOT1L,pp,24,4.898979485566356
EP300,PRMT5,pp,58,7.615773105863909
PARP1,PRKAA1,pp,36,6.0
PHF10,SMARCD1,pp,11,3.3166247903554
BMI1,WDR5,pp,57,7.54983443527075
CBX8,KAT7,pp,26,5.0990195135927845
SMARCC2,SUZ12,pp,41,6.4031242374328485
CBX4,KDM3A,pp,26,5.0990195135927845
NCOR1,SMARCC2,pp,34,5.830951894845301
L3MBTL2,MBD3,pp,27,5.196152422706632
ATM,KDM2A,pp,23,4.795831523312719
EED,TRIM28,pp,87,9.327379053088816
SIRT7,SMARCC2,pp,32,5.656854249492381
CBX3,KDM6B,pp,38,6.164414002968976
ATM,UHRF1,pp,23,4.795831523312719
MECP2,SIRT1,pp,21,4.58257569495584
