type,shRNA,count,ZScore
control,Bcl6,4175,-0.31988209613923585
control,Bcl6.2,4236,-0.3191079173233734
control,Bcl6.3,666,-0.3644164152353234
control,CD4.1,23,-0.37257702144187355
control,CD4.2,126,-0.37126980147410577
control,CD4.3,775,-0.3630330465315692
control,CD4.4,5679,-0.3007941463186272
control,CDK9.1,12974,-0.20820997481507666
control,CDK9.2,2198,-0.34497310464677794
control,CDK9.3,4337,-0.3178260802676011
control,Ccnt1,430,-0.3674115988507913
control,Ccnt1.2,12148,-0.2186931174692141
control,Ccnt1.3,25348,-0.051165898298978704
control,Ccnt1.4,30186,0.01023536581811212
control,Cd14,10496,-0.23965940277748904
control,Cd14.2,18967,-0.13215007902059023
control,Cd19,17255,-0.15387785168872986
control,Cd19.3,419,-0.36755120486676646
control,Cd19.4,8852,-0.260524156437782
control,Fosb,560,-0.3657617095710844
control,Fosb.2,0,-0.37286892492982165
control,Hes1,17,-0.37265317017786
control,Hes1.2,156,-0.3708890577941734
control,Hes1.3,412,-0.3676400450587507
control,Id2,103,-0.37156170496205393
control,Id2.2,2814,-0.3371551677521669
control,Id2.3,1030,-0.35979672525214423
control,Id2.4,2127,-0.3458741980226178
control,Id2.5,3188,-0.33240856320901024
control,Id3,67,-0.37201859737797277
control,Id3.2,0,-0.37286892492982165
control,Id3.3,90,-0.3717266938900246
control,Id3.4,2172,-0.3453030825027193
control,Id3.5,553,-0.36585054976306863
control,Klf12,1562,-0.3530448706613438
control,Klf12.4,86175,0.720817295675863
control,Klf12.5,2212,-0.3447954242628095
control,Klf2,2586,-0.34004881971965284
control,Klf2.2,573,-0.3655967206431137
control,Klf2.3,52,-0.37220896921793895
control,Klf2.4,0,-0.37286892492982165
control,Klf2.5,0,-0.37286892492982165
control,Klf2.6,55,-0.3721708948499457
control,Klf2.7,6561,-0.28960028212861605
control,Ms4a1,10253,-0.24274342658494108
control,Ms4a1.2,6105,-0.2953875860635878
control,Nfatc3.2,7880,-0.2728602516675902
control,Nfatc3.3,9257,-0.2553841167586952
control,Nfatc3.7,1219,-0.3573980400685704
control,Nfatc3.8,0,-0.37286892492982165
target,Rpa3.1,5730,-0.3001468820627422
target,Rpa3.2,16073,-0.16887915267806458
target,Rpa3.3,6667,-0.288254987792855
target,Rpa3.4,19327,-0.127581154861402
control,Runx3,0,-0.37286892492982165
control,Runx3.2,0,-0.37286892492982165
control,Runx3.3,545,-0.36595208141105057
target,Satb1.1,33,-0.37245010688189606
target,Satb1.2,1623,-0.3522706918454814
target,Satb1.3,1450,-0.3544663137330913
target,Scmh1.1,13862,-0.196939961889079
target,Scmh1.2,73962,0.5658165435754019
target,Scmh1.3,6147,-0.2948545449116825
target,Scml2.1,18816,-0.13406648887624975
target,Scml2.2,45004,0.1982973607926991
target,Scml2.3,6285,-0.2931031239839937
target,Scml2.4,35635,0.0793911095498252
target,Scml4.1,3862,-0.3238545218665301
target,Scml4.2,50,-0.37223435212993444
target,Scml4.3,2898,-0.33608908544835636
target,Setd1a.1,0,-0.37286892492982165
