shRNA,value,pool
Atrx.1,-3.469946159272979,p1
Atrx.2,-4.832455903084451,p1
Atrx.3,-3.1202831002244977,p1
Atrx.4,0.12929246760818103,p1
Aurkb.1,-4.965228801588509,p1
Aurkb.2,9.961281098248833,p1
Aurkb.3,-2.45729589180867,p1
Aurkb.4,7.368284796443717,p1
Baz1a.1,0.019264893872900757,p1
Baz1a.2,-6.311776031328378,p1
Baz1a.3,0,p1
Baz1a.4,-1.068603171484412,p1
Baz1b.1,-8.481069018073171,p1
Baz1b.2,-5.143913828093929,p1
Baz1b.3,-0.2263960431737786,p1
Baz1b.4,-2.622958417277445,p1
Baz2a.1,1.8431799249115102,p1
Baz2a.3,0,p1
Baz2a.4,2.160849145294378,p1
Baz2b.1,-8.047530219562432,p1
Baz2b.2,-3.263661094375749,p1
Baz2b.3,-3.6671202278623127,p1
Baz2b.4,-2.935638283710361,p1
Bcl6.2,8.224072489799596,p1
Bcl6.3,8.684184766853903,p1
Bmi1.1,0.876849870666021,p1
Bmi1.2,-7.494297054029246,p1
Bmi1.3,1.0867874102892046,p1
Bmi1.4,1.8265525122842519,p1
Bop1.1,-3.069893439461495,p1
Bop1.2,5.927587625301811,p1
Bop1.3,8.140162637085112,p1
Bop1.4,3.8060427476687906,p1
Bptf.1,-4.838837780144274,p1
Bptf.2,-1.5243022456805448,p1
Bptf.3,0.0957554437796091,p1
Bptf.4,-10.201801680516468,p1
Brd1.1,4.891825384249074,p1
Brd1.2,-5.171290220802135,p1
Brd1.3,0.9402611624732913,p1
Brd1.4,-8.878194429985768,p1
Brd2.1,6.559754297446986,p1
Brd2.2,9.30177875523951,p1
Brd2.3,-2.628982502426709,p1
Brd2.4,-4.378401484122776,p1
Brd3.1,-9.080680024011741,p1
Brd3.2,2.4495251099342568,p1
Brd3.3,2.392230647236474,p1
Brd3.4,14.5963905065217,p1
Brd4.1,1.3631841564444187,p1
Brd4.2,-3.217364132697327,p1
Brd4.3,1.0410271894262877,p1
Brd4.4,-3.6789259371001464,p1
Brd8.1,0.002461356466056941,p1
Brd8.2,-6.15716207724239,p1
Brd8.3,0.01995881603879468,p1
Brd8.4,-0.04580845886917473,p1
Brd9.2,2.4858860804257574,p1
Brd9.3,10.07243841613321,p1
Brd9.4,-2.161528041201805,p1
Brpf1.1,13.645297119100931,p1
Brpf1.2,-2.303336520285825,p1
Brpf1.3,3.3026711377946327,p1
Brpf1.4,-4.097005978255837,p1
Brpf3.1,2.0225460126436587,p1
Brpf3.2,5.127303469481937,p1
Brpf3.3,-5.241496877622282,p1
Brpf3.4,1.1441664882014635,p1
Brwd1.1,-4.669924086045853,p1
Brwd1.2,0.39057980489668864,p1
Brwd1.3,-0.4152589587068718,p1
Brwd1.4,-7.431638391105679,p1
Brwd3.1,-4.065553345744561,p1
Brwd3.2,-3.259420444105473,p1
Brwd3.3,-10.584372233858332,p1
Cd4.1,16.876523154964673,p1
Cd4.2,4.860925173687065,p1
Cd4.3,-0.08647186783933591,p1
Cd4.4,-1.9573441599207513,p1
Carm1.1,1.3657451220859542,p1
Carm1.2,-6.467726721575318,p1
Carm1.3,-7.2404425795458,p1
Carm1.4,-0.012316474666121735,p1
Cbx1.1,2.248011100531599,p1
Cbx1.2,-7.172625522784585,p1
Cbx1.3,-2.586582850844593,p1
Cbx1.4,-1.6444324974982152,p1
Cbx3.1,0.1773523626752933,p1
Cbx3.2,-1.2255883712371656,p1
Cbx3.3,-0.7662604200226468,p1
Cbx3.4,-1.8702149052017205,p1
Cbx4.1,-2.3009060729338984,p1
Cbx4.2,-11.215977238189652,p1
Cbx4.3,-1.0279080532007612,p1
Cbx4.4,3.960401771876562,p1
Cbx5.1,-7.954819851918501,p1
Cbx5.2,-1.3092783716993068,p1
Cbx5.3,-22.729765682467885,p1
Cbx5.4,4.313176024046214,p1
Cbx6.1,-26.102311374764838,p1
Cbx6.2,-2.4425200249580854,p1
Cbx6.3,-4.045489944872429,p1
Cbx6.4,-9.409141157809643,p1
Cbx7.1,-1.8174501868821125,p1
Cbx7.2,-17.738398206241527,p1
Cbx7.3,-1.5066078968658445,p1
Cbx7.4,-6.706053311919831,p1
Cbx8.1,-7.012787348386922,p1
Cbx8.2,-1.2217581646329734,p1
Cbx8.3,2.5681426148931905,p1
Cbx8.4,-3.1939478545621256,p1
Cd14.2,2.4853741967938987,p1
Cd4.5,-16.84729034185466,p1
Chaf1a.1,-2.304681024628465,p1
Chaf1a.2,-16.307185683955474,p1
Chaf1a.3,-9.61373647656967,p1
Chaf1a.4,-0.5854518189447475,p1
Chaf1b.1,-0.6127656333957532,p1
Chaf1b.2,-16.4474648930429,p1
Chaf1b.3,-2.1142628444636102,p1
Chaf1b.4,3.772196638355979,p1
Chd1.1,8.929104313308727,p1
Chd1.2,4.155656030455518,p1
Chd1.3,-4.930112390259467,p1
Chd1.4,-0.8668705704395165,p1
Chd1l.1,-12.998382138692477,p1
Chd1l.2,-2.584555367096783,p1
Chd1l.3,-4.539047756052639,p1
Chd2.1,0.00541765328445365,p1
Chd2.2,-3.6402284055336622,p1
Chd2.3,-17.579998043750784,p1
Chd2.4,5.652903820042226,p1
Chd3.1,-2.03037542463899,p1
Chd3.2,-3.1773467626507,p1
Chd3.3,4.274477579020029,p1
Chd3.4,0.027217780988038953,p1
Chd4.1,-10.900389723382517,p1
Chd4.2,-0.19046471744954374,p1
Chd4.3,-17.066172675047483,p1
Chd4.4,7.4933615137982486,p1
Chd5.1,1.797709181349262,p1
Chd5.2,8.522918666736018,p1
Chd5.3,2.3078740821761414,p1
Chd5.4,5.34693435503533,p1
Chd6.1,1.5185079892740134,p1
Chd6.2,3.855234179216481,p1
Chd6.3,4.106854079690223,p1
Chd6.4,0.9242976435275665,p1
Chd8.1,1.5682200625128075,p1
Chd8.2,-0.7510470172368429,p1
Chd8.3,0.6011699272965103,p1
Chd8.4,-0.6003599843526217,p1
Chd9.1,-2.4253738799347673,p1
Chd9.2,3.883207871174619,p1
Chd9.3,-4.788227149155347,p1
Chd9.4,-0.05291280980631541,p1
Crebbp.1,-5.8849145039900606,p1
Crebbp.2,-1.5285492238087244,p1
Crebbp.3,-1.4368543868942254,p1
Crebbp.4,6.8827801946742255,p1
Ctsl.1,-0.9546867025342181,p1
Ctsl.2,2.012341010097998,p1
Ctsl.3,0.06948358100142116,p1
Ctsl.4,1.4012075625537506,p1
Cxxc1.1,-10.358039790536282,p1
Cxxc1.2,9.180225024154296,p1
Cxxc1.3,-0.4960042258297932,p1
Cxxc1.4,-0.8397522079594921,p1
Dmap1.1,-1.4412659438883395,p1
Dmap1.2,-2.69663570392828,p1
Dmap1.3,7.182365571808688,p1
Dmap1.4,5.955449139049634,p1
Dnmt1.1,0,p1
Dnmt1.2,-0.5138502612142872,p1
Dnmt1.3,-1.4138760131647459,p1
Dnmt1.4,5.526644923411112,p1
Dnmt3a.1,-0.8069998114627737,p1
Dnmt3a.2,4.562884211686736,p1
Dnmt3a.3,-3.048082703386612,p1
Dnmt3a.4,3.578394972416689,p1
Dnmt3b.1,-10.425591389065815,p1
Dnmt3b.2,-1.4488295517722065,p1
Dnmt3b.3,-0.7255654573630608,p1
Dnmt3b.4,-4.817015264882741,p1
Dnmt3l.1,0.26525467029665606,p1
Dnmt3l.2,3.557468213699522,p1
Dnmt3l.3,-2.0818940460924154,p1
Dnmt3l.4,-5.1541771238115075,p1
Dot1l.1,0.7518052374013706,p1
Dot1l.2,-3.6150629756301385,p1
Dot1l.3,-6.584280609848591,p1
Dot1l.4,8.343786635325628,p1
Dub2a.1,1.7098829362120256,p1
Dub2a.2,6.562454092973098,p1
Dub2a.3,-8.544001316840408,p1
Dub2a.4,4.087693696330973,p1
Eed.1,-9.040402573780526,p1
Eed.2,-0.2963260364405329,p1
Eed.3,-3.5002444493754297,p1
Eed.4,2.4861721164361796,p1
Ehmt1.1,-16.898607252411395,p1
Ehmt1.2,-9.887336420342777,p1
Ehmt1.3,14.926344091925444,p1
Ehmt1.4,4.040540975730266,p1
Ehmt2.1,6.177403582029811,p1
Ehmt2.2,0.8869102329175291,p1
Ehmt2.3,-3.663256491886912,p1
Ehmt2.4,-10.260749827410464,p1
Elp3.1,7.636497007500722,p1
Elp3.2,4.007081151826625,p1
Elp3.4,-3.23473287166874,p1
Elp4.1,2.24630382326707,p1
Elp4.2,5.367237890237092,p1
Elp4.3,-4.104045242742032,p1
Elp4.4,1.4304774675413938,p1
Ep300.2,5.704026806472626,p1
Ep300.3,-5.590676805400975,p1
Ep400.1,-0.19072981098676678,p1
Ep400.2,3.387296273355034,p1
Ep400.3,-2.111051116629895,p1
Ep400.4,26.343238553235537,p1
Epc1.1,-7.0466681365787736,p1
Epc1.2,-5.67909423955922,p1
Epc1.3,2.5483562598942058,p1
Epc1.4,-8.25554096935032,p1
Epc2.1,5.480142983201617,p1
Epc2.2,5.9919588062896025,p1
Epc2.3,4.1703176860430204,p1
Epc2.4,4.632643955861482,p1
Ercc5.1,1.7780948346804024,p1
Ercc5.2,3.754378750581864,p1
Ercc5.3,8.001373675679687,p1
Ercc5.4,-1.5645819185297825,p1
Ezh1.2,-1.5956540924451446,p1
Ezh1.3,6.007211303260277,p1
Ezh1.4,-13.915447087850026,p1
Ezh2.1,-1.1365834100534755,p1
Ezh2.2,2.9419989123162082,p1
Ezh2.3,1.3402602239087855,p1
Ezh2.4,-1.9927443671144687,p1
Fbxl19.1,2.8508639497285344,p1
Fbxl19.2,1.6903240309539882,p1
Fbxl19.3,12.962839507931207,p1
Fbxl19.4,0.49671233431628536,p1
Fbxo44.1,4.1404391091103605,p1
Fbxo44.2,3.5224220541408187,p1
Fbxo44.3,4.951338425992674,p1
Fbxo44.4,-3.5960413417170685,p1
Fbxw9.1,-5.736097583619085,p1
Fbxw9.2,-2.9544607017882356,p1
Fbxw9.3,15.27696672369406,p1
Fbxw9.4,13.850898176626515,p1
Fkbp1a.1,4.544415592340741,p1
Fkbp1a.3,-0.544280985000384,p1
Fkbp1a.4,3.806025440358326,p1
Fosb.2,-10.304320029302431,p1
Gadd45a.1,-0.12158652011839877,p1
Gadd45a.2,-5.165287319860489,p1
Gadd45a.3,2.3133226969736853,p1
Gadd45a.4,14.556724006971486,p1
Gadd45b.1,-2.156248027805276,p1
Gadd45b.2,5.958966906068781,p1
Gadd45b.3,-6.199906565124408,p1
Gadd45b.4,8.389298852538218,p1
Gtf2b.1,4.698954976753285,p1
Gtf2b.2,-10.181140317912451,p1
Gtf2b.3,5.171637627697237,p1
Gtf2b.4,2.0254685021507584,p1
Gtf2f1.1,5.540790895388071,p1
Gtf2f1.2,1.8692423395021223,p1
Gtf2f1.3,2.106927438174509,p1
Gtf2f1.4,2.5572689782834175,p1
Gtf3c4.1,0.33778417715534204,p1
Gtf3c4.2,-4.590087555437378,p1
Gtf3c4.3,0,p1
Gtf3c4.4,2.8328259074918662,p1
Hat1.1,7.946159523622583,p1
Hat1.2,6.011471287981053,p1
Hat1.3,3.3482501857871227,p1
Hat1.4,11.527889582772545,p1
Hcfc1.1,-7.014474823609177,p1
Hcfc1.2,10.750177031422488,p1
Hcfc1.3,6.475951467573836,p1
Hcfc1.4,-11.078649044064733,p1
Hdac1.1,0.5803077241783186,p1
Hdac1.2,-8.818333035865052,p1
Hdac1.3,6.9752209387790884,p1
Hdac1.4,6.818447958198405,p1
Hdac10.1,25.73235772603531,p1
Hdac10.2,3.2103735584575475,p1
Hdac10.3,0.17279367530684908,p1
Hdac10.4,6.660447962122788,p1
Hdac2.1,2.194794303616632,p1
Hdac2.2,0.4690396458254895,p1
Hdac2.3,2.3699335994899258,p1
Hdac2.4,3.192401510228109,p1
Hdac3.1,-8.671970914899454,p1
Hdac3.2,3.3650150893094803,p1
Hdac3.3,0.4077853440039405,p1
Hdac3.4,3.6444660155602975,p1
Hdac4.1,6.028739235828553,p1
Hdac4.2,5.515085273101249,p1
Hdac4.3,-0.8865520033174334,p1
Hdac4.4,-6.742525906459434,p1
Hdac6.1,4.136902088004106,p1
Hdac6.2,5.209500665241677,p1
Hdac6.3,-4.510908964100906,p1
Hdac6.4,-0.3126249279609823,p1
Hdac7.1,4.248662575185321,p1
Hdac7.2,-7.8469792116536325,p1
Hdac7.3,-0.16072205649224713,p1
Hdac7.4,-7.914175029122404,p1
Hdac8.1,0.5461341433475155,p1
Hdac8.2,0.3685372276657546,p1
Hdac8.3,-0.10201106332165466,p1
Hdac8.4,0.5943861945140867,p1
Hdac9.2,2.033487825611388,p1
Hdac9.3,-2.323998767143763,p1
Hells.1,-3.1201293345592234,p1
Hells.2,-5.4541742022513375,p1
Hells.3,0,p1
Hells.4,-1.0135627797085078,p1
Hes1.2,-0.8725208888727707,p1
Hes1.3,-0.1665233296312465,p1
Hes6.3,-3.891012789458685,p1
Hira.1,-3.7855691852810054,p1
Hira.2,-6.404863722611736,p1
Hira.3,-29.040818589378603,p1
Hira.4,1.8549008689900433,p1
Hltf.1,0,p1
Hltf.2,1.5233485510660643,p1
Hltf.3,1.410597530832021,p1
Hltf.4,4.97520215998712,p1
Id2.2,5.317038379301152,p1
Id2.3,11.533452547676433,p1
Id2.4,2.083685843505293,p1
Id2.5,12.742580487798001,p1
Id3.2,8.92748898604276,p1
Id3.3,4.07065237415955,p1
Id3.4,-2.8959551062942808,p1
Id3.5,-17.374096859682176,p1
Ing2.1,4.056970739025715,p1
Ing2.2,-4.444016719546283,p1
Ing2.3,-2.736486665803227,p1
Ing2.4,-2.1126371660735828,p1
Ing3.1,2.972204717955748,p1
Ing3.2,-2.288973817446447,p1
Ing3.3,6.3477536181944885,p1
Ing3.4,2.4774358046652196,p1
Ing4.1,2.071837641778984,p1
Ing4.2,-11.294801356885877,p1
Ing4.3,-1.1340600917014854,p1
Ing4.4,2.1997304168176584,p1
Ing5.1,-0.24038013901270006,p1
Ing5.2,3.291974472469704,p1
Ing5.3,-4.902857232504928,p1
Ing5.4,22.584509710239793,p1
Ino80.1,-0.2247629238373321,p1
Ino80.2,-1.3600994230173598,p1
Ino80.3,4.2833483327862325,p1
Ino80.4,-8.848372874568938,p1
Jarid2.1,3.5938700032415625,p1
Jarid2.2,-4.022577596842098,p1
Jarid2.3,0.522224445072581,p1
Jarid2.4,-0.7889563067477496,p1
Jhdm1d.1,0.10833941684825277,p1
Jhdm1d.2,-6.501512692567999,p1
Jhdm1d.3,-1.826985992062717,p1
Jhdm1d.4,3.6886706754957004,p1
Jmjd1c.2,-3.119721433815741,p1
Jmjd1c.3,-35.37212079310571,p1
Jmjd1c.4,2.044526779667251,p1
Jmjd4.1,7.083205435924,p1
Jmjd4.2,4.6000704876763905,p1
Jmjd4.3,-8.871680363327869,p1
Jmjd4.4,1.4892867663131852,p1
Klf12.4,-12.584544689571246,p1
Klf12.5,0.9551980430319276,p1
Klf2.2,-20.813726286921508,p1
Klf2.3,23.44860876777367,p1
Klf2.4,8.98623708651543,p1
Klf2.5,-2.0765464881625846,p1
Klf2.6,-3.485328184622645,p1
Klf2.7,17.34594891329634,p1
Ms4a1.2,3.0255125807097016,p1
Nfatc3.2,-8.756311371230524,p1
Nfatc3.3,-8.936791090220154,p1
Nfatc3.7,-13.554151379340162,p1
Nfatc3.8,13.29461500426838,p1
Runx3.2,0.0418708788852058,p1
Runx3.3,-2.136091960796506,p1
Sgk1.1,-39.85446275424428,p1
Tbx21.3,-2.180076613714462,p1
Tbx21.4,-0.13667207946410542,p1
Bcl6.2,5.202528004085238,p2
Bcl6.3,-1.879214362542811,p2
Cd4.1,23.54545891303775,p2
Cd4.2,13.282256404469706,p2
Cd4.3,-4.635413480980361,p2
Cd4.4,-4.833980126253991,p2
Cd14.2,10.485077658313557,p2
Cd4.5,-9.857693006470527,p2
Fosb.2,-30.101148565497652,p2
Hes1.2,2.0001963356455548,p2
Hes1.3,8.277732139468014,p2
Hes6.3,-15.883313946078083,p2
Id2.2,10.829130042175066,p2
Id2.3,12.324256219755569,p2
Id2.4,4.690557112744628,p2
Id2.5,9.464637292369304,p2
Id3.2,9.41759444018669,p2
Id3.3,7.312000731759795,p2
Id3.4,-3.4141932839091,p2
Id3.5,-0.4397984600682392,p2
Jmjd5.1,-14.405076035152376,p2
Jmjd5.2,3.1068019385365773,p2
Jmjd5.3,-7.437227873313063,p2
Jmjd5.4,-0.2528689781931348,p2
Jmjd6.1,-11.527979174213172,p2
Jmjd6.2,-0.20007864222458238,p2
Jmjd6.3,-2.143180027953278,p2
Jmjd6.4,-2.785636448321128,p2
Kat2a.1,-10.902113825669893,p2
Kat2a.2,0,p2
Kat2a.3,-2.1905752115404056,p2
Kat2b.1,-5.504933183966884,p2
Kat2b.2,0.8323382183485393,p2
Kat2b.3,-2.0669523213804126,p2
Kat2b.4,8.213018661951722,p2
Kat5.1,1.606315558397128,p2
Kat5.2,2.6248797513606235,p2
Kat5.3,4.019021993815926,p2
Kat5.4,-2.9418967354154546,p2
Kdm1a.1,0.33842915040280275,p2
Kdm1a.2,-0.4756787450275368,p2
Kdm1a.3,-5.819858995463846,p2
Kdm1a.4,-11.336267063089991,p2
Kdm1b.1,-5.346378475992594,p2
Kdm1b.2,4.191667320055274,p2
Kdm1b.3,6.239012671200271,p2
Kdm1b.4,-1.0231514424236536,p2
Kdm2a.1,7.134285304050536,p2
Kdm2a.2,0.5192463386705839,p2
Kdm2a.3,-0.173633796441635,p2
Kdm2a.4,-0.7907772546050893,p2
Kdm2b.1,9.752047020993636,p2
Kdm2b.2,-4.645031242699233,p2
Kdm2b.3,2.5942765714346905,p2
Kdm2b.4,-4.435406694240001,p2
Kdm3a.1,-0.030921497626252403,p2
Kdm3a.2,-6.981803310267807,p2
Kdm3a.3,-3.6628743691149737,p2
Kdm3a.4,-5.853467265036315,p2
Kdm3b.2,2.626980636098665,p2
Kdm3b.3,-4.633040087586224,p2
Kdm3b.4,5.979329960109098,p2
Kdm4a.1,-8.3053370045739,p2
Kdm4a.2,6.525246737646654,p2
Kdm4a.3,-0.28220727641379995,p2
Kdm4a.4,-4.261703452551245,p2
Kdm4c.1,-6.79185649999603,p2
Kdm4c.2,-0.5620921787497792,p2
Kdm4c.3,-4.764368361711121,p2
Kdm4c.4,-5.997768035278057,p2
Kdm4d.1,-0.5444102952240399,p2
Kdm4d.2,0.21410931776696884,p2
Kdm4d.3,-6.7001567636337995,p2
Kdm4d.4,0.3012902078964004,p2
Kdm5a.1,-2.4443248494393117,p2
Kdm5a.2,-5.778381940291709,p2
Kdm5a.3,2.3707769821143785,p2
Kdm5a.4,1.5156990323245196,p2
Kdm5b.1,15.85592555903915,p2
Kdm5b.2,-3.0429403263457004,p2
Kdm5b.3,-1.0363379807758832,p2
Kdm5b.4,3.251068769059259,p2
Kdm5c.1,-0.8313568880549838,p2
Kdm5c.2,-0.3257987474520263,p2
Kdm5c.3,5.409986030537993,p2
Kdm5c.4,0.6494841258394644,p2
Kdm5d.1,-0.09602766003655461,p2
Kdm5d.2,3.9159850426054135,p2
Kdm5d.3,-0.16243833808677266,p2
Kdm5d.4,-19.985158661636454,p2
Kdm6a.1,3.121990617256472,p2
Kdm6a.2,-2.920635459922636,p2
Kdm6a.3,4.888983639838784,p2
Kdm6a.4,-1.524001819791252,p2
Kdm6b.1,-0.18807562919198517,p2
Kdm6b.2,5.810497326775064,p2
Kdm6b.3,-0.7542907331099684,p2
Kdm6b.4,-4.82844776855724,p2
Klf12.4,5.026197500317927,p2
Klf12.5,1.9836229352382446,p2
Klf2.2,6.423645249859916,p2
Klf2.3,4.015973667937047,p2
Klf2.4,10.41091504635527,p2
Klf2.5,-5.248527989218374,p2
Klf2.6,5.321266204973767,p2
Klf2.7,8.241090352022233,p2
L3mbtl1.1,11.095741499010188,p2
L3mbtl1.2,0.23024884334296303,p2
L3mbtl1.3,1.3401028737033727,p2
L3mbtl1.4,-3.0881337142940737,p2
L3mbtl2.1,-6.208452610719007,p2
L3mbtl2.3,6.314277561684591,p2
L3mbtl2.4,-12.485810368921605,p2
L3mbtl3.1,-3.070127633018288,p2
L3mbtl3.2,2.3401600540724274,p2
L3mbtl3.3,2.6297563143846077,p2
L3mbtl3.4,2.9697682173415103,p2
L3mbtl4.1,-7.678682227632692,p2
L3mbtl4.2,-0.5471895594134395,p2
L3mbtl4.3,1.3463488251715177,p2
L3mbtl4.4,0.1754241545532409,p2
Mbd1.1,0.5785411425367784,p2
Mbd1.2,0.029358120511815855,p2
Mbd1.3,-10.320742267054754,p2
Mbd1.4,4.251605239189203,p2
Mbd2.2,0.3207955226082362,p2
Mbd2.3,0.25076856465372543,p2
Mbd2.4,5.887549703018422,p2
Mbd3.1,1.4408702191737035,p2
Mbd3.2,-1.4540421454639443,p2
Mbd3.3,-2.947638390568059,p2
Mbd3.4,-7.740384244422543,p2
Mbd4.1,-0.6526295035676952,p2
Mbd4.2,-3.1889321001933553,p2
Mbd4.3,-1.013553637583584,p2
Mbd4.4,0.5054203727604545,p2
Mecom.1,0.2986523563181436,p2
Mecom.2,3.9713894533307723,p2
Mecom.3,2.2248369276255175,p2
Mecom.4,0.8689158527946006,p2
Men1.1,2.1992190560700777,p2
Men1.3,-0.23076171304849424,p2
Men1.4,-5.365895524245246,p2
Mll1.1,-8.60994951785338,p2
Mll1.2,-0.5407336253320807,p2
Mll1.3,-7.564201270255822,p2
Mll1.4,-4.404632144560537,p2
Mll2.1,-6.64242248886147,p2
Mll2.2,-1.771126551350008,p2
Mll2.3,-22.997137157862923,p2
Mll2.4,1.835543777287242,p2
Mll3.2,-0.2660908096605681,p2
Mll3.3,3.264387609887123,p2
Mll3.4,1.10538528184982,p2
Mll5.1,4.713726306345137,p2
Mll5.2,1.6232010809622324,p2
Mll5.3,-0.1089989141097476,p2
Mll5.4,-6.644384420692035,p2
Morf4l1.2,-1.5610883859352214,p2
Morf4l1.3,-5.055593917761229,p2
Morf4l1.4,-2.4162328185086324,p2
Ms4a1.2,5.564697480203236,p2
Msl3.1,-3.247529453906921,p2
Msl3.2,5.078735866437526,p2
Msl3.3,-1.7189140022282743,p2
Msl3.4,1.4606710594645307,p2
Mta1.1,-2.2394017701622033,p2
Mta1.2,-2.2156203299229844,p2
Mta1.3,-2.1012681845544847,p2
Mta1.4,0.5024836476442829,p2
Mta2.1,1.904282964945338,p2
Mta2.2,-1.1825929535942805,p2
Mta2.3,-6.09588148622241,p2
Mta2.4,-4.326256429120548,p2
Mta3.1,-3.110477642821948,p2
Mta3.2,-4.580956953886691,p2
Mta3.3,16.99902001081773,p2
Mta3.4,2.2479201725736146,p2
Mtf2.1,4.049239116336878,p2
Mtf2.2,-3.503790637022206,p2
Mtf2.3,1.73541973812614,p2
Mtf2.4,-0.8390226506881362,p2
Myst1.1,-9.56297743964133,p2
Myst1.2,-1.7117609401942389,p2
Myst1.3,-2.853138135118357,p2
Myst1.4,-0.7023530886271203,p2
Myst2.1,-4.631385225032901,p2
Myst2.2,-0.6538921151002199,p2
Myst2.3,10.057761558390794,p2
Myst2.4,-20.050381281778385,p2
Myst3.1,-9.579137407360491,p2
Myst3.2,0.765346207629662,p2
Myst3.3,0.8229327967963087,p2
Myst3.4,-5.229108527607984,p2
Myst4.1,-3.8990188694628927,p2
Myst4.3,-3.021652954556771,p2
Myst4.4,6.5289234135210705,p2
Nap1l1.1,-12.051124442006952,p2
Nap1l1.2,-14.073606856285416,p2
Nap1l1.3,-0.7633320289642995,p2
Nap1l1.4,0.15239665556103432,p2
Nap1l2.1,-3.49771394006639,p2
Nap1l2.2,-25.113859081731235,p2
Nap1l2.3,-7.204286746958701,p2
Nap1l2.4,-4.612349856933932,p2
Nap1l3.1,-0.9264707025466379,p2
Nap1l3.2,-3.149693621498187,p2
Nap1l3.3,-0.0030589695299312325,p2
Nap1l3.4,1.1374753602742231,p2
Ncoa1.1,-1.479846608708442,p2
Ncoa1.2,2.7655655912004846,p2
Ncoa1.3,-3.987836538042316,p2
Ncoa1.4,-5.633992352845674,p2
Ncoa3.1,-21.798182404412053,p2
Ncoa3.2,-6.235005626910194,p2
Ncoa3.3,2.3686645272022417,p2
Ncoa3.4,-2.4825780560925352,p2
Ncor1.1,0.07998086395363657,p2
Ncor1.3,2.5136567539215235,p2
Ncor1.4,0.8684431437494737,p2
Ncor2.1,1.4263284410202601,p2
Ncor2.2,1.8716697740797628,p2
Ncor2.3,9.236516387376724,p2
Ncor2.4,1.7941278662087683,p2
Nfatc3.2,-0.47569379674955314,p2
Nfatc3.3,10.705893487730322,p2
Nfatc3.7,0.40309183841651475,p2
Nfatc3.8,10.981657902347152,p2
Nsd1.1,1.2249064324288241,p2
Nsd1.2,5.4115274834963145,p2
Nsd1.3,-2.688858667078904,p2
Nsd1.4,-0.9616487460182981,p2
Orc1.1,-8.652026911172115,p2
Orc1.2,2.853224367294274,p2
Orc1.3,7.794496988218668,p2
Orc1.4,-4.96713522586397,p2
Padi1.1,-3.9625527259867397,p2
Padi1.2,9.506683380411161,p2
Padi1.3,3.523028540869305,p2
Padi1.4,0.38409586502308457,p2
Padi4.1,-2.0187851104363688,p2
Padi4.2,2.3008374708904427,p2
Padi4.3,0.24605630003415513,p2
Padi4.4,-3.3754826439368344,p2
Padi6.1,-1.564615929325214,p2
Padi6.2,0,p2
Padi6.3,-4.995471210216252,p2
Padi6.4,-5.832137908744372,p2
Parp1.1,0.609607004335345,p2
Parp1.2,-4.949502083031035,p2
Parp1.3,-3.929911404525953,p2
Parp1.4,-6.096424937360823,p2
Paxip1.1,4.202263595454724,p2
Paxip1.2,-4.981733350683939,p2
Paxip1.3,9.107672507867335,p2
Paxip1.4,-0.8195879999629909,p2
Pbrm1.1,2.264708201099168,p2
Pbrm1.2,0.536622673126061,p2
Pbrm1.3,0,p2
Pbrm1.4,1.2322624681697505,p2
Pcgf1.1,-2.9024315630624358,p2
