shRNA,value,pool
Gadd45b.3,3.4735407862086305,p1
Gadd45b.4,9.827441877554492,p1
Gtf2b.1,1.270017720135158,p1
Gtf2b.2,5.462375653498242,p1
Gtf2b.3,-5.5937723430332085,p1
Gtf2b.4,-2.8844013314341197,p1
Gtf2f1.1,-13.150450507421596,p1
Gtf2f1.2,-0.5186901053754696,p1
Gtf2f1.3,8.210463336016034,p1
Gtf2f1.4,-7.413098611536441,p1
Gtf3c4.1,15.071769655585825,p1
Gtf3c4.2,-3.3486230521115914,p1
Gtf3c4.3,0,p1
Gtf3c4.4,-2.3600608680389144,p1
Hat1.1,1.518425509612058,p1
Hat1.2,-6.504900684089151,p1
Hat1.3,1.5014620491499784,p1
Hat1.4,35.79618479922796,p1
Hcfc1.1,3.0477703049661358,p1
Hcfc1.2,3.246238236620684,p1
Hcfc1.3,-3.930342065684684,p1
Hcfc1.4,33.23594713219421,p1
Hdac1.1,3.246238236620684,p1
Hdac1.2,-9.498721797455502,p1
Hdac1.3,-21.864744735928404,p1
Hdac1.4,1.3729912841291423,p1
Hdac10.1,-19.778917676970366,p1
Hdac10.2,1.6577651564519016,p1
Hdac10.3,-5.9580688337186984,p1
Hdac10.4,15.035897552293719,p1
Hdac2.1,0.45863372517243306,p1
Hdac2.2,6.145294827516167,p1
Hdac2.3,-3.818795983040417,p1
Hdac2.4,-6.013111370116064,p1
Hdac3.1,-9.872703336491412,p1
Hdac3.2,4.030969248673401,p1
Hdac3.3,-4.5956550900290125,p1
Hdac3.4,-6.618852301989008,p1
Hdac4.1,-2.1272281083691382,p1
Hdac4.2,1.2061246624857986,p1
Hdac4.3,-2.0310428862000407,p1
Hdac4.4,0.7919641756393503,p1
Hdac6.1,-4.9839097807111585,p1
Hdac6.2,1.400958435118966,p1
Hdac6.3,3.7387439421592745,p1
Hdac6.4,0.8669653842776626,p1
Hdac7.1,3.478715991876797,p1
Hdac7.2,-1.8802434771911436,p1
Hdac7.3,4.240903005029217,p1
Hdac7.4,-5.794680581003917,p1
Hdac8.1,-4.450216029276717,p1
Hdac8.2,0.7478626554499783,p1
Hdac8.3,-3.610581065828754,p1
Hdac8.4,-1.9781748019119334,p1
Hdac9.2,0.41929413800251325,p1
Hdac9.3,8.90930777195382,p1
Hells.1,3.7696384734175297,p1
Hells.2,8.469631595976338,p1
Hells.3,0,p1
Hells.4,-0.7176826030216858,p1
Hes1.2,10.998519974584497,p1
Hes1.3,2.4874248096456597,p1
Hes6.3,-10.85280888800294,p1
Hira.1,-0.8463145747238485,p1
Hira.2,6.431116445313393,p1
Hira.3,-13.440099932558823,p1
Hira.4,2.3190092294797466,p1
Hltf.1,0,p1
Hltf.2,-2.23544113973675,p1
Hltf.3,0.8965623903268067,p1
Hltf.4,-3.157541782868975,p1
Id2.2,6.042217584533802,p1
Id2.3,2.2724480961634157,p1
Id2.4,10.792021305324752,p1
Id2.5,17.580203288994753,p1
Id3.2,12.13684461092447,p1
Id3.3,0.20281668240194506,p1
Id3.4,25.75224732454825,p1
Id3.5,3.191186830195626,p1
Ing2.1,1.468370254326686,p1
Ing2.2,-4.5473744236173275,p1
Ing2.3,-0.6961008513442408,p1
Ing2.4,-1.7189466886961782,p1
Ing3.1,-5.3886111477838625,p1
Ing3.2,-6.66122062388429,p1
Ing3.3,-0.9291658232840234,p1
Ing3.4,-4.683939547256074,p1
Ing4.1,-4.5436124180579185,p1
Ing4.2,-3.1928165551708787,p1
Ing4.3,1.2689989297977604,p1
Ing4.4,-1.498833605443778,p1
Ing5.1,-0.4044966568225874,p1
Ing5.2,3.3179881807524794,p1
Ing5.3,1.3667154532447796,p1
Ing5.4,1.1410259524825506,p1
Ino80.1,1.3572638332249198,p1
Ino80.2,5.491968514631637,p1
Ino80.3,1.5672896840612793,p1
Ino80.4,9.510557645596208,p1
Jarid2.1,4.3155453842374385,p1
Jarid2.2,0.42202484986876243,p1
Jarid2.3,5.472314885971969,p1
Jarid2.4,-0.6350731077325662,p1
Jhdm1d.1,0.3848397711647351,p1
Jhdm1d.2,-4.835063085079071,p1
Jhdm1d.3,7.197812719328169,p1
Jhdm1d.4,1.4610506499987395,p1
Jmjd1c.2,-1.9284954141435264,p1
Jmjd1c.3,-3.029287263323795,p1
Jmjd1c.4,-6.19414573216703,p1
Jmjd4.1,-1.0613024891403313,p1
Jmjd4.2,7.592831664170248,p1
Jmjd4.3,-4.451816815707673,p1
Jmjd4.4,7.473148259318073,p1
Klf12.4,6.217137639919329,p1
Klf12.5,2.13240954894448,p1
Klf2.2,-7.6699979015257895,p1
Klf2.3,42.82917325686475,p1
Klf2.4,5.058255711995827,p1
Klf2.5,6.229639464487775,p1
Klf2.6,2.094007764328026,p1
Klf2.7,15.59815109608087,p1
Ms4a1.2,-1.7619724834156898,p1
Nfatc3.2,-1.3361056833583973,p1
Nfatc3.3,-8.769854578418986,p1
Nfatc3.7,-3.9374779041826073,p1
Nfatc3.8,-8.071604704103464,p1
Runx3.2,-7.294800042875906,p1
Runx3.3,-6.727958732278864,p1
Sgk1.1,-8.86037237431384,p1
Tbx21.3,1.5207952378705585,p1
Tbx21.4,7.908906491985647,p1
Bcl6.2,0.2095737222185221,p2
Bcl6.3,0.7871103998700164,p2
Cd4.1,-23.94346731383979,p2
Cd4.2,11.423402806844457,p2
Cd4.3,4.6529298059943045,p2
Cd4.4,3.3871317332865516,p2
Cd14.2,1.5425014700976902,p2
Cd4.5,-3.6214058067935753,p2
Fosb.2,4.4695928672945655,p2
Hes1.2,2.0200639650196734,p2
Hes1.3,-0.3881203544969054,p2
Hes6.3,-2.1656202993302642,p2
Id2.2,-2.3756441428010504,p2
Id2.3,9.549256384240408,p2
Id2.4,5.618505797627748,p2
Id2.5,5.684076156980225,p2
Id3.2,-3.2252262872938218,p2
Id3.3,1.2667898186883235,p2
Id3.4,-5.907517158363774,p2
Id3.5,-5.316460368024877,p2
Jmjd5.1,-0.13610172610758298,p2
Jmjd5.2,-2.836666205730083,p2
Jmjd5.3,1.9168779658484851,p2
Jmjd5.4,1.3759014369201594,p2
Jmjd6.1,1.306853753677629,p2
Jmjd6.2,1.0630766707766242,p2
Jmjd6.3,-6.970930868274635,p2
Jmjd6.4,0.9558713533097745,p2
Kat2a.1,-0.5098031411696979,p2
Kat2a.2,0,p2
Kat2a.3,-1.1121407728902852,p2
Kat2b.1,2.672208151877328,p2
Kat2b.2,2.9286022514391163,p2
Kat2b.3,1.3310081638931592,p2
Kat2b.4,-12.01797324624279,p2
Kat5.1,3.167359124618443,p2
Kat5.2,1.1832775525138288,p2
Kat5.3,0.9923618564962311,p2
Kat5.4,2.554969958155496,p2
Kdm1a.1,3.991573504139467,p2
Kdm1a.2,0.7911994999551126,p2
Kdm1a.3,-7.628495649423698,p2
Kdm1a.4,5.704286601239858,p2
Kdm1b.1,-4.769032545470864,p2
Kdm1b.2,-2.19982814208673,p2
Kdm1b.3,0.3908266406282195,p2
Kdm1b.4,6.428772324530286,p2
Kdm2a.1,-0.6859368936721921,p2
Kdm2a.2,-0.2771253770858806,p2
Kdm2a.3,3.2874638136477614,p2
Kdm2a.4,2.8473967925380776,p2
Kdm2b.1,32.53182796504623,p2
Kdm2b.2,5.209584899601822,p2
Kdm2b.3,7.992553780744274,p2
Kdm2b.4,-2.4448174244129888,p2
Kdm3a.1,-0.6942242428451095,p2
Kdm3a.2,0.02092114883892293,p2
Kdm3a.3,1.2360820329016349,p2
Kdm3a.4,-9.84428133303608,p2
Kdm3b.2,2.819324187944517,p2
Kdm3b.3,1.047307076037825,p2
Kdm3b.4,1.668365723118228,p2
Kdm4a.1,1.4454216684268175,p2
Kdm4a.2,3.0647831674241814,p2
Kdm4a.3,1.2393891145920577,p2
Kdm4a.4,2.0313832036355137,p2
Kdm4c.1,-2.344508621643044,p2
Kdm4c.2,0.5954668734229926,p2
Kdm4c.3,1.5325402655634122,p2
Kdm4c.4,4.118270758670846,p2
Kdm4d.1,-1.3317394976760397,p2
Kdm4d.2,9.357203292793614,p2
Kdm4d.3,-3.9124986836617524,p2
Kdm4d.4,-4.128505692935661,p2
Kdm5a.1,-0.3571844846371164,p2
Kdm5a.2,0.9815822846502158,p2
Kdm5a.3,4.48775949871937,p2
Kdm5a.4,0.15207022719629038,p2
Kdm5b.1,3.933552593070857,p2
Kdm5b.2,-1.8193228374930186,p2
Kdm5b.3,-0.7370850408826897,p2
Kdm5b.4,-1.2306758301243264,p2
Kdm5c.1,1.3063389854277574,p2
Kdm5c.2,-1.0319166481450424,p2
Kdm5c.3,2.632649397634964,p2
Kdm5c.4,-0.2861429061150602,p2
Kdm5d.1,0.8666752270571294,p2
Kdm5d.2,-2.631343921568174,p2
Kdm5d.3,-0.3552454231441686,p2
Kdm5d.4,-4.522039134901782,p2
Kdm6a.1,-2.361876465819819,p2
Kdm6a.2,-2.3787140918469447,p2
Kdm6a.3,3.2344253299244627,p2
Kdm6a.4,-4.918795065932969,p2
Kdm6b.1,18.6888994258129,p2
Kdm6b.2,-1.1624194695250765,p2
Kdm6b.3,2.3189263214750753,p2
Kdm6b.4,-3.0897941777689653,p2
Klf12.4,7.819656251347247,p2
Klf12.5,8.131502595520487,p2
Klf2.2,11.765334535357361,p2
Klf2.3,-8.001333057933884,p2
Klf2.4,-0.598706894544577,p2
Klf2.5,-6.229639464487775,p2
Klf2.6,3.1958187266727265,p2
Klf2.7,11.609936158249987,p2
L3mbtl1.1,2.323005575617046,p2
L3mbtl1.2,3.886524481143809,p2
L3mbtl1.3,0.09555309931172928,p2
L3mbtl1.4,-1.8248183031293337,p2
L3mbtl2.1,-0.7587851260906575,p2
L3mbtl2.3,-9.590536103073703,p2
L3mbtl2.4,1.2998608704769197,p2
L3mbtl3.1,-8.540654690440775,p2
L3mbtl3.2,-3.096338932050301,p2
L3mbtl3.3,-1.9250728696560628,p2
L3mbtl3.4,2.233046009401818,p2
L3mbtl4.1,3.556001136362383,p2
L3mbtl4.2,3.5141337441005334,p2
L3mbtl4.3,-1.0183081933002853,p2
L3mbtl4.4,-0.4527066553755219,p2
Mbd1.1,0.08325248122847029,p2
Mbd1.2,-2.2135998199358227,p2
Mbd1.3,0.7326422217438449,p2
Mbd1.4,5.247228160065333,p2
Mbd2.2,-7.926381885891047,p2
Mbd2.3,-8.848459493621647,p2
Mbd2.4,-1.7032494622245906,p2
Mbd3.1,-0.39551531929475914,p2
Mbd3.2,-3.6926686648127145,p2
Mbd3.3,-10.420788322753737,p2
Mbd3.4,11.266814250368867,p2
Mbd4.1,0.38700099590059267,p2
Mbd4.2,0.6291719271054887,p2
Mbd4.3,0.2571224341759546,p2
Mbd4.4,0.3431626141352524,p2
Mecom.1,4.340768601240626,p2
Mecom.2,-4.285620393238872,p2
Mecom.3,-0.3797946422144065,p2
Mecom.4,5.042822999717913,p2
Men1.1,-3.296964154929114,p2
Men1.3,0.9272404249781658,p2
Men1.4,5.386792905777142,p2
Mll1.1,-6.331619073332661,p2
Mll1.2,-0.46674220978637493,p2
Mll1.3,-2.6686014328525687,p2
Mll1.4,-3.7356919158503814,p2
Mll2.1,-5.909862899609379,p2
Mll2.2,0.8594880271176635,p2
Mll2.3,13.829597388563286,p2
Mll2.4,-14.81276044683618,p2
Mll3.2,-5.40719220595544,p2
Mll3.3,-0.4517865537431902,p2
Mll3.4,-0.5218917454327965,p2
Mll5.1,1.1400577629968183,p2
Mll5.2,-0.8420579366458583,p2
Mll5.3,0.6732970637734894,p2
Mll5.4,-3.453898024711208,p2
Morf4l1.2,0.5562418735497232,p2
Morf4l1.3,-2.308632078075135,p2
Morf4l1.4,0.2807413570345858,p2
Ms4a1.2,1.8564082292334234,p2
Msl3.1,16.006519442726628,p2
Msl3.2,13.90403328707933,p2
Msl3.3,-0.4968335090050999,p2
Msl3.4,-7.822280632192815,p2
Mta1.1,16.249949507948088,p2
Mta1.2,-22.39787582803831,p2
Mta1.3,-2.927663025563504,p2
Mta1.4,-1.4712863267939156,p2
Mta2.1,-4.012806015137144,p2
Mta2.2,-0.4833311169413719,p2
Mta2.3,3.213922756463205,p2
Mta2.4,-3.691589987497693,p2
Mta3.1,-0.9560179710923649,p2
Mta3.2,-2.8883781019442125,p2
Mta3.3,10.959856928878608,p2
Mta3.4,5.325213368356984,p2
Mtf2.1,-3.636885105944927,p2
Mtf2.2,2.5911563823183457,p2
Mtf2.3,-3.478519957278806,p2
Mtf2.4,3.506818389631391,p2
Myst1.1,-7.179150453240297,p2
Myst1.2,-1.8385463953938768,p2
Myst1.3,3.2882575252521207,p2
Myst1.4,6.158322657333187,p2
Myst2.1,-9.898863249829446,p2
Myst2.2,2.413757578987756,p2
Myst2.3,3.17640951855185,p2
Myst2.4,10.898836428154311,p2
Myst3.1,0.014299641924921502,p2
Myst3.2,-1.8200065446682885,p2
Myst3.3,-1.38943574642839,p2
Myst3.4,2.5407477020815676,p2
Myst4.1,1.4204781815874696,p2
Myst4.3,-0.3488231202868235,p2
Myst4.4,-4.642971667551265,p2
Nap1l1.1,-3.5567400510399807,p2
Nap1l1.2,-7.877183862088344,p2
Nap1l1.3,-2.849188641887366,p2
Nap1l1.4,-2.063163062120239,p2
Nap1l2.1,-0.7300143138689918,p2
Nap1l2.2,5.594675270276227,p2
Nap1l2.3,5.330354025221524,p2
Nap1l2.4,-1.3991343868773782,p2
Nap1l3.1,1.08028454124333,p2
Nap1l3.2,2.586720844079281,p2
Nap1l3.3,0.8418565317479221,p2
Nap1l3.4,-3.501370696718908,p2
Ncoa1.1,-4.845676662531261,p2
Ncoa1.2,-0.3321423584332308,p2
Ncoa1.3,2.795669532354779,p2
Ncoa1.4,-5.795139274430511,p2
Ncoa3.1,1.7303511395613214,p2
Ncoa3.2,1.1274981485421307,p2
Ncoa3.3,8.000025150455969,p2
Ncoa3.4,2.2595167094345925,p2
Ncor1.1,-1.5526333673330726,p2
Ncor1.3,-6.576652481274252,p2
Ncor1.4,-0.960677990294343,p2
Ncor2.1,-7.695617448472021,p2
Ncor2.2,-6.1759816469632085,p2
Ncor2.3,-3.2916490744899534,p2
Ncor2.4,-0.052767983430712206,p2
Nfatc3.2,-0.2210022831032461,p2
Nfatc3.3,1.3809930812503382,p2
Nfatc3.7,-20.39039022655424,p2
Nfatc3.8,-8.219805471574304,p2
Nsd1.1,6.417984226634275,p2
Nsd1.2,9.879527206081974,p2
Nsd1.3,9.455333948986507,p2
Nsd1.4,3.181948820282855,p2
Orc1.1,-1.4316776121776655,p2
Orc1.2,-1.424200730336068,p2
Orc1.3,-0.7714109893637442,p2
Orc1.4,1.1775819815753863,p2
Padi1.1,-2.8963708983366416,p2
Padi1.2,3.4434640573546034,p2
Padi1.3,-5.087417751583018,p2
Padi1.4,2.3397272227311134,p2
Padi4.1,3.440457955239623,p2
Padi4.2,4.7666399483807,p2
Padi4.3,-2.6102722967107326,p2
Padi4.4,4.164308279399478,p2
Padi6.1,1.021604776476508,p2
Padi6.2,0,p2
Padi6.3,6.670836096389436,p2
Padi6.4,-6.950213591376993,p2
Parp1.1,-3.009662686722592,p2
Parp1.2,2.9685875046831285,p2
Parp1.3,2.583874847816716,p2
Parp1.4,0.697823791477461,p2
Paxip1.1,0.8058838899330567,p2
Paxip1.2,3.756191338829268,p2
Paxip1.3,-1.040161437784505,p2
Paxip1.4,2.2178522304978827,p2
Pbrm1.1,1.9009178558974469,p2
Pbrm1.2,2.7069447622897798,p2
Pbrm1.3,0,p2
Pbrm1.4,1.2480871418322579,p2
Pcgf1.1,4.165774585985901,p2
