shRNA,nbPctg_Q4,nbPctg_Q1,q4minusq1_nbPctg
Actl6b.1,60.322319448290976,75.63326946799681,-15.310950019705835
Actl6b.2,83.80201764345773,86.7558265242981,-2.95380888084037
Actl6b.3,78.31832824994052,82.51328434638775,-4.194956096447228
Actl6b.4,80.93343591074137,84.62918916119423,-3.695753250452867
Aff1.1,73.13737399083873,75.82214098112384,-2.6847669902851123
Aff1.2,61.918949624730644,73.03419658859347,-11.11524696386283
Aff1.3,85.63191788503453,87.27697842226068,-1.6450605372261577
Aff1.4,73.1753760548176,72.09038835428609,1.0849877005315136
Aff4.1,63.59659067652104,62.59648838299231,1.0001022935287267
Aff4.2,84.52152850240053,81.23094907044201,3.2905794319585198
Aff4.3,84.98138171204253,83.95258978113691,1.0287919309056264
Aff4.4,84.12540174382833,82.94292942390972,1.1824723199186167
Arid2.1,89.23242422816195,86.65859100594537,2.573833222216578
Arid2.2,91.65425559137562,93.47448780670697,-1.8202322153313588
Arid2.3,80.62072037369771,71.67906783403032,8.941652539667388
Arid2.4,81.4894225431848,86.24542973876052,-4.7560071955757195
Ash1l.1,89.02416644209585,84.47196227528478,4.552204166811066
Ash1l.2,83.66462202864649,85.99752511619081,-2.3329030875443237
Ash1l.3,75.83712086667596,80.92613780462314,-5.089016937947179
Ash1l.4,84.39300029760216,78.9884774156559,5.404522881946264
Ash2l.1,85.96952073760593,89.59605901424385,-3.626538276637916
Ash2l.2,82.99797446374879,87.47146100006854,-4.473486536319754
Ash2l.3,78.982710684155,73.96195322443273,5.020757459722262
Ash2l.4,40.92117649556751,40.92117649556751,0.0
Asxl1.1,72.14389790673195,81.1461457360596,-9.002247829327644
Asxl1.2,85.35282249475354,79.40020274757362,5.952619747179924
Asxl1.3,74.21212479643592,67.01188356674348,7.200241229692438
Asxl1.4,85.96886508989137,88.5285118091997,-2.5596467193083328
Asxl2.1,90.95692997692197,89.07064562706347,1.8862843498584994
Asxl2.2,82.49718189416471,82.3224883034668,0.17469359069791324
Asxl2.3,84.46388408638379,83.22229962491772,1.2415844614660614
Asxl2.4,99.83246394460143,99.26368868358175,0.568775261019681
Asxl3.1,99.1790624287001,99.63303291100965,-0.4539704823095434
Asxl3.2,90.82071108846861,92.07387986670949,-1.2531687782408767
Asxl3.3,79.94898175996073,86.01012831749662,-6.061146557535892
Asxl3.4,90.51201264565931,88.85504475402493,1.6569678916343804
Atad2.1,86.75783502085227,77.27284984469821,9.484985176154055
Atad2.2,77.25306365569425,83.05075271152838,-5.797689055834127
Atad2.3,87.89559335244746,87.19618396091998,0.6994093915274817
Atad2.4,83.57797593992098,87.41465582080342,-3.8366798808824427
Atad2b.1,89.75647921123362,89.81207177889415,-0.05559256766052556
Atad2b.2,81.83345177718873,79.36592378296345,2.4675279942252786
Atad2b.3,88.09745295283071,85.40729022648318,2.6901627263475234
Atad2b.4,85.45865888021083,85.00249983053368,0.45615904967715437
Atm.1,72.46233240077765,85.79685198520794,-13.334519584430282
Atm.2,84.53330707911641,83.16675009972113,1.366556979395284
Atm.3,84.59563231734307,93.52034500428846,-8.924712686945384
Atm.4,81.55680487481807,74.22107905150587,7.3357258233122025
Atr.1,86.1474974118859,78.76913495941776,7.378362452468139
Atr.2,86.24423992269877,85.87104109310286,0.373198829595907
Atr.3,89.42613571507195,89.4357067919017,-0.009571076829743674
Atr.4,72.17064944073758,84.03213888017402,-11.86148943943644
Atrx.1,72.42622552126991,69.40633464548145,3.0198908757884624
Atrx.2,83.08586265254763,84.00246780394424,-0.9166051513966096
Atrx.3,90.51093822782272,92.71216962076254,-2.2012313929398175
Atrx.4,86.46423461031014,87.43171142978125,-0.9674768194711021
Aurkb.1,85.90655010723476,91.30107402933612,-5.394523922101357
Aurkb.2,61.11719014697137,62.257505858893715,-1.140315711922348
Aurkb.3,78.43754751260671,80.61371891088976,-2.1761713982830457
Aurkb.4,82.64498435232944,77.0554247561605,5.5895595961689395
Baz1a.1,77.60810639234688,80.23836137106373,-2.6302549787168488
Baz1a.2,87.48678198584716,88.3981201039218,-0.9113381180746387
Baz1a.3,40.92117649556751,40.92117649556751,0.0
Baz1a.4,89.11283898285654,89.49523308273294,-0.38239409987639306
Baz1b.1,90.05987144873657,87.96633309720924,2.0935383515273287
Baz1b.2,96.52456910990021,98.22649753560411,-1.7019284257038976
Baz1b.3,84.72867929768285,88.04901541256808,-3.3203361148852366
Baz1b.4,70.17771509797834,73.7670161017358,-3.5893010037574697
Baz2a.1,86.44354957793222,77.92204548652273,8.521504091409483
Baz2a.3,40.92117649556751,40.92117649556751,0.0
Baz2a.4,80.07569495388921,82.14393786830729,-2.0682429144180787
Baz2b.1,93.94368032775603,97.10785626234367,-3.1641759345876466
Baz2b.2,89.52433710543824,88.57759346240904,0.946743643029194
Baz2b.3,78.644645601679,89.08118169888766,-10.43653609720866
Baz2b.4,85.83527288731645,85.84700954050855,-0.011736653192102153
Bcl6.2,90.14096525411776,90.17988870556628,-0.03892345144852527
Bcl6.3,76.53183908778487,70.79135239874897,5.7404866890359045
Bmi1.1,85.99034968193551,78.85999194206647,7.130357739869041
Bmi1.2,76.92039767909874,79.98993575939065,-3.069538080291906
Bmi1.3,66.87919836425232,77.35240601489835,-10.473207650646032
Bmi1.4,94.32665810636264,96.33327660754397,-2.006618501181322
Bop1.1,77.39775330028237,77.09206359253193,0.3056897077504459
Bop1.2,83.72244942423596,80.49177676526926,3.2306726589666965
Bop1.3,77.5427371003131,81.51371422423885,-3.970977123925749
Bop1.4,60.21330718181559,58.70309565392813,1.5102115278874564
Bptf.1,71.8587054234748,77.31972684154812,-5.461021418073315
Bptf.2,80.7895740378477,83.44734119183572,-2.6577671539880185
Bptf.3,79.47247236346195,83.3025316414056,-3.830059277943647
Bptf.4,81.45315181958644,78.07365762379534,3.3794941957910964
Brd1.1,85.7779643440361,83.61047203645514,2.1674923075809716
Brd1.2,93.747039683767,91.33223137195323,2.414808311813772
Brd1.3,73.93601209611191,80.56324611140731,-6.6272340152954
Brd1.4,76.98558435259832,71.31808685812916,5.66749749446916
Brd2.1,73.38122846869943,78.53695844729461,-5.155729978595176
Brd2.2,73.32646422837018,79.51850164710231,-6.192037418732127
Brd2.3,77.07540038322345,84.51261435692065,-7.437213973697197
Brd2.4,74.70177536776738,79.0760857588773,-4.3743103911099155
Brd3.1,84.10828314533015,79.51781929593528,4.590463849394865
Brd3.2,91.4298218041473,92.90057508771513,-1.4707532835678307
Brd3.3,76.17204075520472,81.68604496443182,-5.514004209227096
Brd3.4,75.07319456139624,59.77140708348438,15.301787477911859
Brd4.1,81.93773215675469,70.99271242313412,10.945019733620569
Brd4.2,81.05977890187593,71.25535277991011,9.804426121965818
Brd4.3,73.87951253008589,73.42116442490192,0.4583481051839726
Brd4.4,89.40557735833121,72.719747769573,16.68582958875821
Brd8.1,86.89297689228657,80.17838927699908,6.714587615287485
Brd8.2,68.87598303732716,80.39927712099718,-11.523294083670024
Brd8.3,85.37714439460879,87.04607891787911,-1.6689345232703232
Brd8.4,87.68659604027232,87.11484635410474,0.5717496861675784
Brd9.2,76.90664771441473,83.62112997830883,-6.714482263894098
Brd9.3,86.68903218426203,86.33251068475609,0.3565214995059449
Brd9.4,76.06811351175024,71.41942363781173,4.648689873938508
Brpf1.1,55.94762612328351,69.05346310441959,-13.105836981136079
Brpf1.2,83.71905435157902,86.27870118704169,-2.5596468354626722
Brpf1.3,86.79696801466406,82.78773510260585,4.009232912058209
Brpf1.4,75.77691216022937,82.5933813693821,-6.816469209152729
Brpf3.1,86.46034650786223,84.54092180641607,1.919424701446161
Brpf3.2,40.92117649556751,47.15081596005528,-6.229639464487775
Brpf3.3,83.2400848172822,80.60366594998267,2.6364188672995255
Brpf3.4,74.61278526758387,79.40150097806159,-4.788715710477717
Brwd1.1,91.4954453596822,90.64100022955648,0.8544451301257112
Brwd1.2,73.48182219528785,73.04423475278787,0.43758744249997505
Brwd1.3,87.35214346009587,80.23348293580614,7.118660524289737
Brwd1.4,84.91247332848596,84.18605947797437,0.7264138505115909
Brwd3.1,88.83641770452202,91.37269349201688,-2.5362757874948585
Brwd3.2,85.50707608470893,94.00444472454687,-8.497368639837944
Brwd3.3,80.44542360091653,79.91927293686074,0.5261506640557911
CD4.1,77.15256080400664,71.90561327956954,5.246947524437104
CD4.2,70.00263695155138,68.16577406967849,1.8368628818728894
CD4.3,77.90082713678271,80.41762600118119,-2.5167988643984813
CD4.4,92.73147516169932,90.78219063271817,1.9492845289811527
Carm1.1,71.03335638071341,74.22674109303938,-3.1933847123259653
Carm1.2,90.49080024800557,90.17187315852323,0.3189270894823437
Carm1.3,74.82743072557018,87.31620862550419,-12.488777899934007
Carm1.4,74.14743808983992,82.6791569645353,-8.531718874695372
Cbx1.1,82.03139975904833,87.18777865164253,-5.156378892594205
Cbx1.2,89.7497378344321,92.59979172776809,-2.8500538933359962
Cbx1.3,77.67987942161157,72.61158169810183,5.068297723509744
Cbx1.4,88.3675171813979,90.71042377333016,-2.3429065919322625
Cbx3.1,97.27075757628494,97.74381626000698,-0.4730586837220443
Cbx3.2,71.29935948885128,80.57440277238844,-9.275043283537158
Cbx3.3,90.85298952088141,92.51193889498002,-1.6589493740986114
Cbx3.4,93.54613226286162,95.32550178511609,-1.7793695222544699
Cbx4.1,75.69685917872702,79.96528023536808,-4.26842105664106
Cbx4.2,94.4220823641884,94.01084056249448,0.4112418016939188
Cbx4.3,73.56720036791447,79.46350963799541,-5.896309270080948
Cbx4.4,79.11416605917084,84.37123739655888,-5.257071337388041
Cbx5.1,92.23375086466454,90.6789333858896,1.5548174787749502
Cbx5.2,93.30684313071865,92.33188426388729,0.9749588668313578
Cbx5.3,73.57166815369311,74.42579290338944,-0.8541247496963251
Cbx5.4,83.31382981490847,77.33755174388935,5.976278071019124
Cbx6.1,77.05688923990603,53.954055314100394,23.102833925805633
Cbx6.2,81.21431190378519,85.22757586835922,-4.013263964574037
Cbx6.3,67.37096604804879,74.44429649493227,-7.073330446883489
Cbx6.4,76.44266909374615,52.34098549750051,24.101683596245635
