"Position","Pool","shRNA","GeoMean","precentile","z"
"control2_B02",2,"Bptf.1",181.2542878,18.1804047669185,-0.908511396515944
"control2_B03",2,"Bptf.2",279.3627031,34.1399332458106,-0.408647093795183
"control2_B04",2,"Bptf.3",422.9374297,62.6602756851867,0.322868957919423
"control2_B05",2,"Bptf.4",330.324916,44.0779334342433,-0.148993618214425
"control2_B06",2,"Whsc1.1",312.0470983,40.434380055307,-0.242119458356984
"control2_B07",2,"Whsc1.2",443.3341698,66.5234127526202,0.426790749303848
"control2_B08",2,"Whsc1.3",295.0611343,37.1205106587535,-0.328663278527118
"control2_B09",2,"Whsc1.4",276.9652172,33.6927806396454,-0.420862331540302
"control2_B10",2,"Cd4.1",337.0110003,45.4251140301135,-0.114927887396818
"control2_B11",2,"Cd4.1",580.4352028,86.9773950002593,1.12532320498852
"control2_C02",2,"Mll2.1",314.3626865,40.8920981033971,-0.230321491001768
"control2_C03",2,"Mll2.2",370.9966134,52.3217080065637,0.0582294787967121
"control2_C04",2,"Mll2.3",773.1812951,98.2457167729681,2.10736833062915
"control2_C05",2,"Mll2.4",173.1795245,17.1144432982555,-0.949652474111044
"control2_C06",2,"Brd8.1",444.3110723,66.7045011862337,0.431768086726896
"control2_C07",2,"Brd8.2",322.1455763,42.4393045654469,-0.190667514621318
"control2_C08",2,"Brd8.3",515.3719743,78.6351277125402,0.793824777993607
"control2_C09",2,"Brd8.4",372.91954,52.7117860790603,0.0680268275883829
"control2_C10",2,"Cd4.2",516.823766,78.8498340324915,0.801221685217082
"control2_C11",2,"Cd4.2",995.2258458,99.9399599266702,3.238689677215
"control2_D02",2,"Ncor1.1",125.3278486,11.6345083997122,-1.19345770258846
"control2_D03",2,"Ncor1.2",137.6293007,12.9073521011345,-1.13078156254872
"control2_D04",2,"Ncor1.3",137.6154199,12.9058634461347,-1.13085228549733
"control2_D05",2,"Ncor1.4",235.4870671,26.3629953910668,-0.632194320895995
"control2_D06",2,"Cxxcl.1",489.0932153,74.5351902977682,0.659933984795748
"control2_D07",2,"Cxxcl.2",1037.798503,99.9725463430246,3.4555982017404
"control2_D08",2,"Cxxcl.3",527.7992921,80.431685100671,0.857142206246739
"control2_D09",2,"Cxxcl.4",708.9165071,96.2456943894036,1.77993797366243
"control2_D10",2,"Cd4.3",475.6461113,72.288072159042,0.591420725825867
"control2_D11",2,"Cd4.3",527.4159616,80.3776773499342,0.855189129820948
"control2_E02",2,"Smarca4.1",206.2439007,21.7345721771984,-0.781188828015337
"control2_E03",2,"Smarca4.2",210.1817458,22.3291076376171,-0.761125429894851
"control2_E04",2,"Smarca4.3",263.009323,31.1371022836517,-0.491967886571397
"control2_E05",2,"Smarca4.4",279.8662444,34.2341344116194,-0.406081540982553
"control2_E06",2,"Klf2.1",313.7085941,40.7626760346937,-0.233654104625596
"control2_E07",2,"Klf2.2",362.7434428,50.6454370121752,0.016179412504341
"control2_E08",2,"Klf2.3",442.2478173,66.3215835070677,0.421255761981293
"control2_E09",2,"Klf2.4",568.0970733,85.5986589887034,1.06246019287547
"control2_E10",2,"Cd4.4",486.7167905,74.1451268896098,0.647826053768752
"control2_E11",2,"Cd4.4",551.9867298,83.6550137529255,0.980377676349296
"control2_F02",2,"Runx3.1",212.0077435,22.60790743094,-0.751821935752283
"control2_F03",2,"Runx3.2",230.0158983,25.4604444013603,-0.660070033381177
"control2_F04",2,"Runx3.3",302.4338596,38.5487764755225,-0.291099098329456
"control2_F06",2,"Sp140.1",228.5321615,25.2184996767158,-0.667629701516527
"control2_F07",2,"Sp140.2",177.2913178,17.6521562960001,-0.928702806495362
"control2_F08",2,"Sp140.3",258.8048067,30.3839276735567,-0.513389979693083
"control2_F09",2,"Sp140.4",242.3758153,27.5221639655732,-0.597096013527739
"control2_G02",2,"Smarce1.1",341.6599034,46.3650296558474,-0.0912416348017476
"control2_G03",2,"Smarce1.2",132.123345,12.3261822857864,-1.15883451497259
"control2_G04",2,"Smarce1.3",180.9670471,18.1417875245027,-0.909974893523611
"control2_G05",2,"Smarce1.4",257.8999649,30.2229076603971,-0.518000166434419
