shRNA,count,pctg,nbPctg
Arid1a.1,4429,0.05310339527210724,52.94575721039738
Arid1b.1,11952,0.14330363068237204,66.73172352067502
Arid1b.2,3339,0.04003437272828315,49.44511993267281
Arid1b.3,100,0.0011989928939288156,20.601388117062946
Bcl6.2,6027,0.07226330171708972,56.98884206159725
Bcl6.3,1371,0.016438192575764062,39.712319438644485
Brd7.1,55332,0.6634267480686922,89.1805673670155
Brd7.2,0,0.0,3.1308102742370734
Brd7.3,22799,0.27335838988683064,76.52108325453149
Brdt.1,14395,0.172595027081053,69.51963477538486
Brdt.2,1666,0.019975221612854067,41.678937826476556
Brdt.3,5234,0.0627552880682342,55.108765728225286
CD4.1,164,0.0019663483460432576,23.334082344705276
CD4.2,10309,0.1236041774351216,64.55058438965835
CD4.3,17858,0.21411615099780787,72.79372739958112
CD4.4,10290,0.12337636878527512,64.52358288263828
Cbx2.1,66694,0.7996563206768843,91.42016364667148
Cbx2.2,2221,0.026629632174158993,44.74600866100189
Cbx2.3,18551,0.22242517175273457,73.37464288084128
Cd14.2,19849,0.2379880995159306,74.4072430940484
Cd4.5,114078,1.3677871135361142,96.42839517630786
Cecr2.1,2615,0.03135366417623853,46.578308386290715
Cecr2.2,4749,0.056940172532679446,53.840967289686105
Cecr2.3,625,0.007493705587055097,32.645013229614264
Chd7.1,9925,0.11900004472243494,63.99666198636466
Chd7.2,37869,0.4540466190019032,84.06370765996138
Chd7.3,6827,0.08185524486852024,58.6889622347035
Clock.1,12371,0.14832741090793378,67.2448323285099
Clock.2,6915,0.08291035861517759,58.865669864629275
Clock.3,0,0.0,3.1308102742370734
Dpy30.1,17004,0.2038767516836558,72.0467739115907
Dpy30.2,3032,0.03635346454392169,48.295900222357815
Dpy30.3,4805,0.05761160855327959,53.992479704761344
Eaf1.1,36891,0.44232046849927936,83.68916319013252
Eaf1.2,28971,0.3473602313001172,80.1413785081288
Eaf1.3,341,0.004088565768297261,28.045141558122015
Fbxo17.1,5046,0.060501181427648036,54.62914413997459
Fbxo17.2,5678,0.06807881651727815,56.18796172610333
Fbxo17.3,47149,0.5653131595584973,87.10135278741858
Fkbp2.1,1871,0.022433157045408138,42.89280854497296
Fkbp2.2,5721,0.06859438346166755,56.28886093973647
Fkbp2.3,4084,0.04896686978805283,51.920231900404865
Fkbp5.1,74245,0.8901922740974492,92.60100884913605
Fkbp5.2,22644,0.271499950901241,76.41715909717828
Fkbp5.3,5024,0.06023740299098369,54.57202205969436
Fosb.2,632,0.007577635089630114,32.736216173908936
Gtf2h1.1,58176,0.6975261059720277,89.80286212229143
Gtf2h1.2,30614,0.3670596845473676,80.96307386457207
Gtf2h1.3,194019,2.3262740228717487,99.04565450248184
H2afz.1,11085,0.1329083622920092,65.61658816569299
H2afz.2,535,0.006414611982519163,31.39853428668033
H2afz.3,6235,0.07475720693646165,57.44809823863092
Hdac11.1,39717,0.4762040076817077,84.73987133138176
Hdac11.2,2076,0.02489109247796221,44.00796701336049
Hdac11.3,4581,0.05492586447087904,53.377135111528304
Hdac5.1,120459,1.444294850097712,96.80287091112359
Hdac5.2,2112,0.025322729919776587,44.19462877412374
Hdac5.3,30273,0.36297111877907035,80.79671954887115
Hes1.3,6954,0.08337796584380983,58.94329038777789
Hes6.3,2867,0.03437512626893914,47.64001515549614
Id2.2,4388,0.05261180818559643,52.82722981553544
Id2.3,4328,0.05189241244923914,52.65240273333179
Id2.4,7660,0.09184285567494727,60.29059351656125
Id2.5,4492,0.053858760795282394,53.12593642779445
Id3.2,8079,0.09686663590050901,61.04134964509653
Id3.3,33090,0.39674674860104503,82.11070015091956
Id3.4,2548,0.030550338937306222,46.282780407352874
Id3.5,717,0.008596779049469608,33.78594547857385
Iws1.1,1160,0.01390831756957426,38.095803961700156
Iws1.2,2889,0.034638904705603484,47.72890524793024
Iws1.3,12716,0.1524639363919882,67.65556567960044
Jmjd8.1,807,0.009675872654005541,34.79931373411776
Jmjd8.2,4272,0.05122097642863901,52.487235376816656
Jmjd8.3,1193,0.01430398522457077,38.36224356665072
Kdm4b.1,22386,0.26840654923490465,76.24260405069137
Kdm4b.2,5969,0.071567885838611,56.85834343083641
Kdm4b.3,2870,0.034411096055757005,47.65221408623419
Klf12.4,87213,1.045677672582138,94.21188554592581
Klf12.5,10626,0.12740498490887595,64.99426801223647
Klf2.2,3098,0.0371447998539147,48.55034536120716
Klf2.3,1751,0.02099436557269356,42.19540982264932
Klf2.4,1954,0.023428321147369056,43.35508475590609
Klf2.5,6,7.193957363572893e-05,10.13415338143662
Klf2.6,44428,0.5326885629146942,86.29700822995005
Klf2.7,21982,0.2635626179434322,75.96500877226974
Mecp2.1,658,0.007889373242051606,33.068417856675154
Mecp2.3,6125,0.07343831475313996,57.20681704821008
Nfatc3.2,38864,0.46597659829649485,84.43273178143153
Nfatc3.3,11124,0.13337596952064146,65.66833125299651
Nfatc3.7,3326,0.039878503652072406,49.39814582382711
Nfatc3.8,8184,0.09812557843913426,61.22428954135445
Padi2.1,0,0.0,3.1308102742370734
Padi2.2,31481,0.37745495293773046,81.37672788891238
Padi2.3,8739,0.1047799890004392,62.15909325154831
Paf1.1,1080,0.012949123254431209,37.42403917703216
Paf1.2,723,0.008668718623105337,33.85647918585582
Paf1.3,19339,0.23187323575689361,74.009752810891
Parp2.1,11531,0.1382558705989317,66.19957539665447
Parp2.2,6664,0.07990088645141627,58.35641939862322
Parp2.3,6191,0.07422965006313298,57.351938556311
Phc2.1,3702,0.04438671693324475,50.70061333438471
Phc2.2,1195,0.014327965082449346,38.378250468557304
Phc3.1,4530,0.05431437809497535,53.23377677130276
Phc3.2,19622,0.23526638564671218,74.23158109244163
Phc3.3,8647,0.10367691553802467,62.00772081622793
Phf10.1,7803,0.09355741551326548,60.550705702634275
Phf10.2,5137,0.06159226496112325,54.86307792053119
Phf10.3,51704,0.6199272858769548,88.31588255289431
Phf17.1,2552,0.03059829865306337,46.30061525632729
Phf17.2,33063,0.3964230205196843,82.0987560082038
Prdm16.1,5112,0.06129251673764105,54.7990896016344
Prdm16.2,44290,0.5310339527210723,86.25447094212433
Prdm16.3,4750,0.05695216246161874,53.84368954955572
Rnf2.1,9422,0.11296911046597301,63.24198158114106
Rnf2.2,23742,0.28466489287657937,77.13767091846422
Rnf2.3,21973,0.26345470858297865,75.9587598483833
Rpa3.1,7185,0.0861476394287854,59.39634809722637
