shRNA,count,pctg
Bcl6.2,11350,0.12545125146742042
Bcl6.3,27394,0.3027851614712348
CD4.1,132,0.0014589925280792508
CD4.2,1118,0.012357224593883349
CD4.3,7311,0.08080829070293487
CD4.4,32029,0.3540156945594721
Cd14.2,2629,0.029058267850911743
Cd4.5,1438,0.015894176177105774
Fosb.2,1438,0.015894176177105774
Hes1.2,8015,0.08858958418602421
Hes1.3,2690,0.02973249924646352
Hes6.3,16,0.0001768475791611213
Id2.2,604,0.00667599611333233
Id2.3,13180,0.14567819333397367
Id2.4,7328,0.08099619125579356
Id2.5,1978,0.02186278197379362
Id3.2,9997,0.1104965780546081
Id3.3,24288,0.26845462516658214
Id3.4,2049,0.022647543106321097
Id3.5,27,0.0002984302898343922
Jmjd5.1,2260,0.024979720556508385
Jmjd5.2,1219,0.01347357493733793
Jmjd5.3,80804,0.8931244866584528
Jmjd5.4,36877,0.40760051104529194
Jmjd6.1,10627,0.11745995148407726
Jmjd6.2,93984,1.0388026799924266
Jmjd6.3,2350,0.02597448818928969
Jmjd6.4,1764,0.019497445602513624
Kat2a.1,3,3.3158921092710246e-05
Kat2a.2,0,0.0
Kat2a.3,42784,0.47289042667683834
Kat2b.1,4210,0.04653301926677004
Kat2b.3,76843,0.8493436578423778
Kat2b.4,540,0.005968605796687844
Kat5.1,17620,0.19475339655118482
Kat5.3,3786,0.041846558419000326
Kat5.4,126880,1.4024013027476918
Kdm1a.1,43321,0.4788258735524335
Kdm1a.2,26303,0.29072636716718586
Kdm1a.3,32249,0.35644734877293754
Kdm1a.4,44777,0.4949190032560955
Kdm1b.1,33838,0.3740105239783764
Kdm1b.2,10570,0.11682993198331576
Kdm1b.3,5381,0.05947605146662461
Kdm1b.4,11651,0.12877819655038902
Kdm2a.1,3348,0.03700535593946463
Kdm2a.2,33785,0.3734247163724052
Kdm2a.3,26847,0.29673918485866396
Kdm2a.4,5329,0.05890129683435096
Kdm2b.1,1692,0.018701631496288576
Kdm2b.2,24120,0.26659772558539035
Kdm2b.3,6334,0.0700095354004089
Kdm2b.4,1474,0.0162920832302183
Kdm3a.1,9928,0.10973392286947577
Kdm3a.2,18756,0.20730957467162445
Kdm3a.3,102557,1.1335598235016948
Kdm3a.4,2715,0.03000882358890277
Kdm3b.2,20252,0.22384482332318928
Kdm3b.3,9907,0.1095018104218268
Kdm3b.4,4068,0.04496349700171509
Kdm4a.1,57371,0.6341201540032931
Kdm4a.2,1375,0.015197838834158862
Kdm4a.3,54156,0.5985848435656053
Kdm4a.4,5123,0.056624384252651525
Kdm4c.1,106400,1.1760364014214566
Kdm4c.2,41544,0.45918473929185144
Kdm4c.3,37416,0.4135580638682822
Kdm4c.4,6013,0.0664615308434889
Kdm4d.1,63580,0.7027480676915058
Kdm4d.2,115408,1.275601588489168
Kdm4d.3,977,0.01079875530252597
Kdm4d.4,18863,0.20849224285726442
Kdm5a.1,70237,0.7763277135962298
Kdm5a.3,28987,0.32039254857146393
Kdm5a.4,6023,0.0665720605804646
Kdm5b.1,453,0.005006997084999246
Kdm5b.2,12208,0.13493470289993556
Kdm5b.3,37032,0.4093137219684152
Kdm5b.4,7677,0.08485367907624551
Kdm5c.2,113440,1.25384933625235
Kdm5c.3,16133,0.1783176246628981
Kdm5c.4,7264,0.08028880093914907
Kdm5d.1,40038,0.44253896090331085
Kdm5d.2,6793,0.07508285032759356
Kdm5d.3,29430,0.3252890159194875
Kdm5d.4,93,0.0010279265538740176
Kdm6a.1,8795,0.09721090367012887
Kdm6a.2,14031,0.1550842739506058
Kdm6a.3,13339,0.14743561615188733
Kdm6a.4,3797,0.0419681411296736
Kdm6b.1,4301,0.04753883987324892
Kdm6b.2,3659,0.04044283075940893
Kdm6b.3,8747,0.0966803609326455
Kdm6b.4,653,0.007217591824513263
Klf12.4,651,0.007195485877118123
Klf12.5,9272,0.1024831721238698
Klf2.2,1428,0.015783646440130077
Klf2.3,90,0.0009947676327813073
Klf2.4,4021,0.044444007237929295
Klf2.5,0,0.0
Klf2.6,3357,0.037104832702742764
Klf2.7,629,0.006952320455771581
L3mbtl1.1,1660,0.018347936337966334
L3mbtl1.2,16098,0.17793077058348317
L3mbtl1.4,44631,0.4933052690962503
L3mbtl2.1,5777,0.06385302905086236
L3mbtl2.3,519,0.005736493349038872
L3mbtl2.4,3015,0.033324715698173794
L3mbtl3.1,2396,0.026482924979377914
L3mbtl3.2,4332,0.04788148205787359
L3mbtl3.3,8124,0.08979435831905934
L3mbtl3.4,51334,0.5673933517910625
L3mbtl4.1,28135,0.31097541498113423
L3mbtl4.2,61942,0.684643296774886
L3mbtl4.3,4323,0.04778200529459546
L3mbtl4.4,4072,0.04500770889650537
Mbd1.1,41463,0.4582894484223483
Mbd1.2,1070,0.011826681856399986
Mbd1.3,2979,0.03292680864506127
Mbd1.4,35248,0.38959521689195026
Mbd2.2,2961,0.03272785511850501
Mbd2.3,12561,0.13883640261517777
Mbd2.4,3427,0.03787854086157267
Mbd3.1,4536,0.050136288692177886
Mbd3.2,69377,0.7668221562163196
Mbd3.3,402,0.004443295426423173
Mbd3.4,2677,0.029588810588395107
Mbd4.1,122218,1.35087233936962
Mbd4.2,20304,0.2244195779554629
Mbd4.3,29776,0.3291133448188467
Mbd4.4,19018,0.21020545378038782
Mecom.1,7640,0.08444471904943543
Mecom.2,1992,0.022017523605559603
Mecom.3,7667,0.08474314933926981
Mecom.4,7376,0.08152673399327692
Men1.1,2964,0.03276101403959772
Men1.3,3912,0.04323923310489416
