shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Bcl6,87.44666989472456,86.42299721150681,87.75269274523883,85.4597774413803,64.87974380711952,-21.89079051609309
Bcl6.2,90.74293240663414,89.52313140433408,86.39807597983945,88.34663962980724,67.72751268401352,-21.0251821711402
Bcl6.3,84.6111298167647,87.02246434985472,86.43504082998541,87.35677092830271,61.29167517220413,-25.06467630902275
CD4.1,78.20980525556126,70.12647048113853,73.36429355931864,75.30939261228023,51.53848712326955,-22.714003353805126
CD4.2,75.39282216506871,77.68693735437564,83.94378619776936,77.41960351078582,81.12432908287526,2.5135417758753817
CD4.3,87.71092715030878,89.26597845429983,88.07569173958937,88.38806423659646,85.2799174463098,-3.080247948888811
CD4.4,85.96783385456348,87.64955177945667,87.43078180181995,86.77900897960166,74.83180286591707,-12.124991237943362
CDK9.1,89.53567868865044,88.56219847923498,90.87294338153636,88.85851854676822,76.00320531628164,-13.454129457765859
CDK9.2,78.04827832803032,71.92865186245822,81.50552134802477,76.9055558879114,62.62989040810184,-14.46711144850434
CDK9.3,91.76335190350547,92.70899204303522,93.5251295718821,94.37356536640445,74.32899730695706,-18.76376241424974
Ccnt1,83.18641589046497,84.02652429447492,82.0635470589359,79.84587089832183,84.90539584218378,2.624806306634369
Ccnt1.2,95.99935273281717,95.09790814205536,95.53441105825095,94.43555669377633,95.66703912873314,0.4002319720081857
Ccnt1.3,90.0854727559393,88.32343852341565,88.9598399737498,90.06693874374461,91.73963508286732,2.380712583654983
Ccnt1.4,85.84455526477467,87.15086505400376,87.08957343193963,86.94080485808497,79.99119736460341,-6.765252287597349
Cd14,89.03360811885997,89.0068806098477,90.22597578505827,89.15397413297372,69.83048953226397,-19.52462012942094
Cd14.2,85.83272162055353,86.33009750029956,89.16037761556342,89.69588387956351,62.78429146907186,-24.97047868492315
Cd19,87.12069549306463,84.9880486837233,87.00288833698059,88.22537761481757,67.66684545864223,-19.167407073504307
Cd19.3,89.46945011993996,89.58879488177114,90.15805363164178,90.87306766568172,60.450806923892706,-29.571534650865935
Cd19.4,87.98235942911988,89.47542154967938,90.6502204761843,90.46691411705952,72.85715366404492,-16.786575228965845
Fosb,71.62624253652294,80.69785581206338,73.64775698702461,74.4818204895589,82.1905673105404,7.077148354247939
Fosb.2,81.99369745749446,85.08784633357278,82.36005395019743,69.38087221097476,60.575566732980704,-19.130050755079154
Hes1,81.07682420924445,80.43873295436809,85.61024825392222,87.60815712900443,82.7883580693658,-0.8951325672689876
Hes1.2,90.97829421207496,89.77848615154377,90.68107905238242,90.10298932545479,98.3420267279968,7.956814542632813
Hes1.3,70.58474747348829,72.92412957381545,73.36429355931864,75.0657477676387,77.58323340483463,4.598503811269367
Id2,66.52848198076335,68.04094272588019,67.76195303269044,69.38087221097476,71.31661158551726,3.3885490979400856
Id2.2,74.76370923401663,83.81284292844225,77.56257123335627,86.89193760456644,66.80106046080783,-13.956704789287556
Id2.3,90.66274394807787,92.04980071215593,86.37672612097485,88.45387500918996,72.25296461859396,-17.132821829005692
Id2.4,92.21316162760439,89.24154083427236,91.81490475024347,89.90389891126107,76.2588777337486,-14.534498797096717
Id2.5,66.52848198076335,77.63160822562845,75.02533202833732,83.89908204194508,65.47113102130115,-10.299995047867398
Id3,90.01682312061764,90.68311942163008,90.37838542872488,89.96425396024691,82.26434483287174,-7.996300649933133
Id3.2,91.2233108972405,89.8164060420327,90.82541857809123,91.08863265067113,79.26597882446765,-11.472463217541232
Id3.3,93.9411749373947,93.15510276453486,94.54247780556312,94.47091211062536,90.36840590956531,-3.6590109949642056
Id3.4,83.30454642361104,79.04221546060757,78.51351427080428,80.60538628193684,57.28237349363429,-23.084042115605648
Id3.5,74.99120844219345,75.41440682908026,71.66709852286209,69.38087221097476,52.3839902782638,-20.479406223013832
Klf12,79.77460187948122,85.55571575999686,86.03664202585239,85.60364665600855,54.35325777900227,-29.88939380133248
Klf12.4,76.38174934948849,68.04094272588019,74.87105015518706,86.23753612850741,63.89083658623753,-12.491983003528254
Klf12.5,89.33051584547648,87.84309190297992,90.49532580881788,89.4232292321489,79.59142969384213,-9.68161100351368
Klf2,81.69212764447778,83.76795178412482,84.74405551119358,80.72317167371517,58.83502817096713,-23.89679848241071
Klf2.2,77.61462396829009,80.59734949519796,83.70934449799236,85.47692796494678,70.24444320111041,-11.605118280496384
Klf2.3,66.52848198076335,68.04094272588019,67.76195303269044,69.38087221097476,67.34789864698297,-0.58016384059421
Klf2.4,88.65115905284485,91.75199506004382,89.55304361424473,89.0927385095981,68.35856346657998,-21.403670592602893
Klf2.5,66.52848198076335,68.04094272588019,67.76195303269044,69.38087221097476,36.967472602928744,-30.960589884648435
Klf2.6,84.04950410544762,86.79506671067706,86.7979596905559,85.47692796494678,92.47480791904275,6.694943301135908
Klf2.7,71.62624253652294,77.45771378102263,86.4818429262047,69.38087221097476,84.46186433937376,8.225196475692513
Ms4a1,89.67533331820188,90.69719571416164,90.95409949746409,90.58774094088726,85.5305379982944,-4.948054369384309
Ms4a1.2,89.37446851197328,90.7956312687456,89.935321600005,90.25772098701766,97.81699592618595,7.726210334250581
Nfatc3.2,93.51754713032436,94.03964444246785,94.62112025188539,93.82197322691606,89.90120680679534,-4.0988644561030725
Nfatc3.3,82.93404214733862,75.80109349383731,74.12912445826915,83.84113224189339,68.02797325955913,-11.148374825775491
Nfatc3.7,80.3385224812259,78.13578532671632,78.7203618429402,69.38087221097476,68.90873177604931,-7.735153689414986
Nfatc3.8,66.52848198076335,68.04094272588019,69.85653924350046,69.38087221097476,79.36937192055754,10.91766288027786
Rpa3.1,73.36701534353872,73.6175963458081,73.36429355931864,73.6904175252597,66.24258776842812,-7.267242925053168
Rpa3.2,80.58177695828819,80.42048219611203,86.15349335154559,71.40766842815285,66.2814060555181,-13.359449178006557
Rpa3.3,85.25189483881593,85.96289681314435,83.79446487695088,85.37936901532443,84.38040778992318,-0.7167485961357158
Rpa3.4,89.05186161040113,85.70813455472195,86.5092034802647,80.18461771573982,80.80113000272083,-4.56232433756108
Runx3,81.53254940629962,85.2105003618184,78.32704479616804,86.43798864295773,85.49388026732552,2.6168594655145796
Runx3.2,66.52848198076335,68.04094272588019,67.76195303269044,69.38087221097476,77.27796085534607,9.349898367768887
Runx3.3,78.50594159545014,78.59247708068106,80.14796745684846,84.37348208892244,97.6648424304642,17.259875374988667
Satb1.1,80.8871401948052,80.81031419353563,79.33398192149065,82.1590383232109,73.61006373939595,-7.187554918864649
Satb1.2,87.6367929051334,88.32621941939199,88.67791752539148,89.12227656220331,70.09280060213607,-18.348001000893973
Satb1.3,90.92225435448144,91.5802228315169,89.82680062993624,92.50950757713318,70.43082126561373,-20.7788750826532
Scmh1.1,84.68594754795629,84.45908135290662,84.17142244395637,86.79749373958592,65.03473456997945,-19.99375170112185
Scmh1.2,88.79592304492105,89.52253263803016,91.29792708426059,90.66250624537062,69.11797862014991,-20.951743632995687
Scmh1.3,88.37681454178757,90.13261258106853,89.88384315358972,88.9959162711861,62.8527467751982,-26.494549861709785
Scml2.1,83.42713877908602,75.80109349383731,77.34238517802935,82.13332310234647,68.5498176006865,-11.126167537638295
Scml2.2,82.8896700302474,85.27121211460653,84.508861263878,86.55523556515512,54.453894192287436,-30.352350551184344
Scml2.3,86.21863637529232,75.55037193041834,83.43096698931294,85.08613652245228,46.008444944826216,-36.563083009542744
Scml2.4,89.07709670248909,89.53448318922355,88.50652460730379,90.19212298568733,75.79828163834375,-13.529275232832177
Scml4.1,88.10011485177228,85.99584278109585,87.08819681802639,85.99514378677527,72.70802185270824,-14.086802706709207
Scml4.2,86.5388101865475,87.6966151412737,82.53059833091473,84.0653364182239,71.86362601895003,-13.344214000289924
