GeneName,inputMinusAvg_nbPctg
Bcl6,-11.267285561794004
CD4,-3.5170759731108294
CDK9,-5.746159200930596
Ccnt1,-2.4010163065790913
Cd14,-17.623057253216643
Cd19,-16.186815155687007
Fosb,-11.495664564335666
Hes1,-5.9436579170600226
Id2,-12.484404378755226
Id3,4.262700648594131
Jmjd5,0.7725954453983057
Jmjd6,-12.74841093469495
Jmjd8,-28.939642876631154
Kat2a,-19.701799098501443
Kat2b,-13.319614890647584
Kat5,-10.316238459614768
Kdm1a,-7.021409149511598
Kdm1b,-13.1722586566271
Kdm2a,-10.858175347558172
Kdm2b,-7.330430649159531
Kdm3a,-15.294416413157052
Kdm3b,-8.608851649756842
Kdm4a,-9.827639386694695
Kdm4b,-16.6332701666181
Kdm4c,0.06511867084003775
Kdm4d,-15.43702589658855
Kdm5a,-7.245978880073544
Kdm5b,-3.7629505438313693
Kdm5c,-11.044891176869637
Kdm5d,-18.79249100179547
Kdm6a,-10.616732248183016
Kdm6b,0.9394239511037235
Klf12,15.99821539270886
Klf2,-14.093303195013984
L3mbtl1,-4.225787101896211
L3mbtl2,-10.6452895121513
L3mbtl3,-3.7493312328670676
L3mbtl4,-15.928411589247855
Mbd1,-5.961129607121512
Mbd2,-2.1298896030854544
Mbd3,-9.266683637494827
Mbd4,-9.2865197267376
Mecom,2.382183888223601
Mecp2,-27.139863689671056
Men1,-6.661853359240761
Mll1,1.9818760815067922
Mll2,1.277306415445965
Mll3,-9.524092595197525
Mll5,0.8126081929510995
Morf4l1,-6.591369667958989
Ms4a1,-12.564343775377964
Msl3,-20.640280206792468
Mta1,3.189538888314104
Mta2,4.255080617033327
Mta3,4.7634377076667125
Mtf2,-6.127271977303048
Myst1,-7.848374683422149
Myst2,-10.103781553328515
Myst3,1.4189161492513938
Myst4,-3.349780160219462
Nap1l1,-9.801872577485323
Nap1l2,-10.119866609005998
Nap1l3,-9.159329546324361
Ncoa1,-13.434150924140653
Ncoa3,-9.975542384688106
Ncor1,-10.282601341126501
Ncor2,-12.367396589715584
Nfatc3,-9.591887749913464
Nsd1,-4.145078234776374
Orc1,-15.636528130261826
Padi1,-18.13334364106432
Padi2,-23.056347221637424
Padi3,-47.626346855122634
Padi4,-15.49396643791194
Padi6,-13.669431900518594
Paf1,-19.081742708388905
Parp1,-14.815073710238881
Parp2,-28.149815183971374
Paxip1,-14.726974054044192
Pbrm1,-11.704678765226722
Pcgf1,-20.536849368597494
Pcgf2,1.4604755231187287
Pcgf5,-8.620576190557896
Pcgf6,-18.210506186508635
Pcmt1,-13.869370541824685
Phc1,-4.420787191690307
Phc2,-20.925432503298776
Phc3,-27.609299649970552
Phf1,-4.814279734719637
Phf10,-24.77449213209643
Phf17,-23.775257778632678
Phf19,0.4855509618514535
Phf2,-11.122231975518272
Phf20,-5.142126694253978
Phf20l1,-6.159450948264245
Phf8,-4.962746468211226
Phip,-15.412707420409648
Polr2b,7.740344459026719
Ppargc1a,-12.236489619511982
Prdm1,-5.177243200304751
Prdm10,-4.130622286292196
Prdm11,-7.1161920372915946
Prdm12,-11.886299813998102
Prdm13,-6.182613621236548
Prdm14,-18.146246125430313
Prdm15,-21.24835941178873
Prdm16,-25.078775547356656
Prdm2,-13.733225170262088
Prdm4,-18.115341327301053
Prdm5,-8.88899654200902
Prdm6,-7.031814451062134
Prdm8,-6.9725148960340775
Prdm9,-14.097902307374374
Prkaa1,-21.82640650812279
Prkaa2,-18.042820288839444
Prkcd,-17.410314768663135
Prmt1,0.9022213373783092
Prmt2,-4.816184916507417
Prmt3,-5.717885285922012
Prmt5,0.5579595406770697
Prmt6,-1.0464318209802084
Prmt7,-10.921799829709844
Prmt8,-3.184974418386295
Psip1,-2.238669474487697
Rbbp4,-4.028489629717678
Rbbp5,-20.0237594373048
Rbbp7,-6.889301610981647
Ring1,0.7168802183762489
Rnf2,-15.196600769894408
Rnf20,-9.188328395141127
Rnf217,-8.479258497198343
Rnf40,-11.03845845251563
Runx3,16.38243930438243
Tbx21,-9.447509150696854
