GeneName,q3minusOther_nbPctg
Bcl6,0.48400546937882893
CD4,-1.1504330712876438
CDK9,-2.8654462076142457
Ccnt1,0.3119890567540793
Cd14,-1.1819344703551025
Cd19,-1.0880257265520517
Fosb,7.31111046752256
Hes1,-1.738703882594109
Id2,1.6374983042914892
Id3,-0.03868427252677122
Klf12,-3.7594495460441713
Klf2,0.8067966917936583
Ms4a1,0.6156326821954181
Nfatc3,-0.7515159550251198
Rpa3,0.6992710854798894
Runx3,0.2817199215626687
Satb1,0.11939548217198137
Scmh1,-0.14723492851092126
Scml2,-3.408051326418576
Scml4,1.4087071591163796
Setd1a,-0.43855190747580863
Setd2,-0.565185893667131
Setd3,0.390180543066639
Setd4,-0.3759383462834336
Setd5,0.3323393820560625
Setd7,-2.878957768875452
Setd8,-0.05349129767828842
Setdb1,0.6712614352851531
Setdb2,-1.344913361031569
Setmar,-0.5931424852207527
Sfmbt1,0.1009442788206556
Sfmbt2,-1.4575082139555964
Sgk1,2.236034739662358
Sin3a,-3.0834686253241443
Sin3b,-1.5263347374278275
Sirt1,-0.3744366803551529
Sirt3,-2.889655050714957
Sirt4,3.7805042321254554
Sirt5,1.3855231376918944
Sirt6,-4.164438768207809
Sirt7,1.2452610560265143
Smarca1,1.213399978114193
Smarca2,0.781810900583101
Smarca4,2.190058640295451
Smarca5,-2.999933759644012
Smarcb1,-0.0019521351481017746
Smarcc1,0.7327009133296988
Smarcc2,-2.9512001358397093
Smarcd1,0.8586685363734894
Smarcd2,2.987698104369514
Smarcd3,-1.2044760046097451
Smarce1,4.856686166633931
Smyd1,-0.19040316422524958
Smyd2,-1.5291731731080382
Smyd3,-1.2410101629337085
Smyd4,-1.6770944811244028
Smyd5,1.5740428081720985
Sp100,-0.46805858053779303
Sp110,-1.3973376026879585
Sp140,0.056200975074052195
Ssrp1,-1.0665209702348015
Supt16h,-2.440307005642701
Suv39h1,-0.13552993375391864
Suv39h2,-0.9195764977022343
Suv420h1,-5.431227175313442
Suv420h2,0.15213855425574607
Suz12,-1.447190427151245
Taf1,3.8051647460388622
Taf3,-0.23692331941380473
Tbx21,1.363117725564199
Tcea1,-1.2522462936473282
Tdg,-1.0848798667280164
Tet1,-2.839794810383996
Tet2,-0.1278280380048784
Tet3,-1.676270088377258
Trim24,-0.6890173053041622
Trim28,-0.38368154474186866
Trim33,0.023464509765897645
Trim66,-1.261237495353626
Ube2a,1.0141789643849677
Ube2b,-0.5659805331434953
Ube2e1,0.1380289246601194
Ube2i,2.5740621023990116
Uhrf1,0.7150674775593764
Usp22,1.7401085091951742
Usp27x,0.6167091318341527
Usp51,-0.44889829124375424
Wbp7,-5.446318465039628
Wdr5,-2.3195448606643296
Wdr82,1.3962658013420786
Whsc1,-0.2958452159737419
Whsc1l1,0.38907265799492546
Zmynd11,-0.08607483344291111
Zmynd8,0.6684725172648527
