Pool,Gene,nbPctgShift
P1-7,Chaf1b,-15.716810975733113
P1-7,Chd1,-3.8265216578516004
P1-7,Chd1l,-14.514030213167054
P1-7,Chd2,-8.672554885890744
P1-7,Chd3,-10.112415157892002
P1-7,Chd4,-18.3713971966145
P1-7,Chd5,-3.428493183797233
P1-7,Chd6,-8.628651774840122
P1-7,Chd7,-1.909448818300799
P1-7,Chd8,-6.810187459908899
P1-7,Chd9,-6.3750826721185305
P1-7,Clock,-17.376614941009606
P1-7,Crebbp,-10.28900179592825
P1-7,Ctsl,-6.805045839491058
P1-7,Cxxc1,-4.15093214948031
P1-7,Dmap1,-4.6890177190250455
P1-7,Dnmt1,-15.502539842310417
P1-7,Dnmt3a,-4.503558904262103
P1-7,Dnmt3b,-11.299031550593282
P1-7,Dnmt3l,-13.116964489923472
P1-7,Dot1l,-3.477152613504577
P1-7,Dpy30,-14.967855827382763
P1-7,Dub2a,-10.652781207102342
P1-7,Eaf1,-11.037019240036528
P1-7,Eed,-10.97859288575036
P1-7,Ehmt1,-12.495967200813487
P1-7,Ehmt2,-7.0847379906521795
P1-7,Elp3,-8.365241302194974
P1-7,Elp4,-4.84954654049535
P1-7,Ep300,-10.635577334073165
P1-7,Ep400,-2.7612716009478975
P1-7,Epc1,-18.841482683568962
P1-7,Epc2,-2.0057775956302244
P1-7,Ercc5,-5.696595216564756
P1-7,Ezh1,-3.9564033477081466
P1-7,Ezh2,-13.191868389319156
P1-7,Fbxl19,-6.417935949969765
P1-7,Fbxo17,-22.534905056232294
P1-7,Fbxo44,-14.224072477340178
P1-7,Fbxw9,-10.303204633485333
P1-7,Fkbp1a,-2.1311250083182833
P1-7,Fkbp2,-21.47666414959757
P1-7,Fkbp5,-14.530655733980197
P1-7,Fosb,-20.32125018141739
P1-7,Gadd45a,-19.185606595994564
P1-7,Gadd45b,-10.997235877031175
P1-7,Gtf2b,-11.418444143677759
P1-7,Gtf2f1,-9.540339908623503
P1-7,Gtf2h1,-13.908270960147718
P1-7,Gtf3c4,-15.547652504476105
P1-7,H2afz,-26.415641059184754
P1-7,Hat1,-6.307497863395106
P1-7,Hcfc1,-15.531857118627343
P1-7,Hdac1,-11.741311576401465
P1-7,Hdac10,-5.227521883803107
P1-7,Hdac11,-13.397909426012376
P1-7,Hdac2,-2.417432846459924
P1-7,Hdac3,-13.501538972427376
P1-7,Hdac4,-13.735737358596246
P1-7,Hdac5,-17.413088370804747
P1-7,Hdac6,-8.186460535319434
P1-7,Hdac7,-11.728906046350856
P1-7,Hdac8,-2.192896763648605
P1-7,Hdac9,-13.122792822420362
P1-7,Hells,-10.512898496145723
P1-7,Hes1,-20.984657120039557
P1-7,Hes6,-24.10837325561267
P1-7,Hira,-11.628955251338713
P1-7,Hltf,-6.7895233223615366
P1-7,Id2,-10.083718854479454
P1-7,Id3,-12.031866305676212
P1-7,Ing2,-14.675711723983552
P1-7,Ing3,-5.2217934750633255
P1-7,Ing4,-13.146522379251682
P1-7,Ing5,-4.387099346927849
P1-7,Ino80,-8.500709395202765
P1-7,Iws1,-19.122246150054192
P1-7,Jarid2,-3.7590185706313335
P1-7,Jhdm1d,-9.527727762325819
P1-7,Jmjd1c,-12.070597441837444
P1-7,Jmjd4,-10.249209923953881
P1-7,Klf12,-23.518042978177277
P1-7,Klf2,-11.947367369403905
P1-7,Ms4a1,-2.7215217602052277
P1-7,Nfatc3,-17.199805453035662
P1-7,Runx3,-16.198868666372785
P1-7,Tbx21,-13.813838141404949
P8-14,Bcl6,-5.610408488210879
P8-14,CD4,0.25527719550751016
P8-14,CDK9,-5.300003063741575
P8-14,Ccnt1,2.7702885269545163
P8-14,Cd14,2.072662682759386
P8-14,Cd19,-4.7255266714069775
P8-14,Fosb,-17.52176320363379
P8-14,Hes1,-3.167168588301043
P8-14,Id2,4.14681018589751
P8-14,Id3,-4.330781238731459
P8-14,Jmjd5,-0.8146617995167311
P8-14,Jmjd6,-3.2947998302445214
P8-14,Jmjd8,2.3686821279155623
P8-14,Kat2a,0.04807999200874254
P8-14,Kat2b,1.5704108521756446
P8-14,Kat5,0.1078210381278435
P8-14,Kdm1a,-1.6157384317934813
P8-14,Kdm1b,4.162908522728699
P8-14,Kdm2a,-4.215099451171897
P8-14,Kdm2b,-6.328005992035147
P8-14,Kdm3a,-2.6406717899898133
P8-14,Kdm3b,6.788635139310728
P8-14,Kdm4a,-1.797794640975967
P8-14,Kdm4b,-2.691262760828702
P8-14,Kdm4c,-3.1953579605264384
P8-14,Kdm4d,0.8116267838994631
P8-14,Kdm5a,0.4392067615827493
P8-14,Kdm5b,4.558844626793061
P8-14,Kdm5c,2.1092575433597993
P8-14,Kdm5d,-4.152879510857112
P8-14,Kdm6a,1.0047786345922471
P8-14,Kdm6b,3.31827840922438
P8-14,Klf12,-5.777594152510862
P8-14,Klf2,-0.16197252337376966
P8-14,L3mbtl1,0.21448504037790883
P8-14,L3mbtl2,3.0888428385485605
P8-14,L3mbtl3,-1.902681764292499
P8-14,L3mbtl4,-2.1163560455783745
P8-14,Mbd1,-1.4925848564999455
P8-14,Mbd2,8.089544897483767
P8-14,Mbd3,-7.143845536534565
P8-14,Mbd4,-0.43795588239903793
P8-14,Mecom,1.9285066900059427
P8-14,Mecp2,0.4214075726717989
P8-14,Men1,2.123418939254549
P8-14,Mll1,-9.670399581362096
P8-14,Mll2,-9.956705754110082
P8-14,Mll3,7.292195959682341
P8-14,Mll5,1.1576157454514941
P8-14,Morf4l1,0.9823516817597996
P8-14,Ms4a1,-1.9303745696717272
P8-14,Msl3,4.188551330383627
P8-14,Mta1,3.1170670956907855
P8-14,Mta2,-0.7305225766933034
P8-14,Mta3,0.977645162340055
P8-14,Mtf2,3.7802873810082094
P8-14,Myst1,-1.1311008984760083
P8-14,Myst2,-3.897941532239159
P8-14,Myst3,-4.170147250352985
P8-14,Myst4,1.5839241791750471
P8-14,Nap1l1,-5.395017587468695
P8-14,Nap1l2,-8.43191562809533
P8-14,Nap1l3,-1.5125142378847158
P8-14,Ncoa1,0.7800757728603696
P8-14,Ncoa3,-1.7082660603195823
P8-14,Ncor1,-1.681161394611209
P8-14,Ncor2,5.508770841702482
P8-14,Nfatc3,-6.694703423678305
P8-14,Nsd1,-1.4899177240681567
P8-14,Orc1,-4.250161054867977
P8-14,Padi1,-1.4762455392089606
P8-14,Padi2,-0.9328488880239547
P8-14,Padi3,-30.233517704888747
P8-14,Padi4,-3.8756910720549413
P8-14,Padi6,-3.407192345329406
P8-14,Paf1,0.09315862530001577
P8-14,Parp1,-4.382890917164659
P8-14,Parp2,1.7978756408058605
P8-14,Paxip1,-0.4880291957724019
P8-14,Pbrm1,-0.6421205315446592
P8-14,Pcgf1,-1.9362965047620513
P8-14,Pcgf2,5.536973691512813
P8-14,Pcgf5,-5.9262203613859015
P8-14,Pcgf6,0.9092086438024811
P8-14,Pcmt1,1.5889140082262259
P8-14,Phc1,-4.428221878637935
P8-14,Phc2,-1.6158709808603398
P8-14,Phc3,0.4237580809141927
P8-14,Phf1,-11.089800546504136
P8-14,Phf10,0.2854698846397075
P8-14,Phf17,-3.531415293146498
P8-14,Phf19,2.427775599700473
P8-14,Phf2,0.9615102139880136
P8-14,Phf20,1.3900443419198645
P8-14,Phf20l1,-2.501836458731958
P8-14,Phf8,5.350847196460417
P8-14,Phip,-1.3432029900013518
P8-14,Polr2b,0.012271257304972139
P8-14,Ppargc1a,-0.3065633258107354
P8-14,Prdm1,-0.22742173719725756
P8-14,Prdm10,5.006256051437461
P8-14,Prdm11,-2.8740747051605076
P8-14,Prdm12,1.1310685485460397
P8-14,Prdm13,0.6711775057942262
P8-14,Prdm14,5.139658860023481
P8-14,Prdm15,-0.8565285015676771
P8-14,Prdm16,6.915907828205152
P8-14,Prdm2,-2.4809626972673797
P8-14,Prdm4,-0.43700754438268774
P8-14,Prdm5,-5.1504231581606525
P8-14,Prdm6,-1.013509350903119
P8-14,Prdm8,-1.0287577531245802
P8-14,Prdm9,-4.5964233754666335
P8-14,Prkaa1,-3.84063310749195
P8-14,Prkaa2,1.5693521669035508
P8-14,Prkcd,0.8362326041013262
P8-14,Prmt1,-0.1149294596032604
P8-14,Prmt2,-3.0224533704860885
P8-14,Prmt3,-1.9324941387565957
P8-14,Prmt5,-1.6508744252938072
P8-14,Prmt6,-6.562893547997971
P8-14,Prmt7,-4.858639691044235
P8-14,Prmt8,3.1163166479384614
P8-14,Psip1,-1.5169740828020295
P8-14,Rbbp4,-0.820109395519656
P8-14,Rbbp5,1.3950940178558469
P8-14,Rbbp7,-1.2038519876541436
P8-14,Ring1,0.14480274018279715
P8-14,Rnf2,-1.2075751785587983
P8-14,Rnf20,-1.386926271426253
P8-14,Rnf217,-0.11899552261697721
P8-14,Rnf40,-1.6197372090303581
P8-14,Runx3,2.58456969412948
P8-14,Tbx21,-0.20683592177711319
P15-21,Bcl6,0.48400546937882893
P15-21,CD4,-1.1504330712876438
P15-21,CDK9,-2.8654462076142457
P15-21,Ccnt1,0.3119890567540793
P15-21,Cd14,-1.1819344703551025
P15-21,Cd19,-1.0880257265520517
P15-21,Fosb,7.31111046752256
P15-21,Hes1,-1.738703882594109
P15-21,Id2,1.6374983042914892
P15-21,Id3,-0.03868427252677122
P15-21,Klf12,-3.7594495460441713
P15-21,Klf2,0.8067966917936583
P15-21,Ms4a1,0.6156326821954181
P15-21,Nfatc3,-0.7515159550251198
P15-21,Rpa3,0.6992710854798894
P15-21,Runx3,0.2817199215626687
P15-21,Satb1,0.11939548217198137
P15-21,Scmh1,-0.14723492851092126
P15-21,Scml2,-3.408051326418576
P15-21,Scml4,1.4087071591163796
P15-21,Setd1a,-0.43855190747580863
P15-21,Setd2,-0.565185893667131
P15-21,Setd3,0.390180543066639
P15-21,Setd4,-0.3759383462834336
P15-21,Setd5,0.3323393820560625
P15-21,Setd7,-2.878957768875452
P15-21,Setd8,-0.05349129767828842
P15-21,Setdb1,0.6712614352851531
P15-21,Setdb2,-1.344913361031569
P15-21,Setmar,-0.5931424852207527
P15-21,Sfmbt1,0.1009442788206556
P15-21,Sfmbt2,-1.4575082139555964
P15-21,Sgk1,2.236034739662358
P15-21,Sin3a,-3.0834686253241443
P15-21,Sin3b,-1.5263347374278275
P15-21,Sirt1,-0.3744366803551529
P15-21,Sirt3,-2.889655050714957
P15-21,Sirt4,3.7805042321254554
P15-21,Sirt5,1.3855231376918944
P15-21,Sirt6,-4.164438768207809
P15-21,Sirt7,1.2452610560265143
P15-21,Smarca1,1.213399978114193
P15-21,Smarca2,0.781810900583101
P15-21,Smarca4,2.190058640295451
P15-21,Smarca5,-2.999933759644012
P15-21,Smarcb1,-0.0019521351481017746
P15-21,Smarcc1,0.7327009133296988
P15-21,Smarcc2,-2.9512001358397093
P15-21,Smarcd1,0.8586685363734894
P15-21,Smarcd2,2.987698104369514
P15-21,Smarcd3,-1.2044760046097451
P15-21,Smarce1,4.856686166633931
P15-21,Smyd1,-0.19040316422524958
P15-21,Smyd2,-1.5291731731080382
P15-21,Smyd3,-1.2410101629337085
P15-21,Smyd4,-1.6770944811244028
P15-21,Smyd5,1.5740428081720985
P15-21,Sp100,-0.46805858053779303
P15-21,Sp110,-1.3973376026879585
P15-21,Sp140,0.056200975074052195
P15-21,Ssrp1,-1.0665209702348015
P15-21,Supt16h,-2.440307005642701
P15-21,Suv39h1,-0.13552993375391864
P15-21,Suv39h2,-0.9195764977022343
P15-21,Suv420h1,-5.431227175313442
P15-21,Suv420h2,0.15213855425574607
P15-21,Suz12,-1.447190427151245
P15-21,Taf1,3.8051647460388622
P15-21,Taf3,-0.23692331941380473
P15-21,Tbx21,1.363117725564199
P15-21,Tcea1,-1.2522462936473282
P15-21,Tdg,-1.0848798667280164
P15-21,Tet1,-2.839794810383996
P15-21,Tet2,-0.1278280380048784
P15-21,Tet3,-1.676270088377258
P15-21,Trim24,-0.6890173053041622
P15-21,Trim28,-0.38368154474186866
P15-21,Trim33,0.023464509765897645
P15-21,Trim66,-1.261237495353626
P15-21,Ube2a,1.0141789643849677
P15-21,Ube2b,-0.5659805331434953
P15-21,Ube2e1,0.1380289246601194
P15-21,Ube2i,2.5740621023990116
P15-21,Uhrf1,0.7150674775593764
P15-21,Usp22,1.7401085091951742
P15-21,Usp27x,0.6167091318341527
P15-21,Usp51,-0.44889829124375424
P15-21,Wbp7,-5.446318465039628
P15-21,Wdr5,-2.3195448606643296
P15-21,Wdr82,1.3962658013420786
P15-21,Whsc1,-0.2958452159737419
P15-21,Whsc1l1,0.38907265799492546
P15-21,Zmynd11,-0.08607483344291111
P15-21,Zmynd8,0.6684725172648527
