GeneName,q4minusq1_nbPctg
Actb,7.236636491933638
Actl6a,4.345281612388277
Actl6b,-2.850996338996568
Aff1,-13.808614661511902
Aff4,-0.3955665153542096
Arid1a,3.4128839923156313
Arid1b,1.5054637673574571
Arid2,-0.8294982351309681
Ash1l,3.0020402132671435
Ash2l,-0.8296628023872739
Asxl1,-3.5033307593096943
Asxl2,-0.16278400226860512
Asxl3,1.126735901136307
Atad2,1.4008090592096707
Atad2b,2.039661449987868
Atm,5.411740069296451
Atr,1.2847334007241393
Atrx,1.6343289064064486
Aurkb,-1.5224590298503706
Baz1a,-0.7946682606349764
Baz1b,0.5182469940095569
Baz2a,-0.30056140238454293
Baz2b,-1.19154140338307
Bcl6,-2.7941285270800003
Bmi1,-0.17551803321619808
Bop1,-0.5241022579817649
Bptf,-5.088807589901187
Brd1,-0.6244696904913187
Brd2,2.06499411371599
Brd3,1.8595628847863388
Brd4,11.655861801975414
Brd7,0.1608844019175161
Brd8,-0.8570281986697648
Brd9,-2.2555162241501114
Brdt,-0.20847921138668113
Brpf1,-10.444964332499982
Brpf3,-0.7160684367112271
Brwd1,-5.021806505862125
Brwd3,7.546662173748963
CD4,-2.4055534899646176
CDK9,13.030840500442574
Carm1,-7.0083756942157205
Cbx1,-2.26410397979922
Cbx2,-3.7385825239813357
Cbx3,-0.7091556899672273
Cbx4,4.165922631459072
Cbx5,-8.266917811385294
Cbx6,15.567749546116763
Cbx7,4.44516954767038
Cbx8,-7.177182543720296
Ccnt1,4.501723384712619
Cd14,4.82039596277945
Cd19,-1.2549291893563155
Cd4,-0.05155541292275956
Cecr2,-13.191160335626229
Chaf1a,-0.8470874829742545
Chaf1b,7.760443913613761
Chd1,-0.07363530045970279
Chd1l,11.586817298342751
Chd2,1.0526482232035423
Chd3,5.8599829035568956
Chd4,10.36112684547499
Chd5,-2.2904207133343224
Chd6,4.889100934478327
Chd7,-4.533619335900293
Chd8,-2.097703796035681
Chd9,2.8292349207455025
Clock,1.4944510204375046
Crebbp,5.883199939931902
Ctsl,3.3061399240096225
Cxxc1,10.109706641720578
Dmap1,4.092815165087256
Dnmt1,-5.422303664401232
Dnmt3a,3.0594004886298762
Dnmt3b,-2.0483284061234084
Dnmt3l,5.218120706778057
Dot1l,9.737041651534152
Dpy30,6.1733857476456535
Dub2a,-0.8026268436564372
Eaf1,5.641090625534747
Eed,0.6323861417696985
Ehmt1,-6.126831441676423
Ehmt2,1.8898955871392964
Elp3,2.1211474808540487
Elp4,0.6130998174699904
Ep300,14.684098525485716
Ep400,4.540394427234354
Epc1,1.0520890328075598
Epc2,1.2192181608851769
Ercc5,9.494952556303957
Ezh1,9.754779581955033
Ezh2,10.537790772705893
Fbxl19,-0.08580532264424079
Fbxo17,-1.161815546055088
Fbxo44,5.575537161305199
Fbxw9,4.287635244056625
Fkbp1a,6.404648514708451
Fkbp2,15.625919474273294
Fkbp5,-0.952253596400702
Fosb,-4.903132975922777
Gadd45a,1.8116789944567255
Gadd45b,4.726430517833446
Gtf2b,1.5338545525316576
Gtf2f1,1.5089918145097787
Gtf2h1,3.324855380721246
Gtf3c4,2.719521945071035
H2afz,10.480392462802305
Hat1,14.997942308780003
Hcfc1,7.054974220663315
Hdac1,-5.917454801271253
Hdac10,-3.4592130298959063
Hdac11,8.080652624742866
Hdac2,-1.993703715260608
Hdac3,-2.0206059161454952
Hdac4,8.38662819716159
Hdac5,-0.7404662998553064
Hdac6,1.8984085509456783
Hdac7,5.570054811510589
Hdac8,1.6072267830100433
Hdac9,3.054657367871794
Hells,3.611962319569864
Hes1,-6.325193746563947
Hes6,2.4483289189537167
Hira,3.8458585404500063
Hltf,1.6040359134535347
Id2,-1.791777740901442
Id3,6.0023136355462325
Ing2,0.6596467700217765
Ing3,-2.492008349961715
Ing4,10.203887850605975
Ing5,0.8490830989950116
Ino80,3.120188140626036
Iws1,-3.4942198325003915
Jarid2,-2.689646352004379
Jhdm1d,-6.541719052093962
Jmjd1c,8.372475714646482
Jmjd4,4.304892500344305
Klf12,16.79177392354959
Klf2,4.695529138026562
Ms4a1,-3.0419943504343934
Nfatc3,4.72806041448737
Runx3,-1.041208237986197
Tbx21,3.82754653792288
