Pool,Gene,nbPctgShift
P1-7,Actb,-3.650931548864328
P1-7,Actl6a,-5.291125006609398
P1-7,Actl6b,11.022703446592129
P1-7,Aff1,7.668666407637446
P1-7,Aff4,-1.4263155574701756
P1-7,Arid1a,10.443221272496274
P1-7,Arid1b,-4.423581985746627
P1-7,Arid2,10.087094507730132
P1-7,Ash1l,1.4123037999774581
P1-7,Ash2l,-2.734364895003088
P1-7,Asxl1,5.223707014941125
P1-7,Asxl2,-0.4845448877188936
P1-7,Asxl3,1.1153663230727666
P1-7,Atad2,3.4496161510593346
P1-7,Atad2b,-0.4352502380142056
P1-7,Atm,0.5224571759610956
P1-7,Atr,1.9094803798536297
P1-7,Atrx,-0.5417945827675013
P1-7,Aurkb,0.8818559043258425
P1-7,Baz1a,-5.679530213675646
P1-7,Baz1b,-5.148626071160322
P1-7,Baz2a,0.6947531575185858
P1-7,Baz2b,-4.054501330915544
P1-7,Bcl6,4.7196148860319385
P1-7,Bmi1,1.1853465763190698
P1-7,Bop1,-7.798643961241941
P1-7,Bptf,4.111600272850293
P1-7,Brd1,-1.3083706410747524
P1-7,Brd2,-9.38427051713918
P1-7,Brd3,-3.6359450828642768
P1-7,Brd4,4.712545909799484
P1-7,Brd7,13.76605982681491
P1-7,Brd8,-3.5458050033684163
P1-7,Brd9,-5.344158928873081
P1-7,Brdt,2.2781810966875256
P1-7,Brpf1,-2.258799308049447
P1-7,Brpf3,7.335176266083648
P1-7,Brwd1,-0.42519359614179564
P1-7,Brwd3,-1.1360052810326902
P1-7,CD4,-2.357953451323846
P1-7,CDK9,11.439971312550787
P1-7,Carm1,-0.9402565406079653
P1-7,Cbx1,-0.622826273900813
P1-7,Cbx2,-4.079200653450134
P1-7,Cbx3,-3.060623990358213
P1-7,Cbx4,3.92235183460987
P1-7,Cbx5,1.4884331361297392
P1-7,Cbx6,14.841921226118084
P1-7,Cbx7,5.074185526864534
P1-7,Cbx8,-4.003291404347568
P1-7,Ccnt1,-0.6334638396186172
P1-7,Cd14,-4.876307295246754
P1-7,Cd19,-0.18921007919775454
P1-7,Cd4,4.719744661125475
P1-7,Cecr2,-7.87399562181199
P1-7,Chaf1a,-1.8142847640839221
P1-7,Chaf1b,9.48153276256894
P1-7,Chd1,-0.6224603477666584
P1-7,Chd1l,1.8972738107771885
P1-7,Chd2,-2.4452454982626683
P1-7,Chd3,2.255751464685119
P1-7,Chd4,4.523978719473661
P1-7,Chd5,-4.281710389663582
P1-7,Chd6,3.1926938744660625
P1-7,Chd7,-9.830151701157057
P1-7,Chd8,-1.4456053701383063
P1-7,Chd9,4.918786179261939
P1-7,Clock,2.7138077317141316
P1-7,Crebbp,0.25573585690013445
P1-7,Ctsl,-2.9495222687035323
P1-7,Cxxc1,1.092363351626359
