GeneName,q3minusOther_nbPctg
Bcl6,-12.475756544239895
CD4,2.613591468176464
CDK9,-9.0787958509648
Ccnt1,9.939271266295519
Cd14,6.185689737968662
Cd19,-11.428160830238221
Fosb,-25.820515921972564
Hes1,-7.373151608980588
Id2,8.372638439082698
Id3,-4.175439312213387
Jmjd5,-1.1883571777610555
Jmjd6,-5.648349970506908
Jmjd8,-0.06361877987789999
Kat2a,-1.6458001626878709
Kat2b,6.053944362667831
Kat5,0.23490692698071314
Kdm1a,-3.0440044753787205
Kdm1b,8.45721654974109
Kdm2a,-2.0704148831523117
Kdm2b,-16.29636390689012
Kdm3a,-5.010520657219011
Kdm3b,16.736890002195494
Kdm4a,-4.031621360130242
Kdm4b,-3.318650788262469
Kdm4c,-6.2780454496434706
Kdm4d,2.2571392595795476
Kdm5a,2.5051491433823365
Kdm5b,12.059544292009244
Kdm5c,5.620011165167394
Kdm5d,-3.0744119644077066
Kdm6a,2.1042334356392214
Kdm6b,4.002929798830869
Klf12,-14.247570930882185
Klf2,-1.8220234668662332
L3mbtl1,-0.9152893168785834
L3mbtl2,1.5635370054892306
L3mbtl3,-3.9039620725490725
L3mbtl4,-5.231145403820836
Mbd1,-1.1647169518714566
Mbd2,16.231474771793547
Mbd3,-9.588460109009914
Mbd4,-0.6914414011196239
Mecom,4.315325548239711
Mecp2,-0.9891497749808579
Men1,3.7176244822681284
Mll1,-14.883909240775452
Mll2,-16.23005630012299
Mll3,19.764891617325432
Mll5,2.583978603929282
Morf4l1,4.067434629496642
Ms4a1,-2.8842260121410206
Msl3,7.601178556121931
Mta1,3.784100254943004
Mta2,-0.1141684729998591
Mta3,-0.08073728959388671
Mtf2,7.709869537961742
Myst1,-0.670075909676445
Myst2,-5.757018233322357
Myst3,-4.980985425549325
Myst4,1.7030533592058401
Nap1l1,-9.90203544749107
Nap1l2,-12.268658740975377
Nap1l3,-3.4360138061023946
Ncoa1,1.6459566286262293
Ncoa3,2.6551904301229117
Ncor1,-3.2397424222527866
Ncor2,13.79773431884841
Nfatc3,-7.987171427172365
Nsd1,-3.8732287401831273
Orc1,-4.223337596551148
Padi1,-3.03526555789834
Padi2,-1.8324339146685233
Padi3,-40.421655711720916
Padi4,-9.848260109634204
Padi6,-6.307925152021738
Paf1,-1.9291302166049258
Parp1,-4.265726015547912
Parp2,0.09786086116915745
Paxip1,-0.13866612090783015
Pbrm1,-2.346999743079069
Pcgf1,-3.411379391642946
Pcgf2,13.874571819356794
Pcgf5,-11.796094069812288
Pcgf6,4.490010415960509
Pcmt1,7.0154052204443955
Phc1,-6.6566685477104865
Phc2,-2.8960378405942704
Phc3,-1.0066966540816014
Phf1,-18.812118111146205
Phf10,-1.0674663934689177
Phf17,-4.856954778041315
Phf19,2.6159375770996673
Phf2,3.3890866495831538
Phf20,2.507230470259318
Phf20l1,-3.212694597784999
Phf8,8.860093818350819
Phip,-3.5245466703991983
Polr2b,-0.3928774387552565
Ppargc1a,-0.44215427052634126
Prdm1,0.20786863244883236
Prdm10,6.562787702928713
Prdm11,0.766756558601136
Prdm12,3.248969844378095
Prdm13,-2.929604258486645
Prdm14,11.226895478409471
Prdm15,-2.3386424675347786
Prdm16,9.41920408113922
Prdm2,-2.3383645950752943
Prdm4,-0.9233460978182388
Prdm5,-7.67738213631559
Prdm6,-1.9671510126559268
Prdm8,-2.3108765359445798
Prdm9,-9.636419546453164
Prkaa1,-7.8856726435108975
Prkaa2,5.794372434267041
Prkcd,1.6869242369815325
Prmt1,-0.9584626287191345
Prmt2,-2.9785358976325185
Prmt3,-4.130233320835167
Prmt5,-0.7958646660598854
Prmt6,-9.318829533156634
Prmt7,-8.32390700236574
Prmt8,10.611084558753623
Psip1,-2.7985211446589866
Rbbp4,-0.3516157479860264
Rbbp5,4.973338587985992
Rbbp7,-2.5658019630243984
Ring1,0.8223414964296213
Rnf2,-5.890727492424735
Rnf20,-3.478395992107937
Rnf217,0.3573348574834627
Rnf40,-5.493390438033378
Runx3,4.98996746502835
Tbx21,0.24244711541773967
