GeneName,inputMinusAvg_nbPctg
Bcl6,-23.50878000661666
CD4,11.563635286350323
CDK9,-9.71140210041567
Ccnt1,17.732803300200352
Cd14,-24.887852183016033
Cd19,-24.376448728979494
Fosb,20.31620215934043
Hes1,35.82843715209402
Id2,4.524679682436213
Id3,-3.589471563159338
Klf12,-7.961708365067012
Klf2,9.388527497028113
Ms4a1,7.985266554929936
Nfatc3,20.638599741380666
Rpa3,16.28506558528528
Runx3,43.497062040686714
Satb1,-8.877421318056248
Scmh1,-24.84072266462123
Scml2,-16.95989195095229
Scml4,-0.22584943038084995
Setd1a,0.6300717454106364
Setd2,-7.957228349463611
Setd3,-13.887301705180535
Setd4,5.860433855796688
Setd5,-9.584119495928325
Setd7,0.7003787177313825
Setd8,-7.6366953220231935
Setdb1,-2.008082298109459
Setdb2,-12.844301435320556
Setmar,6.5579535779494265
Sfmbt1,4.161636230264183
Sfmbt2,10.285274426953228
Sgk1,-16.45109687009344
Sin3a,10.131024217550433
Sin3b,10.894459980732979
Sirt1,-6.364017342639716
Sirt3,-8.411615988255928
Sirt4,-3.847806970857256
Sirt5,-0.46882884316076456
Sirt6,-8.33961045583288
Sirt7,-12.485532869693092
Smarca1,-4.6504377410562885
Smarca2,-20.88758697605829
Smarca4,-5.252658618631525
Smarca5,17.080902924142876
Smarcc1,-8.658584021079774
Smarcc2,-11.482072249751397
Smarcd1,5.734018022628312
Smarcd2,-29.297788106588996
Smarcd3,-16.091835721214267
Smarce1,-2.4245875141078983
Smyd1,-22.63123820935643
Smyd2,-16.76538029686707
Smyd3,-1.2555291926149215
Smyd4,-13.662069635716323
Smyd5,-16.072292629604483
Sp100,-6.8054216186628125
Sp110,1.130706794340087
Sp140,-6.215899645122631
Ssrp1,-10.067189443155407
Supt16h,-0.9457832394671275
Suv39h1,-3.1788831506639426
Suv39h2,-13.915321841746842
Suv420h1,-10.596894311092319
Suv420h2,-3.063337572973916
Suz12,-4.672633328821286
Taf1,4.46213477862353
Taf3,6.026139212887191
Tbx21,-6.6089352301676145
Tcea1,-23.614488296006904
Tdg,-8.520244957395331
Tet1,-2.887485272051304
Tet2,-14.867642540391632
Tet3,0.29635837829643447
Trim24,-24.47643102175042
Trim28,-12.38709676335974
Trim33,-14.548430194842558
Trim66,-27.878540951546444
Ube2a,-4.857032261326275
Ube2b,-11.52294038922033
Ube2e1,-11.486426941448272
Ube2i,-9.529946701675145
Uhrf1,-8.759998953367013
Usp22,-30.68229111374451
Usp27x,-18.784527931731844
Usp51,-18.978686237722556
Wbp7,-21.091960169902634
Wdr5,-9.264093586591704
Wdr82,-4.583427601870178
Whsc1,-20.616650391511794
Whsc1l1,-16.45120423259061
Zmynd11,-11.04406906713301
Zmynd8,-17.663507439663764
