shRNA,count,pctg
Bcl6.2,11350,0.12491845906312037
Bcl6.3,27394,0.30149923062335854
CD4.1,132,0.001452796175888272
CD4.2,1118,0.012304743368508243
CD4.3,7311,0.08046509728726634
CD4.4,32029,0.3525121872539808
CDK9.1,55393,0.609657110386205
CDK9.2,292,0.003213761237571026
CDK9.3,25441,0.2800044508391934
Ccnt1,23513,0.2587848218459162
Ccnt1.3,13100,0.14417901442527548
Ccnt1.4,2674,0.029430128593373028
Cd14,7128,0.07845099349796669
Cd14.2,2629,0.02893485716977475
Cd19,3625,0.039896864678749894
Cd19.3,11539,0.12699859904223312
Cd19.4,12630,0.1390061795565824
Fosb,40,0.00044024126542068854
Fosb.2,1438,0.015826673491873753
Hes1,1126,0.012392791621592382
Hes1.2,8015,0.08821334355867046
Hes1.3,2690,0.029606225099541302
Id2,1,1.1006031635517213e-05
Id2.2,604,0.006647643107852397
Id2.3,13180,0.14505949695611686
Id2.4,7328,0.08065219982507013
Id2.5,1978,0.021769930575053047
Id3,25216,0.277528093721202
Id3.2,9997,0.11002729826026557
Id3.3,24288,0.26731449636344207
Id3.4,2049,0.02255135882117477
Id3.5,27,0.0002971628541589647
Jmjd5.1,2260,0.0248736314962689
Jmjd5.2,1219,0.013416352563695482
Jmjd5.3,80804,0.8893313802763327
Jmjd5.4,36877,0.4058694286229682
Jmjd6.1,10627,0.11696109819064142
Jmjd6.2,93984,1.0343908772324497
Jmjd6.3,2350,0.025864174343465447
Jmjd6.4,1764,0.019414639805052362
Jmjd8.1,0,0.0
Jmjd8.2,2,2.2012063271034427e-05
Jmjd8.3,0,0.0
Kat2a.1,3,3.301809490655164e-05
Kat2a.2,0,0.0
Kat2a.3,42784,0.47088205749396844
Kat2b.1,4210,0.046335393185527464
Kat2b.3,76843,0.8457364889680491
Kat2b.4,540,0.005943257083179295
Kat5.1,17620,0.1939262774178133
Kat5.3,3786,0.04166883577206817
Kat5.4,126880,1.3964452939144238
Kdm1a.1,43321,0.4767922964822412
Kdm1a.2,26303,0.28949165010900924
Kdm1a.3,32249,0.3549335142137946
Kdm1a.4,44777,0.4928170785435542
Kdm1b.1,33838,0.37242209848263147
Kdm1b.2,10570,0.11633375438741694
Kdm1b.3,5381,0.059223456230718126
Kdm1b.4,11651,0.12823127458541103
Kdm2a.1,3348,0.036848193915711626
Kdm2a.2,33785,0.371838778805949
Kdm2a.3,26847,0.2954789313187306
Kdm2a.4,5329,0.05865114258567122
Kdm2b.1,1692,0.018622205527295124
Kdm2b.2,24120,0.2654654830486752
Kdm2b.3,6334,0.06971220437936602
Kdm2b.4,1474,0.01622289063075237
Kdm3a.1,9928,0.10926788207741489
Kdm3a.2,18756,0.20642912935576085
Kdm3a.3,102557,1.1287455864437388
Kdm3a.4,2715,0.029881375890429232
Kdm3b.2,20252,0.2228941526824946
Kdm3b.3,9907,0.10903675541306902
Kdm3b.4,4068,0.044772536693284015
Kdm4a.1,57371,0.631427040961258
Kdm4a.2,1375,0.015133293498836168
Kdm4a.3,54156,0.5960426492530702
Kdm4a.4,5123,0.05638390006875468
Kdm4b.1,4,4.4024126542068854e-05
Kdm4b.2,94,0.001034566973738618
Kdm4b.3,1,1.1006031635517213e-05
Kdm4c.1,106400,1.1710417660190315
Kdm4c.2,41544,0.4572345782659271
Kdm4c.3,37416,0.411801679674512
Kdm4c.4,6013,0.066179268224365
Kdm4d.1,63580,0.6997634913861844
Kdm4d.2,115408,1.2701840989917703
Kdm4d.3,977,0.010752892907900316
