shRNA,count,pctg
Actb,12,0.0001146471257010194
Actl6a,206,0.001968108991200833
Actl6b.1,3124,0.029846468390832052
Actl6b.2,33681,0.3217858200613362
Actl6b.3,13943,0.13321040613744278
Actl6b.4,21694,0.20726289541315956
Aff1.1,3260,0.031145802482110272
Aff1.2,1721,0.016442308610954533
Aff1.3,37505,0.3583200374513944
Aff1.4,1379,0.01317486552847548
Aff4.1,125,0.0011942408927189522
Aff4.2,10631,0.10156779944396144
Aff4.3,18846,0.18005331091345098
Aff4.4,15260,0.14579292818312967
Arid1a.1,3,2.866178142525485e-05
Arid1a.2,1,9.553927141751617e-06
Arid1b.1,0,0.0
Arid1b.2,0,0.0
Arid1b.3,123,0.001175133038435449
Arid2.1,33012,0.31539424280350437
Arid2.2,139567,1.333412949392848
Arid2.3,1251,0.011951962854331272
Arid2.4,30313,0.2896081934479168
Ash1l.1,20997,0.2006038081953587
Ash1l.2,28800,0.27515310168244655
Ash1l.3,9963,0.09518577611327135
Ash1l.4,6566,0.06273108561274113
Ash2l.1,60622,0.5791781711872666
Ash2l.2,39041,0.3729948695411249
Ash2l.3,2134,0.02038808052049795
Ash2l.4,0,0.0
Asxl1.1,10441,0.09975255328702863
Asxl1.2,7179,0.06858764295063485
Asxl1.3,398,0.0038024630024171436
Asxl1.4,48571,0.4640437952020178
Asxl2.1,54347,0.5192272783727752
Asxl2.2,13394,0.12796530013662116
Asxl2.3,16180,0.15458254115354117
Asxl3.2,102443,0.9787329581824609
Asxl3.3,28875,0.27586964621807797
Asxl3.4,51970,0.4965175935568315
Atad2.1,4507,0.04305954962787454
Atad2.2,15609,0.149127248755601
Atad2.3,36885,0.3523966026235084
Atad2.4,38586,0.3686478326916279
Atad2b.1,63416,0.6058718436213205
Atad2b.2,7126,0.06808128481212203
Atad2b.3,25491,0.24353915677039045
Atad2b.4,23441,0.22395360612979964
Atm.1,27630,0.26397500692659714
Atm.2,15993,0.15279595677803362
Atm.3,141022,1.3473139133840966
Atm.4,2265,0.02163964497606741
Atr.1,6260,0.059807583907365125
Atr.2,28057,0.2680545338161251
Atr.3,58631,0.560156302248039
Atr.4,19161,0.18306279796310274
Atrx.1,723,0.006907489323486419
Atrx.2,19043,0.18193543456037606
Atrx.3,117755,1.1250226905769616
Atrx.4,38722,0.3699471667829061
Aurkb.1,86784,0.8291280130697724
Aurkb.2,114,0.0010891476941596843
Aurkb.3,9320,0.08904260096112507
Aurkb.4,4295,0.0410341170738232
Baz1a.1,8600,0.0821637734190639
Baz1a.2,47278,0.45169056740773295
Baz1a.3,0,0.0
Baz1a.4,59362,0.5671402229886595
Baz1b.1,43241,0.4131213635364817
Baz1b.3,43986,0.4202390392570866
Baz1b.4,2040,0.0194900113691733
Baz2a.1,5201,0.04968997506425016
Baz2a.3,0,0.0
Baz2a.4,12899,0.1232361062014541
Baz2b.2,49067,0.46878254306432665
Baz2b.3,54466,0.5203641957026436
Baz2b.4,27918,0.26672653794342166
Bcl6,97305,0.9296448805281412
Bcl6.2,68488,0.6543293620842847
Bcl6.3,1012,0.009668574267452637
Bmi1.1,6385,0.06100182480008407
Bmi1.2,8153,0.07789316798670093
Bmi1.3,4587,0.043823863799214664
Bop1.1,4330,0.0413685045237845
Bop1.2,9080,0.08674965844710468
Bop1.3,11289,0.10785428350323399
Bop1.4,42,0.0004012649399535679
Bptf.1,4554,0.043508584203536864
Bptf.2,16960,0.16203460432410743
Bptf.3,16454,0.1572003171903811
Bptf.4,5377,0.05137146624119845
Brd1.1,17548,0.16765231348345738
Brd1.2,87362,0.8346501829577047
Brd1.3,9220,0.0880872082469499
Brd1.4,1148,0.010967908358730856
Brd2.1,5951,0.05685542042056387
Brd2.2,7365,0.07036467339900067
Brd2.3,21175,0.2023044072265905
Brd2.4,6692,0.06393488043260181
Brd3.1,7364,0.0703551194718589
Brd3.2,122757,1.1728114341400033
Brd3.3,11709,0.1118669329027697
Brd3.4,57,0.0005445738470798422
Brd4.1,1062,0.010146270624540217
Brd4.2,1131,0.010805491597321078
Brd4.3,1883,0.017990044807918295
Brd4.4,1599,0.015276729499660836
Brd7.1,695,0.006639979363517373
Brd7.2,0,0.0
Brd7.3,8,7.643141713401293e-05
Brd8.1,8490,0.08111284143347124
Brd8.2,8902,0.08504905941587289
Brd8.3,35760,0.3416484345890378
Brd8.4,36271,0.3465304913584729
Brd9.2,17587,0.16802491664198568
Brd9.3,30863,0.29486285337588014
Brd9.4,1176,0.011235418318699902
Brdt.1,38,0.00036304923138656144
Brdt.2,1,9.553927141751617e-06
Brdt.3,2,1.9107854283503233e-05
Brpf1.1,663,0.006334253694981321
Brpf1.2,30522,0.2916049642205429
Brpf1.3,14771,0.14112105781081313
Brpf1.4,14180,0.1354746868700379
Brpf3.1,21300,0.20349864811930943
Brpf3.2,1,9.553927141751617e-06
Brpf3.3,9300,0.08885152241829004
Brpf3.4,7181,0.06860675080491836
Brwd1.1,75458,0.7209202342622935
Brwd1.2,1725,0.01648052431952154
Brwd1.3,8591,0.08207778807478813
Brwd1.4,19785,0.18902444849955574
Brwd3.1,88119,0.8418825058040107
Brwd3.2,157528,1.5050110347858487
Brwd3.3,8030,0.07671803494826548
CD4.1,1320,0.012611183827112134
CD4.2,532,0.00508268923941186
CD4.3,8937,0.0853834468658342
CD4.4,77740,0.7427222959997707
CDK9.1,63152,0.6033496068558981
CDK9.2,15713,0.15012085717834314
CDK9.3,115389,1.1024180989595773
Carm1.1,2268,0.021668306757492668
Carm1.2,68373,0.6532306604629833
Carm1.3,37810,0.36123398522962863
Carm1.4,14438,0.13793960007260983
Cbx1.1,36821,0.3517851512864363
Cbx1.2,114882,1.0975742578987093
Cbx1.3,1559,0.01489457241399077
Cbx1.4,76571,0.731553755171063
Cbx2.1,4835,0.04619323773036907
Cbx2.2,90450,0.8641527099714337
Cbx2.3,2314,0.022107787406013244
Cbx3.2,9242,0.08829739464406844
Cbx3.3,112691,1.0766416035311315
Cbx4.1,8110,0.07748234911960562
Cbx4.2,157761,1.5072370998098767
Cbx4.3,7278,0.06953348173766827
Cbx4.4,20562,0.19644784988869674
Cbx5.1,76064,0.7267099141101949
Cbx5.2,108346,1.0351297901002208
Cbx5.3,2374,0.022681023034518338
Cbx5.4,4572,0.04368055489208839
Cbx6.1,10,9.553927141751618e-05
Cbx6.2,24560,0.23464445060141972
Cbx6.3,2384,0.022776562305935857
Cbx6.4,6,5.73235628505097e-05
Cbx7.1,59341,0.5669395905186827
Cbx7.2,1463,0.013977395408382614
Cbx7.3,69668,0.6656029961115516
Cbx7.4,3384,0.032330489447687474
Cbx8.1,11699,0.11177139363135218
Cbx8.2,57920,0.5533634600502536
Cbx8.3,24721,0.23618263287124172
Cbx8.4,18318,0.17500883738260611
Ccnt1,10412,0.09947548939991784
Ccnt1.2,172340,1.6465238036094738
Ccnt1.3,77364,0.7391300193944721
Ccnt1.4,54074,0.5166190562630769
Cd14,1888,0.018037814443627054
Cd14.2,43417,0.4148028547134299
Cd19,14532,0.1388376692239345
Cd19.3,2229,0.021295703598964353
Cd19.4,61486,0.5874327642377399
Cd4.5,702,0.006706856853509635
Cecr2.1,286,0.0027324231625409628
Cecr2.2,1283,0.012257688522867325
Cecr2.3,5,4.776963570875809e-05
Chaf1a.1,31606,0.3019614212422016
Chaf1a.2,105,0.0010031623498839197
Chaf1a.3,3623,0.03461387803456611
Chaf1a.4,4857,0.0464034241274876
Chaf1b.1,52303,0.4996990512950349
Chaf1b.2,7002,0.06689659784654482
Chaf1b.3,48,0.0004585885028040776
Chaf1b.4,2417,0.023091841901613657
Chd1.1,14063,0.13435687739445298
Chd1.2,8306,0.07935491883938893
Chd1.4,45259,0.4324011885085364
Chd1l.1,3227,0.030830522886432468
Chd1l.2,10009,0.09562525676179194
Chd1l.3,12053,0.11515348383953224
Chd2.1,16176,0.15454432544497415
Chd2.2,35334,0.3375784616266516
Chd2.3,12480,0.11923301072906019
Chd2.4,15916,0.15206030438811874
Chd3.1,150038,1.433452120494129
Chd3.2,2136,0.020407188374781456
Chd3.3,2044,0.019528227077740302
Chd3.4,13739,0.13126140500052547
Chd4.1,2284,0.021821169591760694
Chd4.2,9063,0.08658724168569491
Chd4.3,6134,0.05860378908750442
Chd4.4,84,0.0008025298799071358
Chd5.1,23877,0.22811911836360335
Chd5.2,1383,0.013213081237042486
Chd5.3,4001,0.03822526249414822
Chd5.4,2001,0.019117408210644986
Chd6.1,7739,0.07393784215001577
Chd6.2,9954,0.09509979076899559
Chd6.3,37049,0.35396344667475566
Chd6.4,190,0.0018152461569328072
Chd7.1,306,0.002923501705375995
Chd7.2,37,0.00035349530424480985
Chd7.3,10,9.553927141751618e-05
Chd8.1,34282,0.32752773027352894
Chd8.3,3670,0.03506291261022844
Chd8.4,12872,0.12297815016862682
Chd9.1,15235,0.1455540800045859
Chd9.2,1403,0.013404159779877519
Chd9.3,33465,0.31972217179871787
Chd9.4,111423,1.0645272239153905
Clock.1,5,4.776963570875809e-05
Clock.2,49,0.0004681424299458292
Clock.3,0,0.0
Crebbp.1,26668,0.2547841290162321
Crebbp.2,5141,0.04911673943574506
Crebbp.3,91467,0.8738690538745951
Crebbp.4,2055,0.019633320276299573
Ctsl.1,30327,0.2897419484279013
Ctsl.2,19878,0.18991296372373864
Ctsl.3,4603,0.0439767266334827
Ctsl.4,7353,0.07025002627329964
