shRNA,count,pctg
Smarca4.4,1587,0.026500306
Smarca5.1,18253,0.30479527
Smarca5.2,180,0.003005706
Smarca5.3,624,0.01041978
Smarca5.4,19931,0.332815127
Smarcc1.1,9659,0.161289515
Smarcc1.2,9901,0.165330519
Smarcc1.3,14930,0.2493066
Smarcc2.1,0,0
Smarcc2.2,1627,0.027168241
Smarcc2.3,1975,0.032979272
Smarcc2.4,89740,1.498511341
Smarcd1.1,27179,0.453844882
Smarcd1.2,64794,1.081953909
Smarcd1.3,2738,0.045720125
Smarcd1.4,26434,0.4414046
Smarcd2.1,8571,0.143121693
Smarcd2.2,3988,0.066593083
Smarcd2.3,5934,0.099088102
Smarcd3.1,955,0.015946939
Smarcd3.2,3432,0.057308791
Smarcd3.3,5570,0.093009897
Smarcd3.4,1914,0.031960672
Smarce1.1,2160,0.03606847
Smarce1.2,6178,0.103162503
Smarce1.3,13581,0.226780505
Smarce1.4,5770,0.09634957
Smyd1.1,5190,0.086664518
Smyd1.2,2006,0.033496922
Smyd1.3,24219,0.40441772
Smyd2.1,3702,0.06181735
Smyd2.2,6571,0.109724961
Smyd2.3,628,0.010486574
Smyd2.4,276,0.004608749
Smyd3.1,986,0.016464589
Smyd3.2,557,0.00930099
Smyd3.3,1,1.67E-05
Smyd3.4,2817,0.047039296
Smyd4.1,105306,1.758438102
Smyd4.2,36426,0.60825467
Smyd4.3,3954,0.066025338
Smyd4.4,14647,0.244580963
Smyd5.1,13817,0.230721319
Smyd5.2,275,0.004592051
Smyd5.3,7586,0.126673802
Smyd5.4,2068,0.03453222
Sp100.1,427325,7.135629136
Sp100.2,6782,0.113248316
Sp100.3,5074,0.084727508
Sp100.4,5069,0.084644016
Sp110.1,23418,0.391042329
Sp110.2,1760,0.029389124
Sp110.3,3010,0.050262081
Sp110.4,4111,0.068646982
Sp140.1,139971,2.33728695
Sp140.2,2398,0.040042681
Sp140.3,23026,0.384496569
Sp140.4,1469,0.024529899
Ssrp1.1,2317,0.038690113
Ssrp1.2,3692,0.061650366
Ssrp1.3,1023,0.017082428
Ssrp1.4,5084,0.084894491
Supt16h.1,5386,0.089937398
Supt16h.2,1456,0.024312821
Supt16h.3,759,0.01267406
Supt16h.4,108047,1.804208322
Suv39h1.1,5359,0.089486542
Suv39h1.2,44865,0.749172179
Suv39h1.3,6060,0.101192096
Suv39h1.4,26055,0.435075919
Suv39h2.1,33954,0.56697631
Suv39h2.2,14936,0.249406791
Suv39h2.3,34269,0.572236295
Suv39h2.4,4788,0.079951775
Suv420h1.1,413,0.006896425
Suv420h1.2,18409,0.307400215
Suv420h1.3,6421,0.107220206
Suv420h1.4,2746,0.045853712
Suv420h2.1,3258,0.054403276
Suv420h2.2,609,0.010169305
Suv420h2.3,3013,0.050312176
Suv420h2.4,32,0.000534348
Suz12.1,3123,0.052148996
Suz12.2,5648,0.09431237
Suz12.3,21929,0.366178462
Suz12.4,748,0.012490378
Taf1.1,0,0
Taf1.2,202100,3.374739714
Taf1.3,5028,0.083959383
Taf1.4,2015,0.033647207
Taf3.1,43840,0.732056354
Taf3.2,9,0.000150285
Taf3.3,9704,0.162040941
Taf3.4,8119,0.135574031
Tbx21,2084,0.034799394
Tbx21.3,5290,0.088334355
Tbx21.4,7591,0.126757294
Tcea1.1,2303,0.038456336
Tcea1.2,1339,0.022359112
Tcea1.3,20810,0.347492991
Tcea1.4,19231,0.321126271
Tdg.1,1377,0.02299365
Tdg.2,3263,0.054486767
Tdg.3,5055,0.084410239
Tdg.4,672,0.011221302
Tet1.1,3847,0.064238613
Tet1.2,716,0.01195603
Tet1.3,3951,0.065975243
Tet1.4,2082,0.034765997
Tet2.1,0,0
Tet2.2,26505,0.442590184
Tet2.3,113448,1.894396195
Tet2.4,9485,0.158383999
Tet3.1,2766,0.04618768
Tet3.3,631,0.010536669
Tet3.4,2894,0.04832507
Trim24.1,1141,0.019052835
Trim24.2,26096,0.435760552
Trim24.3,55094,0.919979762
Trim24.4,47641,0.795526842
Trim28.1,2838,0.047389962
Trim28.2,42783,0.714406181
Trim28.3,22034,0.367931791
Trim28.4,1177,0.019653976
Trim33.1,9736,0.162575289
Trim33.2,7565,0.126323137
Trim33.3,8576,0.143205185
Trim33.4,20377,0.340262598
Trim66.1,6836,0.114150028
Trim66.3,4031,0.067311112
Trim66.4,2315,0.038656717
Ube2a.1,60273,1.006460598
Ube2a.2,21713,0.362571615
Ube2b.1,55185,0.921499313
Ube2b.2,408,0.006812933
Ube2b.3,23061,0.385081012
Ube2b.4,82750,1.381789764
Ube2e1.1,1608,0.026850972
Ube2e1.3,25935,0.433072115
Ube2e1.4,26,0.000434158
Ube2i.1,541,0.009033816
Ube2i.2,1627,0.027168241
Ube2i.3,2997,0.050045002
Ube2i.4,14313,0.239003709
Uhrf1.1,15636,0.261095647
Uhrf1.2,5478,0.091473647
Uhrf1.3,7020,0.117222527
Uhrf1.4,40,0.000667935
Usp22.1,19710,0.329124789
Usp22.2,31387,0.524111605
Usp22.3,10708,0.1788061
Usp22.4,5616,0.093778022
Usp27x.1,82259,1.373590867
Usp27x.2,12435,0.207644178
Usp27x.3,3575,0.059696657
Usp27x.4,21881,0.365376941
Usp51.1,23631,0.394599081
Usp51.2,24265,0.405185844
Usp51.3,33707,0.562851814
Usp51.4,4043,0.067511493
Wbp7.1,1117,0.018652075
Wbp7.2,996,0.016631572
Wbp7.3,711,0.011872538
Wbp7.4,14440,0.241124401
Wdr5.1,4540,0.07581058
Wdr5.2,90,0.001502853
Wdr5.3,571,0.009534767
Wdr5.4,6997,0.116838465
Wdr82.1,0,0
Wdr82.2,79477,1.327136013
Wdr82.3,3105,0.051848426
Wdr82.4,6163,0.102912028
Whsc1.1,5586,0.093277071
Whsc1.2,807,0.013475581
Whsc1.3,4992,0.083358242
Whsc1.4,34463,0.575475778
Whsc1l1.2,40840,0.681961256
Whsc1l1.3,4874,0.081387835
Whsc1l1.4,82584,1.379017836
Zmynd11.1,10203,0.170373426
Zmynd11.2,4657,0.077764289
Zmynd11.4,25959,0.433472876
Zmynd8.1,2019,0.033714
Zmynd8.2,3520,0.058778247
Zmynd8.3,7885,0.131666614
Zmynd8.4,133,0.002220883
