"Position","Pool","shRNA","Percentage","precentile","z"
"1_B02",1,"Actl6b.1",21.979735,53.0862422197667,0.0774379450575294
"1_B03",1,"Asxl3.1",14.08382066,30.2178866880066,-0.518144099247157
"1_B04",1,"Atad2.1",13.03837118,27.525320406604,-0.597001456571992
"1_B05",1,"Asxl2.1",20.52919708,48.7246039461929,-0.0319748857477081
"1_B06",1,"Aff4.1",14.66458658,31.7629654133178,-0.474337424174224
"1_B07",1,"Aurkb.1",11.67530225,24.2020930607244,-0.699816576506234
"1_B08",1,"Atm.1",12.04669647,25.0854677383882,-0.671802629132212
"1_B09",1,"A2l.1",16.67561762,37.3481267822287,-0.322647078206846
"1_B10",1,"Aff1.1",9.964412811,20.358969405245,-0.828867499019017
"1_B11",1,"Atr.1",8.575478384,17.5246455492511,-0.933633631200464
"1_C02",1,"Atm.2",15.04010695,32.779420046009,-0.446012244845765
"1_C03",1,"Arid2.1",20.69061543,49.2101762837706,-0.0197992380973448
"1_C04",1,"Actl6b.2",16.45419508,36.7173495698229,-0.339348790427844
"1_C05",1,"Atr.2",17.98324357,41.1373214660283,-0.224013974686265
"1_C06",1,"Atad2b.1",15.8673146,35.0631287120671,-0.383616681515543
"1_C07",1,"Atad2.2",18.9516129,43.9999411740606,-0.150970706944412
"1_C08",1,"Aff4.2",9.741697417,19.8869344015033,-0.845666730108022
"1_C09",1,"Atrx.1",14.5362859,31.4187599660998,-0.484015034390051
"1_C10",1,"Asxl3.2",11.07647548,22.8140222859259,-0.744985565999219
"1_C11",1,"Asxl1.1",14.4629564,31.2227521775721,-0.489546215661432
"1_D02",1,"Aff1.2",10.81081081,22.212850045941,-0.765024424128236
"1_D03",1,"Atrx.2",15.51773868,34.0908514672122,-0.409984893239746
"1_D04",1,"Asxl3.3",11.50392817,23.8002346872892,-0.7127431763289
"1_D05",1,"A1l.1",23.38255034,57.2699500447452,0.183251102597328
"1_D06",1,"Arid2.2",14.60205392,31.5950032246717,-0.479054209067639
"1_D07",1,"Atrx.3",20.55279943,48.795593525395,-0.0301945807370289
"1_D08",1,"Atad2b.2",21.33333333,51.1440264407781,0.0286804216748017
"1_D09",1,"A2l.2",9.490084986,19.3616657118528,-0.864645639905497
"1_D10",1,"Actl6b.3",10.15553522,20.7693230283852,-0.814451299683114
"1_D11",1,"Aurkb.2",9.801409353,20.0128393906099,-0.841162710005865
"1_E02",1,"Asxl1.2",18.41772152,42.4168126826055,-0.191241675681523
"1_E03",1,"Asxl2.2",17.5,39.7252700430206,-0.260464622568762
"1_E04",1,"Actl6b.4",18.78971256,43.5187289306145,-0.163182710686948
"1_E05",1,"Atm.3",17.19092904,38.829041856912,-0.283777579911712
"1_E06",1,"Atad2.3",14.03887689,30.0997354461953,-0.521534169258397
"1_E07",1,"A1l.2",21.01782634,50.1947628520512,0.0048820001107935
"1_E08",1,"Aff1.3",13.83783784,29.5737990275952,-0.536698372316871
"1_E09",1,"Atr.3",10.2189781,20.9066122976511,-0.80966585767603
"1_E10",1,"Atad2b.3",9.91629105,20.2564155812768,-0.832497282164806
"1_E11",1,"A2l.3",5.579036348,12.3095121066973,-1.15965268315504
"1_F02",1,"Aff4.3",17.34551957,39.2766048901413,-0.272116948865968
"1_F03",1,"Aurkb.3",12.34177215,25.7992980363222,-0.649545323752301
"1_F04",1,"Atad2.4",36.36363636,87.7464154990445,1.16240328386157
"1_F05",1,"A1l.3",8.256880734,16.9115810487613,-0.957665178596616
"1_F06",1,"Arid2.3",20.08426966,47.3873869127226,-0.0655353793093453
"1_F07",1,"Atm.4",13.63636364,29.0510010647326,-0.551895398366504
"1_F08",1,"Asxl2.3",14.06685237,30.1732548310404,-0.519424002803779
"1_F09",1,"Asxl1.3",16.66666667,37.3225606073718,-0.323322240685808
"1_F10",1,"Arid2.4",6.958250497,14.5570988575803,-1.05561974320355
"1_F11",1,"Atr.4",11.97033898,24.9024657049022,-0.677562209091406
"1_G02",1,"Atad2b.4",14.32412613,30.8531179111067,-0.500018063817016
"1_G03",1,"Asxl1.4",16.78486998,37.6606248687204,-0.314406266425963
"1_G04",1,"Aff1.4",11.88340807,24.6949907361713,-0.684119333049651
"1_G05",1,"Aurkb.4",16.50485437,36.8613562797664,-0.335527603646679
"1_G06",1,"Atrx.4",13.12971043,27.7557844022156,-0.590111815309716
"1_G07",1,"A1l.4",13.7521815,29.3510043774211,-0.543159356553543
"1_G08",1,"Aff4.4",15.31038919,33.5190528381043,-0.425625087373328
"1_G09",1,"Asxl3.4",8.422746781,17.229011850423,-0.945154044977479
"1_G10",1,"A2l.4",12.61010663,26.4574671759045,-0.629305084145569
"1_G11",1,"Asxl2.4",15.31797598,33.5399084282747,-0.425052822312774
"2_B02",1,"Baz1a.1",8.754208754,17.8746626971669,-0.920152152734484
"2_B03",1,"Brd2.1",7.866868381,16.1800858881411,-0.987083475769255
"2_B04",1,"Brd3.1",12.05357143,25.1019794621867,-0.671284056797838
"2_B05",1,"Brd1.1",9.95412844,20.3370260757981,-0.829643240299991
"2_B06",1,"Baz2a.1",11.38114997,23.514593823955,-0.722004230616383
"2_B07",1,"Brpf3.1",5.169230769,11.6912402256147,-1.19056396638311
"2_B08",1,"Brd8.1",5.555555556,12.2734793537927,-1.16142381915007
"2_B09",1,"Bop1.1",5.919603524,12.8404825985318,-1.13396399326164
"2_B10",1,"Baz1b.1",3.474903475,9.36906418692811,-1.31836562050817
"2_B11",1,"Brd9.1",20,47.134402085524,-0.0718917674633309
