"Position","Pool","shRNA","Percentage","precentile","z"
"1_B02",1,"Actl6b.1",25.03467406,41.2073049788163,-0.222215537145319
"1_B03",1,"Asxl3.1",31.66869671,70.5601281028115,0.540579518813069
"1_B04",1,"Atad2.1",34.44003964,80.4894520096537,0.859234850110322
"1_B05",1,"Asxl2.1",34.88636364,81.8734844607252,0.910554201658748
"1_B06",1,"Aff4.1",29.36660269,60.8679689167652,0.275879497505881
"1_B07",1,"Aurkb.1",30.1050175,64.0869581332081,0.36078411662328
"1_B08",1,"Atm.1",30.98177543,67.7814376117816,0.461595743227586
"1_B09",1,"A2l.1",29.06038101,59.5094333131361,0.240669430272952
"1_B10",1,"Aff1.1",28.57762359,57.3448574529434,0.185160880991284
"1_B11",1,"Atr.1",25.35094963,42.6281411976314,-0.185849450708092
"1_C02",1,"Atm.2",24.92233345,40.705286308171,-0.235132716722833
"1_C03",1,"Arid2.1",28.5054678,57.0192487395442,0.176864243675647
"1_C04",1,"Actl6b.2",31.30553657,69.1047795625917,0.498822537577384
"1_C05",1,"Atr.2",26.70157068,48.7813426618887,-0.0305519617232863
"1_C06",1,"Atad2b.1",31.195801,68.6589048183514,0.486204891440952
"1_C07",1,"Atad2.2",37.62318841,88.9757700995265,1.22524055618611
"1_C08",1,"Aff4.2",25.18714223,41.8909354996483,-0.204684399191332
"1_C09",1,"Atrx.1",25.91695502,45.1937057844017,-0.120768859954034
"1_C10",1,"Asxl3.2",22.08920188,28.7435361541418,-0.560892646782105
"1_C11",1,"Asxl1.1",27.98315395,54.6493662543758,0.116807405847607
"1_D02",1,"Aff1.2",19.80558931,20.5121059178012,-0.823467628813622
"1_D03",1,"Atrx.2",25.48828125,43.2481967688957,-0.170058747798334
"1_D04",1,"Asxl3.3",29.51724138,61.5315464071694,0.293200277676574
"1_D05",1,"A1l.1",28.48189415,56.9127660983284,0.174153691629085
"1_D06",1,"Arid2.2",28.40150856,56.5492893618136,0.16491077313795
"1_D07",1,"Atrx.3",24.79108635,40.120713745827,-0.2502238076447
"1_D08",1,"Atad2b.2",32.82937365,74.9856041303607,0.674036800783143
"1_D09",1,"A2l.2",27.66151046,53.1811423254111,0.0798241037249952
"1_D10",1,"Actl6b.3",28.1512605,55.4143384660774,0.136136680403856
"1_D11",1,"Aurkb.2",24.18478261,37.4507667449596,-0.319937994598988
"1_E02",1,"Asxl1.2",34.30742256,80.0661451431287,0.843986235763243
"1_E03",1,"Asxl2.2",31.60377358,70.3022842048841,0.533114509241336
"1_E04",1,"Actl6b.4",27.64109986,53.0878054193822,0.0774772463820913
"1_E05",1,"Atm.3",25.62724014,43.8772959159087,-0.154080937672306
"1_E06",1,"Atad2.3",26.12826603,46.1572919784973,-0.0964718380411572
"1_E07",1,"A1l.2",21.82235835,27.7067634692024,-0.591574924509705
"1_E08",1,"Aff1.3",29.26018288,60.39725298699,0.263643105017225
"1_E09",1,"Atr.3",33.66013072,77.9219275764206,0.769559143580462
"1_E10",1,"Atad2b.3",31.18756937,68.6253469682576,0.485258399847879
"1_E11",1,"A2l.3",29.78947368,62.7221059596126,0.324502168470115
"1_F02",1,"Aff4.3",31.24826244,68.8724104282151,0.492237027472393
"1_F03",1,"Aurkb.3",31.78807947,71.031542161075,0.55430642086015
"1_F04",1,"Atad2.4",48.14814815,99.2562834473569,2.43542443366097
"1_F05",1,"A1l.3",34.59915612,80.9900699876046,0.877530425912359
"1_F06",1,"Arid2.3",31.46603099,69.7518440040246,0.517276552063589
"1_F07",1,"Atm.4",26.53061224,47.9977858819503,-0.0502091530966619
"1_F08",1,"Asxl2.3",25.10121457,41.5053414654336,-0.214564557532075
"1_F09",1,"Asxl1.3",27.27272727,51.4008342318144,0.0351209257562361
"1_F10",1,"Arid2.4",21.37628111,26.0155557873792,-0.642865903030491
"1_F11",1,"Atr.4",29.02439024,59.3489722672589,0.236531129446358
"1_G02",1,"Atad2b.4",28.53513971,57.1532047017535,0.180275987566639
"1_G03",1,"Asxl1.4",33.17990027,76.2491873999078,0.714341151073205
"1_G04",1,"Aff1.4",27.37169518,51.8544324953062,0.046500481785719
"1_G05",1,"Aurkb.4",28.96551724,59.0861556403641,0.229761777621876
"1_G06",1,"Atrx.4",31.50605886,69.9122726360433,0.521879047856476
"1_G07",1,"A1l.4",28.25342466,55.8782743021687,0.147883748548723
"1_G08",1,"Aff4.4",39.73996608,92.903375001663,1.46863248087891
"1_G09",1,"Asxl3.4",24.08921933,37.0350161479683,-0.33092607850539
"1_G10",1,"A2l.4",29.72136223,62.4253204629931,0.316670558592486
"1_G11",1,"Asxl2.4",29.61418144,61.9568102369046,0.304346666887697
"2_B02",1,"Baz1a.1",17.20930233,13.0932362064641,-1.12199462769162
"2_B03",1,"Brd2.1",19.26910299,18.8036775747034,-0.885154049568503
"2_B04",1,"Brd3.1",36.88888889,87.3025318228852,1.14080912249955
"2_B05",1,"Brd1.1",19.89247312,20.7972162014919,-0.81347753016498
"2_B06",1,"Baz2a.1",23.39776195,34.0744748913692,-0.410431425215344
"2_B07",1,"Brpf3.1",23.38376891,34.0154914410387,-0.41204037687152
"2_B08",1,"Brd8.1",18.18181818,15.6206317187633,-1.01017253702975
"2_B09",1,"Bop1.1",27.68895349,53.3066106194284,0.0829795659096952
"2_B10",1,"Baz1b.1",19.8917456,20.7948191636298,-0.813561182073993
"2_B11",1,"Brd9.1",31.57894737,70.2034139467622,0.530259934988988
"2_C02",1,"Brd8.2",18.9081225,17.7051439570149,-0.926660409675584
"2_C03",1,"Baz2b.1",24.57231726,39.1512777539376,-0.275378376607246
"2_C04",1,"Baz1a.2",30.74433657,66.7962694655025,0.434294481526227
"2_C05",1,"Brd9.2",35.25073746,82.9565780144433,0.952450734589138
"2_C06",1,"Brd4.1",55.6675063,99.9516605803251,3.300017384787
"2_C07",1,"Brd3.2",29.55202312,61.6842921676645,0.297199561476069
"2_C08",1,"Baz2a.2",42.85714286,96.6154067726275,1.8270525770678
"2_C09",1,"Brpf1.1",26.64756447,48.5337498634479,-0.0367617189328205
"2_C10",1,"Brd2.2",31.35313531,69.2973147695873,0.504295549271405
"2_C11",1,"Bptf.1",29.01785714,59.3198282039021,0.235779938706893
"2_D02",1,"Baz1b.2",25.43083372,42.9886083019825,-0.176664195830837
"2_D03",1,"Brpf1.2",25.33898305,42.5741957129043,-0.187225395371279
"2_D04",1,"Brd2.3",31.33265514,69.2145380036115,0.501940692611218
"2_D05",1,"Bmi1.1",35.85196608,84.651046118911,1.02158137266989
"2_D06",1,"Baz2b.2",37.01883702,87.6108459878007,1.15575085488797
"2_D07",1,"Brpf1.3",22.75862069,31.4220845597279,-0.483921345118921
"2_D08",1,"Brd4.2",56.3559322,99.9636480333504,3.379174165012
"2_D09",1,"Bop1.2",35.07326007,82.4343101301926,0.932043979475572
"2_D10",1,"Baz1a.3",34.35804702,80.2283843555378,0.849807151644283
"2_D11",1,"Brpf3.2",38.90577508,91.5079564096944,1.37271529697768
"2_E02",1,"Bptf.2",21.19205298,25.3329515489319,-0.664048873627141
