"Position","Pool","shRNA","GeoMean","precentile","z"
"1_B02",1,"Actl6b.1",419.1734044,93.9875555802075,1.5537297717968
"1_B03",1,"Asxl3.1",370.6640085,87.1122073131619,1.13171124171814
"1_B04",1,"Atad2.1",344.1653684,81.6253765922214,0.90118029123715
"1_B05",1,"Asxl2.1",292.5479722,67.4409814251469,0.452123005186469
"1_B06",1,"Aff4.1",421.4671616,94.221983520811,1.57368483460354
"1_B07",1,"Aurkb.1",373.256193,87.5803725478879,1.15426254074148
"1_B08",1,"Atm.1",324.9204452,76.8450873575503,0.733754701830031
"1_B09",1,"A2l.1",354.0423539,83.8204998541151,0.987107374536868
"1_B10",1,"Aff1.1",343.2486295,81.4126276091631,0.893204912532343
"1_B11",1,"Atr.1",356.4568736,84.3299900461816,1.00811303819717
"1_C02",1,"Atm.2",385.2934412,89.5981821841564,1.25898332106264
"1_C03",1,"Arid2.1",357.2756828,84.5003436553592,1.01523645518862
"1_C04",1,"Actl6b.2",262.5226758,57.5702380394865,0.190911105577877
"1_C05",1,"Atr.2",342.7147744,81.2880341201501,0.888560518587685
"1_C06",1,"Atad2b.1",335.3412928,79.5147602021097,0.824413237248441
"1_C07",1,"Atad2.2",226.9160701,45.2694457491735,-0.118856664558477
"1_C08",1,"Aff4.2",267.9484511,59.4103612344232,0.238113872674037
"1_C09",1,"Atrx.1",457.0084589,97.0141984783096,1.8828844394503
"1_C10",1,"Asxl3.2",473.4920009,97.8632296617093,2.02628676463427
"1_C11",1,"Asxl1.1",473.6464227,97.8700997420761,2.02763019222884
"1_D02",1,"Aff1.2",320.4321354,75.6380727041304,0.694707629212628
"1_D03",1,"Atrx.2",460.4140182,97.20947146935,1.91251187766545
"1_D04",1,"Asxl3.3",368.5233353,86.7164674661622,1.1130879680104
"1_D05",1,"A1l.1",295.5674529,68.3814267455095,0.478391664751757
"1_D06",1,"Arid2.2",388.2844558,90.060461511391,1.28500433331227
"1_D07",1,"Atrx.3",262.9522051,57.7165696744224,0.194647893481511
"1_D08",1,"Atad2b.2",232.8200586,47.3094389225255,-0.0674935728904703
"1_D09",1,"A2l.2",363.6662663,85.7877689984759,1.07083279080522
"1_D10",1,"Actl6b.3",323.5428565,76.4782068641067,0.721770055403483
"1_D11",1,"Aurkb.2",377.8234716,88.3760354971971,1.19399662040731
"1_E02",1,"Asxl1.2",402.2167216,92.0169297820478,1.40621125053923
"1_E03",1,"Asxl2.2",315.610924,74.3045912272352,0.652764403359624
"1_E04",1,"Actl6b.4",314.2019882,73.9078494983888,0.640507045702214
"1_E05",1,"Atm.3",251.8939385,53.9210125906687,0.098443986399873
"1_E06",1,"Atad2.3",168.7154389,26.5924395630342,-0.625186301796332
"1_E07",1,"A1l.2",234.2066225,47.7897611556468,-0.0554308446688199
"1_E08",1,"Aff1.3",248.626071,52.7908912563991,0.0700144293366435
"1_E09",1,"Atr.3",270.0320003,60.1117308782881,0.256240183142698
"1_E10",1,"Atad2b.3",305.1963853,71.2996750849075,0.562160753652632
"1_E11",1,"A2l.3",325.2788373,76.9400090680684,0.736872615471867
"1_F02",1,"Aff4.3",282.3202267,64.1751492620309,0.363144405435885
"1_F03",1,"Aurkb.3",325.9872574,77.126995971962,0.743035677363968
"1_F04",1,"Atad2.4",163.107346,25.0163545979305,-0.673975182348081
"1_F05",1,"A1l.3",211.4451174,39.9960348044108,-0.25344973866787
"1_F06",1,"Arid2.3",314.1056929,73.8806191759736,0.639669302823633
"1_F07",1,"Atm.4",292.239698,67.344325716842,0.449441103622216
"1_F08",1,"Asxl2.3",263.1716544,57.7912905121533,0.196557042612202
"1_F09",1,"Asxl1.3",238.1663446,49.162987118773,-0.0209823410509465
"1_F10",1,"Arid2.4",329.0806192,77.9334358247156,0.769947082373601
"1_F11",1,"Atr.4",389.366704,90.2239737569889,1.29441959784135
"1_G02",1,"Atad2b.4",236.1615729,48.4675088511653,-0.0384233087290722
"1_G03",1,"Asxl1.4",427.9037988,94.8415619686483,1.62968182486484
"1_G04",1,"Aff1.4",243.0241815,50.8488658267382,0.0212795166750512
"1_G05",1,"Aurkb.4",248.8037117,52.8523905414859,0.0715598550362481
"1_G06",1,"Atrx.4",253.3400464,54.4201632347378,0.11102473120138
"1_G07",1,"A1l.4",306.5574665,71.701670477992,0.574001789325923
"1_G08",1,"Aff4.4",248.8281645,52.8608555819117,0.0717725877351583
"1_G09",1,"Asxl3.4",263.8360965,58.0173560357001,0.202337507884175
"1_G10",1,"A2l.4",219.0496218,42.5715603751414,-0.187292621900626
"1_G11",1,"Asxl2.4",235.3418415,48.1832568539208,-0.0455547486093066
"2_B02",1,"Baz1a.1",144.5083556,20.1638965101433,-0.835781332351182
"2_B03",1,"Brd2.1",53.24511487,5.15775250406114,-1.62974666604626
"2_B04",1,"Brd3.1",81.03687095,8.25737055610959,-1.38796595879184
"2_B05",1,"Brd1.1",105.1170927,11.9303728469298,-1.17847458916414
"2_B06",1,"Baz2a.1",85.70426245,8.89320095961292,-1.34736092416737
