type,shRNA,count,ZScore
target,Sfmbt1.4,20744,-0.05032821490089322
target,Sfmbt2.1,0,-0.17658931173398534
target,Sfmbt2.2,1615,-0.16675940084961183
target,Sfmbt2.3,4557,-0.1488525291333104
target,Sgk1.1,1149,-0.16959577142058277
target,Sin3a.1,23,-0.17644931919507476
target,Sin3a.2,70254,0.2510209416844515
target,Sin3a.3,0,-0.17658931173398534
target,Sin3a.4,0,-0.17658931173398534
target,Sin3b.1,493,-0.17358860209559762
target,Sin3b.2,903,-0.17109308292371334
target,Sin3b.3,0,-0.17658931173398534
target,Sin3b.4,34,-0.17638236624168274
target,Sirt1.1,13374,-0.09518669367354501
target,Sirt1.2,1349,-0.16837844499527335
target,Sirt1.3,6927,-0.1344272109933939
target,Sirt1.4,664,-0.17254778800195808
target,Sirt3.1,4359,-0.15005768229436672
target,Sirt3.2,3,-0.17657105183760569
target,Sirt3.3,22758,-0.03806973779802745
target,Sirt3.4,3798,-0.15347228291735962
target,Sirt4.1,18,-0.17647975235570748
target,Sirt4.2,252,-0.17505548043809546
target,Sirt4.3,793,-0.17176261245763352
target,Sirt4.4,7749,-0.1294239993853722
target,Sirt5.1,8429,-0.12528508953932022
target,Sirt5.2,571,-0.17311384478972697
target,Sirt5.3,0,-0.17658931173398534
target,Sirt5.4,470,-0.1737285946345082
target,Sirt6.1,48,-0.17629715339191107
target,Sirt6.2,778,-0.17185391193953173
target,Sirt6.3,0,-0.17658931173398534
target,Sirt6.4,7053,-0.13366029534544896
target,Sirt7.1,8040,-0.127652789436547
target,Sirt7.2,7260,-0.13240036249525372
target,Sirt7.3,70,-0.17616324748512704
target,Sirt7.4,12125,-0.10278889719960228
target,Smarca1.1,8760,-0.12327041430543313
target,Smarca1.2,7352,-0.1318403923396114
target,Smarca1.3,2940,-0.15869461328193699
target,Smarca1.4,1208,-0.16923666012511648
target,Smarca2.1,1279,-0.16880450924413165
target,Smarca2.2,2347,-0.1623039861329794
target,Smarca2.3,226,-0.1752137328733857
target,Smarca4.1,2621,-0.1606362489303055
target,Smarca4.2,126,-0.17582239608604042
target,Smarca4.3,5,-0.1765588785733526
target,Smarca4.4,147,-0.17569457681138292
target,Smarca5.1,161,-0.17560936396161125
target,Smarca5.2,5,-0.1765588785733526
target,Smarca5.3,3,-0.17657105183760569
target,Smarca5.4,11457,-0.10685476746013572
target,Smarcb1.2,659036,3.83472037841708
target,Smarcc1.1,1889,-0.16509166364693795
target,Smarcc1.2,668,-0.1725234414734519
target,Smarcc1.3,1782,-0.16574293328447848
target,Smarcc2.1,0,-0.17658931173398534
target,Smarcc2.2,3461,-0.15552347794400598
target,Smarcc2.3,2615,-0.1606727687230648
target,Smarcc2.4,36151,0.04344852627281726
target,Smarcd1.1,25850,-0.019249871262743953
target,Smarcd1.2,17507,-0.07003064309452604
target,Smarcd1.3,526,-0.17338774323542158
target,Smarcd1.4,58023,0.17657534414465445
target,Smarcd2.1,1003,-0.17048441971105863
target,Smarcd2.2,548,-0.17325383732863756
target,Smarcd2.3,26,-0.1764310592986951
target,Smarcd3.1,562,-0.17316862447886588
target,Smarcd3.2,7203,-0.13274730052646688
target,Smarcd3.3,816,-0.17162261991872294
target,Smarcd3.4,847,-0.17143393432279996
target,Smarce1.1,779,-0.17184782530740517
target,Smarce1.2,555,-0.1732112309037517
target,Smarce1.3,220,-0.17525025266614497
target,Smarce1.4,27,-0.17642497266656856
target,Smyd1.1,5535,-0.14289980291354737
target,Smyd1.2,4,-0.17656496520547915
target,Smyd1.3,7864,-0.12872403669081928
target,Smyd2.1,829,-0.17154349370107783
target,Smyd2.2,3822,-0.1533262037463225
target,Smyd2.3,76,-0.17612672769236776
target,Smyd2.4,45,-0.1763154132882907
target,Smyd3.1,2174,-0.16335697349087203
target,Smyd3.2,73,-0.1761449875887474
target,Smyd3.3,0,-0.17658931173398534
target,Smyd3.4,2207,-0.163156114630696
target,Smyd4.1,103764,0.4549839842450433
target,Smyd4.2,7797,-0.12913184104329795
target,Smyd4.3,15,-0.17649801225208714
target,Smyd4.4,333,-0.17456246323584515
target,Smyd5.1,1301,-0.16867060333734762
target,Smyd5.2,4,-0.17656496520547915
target,Smyd5.3,103,-0.17596238862495098
target,Smyd5.4,106,-0.17594412872857135
target,Sp100.1,260493,1.4089357508066367
target,Sp100.2,12897,-0.09809001719790796
target,Sp100.3,0,-0.17658931173398534
target,Sp100.4,1,-0.17658322510185878
target,Sp110.1,9254,-0.12026361803491889
target,Sp110.2,1023,-0.1703626870685277
target,Sp110.3,1005,-0.17047224644680553
target,Sp110.4,698,-0.17234084250965548
target,Sp140.1,169419,0.8546018165134902
target,Sp140.2,108,-0.17593195546431825
target,Sp140.3,1541,-0.16720981162697632
target,Sp140.4,4,-0.17656496520547915
target,Ssrp1.1,4132,-0.1514393477870929
target,Ssrp1.2,6560,-0.13666100498383665
target,Ssrp1.3,1,-0.17658322510185878
target,Ssrp1.4,948,-0.17081918447801872
target,Supt16h.1,2111,-0.1637404313148445
target,Supt16h.2,1,-0.17658322510185878
target,Supt16h.3,281,-0.17487896810642561
target,Supt16h.4,383256,2.1561489705579326
target,Suv39h1.1,21581,-0.04523370381097333
target,Suv39h1.2,9284,-0.12008101907112247
target,Suv39h1.3,17346,-0.0710105908669001
target,Suv39h1.4,15551,-0.08193609553405208
target,Suv39h2.1,15683,-0.08113266009334787
target,Suv39h2.2,2093,-0.16384999069312234
target,Suv39h2.3,4136,-0.1514150012585867
target,Suv39h2.4,1490,-0.16752022986543022
target,Suv420h1.1,145,-0.17570675007563602
target,Suv420h1.2,4132,-0.1514393477870929
target,Suv420h1.3,3211,-0.15704513597564274
target,Suv420h1.4,1317,-0.16857321722332286
target,Suv420h2.1,1004,-0.1704783330789321
target,Suv420h2.2,0,-0.17658931173398534
target,Suv420h2.3,2236,-0.1629796022990261
target,Suv420h2.4,1,-0.17658322510185878
target,Suz12.1,355,-0.17442855732906112
target,Suz12.2,304,-0.17473897556751503
target,Suz12.3,5967,-0.14027037783487906
target,Suz12.4,0,-0.17658931173398534
target,Taf1.1,0,-0.17658931173398534
target,Taf1.2,106384,0.47093096041659666
target,Taf1.3,166,-0.17557893080097853
target,Taf1.4,67,-0.17618150738150667
target,Taf3.1,4887,-0.14684394053154987
target,Taf3.2,2812,-0.159473702194135
target,Taf3.3,25429,-0.021812343388020267
target,Taf3.4,8566,-0.12445122093798326
control,Tbx21,273,-0.174927661163438
control,Tbx21.3,54,-0.17626063359915178
control,Tbx21.4,88,-0.17605368810684918
target,Tcea1.1,2234,-0.1629917755632792
target,Tcea1.2,112,-0.17590760893581206
target,Tcea1.3,3268,-0.15669819794442955
target,Tcea1.4,7290,-0.1322177635314573
target,Tdg.1,4579,-0.14871862322652638
target,Tdg.2,644,-0.17266952064448904
target,Tdg.3,4638,-0.1483595119310601
target,Tdg.4,0,-0.17658931173398534
target,Tet1.1,3170,-0.15729468789283116
target,Tet1.2,0,-0.17658931173398534
target,Tet1.3,1039,-0.17026530095450293
target,Tet1.4,15959,-0.07945274962642088
target,Tet2.1,0,-0.17658931173398534
target,Tet2.2,13357,-0.09529016641969631
target,Tet2.3,50157,0.12869789583723532
target,Tet2.4,686,-0.17241388209517405
target,Tet3.1,23,-0.17644931919507476
target,Tet3.2,1472064,8.78332272299938
target,Tet3.3,27,-0.17642497266656856
target,Tet3.4,10525,-0.11252750860207758
target,Trim24.1,690,-0.17238953556666786
target,Trim24.2,24554,-0.02713814649874894
target,Trim24.3,37220,0.049955136016096066
target,Trim24.4,67026,0.23137329317995758
target,Trim28.1,1012,-0.1704296400219197
target,Trim28.2,38296,0.0565043521842607
target,Trim28.3,8263,-0.126295470472327
target,Trim28.4,32,-0.17639453950593584
target,Trim33.1,7972,-0.1280666804211522
target,Trim33.2,1650,-0.1665463687251827
target,Trim33.3,20824,-0.04984128433076945
target,Trim33.4,8791,-0.12308172870951017
target,Trim66.1,23713,-0.03225700411717501
target,Trim66.3,775,-0.17187217183591136
target,Trim66.4,1399,-0.168074113388946
target,Ube2a.1,15190,-0.08413336973173556
target,Ube2a.2,6353,-0.1379209378340319
target,Ube2b.1,63408,0.20935185814611035
target,Ube2b.2,279,-0.1748911413706787
target,Ube2b.3,29588,0.0035019596262889376
target,Ube2b.4,54710,0.15641033190940407
target,Ube2e1.1,661,-0.17256604789833774
target,Ube2e1.3,51607,0.13752351242072855
target,Ube2e1.4,4,-0.17656496520547915
target,Ube2i.1,3188,-0.15718512851455332
target,Ube2i.2,0,-0.17658931173398534
target,Ube2i.3,31,-0.17640062613806237
target,Ube2i.4,27235,-0.010819885767476283
target,Uhrf1.1,30326,0.007993894135680664
target,Uhrf1.2,3668,-0.15426354509381074
target,Uhrf1.3,10934,-0.11003807606231983
target,Uhrf1.4,263,-0.17498852748470345
target,Usp22.1,6202,-0.1388400192851405
target,Usp22.2,11837,-0.10454184725204783
target,Usp22.3,8971,-0.1219861349267317
target,Usp22.4,11138,-0.10879640310850423
target,Usp27x.1,47506,0.11256223406975907
target,Usp27x.2,11027,-0.10947201927455096
target,Usp27x.3,6790,-0.13526107959473083
target,Usp27x.4,27824,-0.007234859444940068
target,Usp51.1,26825,-0.013315404939360577
target,Usp51.2,11496,-0.10661738880720038
target,Usp51.3,20993,-0.048812643501383
target,Usp51.4,3602,-0.15466526281416285
target,Wbp7.1,189,-0.17543893826206794
target,Wbp7.2,8102,-0.1272754182447011
target,Wbp7.3,248,-0.17507982696660165
target,Wbp7.4,252,-0.17505548043809546
target,Wdr5.1,1613,-0.16677157411386492
target,Wdr5.2,1,-0.17658322510185878
target,Wdr5.3,4180,-0.15114718944501865
target,Wdr5.4,1160,-0.16952881846719076
target,Wdr82.1,0,-0.17658931173398534
target,Wdr82.2,28303,-0.004319362656324028
target,Wdr82.3,22630,-0.03884882671022547
target,Wdr82.4,912,-0.17103830323457442
target,Whsc1.1,1277,-0.16881668250838475
target,Whsc1.2,0,-0.17658931173398534
target,Whsc1.3,9122,-0.12106705347562309
target,Whsc1.4,75,-0.1761328143244943
target,Whsc1l1.2,7483,-0.13104304353103371
target,Whsc1l1.3,96,-0.17600499504983683
target,Whsc1l1.4,44347,0.09333456318199693
target,Zmynd11.1,2868,-0.15913285079504838
target,Zmynd11.2,8168,-0.126873700524349
target,Zmynd11.3,1197928,7.114757738356276
target,Zmynd11.4,23407,-0.03411951354789841
target,Zmynd8.1,29,-0.17641279940231547
target,Zmynd8.2,0,-0.17658931173398534
target,Zmynd8.3,2490,-0.16143359773888316
target,Zmynd8.4,3,-0.17657105183760569
