type,shRNA,count,ZScore
target,Tet3.2,452236,12.311837360176941
target,Zmynd11.3,125547,3.272192664238508
target,Smarcb1.2,116471,3.021055297322765
target,Sp100.1,70870,1.7592532844619446
target,Setd5.2,57802,1.397655321608823
target,Sin3a.2,38621,0.8669076536040997
target,Setdb1.2,25938,0.5159628293872234
target,Supt16h.4,24954,0.48873506726237853
target,Taf1.2,20755,0.37254667990239554
target,Whsc1l1.4,20570,0.367427639259005
target,Setd2.4,18292,0.30439426312039075
target,Sp140.1,17936,0.29454356869310955
target,Ube2b.1,14667,0.20408873699990057
target,Wdr82.2,14450,0.1980842406776533
target,Setd5.4,13833,0.18101154836969674
target,Smyd4.1,12787,0.15206821586706704
target,Taf3.1,12404,0.1414704182107504
target,Smarcc2.4,11543,0.11764612635151123
target,Usp27x.1,11075,0.10469633704823139
target,Setdb1.1,10008,0.07517192425635193
target,Ube2b.4,9975,0.07425879808753091
target,Sgk1.1,9927,0.07293061456924581
target,Sfmbt1.3,9269,0.05472343217275407
target,Satb1.2,7859,0.01570804132312892
target,Satb1.3,7242,-0.0013646509848276173
target,Smarca4.3,6779,-0.014176087838286089
target,Smarcd1.4,6378,-0.025271954313959625
target,Setd2.2,5713,-0.04367283014020127
target,Usp51.2,5695,-0.04417089895955819
target,Wdr82.3,5420,-0.05178028369973331
target,Setd1a.2,5408,-0.05211232957930458
target,Trim28.2,5248,-0.05653960797358829
target,Smarca1.1,5248,-0.05653960797358829
target,Trim24.3,5155,-0.05911296354026569
target,Smarcd3.3,4751,-0.07029184148583205
target,Uhrf1.3,4717,-0.07123263814461733
target,Smarce1.2,4668,-0.07258849215286672
target,Usp27x.2,4623,-0.07383366420125902
target,Suv39h1.2,4617,-0.07399968714104466
target,Setmar.2,4580,-0.07502349526972275
target,Usp27x.4,4543,-0.07604730339840086
target,Ube2a.1,4430,-0.07917406876436373
target,Sirt3.3,4302,-0.08271589147979069
target,Sirt7.1,4275,-0.08346299470882607
target,Smarca1.3,4231,-0.08468049626725409
target,Trim33.4,3885,-0.0942544857948926
target,Trim24.2,3581,-0.10266631474403164
target,Tet2.3,3533,-0.10399449826231676
target,Setdb2.2,3476,-0.10557171619028032
target,Uhrf1.1,3436,-0.10667853578885125
target,Smarcd1.1,3359,-0.10880916351610027
target,Sirt1.1,3350,-0.10905819792577874
target,Trim24.4,3240,-0.11210195182184879
target,Scmh1.3,3148,-0.11464763689856192
target,Setd3.3,3125,-0.11528405816774019
target,Suv39h2.1,3075,-0.11666758266595385
target,Tet2.4,3068,-0.11686127609570376
target,Scml2.1,3045,-0.11749769736488205
target,Tcea1.3,2994,-0.11890889235305999
target,Smarca5.4,2895,-0.12164827085952302
target,Smarce1.3,2890,-0.1217866233093444
target,Whsc1l1.2,2885,-0.12192497575916575
target,Ube2e1.3,2859,-0.12264440849823685
target,Smyd4.2,2750,-0.12566049190434264
target,Smyd4.4,2748,-0.12571583288427118
target,Tdg.3,2702,-0.12698867542262773
target,Usp22.3,2620,-0.12925765559969815
target,Suz12.3,2600,-0.1298110653989836
target,Smyd1.3,2576,-0.13047515715812616
target,Sfmbt1.4,2572,-0.13058583911798324
target,Trim33.1,2448,-0.13401697987355313
target,Taf3.3,2389,-0.13564953878144523
target,Trim66.1,2371,-0.13614760760080216
target,Supt16h.1,2347,-0.13681169935994472
target,Smarcd2.1,2301,-0.13808454189830127
target,Ube2i.4,2184,-0.14132198922412123
target,Whsc1l1.3,2108,-0.143424946461406
target,Usp51.3,2033,-0.1455002332087265
target,Suv39h1.4,2011,-0.1461089839879405
target,Scml2.4,1939,-0.14810125926536816
target,Sp110.1,1931,-0.14832262318508235
target,Smyd2.2,1911,-0.1488760329843678
target,Sp100.2,1870,-0.150010523072903
target,Uhrf1.2,1835,-0.15097899022165256
target,Sirt3.4,1788,-0.1522795032499734
target,Suz12.1,1780,-0.15250086716968758
target,Usp22.2,1776,-0.1526115491295447
target,Setdb1.3,1716,-0.15427177852740107
target,Usp22.4,1714,-0.1543271195073296
target,Smarca2.2,1703,-0.15463149489693662
target,Whsc1.3,1599,-0.15750922585322102
target,Taf1.4,1581,-0.15800729467257796
target,Ssrp1.2,1574,-0.15820098810232786
target,Scml2.2,1538,-0.1591971257410417
target,Zmynd11.4,1526,-0.15952917162061298
target,Usp51.1,1508,-0.16002724043996988
target,Setd4.2,1501,-0.1602209338697198
target,Smyd5.1,1480,-0.16080201415896955
target,Sfmbt1.1,1419,-0.1624899140467902
target,Smarcd2.3,1401,-0.16298798286614713
target,Usp22.1,1396,-0.16312633531596848
target,Trim28.3,1358,-0.16417781393461087
target,Smarca4.2,1284,-0.1662254301919671
target,Trim28.4,1270,-0.1666128170514669
target,Sirt1.2,1252,-0.16711088587082382
target,Ssrp1.4,1231,-0.16769196616007356
target,Whsc1.4,1214,-0.1681623644894662
target,Smarcd1.2,1186,-0.16893713820846584
target,Smarcc1.1,1167,-0.16946287751778705
target,Suz12.2,1155,-0.16979492339735833
target,Sirt7.4,1148,-0.16998861682710822
target,Smarcc1.2,1114,-0.17092941348589352
target,Setd3.1,1096,-0.17142748230525043
target,Suv420h2.2,1070,-0.17214691504432153
target,Ube2b.3,1051,-0.17267265435364273
target,Tet2.2,908,-0.1766295344185338
target,Wdr5.4,904,-0.17674021637839088
target,Scml4.1,866,-0.17779169499703326
target,Sirt4.2,813,-0.17925823096513974
target,Sirt4.4,803,-0.17953493586478247
target,Trim66.3,784,-0.18006067517410365
target,Taf3.4,770,-0.18044806203360347
target,Suv420h1.4,767,-0.1805310735034963
target,Ube2a.2,763,-0.1806417554633534
target,Wbp7.2,759,-0.18075243742321048
target,Trim33.2,723,-0.18174857506192432
target,Suv420h1.2,714,-0.1819976094716028
target,Smarcc1.3,708,-0.18216363241138842
target,Smarca1.4,676,-0.18304908809024514
target,Setd2.3,637,-0.1841282371988518
target,Trim33.3,616,-0.18470931748810154
target,Tet1.1,616,-0.18470931748810154
target,Setd1a.3,595,-0.1852903977773513
target,Setd4.4,585,-0.185567102676994
target,Wdr82.4,576,-0.18581613708667247
target,Scml2.3,572,-0.18592681904652955
target,Smyd5.2,572,-0.18592681904652955
target,Smarce1.4,567,-0.18606517149635093
target,Ube2b.2,556,-0.18636954688595794
target,Tet3.4,553,-0.18645255835585076
target,Setmar.4,547,-0.18661858129563638
target,Whsc1.1,540,-0.1868122747253863
target,Sirt5.4,526,-0.18719966158488613
target,Smarca1.2,508,-0.18769773040424304
target,Setd8.2,486,-0.18830648118345705
target,Sirt6.4,482,-0.18841716314331414
target,Smyd1.2,442,-0.18952398274188506
target,Sp110.3,437,-0.18966233519170644
target,Usp27x.3,419,-0.19016040401106335
target,Tcea1.4,415,-0.19027108597092046
target,Ssrp1.1,393,-0.19087983675013445
target,Scmh1.2,392,-0.19090750724009872
target,Sirt1.3,382,-0.19118421213974146
target,Sirt5.2,375,-0.19137790556949139
target,Scmh1.1,366,-0.19162693997916982
target,Sirt7.2,361,-0.1917652924289912
target,Trim28.1,358,-0.19184830389888402
target,Smarca4.1,330,-0.19262307761788366
target,Zmynd8.1,313,-0.1930934759472763
target,Smarca2.1,312,-0.1931211464372406
target,Setmar.1,299,-0.19348086280677615
target,Smarce1.1,296,-0.19356387427666896
target,Smarca4.4,291,-0.19370222672649032
target,Smarcc2.3,241,-0.19508575122470398
target,Sp140.3,232,-0.19533478563438245
target,Smyd5.4,194,-0.19638626425302483
target,Sp110.2,168,-0.19710569699209593
target,Ube2i.1,165,-0.19718870846198874
target,Rpa3.1,158,-0.19738240189173864
target,Sin3b.4,154,-0.19749308385159575
target,Smarcd3.2,151,-0.19757609532148857
target,Trim24.1,141,-0.1978528002211313
target,Ube2i.3,135,-0.19801882316091693
target,Zmynd11.1,131,-0.198129505120774
target,Tdg.4,108,-0.1987659263899523
target,Setd8.4,86,-0.19937467716916632
target,Usp51.4,86,-0.19937467716916632
target,Wdr5.1,84,-0.19943001814909486
target,Setd8.1,71,-0.1997897345186304
target,Sirt5.1,66,-0.19992808696845177
target,Sfmbt2.3,66,-0.19992808696845177
target,Tet1.3,65,-0.19995575745841607
target,Sp100.3,59,-0.2001217803982017
target,Supt16h.3,57,-0.20017712137813023
target,Tet1.4,53,-0.20028780333798732
target,Setdb1.4,48,-0.2004261557878087
target,Trim66.4,48,-0.2004261557878087
target,Zmynd8.2,48,-0.2004261557878087
target,Zmynd8.4,48,-0.2004261557878087
target,Sin3b.2,46,-0.20048149676773724
target,Setdb2.3,43,-0.20056450823763006
target,Smyd1.1,43,-0.20056450823763006
target,Tdg.2,40,-0.20064751970752287
target,Setmar.3,40,-0.20064751970752287
target,Suv39h2.2,38,-0.20070286068745144
target,Setd1a.4,34,-0.20081354264730852
target,Satb1.1,33,-0.2008412131372728
target,Ube2e1.1,28,-0.20097956558709415
target,Sirt3.1,23,-0.20111791803691553
target,Sirt4.3,19,-0.20122859999677262
target,Smyd3.1,19,-0.20122859999677262
target,Zmynd8.3,17,-0.20128394097670116
target,Wbp7.1,15,-0.2013392819566297
target,Setd7.1,15,-0.2013392819566297
target,Setd2.1,13,-0.20139462293655827
target,Tcea1.1,13,-0.20139462293655827
target,Wbp7.4,11,-0.2014499639164868
target,Smarca2.3,9,-0.20150530489641535
target,Smyd3.4,9,-0.20150530489641535
target,Smyd4.3,8,-0.20153297538637963
target,Tcea1.2,8,-0.20153297538637963
target,Suv39h1.3,8,-0.20153297538637963
target,Smarcd3.1,8,-0.20153297538637963
target,Setd7.2,8,-0.20153297538637963
target,Suv420h1.3,7,-0.2015606458763439
target,Zmynd11.2,7,-0.2015606458763439
target,Sfmbt2.2,6,-0.20158831636630817
target,Tet3.1,5,-0.20161598685627244
target,Smarcd1.3,5,-0.20161598685627244
target,Suv39h1.1,5,-0.20161598685627244
target,Suv39h2.3,5,-0.20161598685627244
target,Suv420h2.1,4,-0.2016436573462367
