type,shRNA,count
target,Setd1a.2,461933
target,Smyd5.1,136036
target,Smarcd1.2,130545
target,Sirt4.4,119941
target,Sirt1.2,116496
target,Smarcb1.2,114528
target,Smyd4.4,91133
target,Tet3.2,90808
target,Uhrf1.3,89478
target,Zmynd8.3,80089
target,Setdb1.1,70754
target,Setd2.4,70649
target,Tet2.2,68041
target,Ube2a.2,63222
target,Setd4.2,49165
target,Wbp7.3,47560
target,Setd2.3,46775
target,Smarcc2.4,40574
target,Setd3.1,38773
target,Smyd5.2,37712
target,Suv39h1.4,37527
target,Setd8.2,36076
target,Wdr5.4,35171
target,Sirt1.4,34593
target,Zmynd11.3,33667
target,Whsc1.4,30473
target,Setd7.2,30169
target,Setd3.3,29858
target,Smarca1.1,28499
target,Smarcd2.3,27145
target,Smarcc1.3,26288
target,Tcea1.3,24472
target,Trim66.1,24235
target,Sin3a.2,23626
target,Setd5.2,23446
target,Scmh1.2,23241
target,Suv420h1.4,21362
target,Suv420h2.4,21205
target,Usp22.4,20115
target,Sfmbt1.3,16735
target,Whsc1.1,14060
target,Taf1.2,13310
target,Smarcc1.1,12517
target,Ube2i.2,12132
target,Scml2.2,11597
target,Smarca2.2,11145
target,Scml2.4,10921
target,Ssrp1.2,10633
target,Sp100.1,10446
target,Smarcc2.3,10419
target,Suv420h2.3,10140
target,Sirt3.4,10035
target,Sfmbt1.2,9897
target,Smarca1.4,9279
target,Supt16h.1,9269
target,Tdg.4,9211
target,Sirt4.2,8776
target,Usp27x.4,8704
target,Sirt5.1,8669
target,Usp22.1,8398
target,Sp110.3,8021
target,Taf3.1,7768
target,Trim24.2,7395
target,Tet1.4,7106
target,Sirt4.3,7002
target,Suv39h1.3,6970
target,Uhrf1.1,6945
target,Setd2.2,6838
target,Ssrp1.3,6830
target,Zmynd8.2,6704
target,Trim24.3,6640
target,Setmar.4,6606
target,Wdr5.2,6525
target,Ube2e1.3,6263
target,Smarce1.3,6048
target,Sirt3.2,6033
target,Smarcd2.1,5999
target,Supt16h.4,5878
target,Zmynd8.1,5712
target,Tcea1.4,5640
target,Tet3.3,5501
target,Rpa3.4,5496
target,Wdr82.4,5370
target,Smyd1.3,5350
target,Smyd2.4,5266
target,Rpa3.2,5148
target,Sfmbt2.2,5109
target,Tet1.3,5082
target,Smarca5.4,5076
target,Tet2.3,5064
target,Suv39h2.2,4989
target,Sirt7.3,4870
target,Smarcd3.2,4855
target,Smarce1.2,4822
target,Setmar.1,4821
target,Scml2.1,4708
target,Suv39h2.3,4543
target,Whsc1.3,4455
target,Setdb2.3,4429
target,Smarca5.3,4312
target,Wdr5.1,4309
target,Setd1a.4,4257
target,Ube2a.1,3977
target,Usp51.2,3881
target,Whsc1.2,3874
target,Sfmbt1.1,3867
target,Scmh1.1,3853
target,Sp100.4,3841
target,Sirt7.4,3630
target,Setdb1.2,3575
target,Ube2e1.1,3341
target,Smarcd1.3,3284
target,Wdr82.2,3226
target,Suv39h2.1,3161
target,Setdb1.4,3123
target,Usp22.2,3082
target,Ube2i.4,3013
target,Smarcd1.4,2962
target,Suz12.3,2704
target,Usp27x.1,2619
target,Setd4.4,2588
target,Wdr5.3,2586
target,Sirt5.4,2511
target,Rpa3.1,2481
target,Smarcd3.4,2366
target,Smarca1.3,2335
target,Scmh1.3,2269
target,Setdb1.3,2187
target,Smarca4.2,2148
target,Usp27x.2,2109
target,Setdb2.1,2080
target,Suz12.2,2023
target,Rpa3.3,2007
target,Suv39h2.4,1908
target,Setd8.4,1880
target,Sirt3.1,1818
target,Setd4.3,1725
target,Scml2.3,1693
target,Sfmbt2.3,1683
target,Wbp7.1,1669
target,Smyd3.3,1665
target,Ssrp1.4,1641
target,Tet3.1,1476
target,Setd1a.3,1389
target,Suz12.4,1383
target,Sp140.1,1353
target,Suv420h1.3,1351
target,Sirt1.1,1318
target,Smyd3.1,1312
target,Sin3b.2,1288
target,Trim24.4,1261
target,Sirt1.3,1236
target,Sirt4.1,1222
target,Scml4.1,1211
target,Ube2b.4,1199
target,Ube2b.1,1179
target,Smarca1.2,1134
target,Whsc1l1.2,1129
target,Smarca5.1,1120
target,Trim33.4,1093
target,Zmynd11.1,1050
target,Trim28.2,1042
target,Usp27x.3,1036
target,Taf3.3,938
target,Ube2e1.4,937
target,Scml4.3,922
target,Smarcd2.2,888
target,Usp51.4,885
target,Setd8.1,882
target,Smyd2.2,874
target,Sp100.3,840
target,Setd8.3,836
target,Usp51.1,834
target,Taf1.3,821
target,Tcea1.1,821
target,Trim33.1,810
target,Whsc1l1.4,802
target,Sgk1.1,800
target,Sp140.3,792
target,Smyd3.2,783
target,Smarca4.4,768
target,Supt16h.3,749
target,Uhrf1.4,738
target,Zmynd11.4,728
target,Trim33.2,723
target,Setmar.3,714
target,Sirt7.1,705
target,Sp140.2,700
target,Usp51.3,679
target,Setdb2.2,673
target,Tet1.2,673
target,Setd5.4,659
target,Smyd4.1,656
target,Ube2b.3,652
target,Smyd2.1,646
target,Satb1.3,638
target,Supt16h.2,579
target,Taf3.4,572
target,Setmar.2,566
target,Sp110.4,545
target,Smarcc2.2,542
target,Ube2i.3,520
target,Smyd2.3,514
target,Usp22.3,497
target,Sin3b.3,492
target,Smyd4.2,464
target,Trim24.1,442
target,Satb1.2,404
target,Trim28.1,403
target,Suv420h1.2,399
target,Suv39h1.2,398
target,Sp140.4,370
target,Sirt6.1,370
target,Trim66.4,368
target,Suv39h1.1,359
target,Sfmbt1.4,352
target,Smarca4.1,338
target,Trim33.3,325
target,Suv420h1.1,304
target,Setd3.2,291
target,Tet3.4,269
target,Trim28.4,263
target,Tdg.2,254
target,Smarcd3.1,251
target,Sp110.1,220
target,Suz12.1,197
target,Smarca2.3,189
target,Smarca5.2,188
target,Wdr82.3,175
target,Smyd1.2,156
target,Smyd1.1,148
target,Smyd4.3,140
target,Smarcd3.3,129
target,Trim28.3,129
target,Tet2.4,109
target,Smarcd1.1,108
target,Smarcc1.2,103
target,Sirt7.2,95
target,Ube2i.1,94
target,Whsc1l1.3,81
target,Setdb2.4,77
target,Trim66.3,71
target,Zmynd11.2,62
target,Sirt3.3,60
target,Tdg.1,59
target,Sin3a.1,57
target,Uhrf1.2,56
target,Taf1.4,50
target,Scml4.2,49
target,Zmynd8.4,43
target,Smarca4.3,35
target,Smyd3.4,31
target,Tet1.1,30
target,Sp100.2,25
target,Sp110.2,25
target,Suv420h2.2,23
target,Ssrp1.1,23
target,Sin3a.4,19
target,Wbp7.2,18
target,Tet2.1,16
target,Wbp7.4,14
target,Tcea1.2,13
target,Sirt5.2,12
target,Sin3a.3,11
target,Tdg.3,10
target,Satb1.1,10
target,Smarce1.1,7
target,Sirt6.2,6
target,Taf3.2,6
target,Setd2.1,5
target,Setd7.1,5
target,Smyd5.4,4
target,Smarca2.1,4
target,Smarce1.4,3
target,Suv420h2.1,1
target,Sin3b.4,1
target,Sirt6.4,0
target,Sirt6.3,0
target,Wdr82.1,0
target,Taf1.1,0
target,Sin3b.1,0
target,Sirt5.3,0
target,Ube2b.2,0
target,Smarcc2.1,0
target,Setd4.1,0
target,Setd5.3,0
target,Setd1a.1,0
target,Smyd5.3,0
target,Setd5.1,0
target,Sfmbt2.1,0
control,Ccnt1.3,13866
control,Klf12.4,12221
control,Ccnt1.4,11850
control,CDK9.1,8716
control,Cd14.2,5659
control,Cd19,5181
control,Ccnt1.2,4171
control,Ms4a1,3685
control,Nfatc3.3,3497
control,Cd14,3151
control,Tbx21,3064
control,Ms4a1.2,2981
control,Cd19.4,2810
control,Klf2.7,2311
control,Nfatc3.2,2286
control,CD4.4,1643
control,CDK9.3,1467
control,Bcl6,1403
control,Id2.5,1299
control,Bcl6.2,1291
control,CDK9.2,1098
control,Id2.2,1063
control,Klf2,1040
control,Id2.4,739
control,Id3.5,553
control,Klf12.5,542
control,Klf12,530
control,CD4.3,378
control,Id2.3,363
control,Ccnt1,336
control,Tbx21.4,311
control,Runx3.3,303
control,Bcl6.3,292
control,Tbx21.3,269
control,Id3.4,181
control,Hes1.2,150
control,Klf2.2,140
control,Nfatc3.7,138
