type,shRNA,count
target,Sirt6.3,0
target,Setd4.1,0
target,Smyd5.3,0
target,Setd5.3,0
target,Tet1.2,0
target,Smarcc2.1,0
target,Taf3.2,0
target,Setd4.3,0
target,Taf1.3,0
target,Setd1a.1,0
target,Taf1.1,0
target,Smarcd3.4,0
target,Setd5.1,0
target,Taf1.4,0
control,Nfatc3.2,175004
control,Ms4a1,127345
control,CD4.4,122254
control,Bcl6,68713
control,CD4.3,35653
control,Cd14,32021
control,Bcl6.2,20828
control,Id2.3,20806
control,CD4.1,20198
control,Ccnt1.3,17986
control,Ccnt1.2,15616
control,Klf12.5,15572
control,Bcl6.3,13422
control,CDK9.1,12338
control,Cd19,7320
control,Klf12,6831
control,Ccnt1,5714
control,CD4.2,3651
control,CDK9.3,3538
control,Runx3.3,3289
control,Cd14.2,3244
control,Nfatc3.3,2589
control,Tbx21.3,1406
control,Hes1.2,1050
control,Ms4a1.2,323
control,Klf2.6,306
control,Id3.4,126
control,Id3,34
control,Klf12.4,27
control,Ccnt1.4,6
control,Klf2.7,6
control,Cd19.4,4
control,Tbx21.4,2
control,Tbx21,1
control,Nfatc3.7,1
control,Id2.5,1
control,Hes1.3,0
control,Cd19.3,0
control,Runx3.2,0
control,Runx3,0
control,Nfatc3.8,0
control,Klf2.5,0
control,Klf2.4,0
control,Klf2.3,0
control,Klf2.2,0
control,Klf2,0
control,Hes1,0
control,Id3.5,0
control,Id3.3,0
control,Id3.2,0
control,Id2.2,0
control,CDK9.2,0
control,Id2,0
control,Fosb,0
control,Fosb.2,0
control,Id2.4,0
