type,shRNA,count
target,Tet3.2,702336
target,Zmynd11.3,261234
target,Smarcb1.2,151292
target,Setd5.2,56215
target,Sp100.1,42022
target,Setdb1.2,31577
target,Sp140.1,23166
target,Sin3a.2,22760
target,Tet2.3,21629
target,Smyd4.1,18031
target,Setd5.4,17716
target,Ube2b.4,16018
target,Setd2.4,14878
target,Scmh1.3,13871
target,Supt16h.4,13719
target,Setdb1.1,13691
target,Wdr82.2,13645
target,Whsc1l1.4,13535
target,Taf1.2,13522
target,Trim24.4,12202
target,Sfmbt1.4,11497
target,Smarcc2.4,10337
target,Ube2b.3,10106
target,Ube2b.1,9549
target,Ube2a.1,9140
target,Satb1.2,8940
target,Usp27x.1,8545
target,Ube2e1.3,7919
target,Trim28.2,7516
target,Taf3.1,7431
target,Trim24.3,7068
target,Tet2.2,7004
target,Zmynd11.4,6982
target,Usp22.2,6673
target,Setd1a.2,6449
target,Setd2.2,6347
target,Trim24.2,6341
target,Whsc1l1.2,6184
target,Setd4.4,5826
target,Smarca1.1,5684
target,Suv39h1.2,5623
target,Sirt7.1,5610
target,Sirt6.4,5601
target,Wbp7.4,5233
target,Usp51.3,5024
target,Suv420h1.2,4895
target,Setmar.2,4786
target,Whsc1.4,4664
target,Suz12.2,4622
target,Setd2.3,4492
target,Smarce1.3,4401
target,Setd3.3,4283
target,Usp27x.4,4205
target,Smarcd1.4,3968
target,Trim66.1,3551
target,Usp51.1,3494
target,Sp140.3,3351
target,Smarcd1.2,3302
target,Sp110.1,3269
target,Zmynd8.2,3246
target,Zmynd11.1,3203
target,Ube2i.4,3192
target,Smarcd2.3,2897
target,Suv39h2.1,2873
target,Smyd1.3,2861
target,Trim33.2,2653
target,Smyd4.2,2649
target,Suv39h1.4,2561
target,Setdb2.2,2543
target,Smyd1.1,2531
target,Smarca5.4,2525
target,Sirt3.4,2513
target,Suv420h2.1,2508
target,Satb1.3,2505
target,Trim28.3,2447
target,Setd8.2,2432
target,Smarce1.2,2418
target,Smarcd2.1,2399
target,Smarcc1.3,2249
target,Setdb2.1,2161
target,Sfmbt1.1,2099
target,Usp51.2,2071
target,Tet1.1,2069
target,Sirt1.1,2056
target,Smyd2.2,1984
target,Trim33.4,1963
target,Usp22.1,1929
target,Suv39h1.1,1901
target,Trim33.3,1791
target,Suz12.3,1783
target,Smarce1.4,1768
target,Smarca2.2,1686
target,Smarcd1.1,1672
target,Smyd4.4,1656
target,Sgk1.1,1654
target,Uhrf1.1,1584
target,Smarcc2.2,1486
target,Smarca1.2,1384
target,Setdb1.3,1330
target,Setmar.1,1313
target,Usp27x.2,1275
target,Satb1.1,1269
target,Tet2.4,1238
target,Usp22.3,1184
target,Wdr82.4,1124
target,Suv420h2.3,1095
target,Sfmbt1.3,1044
target,Trim28.4,991
target,Rpa3.2,931
target,Usp27x.3,841
target,Sp110.3,817
target,Setd4.2,816
target,Sirt6.1,815
target,Ssrp1.4,783
target,Uhrf1.3,773
target,Whsc1.3,768
target,Sirt3.3,736
target,Smyd3.4,732
target,Taf3.4,708
target,Setd4.3,694
target,Taf3.3,664
target,Trim24.1,632
target,Tdg.3,630
target,Sp100.2,615
target,Trim33.1,614
target,Tcea1.4,593
target,Scml4.1,575
target,Tet1.4,571
target,Smarcc1.1,557
target,Scml2.2,529
target,Sin3a.4,524
target,Ube2e1.1,514
target,Smarca2.3,510
target,Setmar.4,479
target,Scmh1.1,478
target,Smarcd3.2,471
target,Wdr82.3,467
target,Wdr5.1,460
target,Tet1.3,454
target,Ssrp1.2,451
target,Usp22.4,438
target,Setdb2.4,423
target,Ssrp1.1,415
target,Smarca2.1,400
target,Suv420h2.2,399
target,Setd8.4,362
target,Setd1a.4,361
target,Smyd5.1,359
target,Setd3.1,352
target,Scml2.1,352
target,Scml2.3,342
target,Supt16h.1,319
target,Smarca1.4,304
target,Smarca5.3,304
target,Setmar.3,294
target,Whsc1.1,285
target,Smarcd2.2,274
target,Smarca4.1,270
target,Sirt7.4,267
target,Uhrf1.2,252
target,Smarcd3.3,245
target,Scmh1.2,244
target,Tcea1.3,239
target,Ube2i.3,235
target,Tcea1.1,220
target,Scml2.4,208
target,Smyd3.2,202
target,Setd3.2,196
target,Sfmbt2.2,182
target,Smyd4.3,179
target,Smarca1.3,174
target,Suz12.1,174
target,Tet3.3,170
target,Zmynd8.1,169
target,Ube2i.1,152
target,Tcea1.2,147
target,Smarca4.2,143
target,Sirt1.4,129
target,Sirt1.3,116
target,Sin3b.1,111
target,Smarce1.1,108
target,Tdg.1,108
target,Scml4.2,108
target,Sirt4.4,104
target,Wbp7.1,104
target,Smarca4.4,104
target,Sirt5.1,101
target,Smarca4.3,98
target,Sirt7.2,97
target,Zmynd8.4,84
target,Whsc1l1.3,80
target,Zmynd11.2,79
target,Supt16h.2,79
target,Sin3b.2,78
target,Smarca5.2,72
target,Trim28.1,65
target,Suv39h1.3,61
target,Sfmbt2.3,57
target,Suv39h2.2,47
target,Tet3.4,45
target,Sp110.2,44
target,Smyd3.1,42
target,Setd8.1,41
target,Trim66.4,38
target,Smarcc1.2,37
target,Sin3b.4,33
target,Sp140.2,31
target,Suv39h2.3,28
target,Tet3.1,28
target,Smarcd1.3,27
target,Smyd5.4,26
target,Sirt4.2,25
target,Setdb1.4,24
target,Suv420h1.4,23
target,Tdg.2,21
target,Rpa3.3,18
target,Suv420h1.3,15
target,Wbp7.3,13
target,Tdg.4,13
target,Sirt5.2,12
target,Smarcd3.4,12
target,Wbp7.2,11
target,Usp51.4,11
target,Ube2a.2,9
target,Suv39h2.4,6
target,Trim66.3,5
target,Smarcd3.1,5
target,Wdr5.4,5
target,Taf3.2,5
target,Sin3b.3,4
target,Sp100.4,4
target,Ube2b.2,4
target,Smyd2.1,3
target,Ube2e1.4,3
target,Setd2.1,3
target,Scml4.3,3
target,Setd7.2,2
target,Setd1a.3,2
target,Uhrf1.4,2
target,Rpa3.1,2
target,Smyd2.3,2
target,Whsc1.2,1
target,Sirt1.2,1
target,Smarca5.1,1
target,Setdb2.3,1
target,Sirt7.3,0
target,Sirt3.2,0
target,Smarcc2.1,0
target,Zmynd8.3,0
target,Smyd3.3,0
target,Sirt4.1,0
target,Sirt4.3,0
target,Setd1a.1,0
target,Smyd2.4,0
target,Sirt5.3,0
target,Rpa3.4,0
target,Sirt5.4,0
target,Sirt3.1,0
target,Sirt6.2,0
target,Sirt6.3,0
target,Wdr5.2,0
target,Wdr5.3,0
target,Smyd1.2,0
target,Wdr82.1,0
target,Smarcc2.3,0
target,Ube2i.2,0
target,Supt16h.3,0
target,Smyd5.3,0
target,Sfmbt2.1,0
target,Suv420h1.1,0
target,Sfmbt1.2,0
target,Ssrp1.3,0
target,Sp140.4,0
