type,shRNA,count
target,Asxl2.4,187269
target,Asxl3.1,157129
target,Hells.4,98173
target,Cbx3.1,95554
target,Baz1b.2,87091
target,Chd1.3,84042
target,Cbx3.4,70377
target,Baz2b.1,65065
target,Chd8.2,49562
target,Hdac7.2,46001
target,Cbx4.2,43316
target,Hdac2.1,39024
target,Hltf.3,36397
target,Cbx1.2,35839
target,Bmi1.4,34973
target,Jarid2.2,32575
target,Elp4.4,31992
target,Jmjd1c.4,31643
target,Chd3.1,27505
target,Brwd3.2,27413
target,Cbx3.3,26934
target,Cbx5.2,26326
target,Brwd1.1,25152
target,Ehmt2.3,24503
target,Dnmt3a.3,23945
target,Atm.3,23279
target,Cbx5.1,22442
target,Brd3.2,21739
target,Hdac8.4,21468
target,Jmjd1c.2,21031
target,Cbx7.1,20225
target,Brd1.2,20055
target,Eed.2,19998
target,Chaf1a.1,18596
target,Hira.1,17571
target,Brwd3.1,17411
target,Hdac3.4,16280
target,Epc2.4,16098
target,Crebbp.3,15470
target,Cbx1.4,15450
target,Dnmt1.2,14305
target,Aurkb.1,14136
target,Cbx7.3,13783
target,Atrx.3,13696
target,Chd9.4,13607
target,Cbx2.2,13417
target,Ing2.2,13413
target,Atr.3,12540
target,Baz1b.3,12330
target,Brpf1.2,12088
target,Fbxl19.1,12059
target,Hira.4,11815
target,Cxxc1.4,11627
target,Chd1.4,11592
target,Arid2.2,11550
target,Ezh1.2,11241
target,Brd8.3,10642
target,Asxl3.2,10377
target,Gtf2b.1,10369
target,Atad2.4,10320
target,Asxl3.3,10186
target,Hdac2.4,10081
target,Ehmt1.2,9983
target,Dnmt3a.4,9739
target,Fkbp1a.4,9616
target,Chd9.3,9539
target,Asxl2.1,9516
target,Chd6.3,9502
target,Actl6b.2,9348
target,Arid2.1,9275
target,Hltf.2,9248
target,Dnmt3b.2,9195
target,Cbx1.1,9173
target,Actl6b.4,9050
target,Cbx4.4,8701
target,Jmjd4.3,8634
target,Baz1b.1,8474
target,Jarid2.4,8437
target,Baz2b.2,8349
target,Gadd45a.1,8295
target,Chd2.2,8166
target,Baz1a.1,8132
target,Atad2b.1,7895
target,Cbx8.2,7861
target,Ing5.2,7857
target,Carm1.2,7750
target,Ep400.1,7608
target,Asxl2.3,7352
target,Ing4.3,7092
target,Jhdm1d.1,7067
target,Ing4.1,7066
target,Baz2b.4,7033
target,Ing2.3,6943
target,Baz1a.4,6908
target,Hes6.3,6759
target,Dnmt3b.3,6568
target,Ezh2.4,6528
target,Chd5.1,6440
target,Brd8.2,6061
target,Cbx8.1,5975
target,Ash2l.2,5924
target,Cbx6.2,5822
target,Bptf.3,5766
target,Jhdm1d.2,5635
target,Asxl1.4,5618
target,Chd4.2,5617
target,Crebbp.1,5601
target,Ezh1.4,5573
target,Atrx.4,5565
target,Fbxl19.2,5538
target,Arid2.4,5532
target,Elp4.1,5375
target,Chaf1b.1,5207
target,Ing3.1,5198
target,Hdac2.3,5082
target,Atad2.2,5028
target,Elp4.3,4975
target,Atad2.3,4956
target,Aff1.3,4948
target,Atad2b.4,4896
target,Cbx8.4,4872
target,Hdac8.3,4820
target,Hdac10.2,4730
target,Ehmt1.1,4650
target,Brd9.3,4596
target,Ing2.1,4568
target,Chd1l.3,4486
target,Gtf3c4.2,4471
target,Chd8.4,4391
target,Hdac9.2,4372
target,Hat1.3,4356
target,Atr.2,4317
target,Brwd1.4,4266
target,Dnmt3b.1,4166
target,Ash2l.1,4114
target,Ctsl.2,4097
target,Hdac6.4,4049
target,Ino80.2,3918
target,Chd2.1,3837
target,Atr.1,3757
target,Dnmt3l.3,3682
target,Hdac8.2,3666
target,Ing5.3,3479
target,Hdac6.1,3467
target,Chd1.1,3440
target,Ash1l.4,3415
target,Chd8.1,3412
target,Hdac8.1,3371
target,Ing2.4,3339
target,Atad2b.3,3312
target,Bmi1.2,3293
target,Ctsl.4,3283
target,Brpf1.3,3282
target,Crebbp.2,3064
target,Elp3.4,3056
target,Dmap1.3,3028
target,Ehmt2.2,3027
target,Brd8.4,3002
target,Dub2a.4,2965
target,Chd9.1,2936
target,Brpf3.1,2883
target,Ctsl.1,2882
target,Actl6b.3,2844
target,Brd2.3,2828
target,Dnmt3l.4,2785
target,Chaf1a.4,2780
target,Dmap1.4,2767
target,Ing3.4,2766
target,Ercc5.1,2701
target,Atm.1,2670
target,Gtf3c4.4,2666
target,Epc1.3,2660
target,Hdac3.3,2620
target,Hdac2.2,2566
target,Cxxc1.2,2478
target,Cbx4.1,2469
target,Atr.4,2464
target,Baz2b.3,2422
target,Ing3.2,2332
target,Chd1.2,2298
target,Chd2.3,2261
target,Dnmt3b.4,2204
target,Dot1l.3,2197
target,Gadd45b.1,2178
target,Fbxw9.1,1995
target,Ehmt2.4,1956
target,Hdac6.3,1915
target,Dub2a.3,1871
target,Brd1.1,1857
target,Jarid2.1,1844
target,Ino80.4,1807
target,Ezh1.3,1702
target,Chd1l.2,1686
target,Dmap1.2,1684
target,Chd6.2,1668
target,Dnmt3l.2,1667
target,Dnmt3a.1,1647
target,Bmi1.1,1646
target,Dot1l.2,1586
target,Aff4.3,1576
target,Hdac4.3,1548
target,Ino80.1,1446
target,Ash1l.1,1425
target,Ing3.3,1410
target,Brd3.3,1410
target,Chd1l.1,1358
target,Eed.4,1354
target,Carm1.4,1341
target,Ercc5.3,1299
target,Brpf1.4,1298
target,Epc1.2,1269
target,Cbx8.3,1243
target,Gadd45b.3,1238
target,Hdac4.1,1193
target,Gadd45a.3,1190
target,Atm.2,1179
target,Bmi1.3,1168
target,Baz2a.1,1150
target,Hells.2,1148
target,Hat1.1,1148
target,Hells.1,1138
target,Epc2.3,1134
target,Dot1l.1,1132
target,Brd2.2,1102
target,Fbxw9.2,1085
target,Eed.3,1078
target,Brd1.4,1064
target,Cxxc1.3,1032
target,Hdac7.4,1002
target,Atm.4,987
target,Ctsl.3,984
target,Ash1l.2,983
target,Gadd45b.2,950
target,Asxl2.2,945
target,Hdac10.3,942
target,Ehmt2.1,935
target,Chd3.4,913
target,Hira.2,899
target,Cbx2.1,890
target,Hdac4.4,858
target,Ep300.3,834
target,Brd4.4,829
target,Ercc5.2,828
target,Brwd1.3,807
target,Chd4.3,800
target,Brd2.1,780
target,Baz1a.2,775
target,Ercc5.4,763
target,Brd1.3,746
target,Asxl3.4,728
target,Ing4.4,721
target,Hat1.2,716
target,Ep400.3,716
target,Atrx.2,698
target,Ezh2.1,694
target,Dmap1.1,682
target,Baz1b.4,655
target,Elp3.2,570
target,Carm1.3,541
target,Aff4.4,523
target,Fbxo44.4,515
target,Bptf.2,508
target,Brpf3.3,487
target,Hdac7.1,481
target,Cbx7.4,480
target,Aurkb.4,476
target,Brwd3.3,473
target,Fbxo44.1,472
target,Gtf2f1.1,442
target,Epc2.2,435
target,Hes6,373
target,Asxl1.3,369
target,Ash1l.3,368
target,Chd5.2,360
target,Ezh2.2,353
target,Chd5.4,348
target,Crebbp.4,332
target,Jmjd1c.3,331
target,Bptf.4,331
target,Elp4.2,302
target,Fkbp1a.3,294
target,Dub2a.1,288
target,Bptf.1,285
target,Epc2.1,271
target,Atad2b.2,238
target,Gtf2f1.2,231
target,Brpf3.4,230
target,Cbx4.3,224
target,Chaf1a.3,216
target,Brd8.1,215
target,Baz2a.4,210
target,Cbx1.3,196
target,Brd9.2,189
target,Chaf1b.4,189
target,Hltf.4,165
target,Gtf2f1.3,158
target,Chd5.3,157
target,Chd9.2,148
target,Bop1.2,130
target,Brd4.1,126
target,Chd2.4,118
target,Epc1.4,115
target,Gtf2f1.4,110
target,Jhdm1d.4,110
target,Jarid2.3,104
target,Ino80.3,102
target,Aurkb.2,97
target,Cbx5.3,91
target,Elp3.1,88
target,Aff1.4,84
target,Atrx.1,81
target,Ep300.2,75
target,Cbx5.4,74
target,Jmjd4.1,71
target,Ash2l.3,63
target,Jmjd4.4,52
target,Dnmt1.3,52
target,Hdac3.2,50
target,Hdac6.2,48
target,Cxxc1.1,47
target,Actl6a,45
