type,shRNA,count
target,Psip1.2,73665
target,Kdm5a.2,72186
target,Morf4l1.2,67522
target,Rbbp7.3,63050
target,Prmt8.4,56194
target,Pcmt1.4,47999
target,Kat2b.2,44147
target,Phf19.3,42691
target,Kat5.4,42567
target,Parp1.3,42210
target,Rbbp4.3,42204
target,L3mbtl1.3,41084
target,Phf8.2,38497
target,Kdm5c.1,36963
target,Rbbp5.4,36914
target,Pbrm1.2,36211
target,Pcgf6.3,32795
target,Kdm3a.3,31656
target,Kdm4d.2,30759
target,Kat5.2,28797
target,Paxip1.4,28734
target,Nap1l3.1,27912
target,Kdm4c.1,27845
target,Phc1.1,24702
target,Mbd4.1,24204
target,Mll5.1,23722
target,Kdm4a.1,23568
target,Rbbp7.1,23234
target,Mtf2.2,23056
target,Kdm5c.2,22227
target,Jmjd5.3,22163
target,Prdm9.4,21888
target,Kat2b.3,21784
target,Prmt5.2,20087
target,Nap1l3.3,19979
target,Psip1.3,19654
target,Kdm4d.1,17878
target,L3mbtl1.4,17847
target,Rbbp5.3,17655
target,Prdm6.4,17473
target,Mll2.2,17262
target,Prkaa2.3,16754
target,Mll3.2,16244
target,Prmt2.4,15755
target,Mta3.1,14889
target,Mbd3.2,14783
target,Prmt3.4,14762
target,Mta2.2,14505
target,Kdm5a.1,14495
target,Mll1.2,14144
target,Prkaa2.2,13966
target,Ncor1.1,13673
target,Kdm1a.1,13488
target,Jmjd6.2,13272
target,Myst1.3,12679
target,Kat2a.3,11989
target,Ppargc1a.2,11685
target,Nap1l2.1,11554
target,Nap1l2.4,11478
target,Prmt3.3,11347
target,L3mbtl3.4,11148
target,Kdm5d.1,11097
target,Mll2.1,10952
target,Myst1.2,10885
target,Ppargc1a.4,10807
target,Prdm12.2,10595
target,Kdm3a.2,10520
target,Prdm1.2,10332
target,Ring1.3,10175
target,Padi6.1,10129
target,Prmt5.3,10067
target,Rbbp7.2,9933
target,Myst4.1,9441
target,Kdm2a.2,9294
target,Kdm4c.2,9133
target,Rnf217.2,9099
target,Mta1.4,9064
target,Rbbp7.4,8959
target,Ncoa1.3,8888
target,Morf4l1.3,8831
target,Pcmt1.1,8786
target,Prdm10.2,8680
target,Morf4l1.4,8672
target,Msl3.3,8620
target,Kat5.1,8569
target,Kdm4a.3,8422
target,Mta2.1,8366
target,Phf20.3,8114
target,Phip.1,8068
target,Prdm5.1,8037
target,Ncoa3.2,7865
target,Prdm15.4,7772
target,Prdm8.1,7704
target,Prkcd.3,7625
target,Phc1.2,7408
target,Ncoa1.1,7274
target,Ncoa3.3,7223
target,Prdm1.4,7116
target,Ncor1.4,7110
target,Phip.2,6839
target,Kdm4d.4,6834
target,Phf2.3,6801
target,Pcgf5.1,6672
target,Mbd4.4,6520
target,Padi1.4,6459
target,Kdm1a.3,6416
target,Rnf217.4,6343
target,Ncoa1.2,6316
target,Kdm1a.4,6312
target,Phf8.1,6247
target,Kdm2b.2,6180
target,Prkaa2.1,6168
target,Myst1.4,6114
target,Prkcd.4,6064
target,Pcgf2.2,6055
target,Pbrm1.4,5891
target,Prdm4.2,5843
target,Mll3.4,5772
target,Kdm5d.3,5756
target,Prdm10.1,5621
target,Mll1.3,5547
target,Mll3.3,5544
target,Kdm4c.3,5474
target,Kdm3a.1,5438
target,Prkcd.1,5422
target,Psip1.1,5413
target,Kdm2a.3,5391
target,Rbbp4.1,5369
target,Mll5.2,5323
target,Kdm1a.2,5293
target,Phf20l1.4,5254
target,Kdm1b.1,5171
target,Psip1.4,5051
target,Polr2b.3,5024
target,Padi6.3,4934
target,Kdm1b.4,4899
target,Prdm4.4,4826
target,Prmt6.3,4792
target,Pcgf6.2,4777
target,Phf19.4,4684
target,Nap1l1.4,4611
target,Rbbp5.1,4599
target,Kdm6a.2,4521
target,Pcgf1.1,4467
target,Nap1l3.2,4422
target,Phf19.1,4411
target,Mbd1.4,4328
target,Kdm5b.3,4248
target,Padi4.4,4211
target,L3mbtl4.2,4185
target,Mtf2.4,4024
target,Prdm4.3,3961
target,Pcgf1.2,3909
target,Myst2.2,3865
target,Mbd4.2,3848
target,Rnf40.3,3733
target,Padi6.4,3555
target,Orc1.2,3549
target,Mtf2.1,3518
target,Pcmt1.3,3504
target,Prmt7.4,3480
target,Mta2.4,3466
target,Mbd4.3,3444
target,Kdm5a.3,3245
target,Jmjd5.4,3238
target,Ppargc1a.3,3229
target,Nap1l2.3,3166
target,Phip.4,3135
target,Prdm12.4,3125
target,Padi4.2,3109
target,Parp1.1,3084
target,Prmt1.4,3083
target,Kdm1b.2,3072
target,Mta3.4,3032
target,Prmt8.2,2949
target,Phf2.2,2940
target,Prmt2.2,2927
target,Prdm9.1,2905
target,Kdm5b.2,2899
target,Msl3.4,2894
target,Padi1.1,2893
target,Ncor2.4,2846
target,Mbd1.3,2708
target,Prmt3.1,2667
target,Prmt7.1,2616
target,Msl3.2,2602
target,Phf20.4,2599
target,Padi4.3,2576
target,Phc1.3,2560
target,Prdm12.3,2514
target,Ppargc1a.1,2443
target,Pcgf6.1,2440
target,Jmjd6.1,2420
target,Myst4.3,2408
target,Phf19.2,2395
target,Mll5.3,2363
target,Prkaa1.3,2355
target,Orc1.3,2309
target,Orc1.1,2307
target,Rnf20.3,2219
target,Ncoa3.1,2218
target,Polr2b.2,2209
target,Phf20.2,2203
target,Mbd1.1,2154
target,Rnf40.2,2131
target,L3mbtl1.2,2096
target,Rbbp5.2,2092
target,Pcgf6.4,2033
target,Prdm6.2,2021
target,Mbd2.3,2017
target,L3mbtl2.1,1951
target,Prdm2.2,1937
target,Prmt7.3,1925
target,Ncoa3.4,1817
target,Myst3.2,1765
target,Kdm3b.3,1661
target,Prdm1.3,1658
target,Kdm2a.4,1607
target,Prdm13.1,1571
target,Myst3.3,1566
target,Prmt5.4,1524
target,Rnf20.2,1496
target,Prmt2.1,1489
target,Mecom.1,1479
target,Prdm11.3,1376
target,Prdm15.2,1371
target,Paxip1.2,1356
target,Prdm15.3,1347
target,Mta2.3,1320
target,Kdm5c.3,1288
target,Ring1.4,1271
target,Rnf40.4,1265
target,Men1.4,1247
target,Pcgf5.4,1222
target,Phf1.3,1209
target,Pbrm1.1,1204
target,Prdm5.4,1185
target,Prdm8.2,1176
target,Ncor2.3,1171
target,Pcgf5.3,1153
target,L3mbtl4.1,1150
target,Prdm2.3,1141
target,Nap1l3.4,1125
target,Nsd1.3,1111
target,Prkaa1.1,1101
target,Kdm5c.4,1088
target,Prdm12.1,1080
