type,shRNA,count
target,Tet3.2,267935
target,Zmynd11.3,199002
target,Smarcb1.2,49793
target,Supt16h.4,42827
target,Sp140.1,34490
target,Setd5.2,33945
target,Sp100.1,29090
target,Smyd4.1,18569
target,Satb1.3,14843
target,Taf1.2,13615
target,Setdb1.2,12703
target,Setd2.4,12669
target,Ube2b.4,11019
target,Ube2e1.3,10959
target,Setd5.4,10144
target,Trim24.4,9443
target,Sin3a.2,9355
target,Whsc1l1.4,8663
target,Uhrf1.1,8178
target,Smarcc2.4,7947
target,Usp51.3,7718
target,Setdb1.1,7611
target,Suv39h1.1,7504
target,Ube2b.1,7102
target,Setdb2.2,7060
target,Usp27x.4,6690
target,Usp27x.1,6646
target,Tet2.3,6357
target,Setmar.2,6129
target,Satb1.2,6024
target,Trim24.3,5529
target,Ube2b.3,5280
target,Setd4.2,5105
target,Suv39h2.1,4744
target,Smarcd1.2,4376
target,Ube2i.4,4245
target,Sirt3.3,4241
target,Setd4.4,3962
target,Zmynd11.2,3762
target,Wbp7.2,3637
target,Wdr82.2,3560
target,Trim66.1,3550
target,Trim28.2,3375
target,Trim33.4,3214
target,Zmynd11.4,3175
target,Sirt1.1,3057
target,Usp51.1,2972
target,Setd2.2,2903
target,Setd1a.2,2834
target,Sirt7.4,2689
target,Smarca5.4,2572
target,Usp22.2,2551
target,Wdr82.3,2478
target,Smyd4.2,2459
target,Suv39h1.2,2407
target,Sirt7.1,2289
target,Tet3.4,2240
target,Usp22.1,2197
target,Whsc1l1.2,2193
target,Smyd3.1,2145
target,Sp100.2,2121
target,Usp27x.2,2062
target,Zmynd8.3,1975
target,Sirt3.4,1888
target,Uhrf1.3,1867
target,Trim33.1,1852
target,Setdb1.3,1845
target,Smarcd1.1,1813
target,Taf3.3,1695
target,Ube2a.1,1649
target,Tdg.3,1621
target,Taf3.1,1619
target,Suz12.3,1564
target,Sirt1.3,1561
target,Smyd3.4,1557
target,Trim24.2,1553
target,Sfmbt1.3,1503
