"Experiment: 100U p2","Analysis: Analysis 2","User: Admin","Plate: p20","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/20/2015","Export Time: 3:25:08 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"D08","Sample",16934,2579,1955,1432,356.249078395588,975.808463677945,1197.46897596277,2704.74802431766,2644.55058165261,3908.43332270367,55.6804963164017,90.690537084399,106.547619047619,93.854748603352,278.58750389128,1886.27098274741,1982.35939227802
"D09","Sample",23193,5311,2693,1347,452.792374328987,1125.69118176951,1275.58562578196,2437.36279814041,3050.20841840017,3415.43727639439,61.5138392016569,92.053471964352,108.541498791297,92.1306607275427,368.375802539328,1743.0530392836,1813.22670749772
"D10","Sample",23429,5041,3129,1363,472.553836686549,1181.92197618748,1384.44480350604,3473.35613067947,3997.21323207608,4355.42437033105,66.1178337631422,91.7865132630233,105.905205905206,94.4240645634629,469.961865139415,2002.59694685929,2274.37270055894
"D11","Sample",24942,2547,1796,3004,527.019359187888,1009.72617723044,1358.7040644392,2506.62969325672,3428.72873197851,3179.61731645952,72.1633294071457,95.2115812917595,105.477528089888,94.8069241011984,659.54285823449,2887.9922274829,2371.52713414135
"E02","Sample",24260,3042,1893,2474,406.720050515699,1121.73276873451,1152.08644864668,1957.92341334033,2457.32234542756,3349.29442716806,68.9349112426035,92.4986793449551,105.816937553464,94.5028294260307,543.233913807558,1970.61033501791,2300.25037771874
"E03","Sample",21638,4812,3088,1226,353.582840763865,828.320497106232,1112.13871214263,2499.21384056702,3077.5493571913,2947.95311727936,41.4588528678304,75.0971502590674,107.922535211268,92.6590538336052,161.389829974778,728.979585662294,1967.86924443259
"E04","Sample",20913,4002,3132,1383,467.126606728133,1137.66715379144,1123.35664420364,3099.24528729927,3493.09838944348,3734.64168062608,71.0894552723638,93.2630906768838,107.375776397516,93.1308749096168,587.102212423542,2059.63874799635,2066.2429612687
"E05","Sample",21068,3999,3723,1502,563.500880860573,1636.78320415593,1460.74905076801,3139.75514760927,4117.68582348013,4503.73795116778,67.9169792448112,92.9089443996777,108.683068017366,92.0106524633822,511.940727649358,2194.26660103379,2064.80924205093
"E06","Sample",18401,2389,1908,1802,480.82540800224,1679.94411729628,1221.04495560338,1943.08748714348,2462.95658540056,3380.14929728859,37.044788614483,83.9622641509434,108.750754375377,91.953385127636,144.591963652588,1165.5751386695,1749.70091155256
"E07","Sample",19681,3382,2455,1651,414.406739948645,1346.59204908738,1218.29415615465,1830.0744775781,2482.88198861986,3217.87575729996,67.7409816676523,92.7087576374745,109.048877146631,91.701998788613,486.300104710307,1987.54122116877,1692.40853129907
"E08","Sample",19104,3833,2728,1114,316.892231396642,1134.79630866766,1260.84788838343,3011.15174841311,4384.19463695152,4437.51607856351,61.8575528306809,91.0557184750733,106.704980842912,93.7163375224416,381.71698840748,1883.33982317799,2096.50609557136
"E09","Sample",20724,3724,2683,1767,547.222219210119,1106.60167304871,1203.67274409192,2614.34204396659,3672.25809107584,3445.64065573551,72.3147153598281,94.8192322027581,106.638503319252,93.7747594793435,615.351800807736,2492.38087625187,1920.82311138972
"E10","Sample",23083,4717,3839,1298,531.248065691594,1240.93137657173,1115.93864450963,3105.81889988198,3397.90903297632,3688.14768144136,65.5501377994488,89.0856994008856,107.896924355777,92.6810477657935,469.197453603772,1632.58304808054,2019.70808014144
"E11","Sample",23546,4888,3240,1638,372.177558933496,977.089309990393,1058.17332921217,2501.57984739453,2884.03285071647,3261.8225010458,72.5654664484452,95.0617283950617,106.501950585176,93.8949938949939,622.704438520448,2459.01151693381,2250.54167348616
"F02","Sample",23481,3782,2372,1846,453.148539844958,1138.80882148165,1173.75098640309,2034.66434955904,2398.23426245323,3259.67597395561,67.7154944473823,92.7065767284992,106.705202312139,93.7161430119177,499.251674923438,2220.96401844783,2274.31936653658
"F03","Sample",22489,3471,1902,1980,1348.4122802229,1615.39992536174,1430.3083752073,4470.28690633488,4905.49923905306,4158.11325473539,72.9184673004898,92.9547844374343,104.37532946758,95.8080808080808,645.026023886631,2219.37352007775,2509.45974665116
"F04","Sample",23144,4429,3519,1703,519.780656942566,1196.96443556863,1381.48913646818,3023.7073629004,3437.52508194915,3958.41956849053,62.7455407541206,90.0539926115374,108.679004467135,92.0140927774516,399.833973111227,1698.98533330299,2095.72680538491
"F05","Sample",23118,2530,1972,3080,365.090010212177,1053.12896405262,1093.62431226025,2669.0431208236,3045.28762753043,3243.52755580639,62.2924901185771,90.3144016227181,108.565385971096,92.1103896103896,403.693166471778,1796.38195824565,1836.30527229201
"F06","Sample",22714,3942,3185,1422,660.241322443817,1779.62259771864,1221.82646714453,2446.77933908828,3162.66577744049,4095.22094001194,59.6144089294774,92.1193092621664,107.645722937169,92.8973277074543,357.82323553623,1939.2918878912,2144.39993782118
"F07","Sample",21116,2019,1439,2330,364.315644367773,979.415137230991,1364.05204588344,3654.09659980378,3865.88233362361,3689.14341767614,78.2070331847449,94.5100764419736,105.525362318841,94.7639484978541,882.680740037414,2513.1779625325,2241.85190644065
"F08","Sample",24468,2379,1843,3180,490.894050516121,1091.40131950693,1357.18410937744,2999.7406672568,3024.11070875008,3450.17142465824,62.2530474989491,88.4427563754748,108.717948717949,91.9811320754717,386.296541999739,1501.06027075348,1878.10014229169
"F09","Sample",25652,5980,4100,1489,418.793241523125,1115.37404735628,1280.78936296724,2682.93859677358,3465.63472949222,4196.67743773936,68.1939799331104,93.9756097560976,108.133623819898,92.4781732706514,505.250889996607,2353.3174809439,2093.10040903033
"F10","Sample",19925,6025,2512,839,526.174044456416,1010.82246118749,1042.08619384657,3008.77246944744,3346.13968772699,3392.09496728528,73.5435684647303,94.2675159235669,108.397932816537,92.2526817640048,614.288551361419,2183.46293858883,1866.99303152945
"F11","Sample",21165,4766,2895,973,524.245142525592,1187.5664321289,1132.15444614291,2586.15517439358,3161.06303298969,3860.36306555237,70.7301720520352,94.1278065630397,105.646036916395,94.655704008222,597.926736648399,2268.42743481746,2304.91110598879
"G02","Sample",23062,5058,2984,1149,624.190404113777,1072.01356783072,1206.63405277955,3005.91821704808,3038.92203273803,3458.39212941446,70.2451561882167,93.1635388739946,106.487488415199,93.9077458659704,579.181797207779,2346.25714387105,2500.63556564855
"G03","Sample",25089,5551,3685,1430,407.263380224012,978.162551903499,1200.61644178305,2372.18813417535,2935.56633594714,3517.70887486961,67.9156908665105,90.6377204884668,108.006042296073,92.5874125874126,507.533972554324,1851.32982066657,2279.80886764877
"G04","Sample",28052,3921,3117,2965,571.727678002011,1429.47524809641,1200.8529732519,2334.99544562203,3242.32181055366,3715.01205153584,61.5404233613874,91.9153031761309,106.539705353935,93.8617200674536,378.62714391113,2158.68210788203,2444.60029976448
"G05","Sample",25630,6514,3521,1181,590.617199070387,1333.23420134119,1159.59801584846,2494.6170416024,3448.76597724514,3573.20464651939,63.0948725821308,92.2749218971883,105.164737310775,95.0889077053344,400.421190559008,2162.23899604619,2355.85751173477
"G06","Sample",23359,3235,2605,1982,448.230427481758,1014.50126993547,940.699637805177,3594.54853231075,4555.28823669303,4499.28875110698,66.8624420401855,92.8982725527831,106.046013911182,94.2986881937437,543.356157672801,2195.30417068147,2409.9330560162
"G07","Sample",23874,4811,3189,1658,427.10629593327,909.285741549774,1086.63400721364,3052.84163480653,3584.87101502882,4054.70580187195,70.1725213053419,92.505487613672,104.80404551201,95.416164053076,590.421157714051,2180.40979036241,2609.88152988482
"G08","Sample",22168,4529,3860,1200,296.075064701901,579.53699377951,1114.49320406,3462.96732770989,4000.3247890897,4472.26419764075,62.3758003974387,89.740932642487,106.382978723404,94,427.824541213245,1720.07378337151,2276.06291346864
"G09","Sample",26273,2530,2497,3611,344.830769248657,745.808039170082,1006.48335777709,3357.26032365057,4437.87653440474,3885.02307791103,66.7588932806324,93.5122146575891,105.646576945582,94.6552201606203,491.03938010654,2319.20804390833,2377.72127342651
"G10","Sample",21654,4842,2936,1408,392.394945633786,937.196877712975,942.259305756452,3546.81037640831,4231.97506498779,4428.2095921991,78.2940933498554,94.5504087193461,106.184012066365,94.1761363636364,868.060926154684,2499.59634839863,2396.99095047606
"G11","Sample",22510,6131,4051,884,396.441546980489,756.887593906233,831.884123521816,3001.2805535149,4280.55719006832,4375.68010889234,77.1978470070135,95.7294495186374,104.863582443654,95.3619909502262,846.135276500723,2945.14945615987,2994.95519979103
