Well,GeoMean BV605-A - PD-1 of Amet+GFP+_PD1,GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+_Lag3,Amet+GFP+Tim3+ as % of Amet+GFP+,GeoMean PE-A - Tim3 of Amet+GFP+
B02,695.521890546621,4260.75198492842,89.7872340425532,2471.79710235866
B03,1166.98058544871,3082.96246907332,94.2604856512141,2702.43807096627
B04,1009.42992107571,2634.89519309584,94.027149321267,2958.93924034767
B05,1270.01986458004,4461.66580665689,94.6096654275093,3175.66426510696
B06,749.389877941956,3604.69963301406,93.4690014197823,3399.48401590392
B07,981.052847605495,2961.81743663827,92.3329682365827,2172.5461167578
B08,991.196415328557,2597.65117378128,92.5356125356125,2380.03450978212
B09,922.932109055337,4790.20694871633,94.6450060168472,3465.41025174592
B10,866.619429824321,3868.28949469073,94.7229551451187,3227.11662250064
B11,1111.22870634217,4314.05357699204,90.6906906906907,2372.50370190725
C02,791.655418590918,3725.96092578853,91.1552346570397,2159.24474506746
C03,1421.22718475179,3231.70860947535,95.3423120089787,3775.83113451707
C04,800.048373123543,3656.22716087159,90.3474903474904,2041.30384482984
C05,992.600142581018,5227.37373258155,93.1861804222649,3063.82529179698
C06,915.365656796317,3784.82334638123,91.688654353562,2634.43815471644
C07,1002.71816136138,5592.56869248615,94.9117341640706,3293.94342435885
C08,1072.01059016683,3781.07285484997,91.2686927158707,2468.54331594852
C09,665.781402996325,4648.96630899065,93.171114599686,3414.12500580038
C10,769.131594397349,3214.134444287,93.2630345635618,2282.20698509835
C11,880.869453652003,2658.88964463706,87.7785765636233,1679.02051999008
D02,638.776615620824,2202.60293849128,92.5465838509317,2032.84449905216
D03,314.511608276402,3668.00097896794,92.862807295797,2702.12340215345
D04,995.831315999415,6207.17881191125,93.3935629587804,2516.94716787344
D05,560.237509868258,4484.87512520997,93.0803571428571,3391.43366692928
D06,1071.02325799189,3361.19636965961,95.9386281588448,3928.3648578125
D07,441.708653168925,3451.48271534893,93.6419408812047,3364.03077130201
D08,933.721414510722,1946.35335739146,90.38388445458,1942.71398512178
D09,863.19972401844,4084.39780558332,94.3585457584622,3106.70897820536
D10,814.136458519729,4991.63580051144,92.2619047619048,2323.50296501171
D11,1490.938073494,5063.53901144485,94.8148148148148,3819.48124721874
E02,386.49159135426,4617.16220379377,93.6225823314166,3120.54439501057
E03,1337.73285566428,5438.35509842448,94.7595561035758,3341.14818735902
E04,808.473357901771,6092.71380766669,93.6657681940701,2969.90223115338
E05,456.184592523176,6435.11019195762,93.0851063829787,3020.58661795214
E06,1562.80717486269,7413.61470081573,94.4592030360531,2929.18332205183
E07,434.792250264587,5930.35494219081,94.0633245382586,3327.33979710327
E08,784.197722534542,6536.63803326766,92.5581395348837,2863.64607914044
E09,1226.59447772147,7009.88298433577,96.4227642276423,4103.83436655271
E10,435.559454223477,4521.84283300022,95.7983193277311,2852.32715861479
E11,751.808060573462,5654.6288036447,97.3544973544973,4771.74414157571
F02,1040.07716832439,2899.97720012497,92.8855721393035,2323.32018880427
F03,893.844921818929,2990.99324025974,92.9042067916878,2170.2243430524
F04,702.017682687948,2128.29191900816,91.2170639899624,1842.00711752993
F05,478.078276141172,3432.48010443187,91.7177914110429,2278.92753672941
F06,913.520857766167,3630.15834286816,93.8323917137476,3317.25605340714
F07,736.930823954817,4787.73665069081,93.8152610441767,2845.10983466348
F08,727.031238552312,4148.05431836827,92.7613941018767,1960.88836208934
F09,373.537808501881,3763.50117495435,89.7107633949739,1781.52519669804
F10,576.927953531502,3554.93086971051,93.7557816836263,2893.29517139587
F11,488.248703735435,1666.20287004245,90,2376.96330277298
G02,833.402087835757,3406.02611042265,92.4947589098532,2297.25286399265
G03,504.251411099905,3171.88127652724,88.1104033970276,1689.59364730411
G04,670.120810392119,2268.04448961919,90.020366598778,1816.97643868574
G05,1073.55649133663,4523.77184381107,91.3141567963903,2090.8874986516
G06,310.767168682059,2796.12317283845,91.7255297679112,2485.62117149326
G07,760.254753393766,4371.35888550559,91.3413768630234,2443.25341057601
G08,1921.6114186848,3274.63829546105,95.4545454545455,2201.83485185168
G09,785.520737435134,2806.6187818657,93.6127744510978,2095.85537673229
G10,916.601587616376,4077.09477993856,95.4545454545455,2799.56011444672
G11,604.254746170662,4956.89449610201,93.7437934458789,2786.10975484603
