"Position","shRNA","CD103Percentage_100U_shRNA_fixed_normbycontrolZP.csv","CD103Percentage_10U_shRNA_fixed_normbycontrolZP.csv","CD127GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD127GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD25GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD25GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD44GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD44GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD62LPercentage_100U_shRNA_fixed_normbycontrolZP.csv","CD62LPercentage_10U_shRNA_fixed_normbycontrolZP.csv","CXCR3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CXCR3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CXCR3Percentage_100U_shRNA_fixed_normbycontrolZP.csv","CXCR3Percentage_10U_shRNA_fixed_normbycontrolZP.csv","Lag3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","Lag3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","PD1GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","PD1GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","Tim3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","Tim3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","Tim3Percentage_100U_shRNA_fixed_normbycontrolZP.csv","Tim3Percentage_10U_shRNA_fixed_normbycontrolZP.csv"
"1_C05","Atr.2",46.6787752591082,45.7473963837086,54.9210607803837,76.7559464257918,82.8892889398873,81.2880341201501,99.7783767856259,87.7745324312463,13.9527603110201,48.7813426618887,29.2877039281305,73.4697614652262,41.1373214660283,62.6811410806479,55.4548729136806,50.8000142555097,57.4057065390113,67.962025412427,95.7468696008063,92.4169808044117,89.7587962006503,87.9670045940812
"1_C06","Atad2b.1",28.7222075040132,60.0843485560302,27.8448594241604,98.4246801556795,57.2167315450158,79.5147602021097,99.6044422416304,97.4587226649807,48.0492574074911,68.6589048183514,28.588371732869,91.8628791098802,35.0631287120671,74.750017941907,82.1117057593674,60.4773384872028,31.4367231857445,54.1094758328167,91.5859442265366,75.8140224214817,88.4803598133512,84.1729412216833
"1_C07","Atad2.2",49.0318883609235,48.9052376664702,31.2089667176968,99.2693392631268,14.3441269611654,45.2694457491735,99.9497040525829,84.6781509470456,23.8192227248497,88.9757700995265,34.4177771222077,84.0838654614855,43.9999411740606,77.6534981098077,41.5252037234503,45.3219065846193,42.5325402684425,47.8321190987262,80.2621273939255,84.9713069561339,83.4329066056947,85.6597554099745
"1_C08","Aff4.2",23.6485028047769,36.9012926780293,33.3134959950337,98.5995231815106,36.9914754247265,59.4103612344232,99.8529480661422,97.7086594306503,19.9577808682058,41.8909354996483,21.4015457516611,88.8231097455787,19.8869344015033,74.420399728437,69.6121337551539,62.4185224078576,41.0383741421514,39.3362042760613,99.7854948502189,80.7969211060877,96.1932059950088,92.4445171563563
"1_C09","Atrx.1",42.4901535189006,65.1965482958819,27.9770797254167,94.136448703914,61.4044350277408,97.0141984783096,98.6366246307579,99.2887798896292,26.4891950073175,45.1937057844017,26.6338523988885,78.9987883328813,31.4187599660998,69.1799309648049,63.1197598432823,63.0131844927777,64.9891230038711,58.4190526682942,91.5868070420699,92.5392123499417,88.3026684004543,86.042814928691
"1_C10","Asxl3.2",40.0627237534755,73.2161803697191,24.0667677039904,69.5219181228478,80.9853579766223,97.8632296617093,99.6186263425806,99.8645149204042,15.1255496724948,28.7435361541418,22.6802891140739,87.2464022971418,22.8140222859259,72.8358117944515,69.5242966046129,96.4060327533291,74.3924454999413,91.6368083533368,98.7516616008788,87.6484590502708,95.3139897123793,84.3649136121085
"1_C11","Asxl1.1",53.9934182570666,35.204634586828,29.1251847952682,78.0911935920024,81.1743341851631,97.8700997420761,99.7747535507324,92.4001045776839,14.2256129963156,54.6493662543758,27.0623246478792,57.7844601604231,31.2227521775721,61.8608743414917,33.3560325011304,61.3358123067861,30.1078722586004,65.5562516036163,95.4720630899941,97.1293783112126,92.6211286237888,93.0529893984573
"1_D02","Aff1.2",31.303733663673,28.5613458502085,31.1122269213794,36.1614990540376,39.8264819301095,75.6380727041304,98.1125517712813,40.81185531653,17.1039807126098,20.5121059178012,22.3136574437102,46.4152691166795,22.212850045941,58.0942739102274,74.0886310409931,66.3929683170282,29.9372239707633,41.2678546566649,99.2062508004439,98.4640843302182,94.6895456907105,99.1440076898289
"1_D03","Atrx.2",59.3258096247167,66.3288109749755,41.7633054159014,66.2727062545221,43.0267243136966,97.20947146935,99.867710816124,99.8470034178561,47.4292256306411,43.2481967688957,26.8857472979936,60.9241788304804,34.0908514672122,63.0115640634004,84.4389434774701,99.4193206824536,71.7964529489029,62.2825693895651,88.5240509999331,99.583638643394,88.3530367067218,99.8667968288399
"1_D04","Asxl3.3",39.4554290946172,58.0310492892957,34.640129147302,77.9963152653976,52.7882407585883,86.7164674661622,99.8832018411056,82.3497585876941,44.7960457078017,61.5315464071694,24.8197814801714,54.2090373500293,23.8002346872892,61.9136914421238,83.9393742273717,81.1022563172309,45.1389614564242,43.180430909584,72.8303529067784,83.7534323109934,74.6236633515432,95.4619737149674
"1_D05","A1l.1",46.8080729716179,78.452133194583,25.5559235132068,87.6890041585813,79.2301567275551,68.3814267455095,57.6536002874193,52.1891887698838,27.8410020051695,56.9127660983284,41.6324481007354,73.3219847806713,57.2699500447452,72.5535853964953,70.6847291135165,61.2743341245558,44.6823428251675,45.8518253114053,74.8360123808258,65.9985539930703,76.7928062114524,67.8712789202224
"1_D06","Arid2.2",27.7985379603459,57.0170307018276,30.0066131699337,94.9771016320573,54.0650358490003,90.060461511391,95.8019044616266,99.01978909401,20.0917740743481,56.5492893618136,23.9949305536717,79.56791528433,31.5950032246717,69.536134834924,93.5246826562429,77.2534512961208,39.8314297862906,46.7408056413468,99.6349359645992,97.4805735664492,95.8157352040995,98.3701901555351
"1_D07","Atrx.3",39.7395240598304,52.8830441782508,37.1187247172085,99.5009013973188,22.8413599274332,57.7165696744224,98.3022650526751,99.5765698378023,10.6897931641358,40.120713745827,33.182140257722,92.6094577528647,48.795593525395,77.212858323761,75.1154693852424,95.9877992457573,73.7708899362913,51.4523300776565,96.6227048758586,87.0892549439494,91.7613054007042,83.5379423255094
"1_D08","Atad2b.2",50.6338817812009,83.5787438262978,35.0085233332418,99.0851549525923,17.0650263551837,47.3094389225255,87.5863337250307,95.0345559871379,25.6868824773785,74.9856041303607,31.5085121341603,94.9244785749749,51.1440264407781,77.9633165946807,60.5495267227914,84.8194132552076,67.3979817353854,66.7581899131941,86.0113832577963,68.1731168495501,83.2174241917828,76.3360888984582
"1_D09","A2l.2",24.4382293088682,50.1948152097671,44.4069358274051,89.8260570370689,53.184709181443,85.7877689984759,99.9990052682641,99.9973083352269,21.7390457862875,53.1811423254111,20.0359297453303,98.0322831165372,19.3616657118528,76.6877576869613,73.8445730407023,97.1631689802622,72.57592141537,48.7034177604715,97.2437019015478,63.5788230457749,92.5848364206238,81.0624991413187
"1_D10","Actl6b.3",25.631251891611,83.6665912148416,29.9469996026568,96.9504837306352,52.8194291914286,76.4782068641067,99.7664883464895,99.7165463553617,30.9437875456123,55.4143384660774,22.3530719704608,93.0188742623742,20.7693230283852,73.5210296862762,34.0427637119308,93.6190745839994,65.3893893113811,93.2583318785948,99.3665099666868,92.5065859463785,96.5978858442116,90.7710687016218
"1_D11","Aurkb.2",38.3332992094824,53.473351348133,26.3382896490071,80.6046688811672,56.4649705615275,88.3760354971971,95.8617023396457,99.5152794361978,37.8971515021769,37.4507667449596,20.6511757200368,70.3026734960526,20.0128393906099,63.6822864426147,15.8299964891366,84.9928059644013,43.5702942949073,82.6248209415254,99.0507864557807,99.9902442294036,97.0987658766827,99.3951859491839
"1_E02","Asxl1.2",48.0947737750888,11.6460766757933,39.0347046918822,35.49979662567,84.9617253996567,92.0169297820478,99.6214354209153,63.2107301841686,26.1307086784975,80.0661451431287,33.6642327378999,35.6828118148695,42.4168126826055,53.5351980874725,32.4168282036525,27.0827642482474,20.2292689358671,26.5793613437428,44.2760822418577,59.8325287472542,50.7978396534302,74.2543483474401
"1_E03","Asxl2.2",72.8151535450719,35.3211033890759,30.5178730981132,73.5665897054116,52.3438527802864,74.3045912272352,99.8819219504016,56.8353349429426,45.6259566515366,70.3022842048841,30.4789788474562,59.3175371617306,39.7252700430206,68.5425119014937,2.18559384290075,99.5549187908133,64.3327288082472,84.4080237385855,7.47025982532678,99.1784416280602,41.8488909412215,85.3671790816774
"1_E04","Actl6b.4",34.038326149182,49.8733426627623,38.0931657484388,96.8989627635214,76.7986467297742,73.9078494983888,99.9191229357026,84.4999475689047,20.0921528202485,53.0878054193822,29.8251939249843,84.1616405578282,43.5187289306145,75.2741564853624,76.9464930952371,38.9228780564105,60.2003116574626,52.1553042512173,99.5789139908001,62.8275267261467,92.287519865582,61.9181789408917
"1_E05","Atm.3",42.0832275692366,66.2202233146886,36.6723511364523,77.859579385689,55.5602045954453,53.9210125906687,97.6555769014926,96.4213858623819,24.4646778105533,43.8772959159087,29.7278400114515,81.2694250756741,38.829041856912,68.9592221176774,93.79824932283,94.3214169904878,43.2157445411908,59.8564892344549,86.3711438082791,66.4621736718695,85.2492250247018,82.22464579581
"1_E06","Atad2.3",19.2054388458824,81.6520389622436,26.4373309644861,94.8128844507355,52.3682912314721,26.5924395630342,99.6957898186488,99.5441604684874,22.3890484730662,46.1572919784973,22.8863140495805,95.7665165519637,30.0997354461953,79.5744861293424,70.1891391329534,63.6142330204713,60.9283553509973,34.6895160105634,91.3363057405802,41.4516716712015,88.1357912094458,63.6174909874278
"1_E07","A1l.2",70.4978992732852,79.2747089339714,33.8285328478612,96.018688711519,26.6518213806429,47.7897611556468,89.2008620182302,99.9334899228824,7.75717249031158,27.7067634692024,36.1756824145313,95.6155305175407,50.1947628520512,75.8777864900062,82.7583567655399,93.6021493893651,73.6772332182073,82.0688129000022,60.3128568662341,58.7434634273832,65.4063303836447,77.1189176605754
"1_E08","Aff1.3",31.3536339098548,63.3508047969281,24.6731198327774,87.0812807183128,37.0574148064346,52.7908912563991,98.2327083048972,99.5640933439911,10.5035968291453,60.39725298699,25.1552404626909,89.0532590815325,29.5737990275952,73.7637729624329,93.9434243437305,87.881215820915,45.4214918340661,59.8354679630766,95.6045345023996,88.4180419344297,90.7591787857432,92.6787728176736
"1_E09","Atr.3",27.1162142769044,66.7745668410593,34.4454876253401,92.7755414736766,58.1859426415094,60.1117308782881,99.9992167527284,99.9381170211381,43.8297077092762,77.9219275764206,18.1686400608377,95.2809422563182,20.9066122976511,75.9467606780178,91.9500018738752,96.9513570320155,60.3051734049676,60.4483904363311,93.9775991337117,32.2180505519629,76.7928062114524,77.4888307140171
"1_E10","Atad2b.3",25.6881286281941,63.0545275900151,27.3851419692112,92.4022251982707,80.5669285599786,71.2996750849075,98.3763345156732,96.5904387664771,25.4510884376699,68.6253469682576,20.0579037553748,75.8228930709787,20.2564155812768,68.4783852454404,70.7962409864603,93.1226784922651,94.0716393740132,85.4874924383049,99.9976056424939,79.0215329154381,98.7593217089941,74.5524504767536
"1_E11","A2l.3",30.5810793170989,41.7598536645944,22.7257076480493,90.7826736365006,65.9529045095233,76.9400090680684,96.3638250577164,93.6820099950846,27.7904841050417,62.7221059596126,18.3146353284262,53.9003462883309,12.3095121066973,61.7516069338157,13.1149389783396,44.1018035023593,35.0440194724944,71.7923442563738,90.4945525075456,89.9636455115447,88.6798824993196,91.7389838081913
"1_F02","Aff4.3",35.4003771759772,55.0710432936109,46.861118890688,88.2267239747597,36.9201123202814,64.1751492620309,99.5653205804713,93.3412012381,30.9550662648846,68.8724104282151,31.1952922839588,85.3238350754318,39.2766048901413,73.6874938105004,68.4744074252592,36.9323263511542,38.3652783818295,41.1949850005217,89.0200105996023,83.3518618967743,88.5644768709771,90.1641555283254
"1_F03","Aurkb.3",22.9969196428317,60.4828231453333,47.2529994635184,85.308891631248,67.231817331172,77.126995971962,99.8538372349859,97.3936493982666,30.3366566691085,71.031542161075,23.0480797232725,78.4807614679593,25.7992980363222,70.849166406219,56.7487850943016,80.0406823477268,43.8216518290168,57.699163268745,97.443445096161,56.0126869475437,93.6662013976328,54.7534170215663
"1_F04","Atad2.4",16.3529429699259,35.1586024899669,9.11655878104305,92.2817322805755,7.44003517860821,25.0163545979305,80.6542349920045,47.3136032612379,22.5252658551715,99.2562834473569,54.5333980468467,63.456310795843,87.7464154990445,63.4239557992716,79.1444116020306,5.03739438664392,30.0865581424045,41.6165214451416,99.9999985259022,100,99.5441598564432,99.8478346156147
"1_F05","A1l.3",30.360410115694,73.5310990380529,48.2873386923245,98.7855457031598,63.5837671464438,39.9960348044108,99.5968113539637,98.8951483515075,5.64767439652359,80.9900699876046,23.3910113117753,89.9503651066288,16.9115810487613,75.2289474287577,37.1670565691089,86.9718660139907,33.9977611368608,84.9124810193388,96.9351039427283,88.2903694027176,90.3442590731384,69.4236262861018
"1_F06","Arid2.3",39.4862517215914,70.8970641421903,41.0450696043466,94.9503134164971,83.3329813005161,73.8806191759736,99.2703744077135,99.7944170129896,10.2741471903856,69.7518440040246,34.4543074492436,95.3401069665812,47.3873869127226,75.8527887154008,90.4416976579876,87.9080618060822,40.3687459569545,58.4017461578083,94.79889424601,71.5239422307794,88.3203383547823,82.7962527864771
"1_F07","Atm.4",16.3529429699259,43.7806291581245,41.1193550079903,99.7922156208967,44.5489223756413,67.344325716842,99.8763150364313,51.8050400930813,40.9715080247849,47.9977858819503,23.696206577169,81.426287313657,29.0510010647326,72.6182823843475,74.9858977359274,55.0777263962926,26.7661658811201,47.2365056796872,78.8945738108904,89.2315572497193,72.5956382485735,98.8137183222144
"1_F08","Asxl2.3",25.4077429309495,60.9787984936932,30.9513846025911,98.4722565866523,36.3577141968681,57.7912905121533,99.813346807104,99.1743236229448,16.3279052683704,41.5053414654336,25.3065304323699,95.062135024194,30.1732548310404,75.8829423253858,39.3154540500007,72.41760013581,57.5136564548401,77.0571903508275,49.927986381887,65.9221377689925,60.7695289440276,55.5763067525792
"1_F09","Asxl1.3",16.3529429699259,48.2585980964897,12.9904160326439,99.9044971859871,94.8840101493769,49.162987118773,99.9999998439966,35.658541102292,98.8879950584863,51.4008342318144,30.0178950854671,85.6246356752924,37.3225606073718,68.2447288629754,83.3559296413074,99.9991319572848,10.1067425829553,89.9996769628583,18.1278049874798,99.9999999971822,12.6402682411097,92.753552402906
"1_F10","Arid2.4",31.733906409208,50.9943063663669,64.9656360030662,91.7746710163355,64.9111999926751,77.9334358247156,99.3087537677037,94.2501568948406,9.5779809424202,26.0155557873792,19.8942565242577,91.9283125198493,14.5570988575803,72.5502680060178,52.4367993872588,98.1586294455039,38.2757851716013,89.8540351190975,99.9949623046647,98.4322728421893,98.2985902171669,98.3153232216621
"1_F11","Atr.4",51.6856431930267,63.0823090090495,39.9899833262331,97.6510074068565,86.7713195816366,90.2239737569889,98.6810628904991,80.8860722698709,16.2765745839338,59.3489722672589,22.0280869991192,66.5815137085997,24.9024657049022,67.2613408052355,61.3949393197888,56.9089511478555,60.0706624089339,60.0777003205179,99.9764459514829,97.9248770860357,97.4223244727855,94.5120105484574
"1_G02","Atad2b.4",40.2252601229168,24.7323862679598,33.0372697570424,52.3744694783643,26.9470631400541,48.4675088511653,85.8337917677692,52.5200144273325,18.5241240175351,57.1532047017535,27.0333905523984,51.3124630994662,30.8531179111067,67.9226753770034,60.1106945512419,54.2967384305623,30.9559661164984,56.3260928317481,70.3814415730928,85.5537903639386,76.4412924241391,79.0949939787138
"1_G03","Asxl1.4",84.1644488376943,66.4872126320438,76.5551881334614,90.4635361947171,91.8171773291321,94.8415619686483,99.9998976565295,92.7221915067955,46.3910406509309,76.2491873999078,29.1848846963362,51.0639209880815,37.6606248687204,66.4448791098925,45.8168538372188,25.8647415692857,28.7971035167368,45.372551405908,92.9673834159545,97.6327861196369,90.0317407699517,98.2965678766141
"1_G04","Aff1.4",42.7456817980357,10.9989290832691,67.467466690931,53.7499453626017,73.5031318648603,50.8488658267382,99.9887352316152,75.1776425868433,18.0700874667418,51.8544324953062,23.3561428372137,41.0526371372264,24.6949907361713,57.3656078792521,52.9036700992999,31.690508132939,31.3033384957729,26.4327514806246,97.9617530625992,96.0322054673353,90.4618951162799,91.3742270273609
"1_G05","Aurkb.4",34.283880242908,63.8969038325674,44.0718282910011,78.7481629724385,42.3148764783393,52.8523905414859,99.9480232847859,70.6112758406595,26.4269501495514,59.0861556403641,24.5568046912324,63.1343713885743,36.8613562797664,66.1075703088007,57.137984674122,55.0003151902666,41.9420096232374,56.9460795140173,87.6768830806414,97.7274079504234,85.063405199733,95.3253518756215
"1_G06","Atrx.4",27.5172714936725,55.8607765649392,42.3668112807751,82.2006654758484,83.0264627693108,54.4201632347378,99.9793142589172,96.2098866889049,34.3622660709165,69.9122726360433,26.2438506348848,70.7428665582095,27.7557844022156,69.5111907114459,68.6943336586621,61.5480976316252,55.8356116041794,54.1325261875753,84.9548638255526,67.3358003531743,86.5522448877906,48.9653884502674
"1_G07","A1l.4",26.0044951975034,22.2391700359813,36.4158474778175,82.1047657769878,48.6726904331663,71.701670477992,99.9994998500042,99.8376437817444,18.414147661231,55.8782743021687,26.6063991037979,89.1234119435256,29.3510043774211,72.7594270150152,72.2117094232868,93.2466912261138,42.7844075843323,74.4409232131942,98.5944308964044,98.7559606129016,96.7171619832932,93.0462098605695
"1_G08","Aff4.4",32.3743453439857,52.599564581989,35.6815797613988,85.9856881785426,75.3154515454307,52.8608555819117,99.9982462567506,78.3514627225872,64.8134010854779,92.903375001663,27.9729282046502,63.8565401818091,33.5190528381043,68.0896173337284,52.6547915857758,43.908645227333,19.5034422857781,44.0047766167324,32.8813839913744,52.4337348651342,40.4255085675695,53.1247483163993
"1_G09","Asxl3.4",31.2221574384415,35.3635549235668,39.2233883601353,83.8845493594201,58.4164011235642,58.0173560357001,99.9932802648978,97.3783777920022,21.9866825334104,37.0350161479683,19.4167364962526,78.8496140841327,17.229011850423,69.9947741551851,60.9468996228154,85.5191430838514,54.4259355492878,67.2328758393934,99.878035554893,96.7467055166559,97.9835757922716,94.1279500760111
"1_G10","A2l.4",32.2041510931718,40.8968396354463,42.861963872036,76.7422498696501,38.3116447028519,42.5715603751414,99.9996689484634,86.0154763256388,12.8964533005117,62.4253204629931,21.0255248454182,77.8404813933383,26.4574671759045,68.7910617424107,38.5626587944095,93.5223824967929,45.3575703871761,83.6170047021654,98.9089946102872,90.8892545224519,95.6238742892625,90.4310909978826
"1_G11","Asxl2.4",40.1290063704336,30.2178851907434,28.5892691088468,87.4087532356945,25.2101097013537,48.1832568539208,95.1409823097643,68.8875672299976,19.1017643387238,61.9568102369046,24.8452408347325,82.1985805985889,33.5399084282747,71.5924395315492,59.7115046033888,38.6790825215685,42.6773035566075,63.8436667227346,53.3130161975421,62.7911056887773,61.1455013059788,50.9649993650204
"10_B02","Mll1.1",37.7456806979483,33.7164848634586,78.1057708308464,85.3818946239198,73.1908536804859,26.6919035927443,88.6090703213604,48.9260522861421,34.0809398277197,39.9011746234789,34.7190578654606,78.3675493811353,36.6522878283284,63.2023828295822,70.6617593279788,99.4164009514966,99.9986823410455,99.0431719058023,99.1065287673809,91.8976495092185,93.0556188767478,73.2219619969493
"10_B03","Mta3.1",37.7354978595863,50.3015481822668,74.1782871975109,71.6961772643968,57.0014972857675,28.1374763505978,62.7378786180648,23.0109766736232,65.9657328528145,52.9325209857385,41.964977540964,52.1134523811587,58.3781834998246,59.487619163335,74.9221566976776,90.9410403589627,96.2866422800691,76.972699570299,56.750845480316,48.1374779881924,64.915864759021,38.1620091198014
"10_B04","Mtf2.1",26.3741683641344,42.5045643822277,57.6367433263497,27.3588141039994,38.4319464478846,29.0587306977471,85.1418359626597,61.1926444934766,9.71102432061918,8.83111127241525,35.1206156602278,70.6520619527,31.6256765030685,63.8326860213884,70.285995716526,99.0656726763675,70.9773451515795,87.6674912283184,43.4812887564342,70.8757168790251,52.4715504509468,51.1588180997681
"10_B05","Mta2.1",47.1181480667318,72.7265782683261,73.209212774487,54.1334000185269,51.3235970522344,29.1676487040416,84.7244138917051,61.4984374567601,18.7473207921678,11.6820992706446,38.860161598922,68.9366430070873,51.3760560221707,63.7566544275451,85.6361135898051,99.9218604972975,39.8559350370373,74.3378083675598,30.1438463625656,42.8579460117397,35.6079965487644,31.456405322469
"10_B06","Mll3.1",14.0900744788025,80.4367366804349,15.422656198044,91.7738558024593,33.7799786753807,38.7343825983117,45.8917765492897,55.3251875365981,36.4264729336353,80.6300142563525,43.6105757259943,27.3875693337904,74.8874783607432,55.3379912148929,53.9085114942711,24.1388258981641,27.2439862953176,78.1661436810599,15.1864340524419,44.7839342804183,21.5008009881826,72.5045893492879
"10_B07","Nap1l1.1",61.3394632129308,56.1384420566416,66.3427428175868,94.4181168775983,44.0719178016294,53.1929983142034,17.8269916531672,15.3701214569247,9.2560751320411,7.80287582870407,48.6506224792526,41.8485714726649,69.2821446237098,60.202630197802,35.7752322096981,45.780301386099,90.1885731665791,81.6938217502946,48.7870638775058,51.3878080652119,55.2925963012445,32.6846910384522
