"Position","Pool","shRNA","Percentage","precentile","z"
"control1_B02",1,"Bptf.1",1.826616411,37.4135997722579,-0.320918709074636
"control1_B03",1,"Bptf.2",1.762114537,37.2397891518369,-0.32550911780682
"control1_B04",1,"Bptf.3",2.622527945,39.5783616416962,-0.264276025240058
"control1_B05",1,"Bptf.4",3.545706371,42.1297163278427,-0.198576130876144
"control1_B06",1,"Whsc1.1",2.037085401,37.9825069684493,-0.30594024985111
"control1_B07",1,"Whsc1.2",1.973001038,37.8090020273208,-0.310500945552938
"control1_B08",1,"Whsc1.3",1.997004493,37.8739614972672,-0.308792690232564
"control1_B09",1,"Whsc1.4",1.700738705,37.0746430584521,-0.329877055320664
"control1_B10",1,"Cd4.1",2.241887906,38.538606783938,-0.291365057705139
"control1_B11",1,"Cd4.1",18.25694966,80.1886756197122,0.848379801832297
"control1_C02",1,"Mll2.1",1.489981161,36.5093778254501,-0.344876050084
"control1_C03",1,"Mll2.2",0.943636827,35.0578995243002,-0.38375777004105
"control1_C04",1,"Mll2.3",3.985932005,43.3588022682907,-0.167246566801076
"control1_C05",1,"Mll2.4",0.815302603,34.7200016929217,-0.39289093945079
"control1_C06",1,"Brd8.1",5.248807089,46.9164022155039,-0.0773714600212097
"control1_C07",1,"Brd8.2",1.847575058,37.4701315159076,-0.319427143787655
"control1_C08",1,"Brd8.3",3.812316716,42.873241653892,-0.179602256477105
"control1_C09",1,"Brd8.4",3.180416345,41.1155833643616,-0.224572748046216
"control1_C10",1,"Cd4.2",3.509249184,42.0282557732412,-0.201170681688043
"control1_C11",1,"Cd4.2",42.26910593,99.4724898038568,2.55725436600977
"control1_D02",1,"Ncor1.1",2.164948454,38.3294098996623,-0.296840612296162
"control1_D03",1,"Ncor1.2",0,32.602590027176,-0.450913628654886
"control1_D04",1,"Ncor1.3",1.950523311,37.7482027947557,-0.312100619297308
"control1_D05",1,"Ncor1.4",3.25355273,41.3181757382287,-0.219367846552278
"control1_D06",1,"Cxxcl.1",3.702229299,42.5659064538261,-0.187436854279649
"control1_D07",1,"Cxxcl.2",7.307692308,52.7566221363725,0.06915334773651
"control1_D08",1,"Cxxcl.3",2.120026093,38.2074235935343,-0.300037604653387
"control1_D09",1,"Cxxcl.4",2.44353943,39.0884635255058,-0.277014111612815
"control1_D10",1,"Cd4.3",2.535496957,39.3399437298047,-0.270469764778321
"control1_D11",1,"Cd4.3",19.27710843,82.1469957659291,0.920981502149134
"control1_E02",1,"Smarca4.1",6.573589296,50.674555102011,0.0169093946909356
"control1_E03",1,"Smarca4.2",4.735682819,45.4662890521816,-0.113889005692885
"control1_E04",1,"Smarca4.3",3.229329173,41.25104907494,-0.221091765884875
"control1_E05",1,"Smarca4.4",2.353518019,38.8427192372541,-0.283420670763917
"control1_E06",1,"Klf2.1",2.947224126,40.4712318986028,-0.241168352669657
"control1_E07",1,"Klf2.2",3.502682234,42.0099855229334,-0.201638032212212
"control1_E08",1,"Klf2.3",2.681518152,39.7401855618516,-0.260077865643545
"control1_E09",1,"Klf2.4",3.122540016,40.9554297934265,-0.228691636220354
"control1_E10",1,"Cd4.4",3.983618764,43.3523259218077,-0.167411193361943
"control1_E11",1,"Cd4.4",25.09660362,90.9084385735397,1.33513786506473
"control1_F02",1,"Runx3.1",3.910939013,43.148937283856,-0.172583597556639
"control1_F03",1,"Runx3.2",13.38053097,69.1933866851122,0.501339420705349
"control1_F04",1,"Runx3.3",14.60473426,72.1889007573109,0.588462369604239
"control1_F05",1,"Empty",8.333333333,55.6517343493498,0.142145204023451
"control1_F06",1,"Sp140.1",2.472915685,39.1687509964647,-0.27492348991288
"control1_F07",1,"Sp140.2",2.103753287,38.1632637181896,-0.301195692413125
"control1_F08",1,"Sp140.3",2.1118589,38.1852581786479,-0.300618839767031
"control1_F09",1,"Sp140.4",3.502523004,42.0095425423005,-0.201649364143164
"control1_F10",1,"Empty",0,32.602590027176,-0.450913628654886
"control1_F11",1,"Empty",0,32.602590027176,-0.450913628654886
"control1_G02",1,"Smarce1.1",2.910649819,40.3703998370098,-0.243771238567614
"control1_G03",1,"Smarce1.2",2.776965799,40.002394025299,-0.253285137229868
"control1_G04",1,"Smarce1.3",2.538314176,39.3476551843909,-0.270269271584928
"control1_G05",1,"Smarce1.4",3.255011856,41.3222199810004,-0.219264004844799
"control1_G06",1,"Wdr82.1",2.535023349,39.3386473836786,-0.270503470067237
"control1_G07",1,"Wdr82.2",1.815575729,37.3838306208223,-0.321704441952134
"control1_G08",1,"Wdr82.3",3.083700441,40.8480385235354,-0.231455734581812
"control1_G09",1,"Wdr82.4",2.776064158,39.9999149570247,-0.253349304368945
"control1_G10",1,"Empty",0,32.602590027176,-0.450913628654886
"control1_G11",1,"Empty",100,99.9999999986838,6.66579236376983
"7_B02",1,"Hdac7.1",4.075895994,43.6108097595883,-0.160844094204889
"7_B03",1,"Ing4.1",6.060606061,49.2181984203789,-0.0195981139344435
"7_B04",1,"Ing5.1",2.968637778,40.5302968318014,-0.239644406014576
"7_B05",1,"Ing3.1",4.937361828,46.0356311855738,-0.0995361035739195
"7_B06",1,"Hdac9.1",6.25,49.755868630531,-0.00611950412834129
"7_B07",1,"Jmjd4.1",3.814582327,42.8795712530695,-0.179441019603303
"7_B08",1,"Jarid2.1",2.928219746,40.4188305961703,-0.24252083851994
"7_B09",1,"Hltf.1",5.64516129,48.0394261607015,-0.0491640968474156
