"Position","Pool","shRNA","GeoMean","precentile","z"
"control1_B02",1,"Bptf.1",143.5500648,41.7567241731063,-0.208121009045414
"control1_B03",1,"Bptf.2",162.9666646,45.065139791409,-0.124015761124237
"control1_B04",1,"Bptf.3",107.6537032,35.8074535281812,-0.363610251391347
"control1_B05",1,"Bptf.4",121.7549516,38.1124390892702,-0.302529062877584
"control1_B06",1,"Whsc1.1",113.2780255,36.7211513034542,-0.339247848792407
"control1_B07",1,"Whsc1.2",119.2956011,37.7071187355588,-0.313182024037527
"control1_B08",1,"Whsc1.3",85.55576826,32.2998599255899,-0.45933001261724
"control1_B09",1,"Whsc1.4",109.7852641,36.152812873076,-0.354377148798709
"control1_B10",1,"Cd4.1",109.1097868,36.0432470896258,-0.357303056855053
"control1_B11",1,"Cd4.1",418.4831719,83.7143009037409,0.982783545437131
"control1_C02",1,"Mll2.1",101.5729967,34.8286931976708,-0.389949534941828
"control1_C03",1,"Mll2.2",80.09361272,31.4551428559285,-0.482989971137667
"control1_C04",1,"Mll2.3",136.1888483,40.5162426703689,-0.240006969775467
"control1_C05",1,"Mll2.4",93.9262437,33.6121244852002,-0.423072330049187
"control1_C06",1,"Brd8.1",142.8189036,41.633122691322,-0.211288118355476
"control1_C07",1,"Brd8.2",128.1472047,39.1719475478333,-0.274840279193099
"control1_C08",1,"Brd8.3",181.6226741,48.2769020609031,-0.043205098063791
"control1_C09",1,"Brd8.4",144.4089627,41.9020233236489,-0.204400593444198
"control1_C10",1,"Cd4.2",199.6708505,51.3949231393593,0.034972665616909
"control1_C11",1,"Cd4.2",888.0959358,99.872340587506,3.01696555163774
"control1_D02",1,"Ncor1.1",74.22517206,30.5582990519142,-0.508409800649733
"control1_D03",1,"Ncor1.2",140.6751536,41.2712066147939,-0.220574019444658
"control1_D04",1,"Ncor1.3",75.14318631,30.6978455696289,-0.504433315740597
"control1_D05",1,"Ncor1.4",96.10903318,33.9577191589766,-0.413617324936751
"control1_D06",1,"Cxxcl.1",106.8104203,35.6711414406533,-0.3672630288139
"control1_D07",1,"Cxxcl.2",157.3391192,44.1016657322473,-0.148392124953638
"control1_D08",1,"Cxxcl.3",107.8350769,35.8367953261167,-0.362824610230587
"control1_D09",1,"Cxxcl.4",114.3178692,36.8909237271474,-0.334743645528776
"control1_D10",1,"Cd4.3",141.1232489,41.346795549637,-0.218633042822231
"control1_D11",1,"Cd4.3",497.6852694,90.7556398218233,1.32585659194009
"control1_E02",1,"Smarca4.1",170.5026157,46.3598140301658,-0.0913729172630084
"control1_E03",1,"Smarca4.2",121.4225257,38.0575752815356,-0.303969004114613
"control1_E04",1,"Smarca4.3",135.8109423,40.4528046155301,-0.241643913326258
"control1_E05",1,"Smarca4.4",115.1730731,37.0307426303365,-0.331039230915839
"control1_E06",1,"Klf2.1",110.077891,36.200313749041,-0.353109601533667
"control1_E07",1,"Klf2.2",139.6951062,41.1059961321905,-0.224819208118295
"control1_E08",1,"Klf2.3",134.6607944,40.2598874502648,-0.246625911990901
"control1_E09",1,"Klf2.4",167.5695989,45.8553876002018,-0.104077618789636
"control1_E10",1,"Cd4.4",128.6679083,39.2586202067802,-0.272584791320735
"control1_E11",1,"Cd4.4",663.7043708,97.9571956381386,2.04498753282181
"control1_F02",1,"Runx3.1",83.51247112,31.9827654027433,-0.468180790524108
"control1_F03",1,"Runx3.2",297.847357,67.7326425165943,0.460235559443329
"control1_F04",1,"Runx3.3",310.6970109,69.7036239104129,0.51589532161038
"control1_F05",1,"Empty",151.9157856,43.1764393521828,-0.171883921750482
"control1_F06",1,"Sp140.1",135.916322,40.4704919041411,-0.241187448966604
"control1_F07",1,"Sp140.2",100.1338798,34.5984928608048,-0.39618323625456
"control1_F08",1,"Sp140.3",114.6300135,36.9419367990662,-0.333391556388087
"control1_F09",1,"Sp140.4",151.187088,43.0523960332081,-0.175040359692185
"control1_F10",1,"Empty",92.33585355,33.3611900450979,-0.429961288941833
"control1_F11",1,"Empty",228.9545159,56.4275509284225,0.161818249492402
"control1_G02",1,"Smarce1.1",83.0380894,31.9093340506677,-0.470235629815273
"control1_G03",1,"Smarce1.2",187.0343159,49.2115839732229,-0.0197639456510189
"control1_G04",1,"Smarce1.3",214.8839019,54.0173074645452,0.100869757425672
