Plate,Well,Percentage
control1,B02,0.492896492
control1,B03,0.881057269
control1,B04,0.644883921
control1,B05,0.831024931
control1,B06,0.757377905
control1,B07,0.62305296
control1,B08,0.599101348
control1,B09,0.498196186
control1,B10,0.560471976
control1,B11,1.62283997
control1,C02,1.301592738
control1,C03,2.002040296
control1,C04,1.348182884
control1,C05,0.407651301
control1,C06,2.999318337
control1,C07,0.554272517
control1,C08,0.928641251
control1,C09,0.693909021
control1,C10,0.979325354
control1,C11,5.237533196
control1,D02,0.463917526
control1,D03,0
control1,D04,0.618458611
control1,D05,0.373971578
control1,D06,2.906050955
control1,D07,3.776223776
control1,D08,0.684931507
control1,D09,0.851536468
control1,D10,0.527383367
control1,D11,1.53471027
control1,E02,0.756253636
control1,E03,0.385462555
control1,E04,0.296411856
control1,E05,0.318705565
control1,E06,0.651130912
control1,E07,0.504891133
control1,E08,0.247524752
control1,E09,0.446077145
control1,E10,0.670141474
control1,E11,1.749033964
control1,F02,0.271055179
control1,F03,0.637168142
control1,F04,0.75926753
control1,F05,0
control1,F06,0.588789449
control1,F07,0.525938322
control1,F08,0.324901369
control1,F09,0.801424755
control1,F10,0
control1,F11,0
control1,G02,0.631768953
control1,G03,0.964630225
control1,G04,0.574712644
control1,G05,0.344901919
control1,G06,0.667111408
control1,G07,0.71667463
control1,G08,0.692259283
control1,G09,0.493522517
control1,G10,0
control1,G11,0
7,B02,0.702740689
7,B03,1.192250373
7,B04,0.670337563
7,B05,1.179071481
7,B06,0
7,B07,0.386286818
7,B08,0.544182431
7,B09,0.620347395
7,B10,0.717488789
7,B11,0.419412822
7,C02,0.632911392
7,C03,0.759425007
7,C04,0.493583416
7,C05,0.699790063
7,C06,0.257731959
7,C07,0.925925926
7,C08,0.56753689
7,C09,0
7,C10,0.417536534
7,C11,0.579374276
7,D02,0.441576087
7,D03,0.820512821
7,D04,0.720192051
7,D05,1.032540676
7,D06,0.457366874
7,D07,0
7,D08,0.939926441
7,D09,0.908304498
7,D10,0.96969697
7,D11,0.456852792
7,E02,0.392541708
7,E03,0.959147425
7,E04,0.274160384
7,E05,0.535873772
7,E06,0.808189655
7,E07,0.932835821
7,E08,0.388098318
7,E09,0.365586156
7,E10,0.497076023
7,E11,0.589622642
7,F02,0.448095594
7,F03,0.298596596
7,F04,0.736
7,F05,0.294464075
7,F06,0.624219725
7,F07,0.360006546
7,F08,0.600600601
7,F09,0.813743219
7,F10,0.389294404
7,F11,0.386100386
7,G02,1.437587658
7,G03,0.386206897
7,G04,0.293586269
7,G05,0.223214286
7,G06,0.555849656
7,G07,0.46339203
7,G08,0
7,G09,0.81919251
7,G10,0.335382895
7,G11,0.565930956
6,B02,0.594613501
6,B03,1.274426508
6,B04,0.621644532
6,B05,0.573215216
6,B06,0.460299194
6,B07,0.564516129
6,B08,0.797546012
6,B09,0.695479384
6,B10,0.218340611
6,B11,0.275103164
6,C02,0.4957039
6,C03,0.451240913
6,C04,0.624721107
6,C05,1.201923077
6,C06,0.611153552
6,C07,0.789993417
6,C08,0.590445518
6,C09,0.445632799
6,C10,0.700525394
6,C11,0.67264574
6,D02,0
6,D03,0.679963735
6,D04,2.262443439
6,D05,0.497850192
6,D06,1.026119403
6,D07,0.92272203
6,D08,0.586940572
6,D09,0.449713818
6,D10,0.684410646
6,D11,0.375410605
6,E02,0.560412464
6,E03,1.73940544
6,E04,0.710732054
6,E05,0.545933735
6,E06,1.505302771
6,E07,3.889585947
6,E08,0.431480842
6,E09,0.513973659
6,E10,0.635989525
6,E11,0.715746421
6,F02,0.593952484
6,F03,0.99626401
6,F04,0.918964077
6,F05,0.312677658
6,F06,1.111797406
6,F07,0.67834935
6,F08,0.255863539
6,F09,0.933075933
6,F10,0.67961165
6,F11,0.35335689
6,G02,0.319488818
6,G03,0.962379703
6,G04,0.45045045
6,G05,0.555153271
6,G06,0.57817999
6,G07,0.667556742
6,G08,0.427350427
6,G09,1.860465116
6,G10,0.877717933
6,G11,1.214095351
5,B02,1.27620784
5,B03,1.379598662
5,B04,0.382592061
5,B05,1.201671891
5,B06,0.561797753
5,B07,0.463320463
5,B08,0
5,B09,0.086805556
5,B10,2.922077922
5,B11,1.204819277
5,C02,1.282433642
5,C03,0.36036036
5,C04,0.686813187
5,C05,0.552740673
5,C06,0.517598344
5,C07,1.347708895
5,C08,0.723096555
5,C09,0.606796117
5,C10,0.322580645
5,C11,0
5,D02,1.086169442
5,D03,1.049868766
5,D04,1.105563481
5,D05,0.856793146
5,D06,0.556483027
5,D07,0.551343901
5,D08,0.474383302
5,D09,1.145865593
5,D10,0.857843137
5,D11,0.635978195
5,E02,1.371841155
5,E03,0.930232558
5,E04,0.701139351
5,E05,0.868621064
5,E06,0.44600939
5,E07,0.605393506
5,E08,1.824134705
5,E09,0.542215337
5,E10,0.636267232
5,E11,0.424028269
5,F02,0.943396226
5,F03,0.920810313
5,F04,0.646776549
5,F05,4.444444444
5,F06,0.792682927
5,F07,0.549628193
5,F08,0
5,F09,1.101928375
5,F10,0.493131384
5,F11,0.441640379
5,G02,0.72587532
5,G03,0
5,G04,0.8004002
5,G05,0.511508951
5,G06,0.792602378
5,G07,0.219418541
5,G08,0.614439324
5,G09,0.341426404
5,G10,0.502310629
5,G11,2.218934911
4,B02,0.858034321
4,B03,0.588812561
4,B04,0.501253133
4,B05,0.45045045
4,B06,1.021152443
4,B07,0.45045045
4,B08,0.412492634
4,B09,0.300450676
4,B10,1.584786054
4,B11,0.360824742
4,C02,0.889679715
4,C03,0.626304802
4,C04,1.325757576
4,C05,0.364431487
4,C06,0.437397485
4,C07,0.927152318
4,C08,0.92272203
4,C09,0.588668138
4,C10,5.555555556
4,C11,0.799573561
4,D02,0.562324274
4,D03,1.360985094
4,D04,1.14822547
4,D05,0.197160883
4,D06,0.31779661
4,D07,0.473612991
4,D08,0.421686747
4,D09,0.449943757
4,D10,0.42462845
4,D11,0.833333333
4,E02,1.376146789
4,E03,3.264812576
4,E04,0.511836212
4,E05,0.662878788
4,E06,0.176678445
4,E07,0.721153846
4,E08,0.601805416
4,E09,0.546116505
4,E10,0.64171123
4,E11,0.754936121
4,F02,0.642673522
4,F03,0.701402806
4,F04,0.956937799
4,F05,0.820283371
4,F06,0.735294118
4,F07,1.438848921
4,F08,0.767148014
4,F09,0.283607487
4,F10,0.624645088
4,F11,0.769230769
4,G02,2.736156352
4,G03,0.368663594
4,G04,1.53256705
4,G05,0.975609756
4,G06,0.427350427
4,G07,0.452196382
4,G08,0.596205962
4,G09,0.898770104
4,G10,0.814026299
4,G11,0.533807829
2,B02,1.483679525
2,B03,0.355555556
2,B04,0.444444444
2,B05,0.464190981
2,B06,0.664697194
2,B07,0.290697674
2,B08,0
2,B09,0.205338809
2,B10,0.072833212
2,B11,0
2,C02,0.191204589
2,C03,0.149328024
2,C04,0.883392226
2,C05,0.394632991
2,C06,1.115241636
2,C07,0.236630383
2,C08,0
2,C09,0.286532951
2,C10,0.840336134
2,C11,0.346020761
2,D02,0.866425993
2,D03,0.726072607
2,D04,0
2,D05,0.58403634
2,D06,0.314630309
2,D07,0.427350427
2,D08,2.380952381
2,D09,0.573770492
2,D10,0.22192632
2,D11,0.149700599
2,E02,0
2,E03,0.465116279
2,E04,0.510855683
2,E05,0.706713781
2,E06,0.715990453
2,E07,1.160541586
2,E08,0.720072007
2,E09,0.524344569
2,E10,3.064516129
2,E11,0.424499697
2,F02,0.133333333
2,F03,0.283687943
2,F04,0
2,F05,1.040118871
2,F06,0.898203593
2,F07,0.351288056
2,F08,0.27100271
2,F09,0.342465753
2,F10,0.397772474
