Plate,Well,Percentage
20,B02,9.055727554
20,B03,10.77996195
20,B04,13.13131313
20,B05,10.96641535
20,B06,11.08202443
20,B07,10.13605442
20,B08,9.477911647
20,B09,13.60787825
20,B10,9.406657019
20,B11,9.950248756
20,C02,10.23302938
20,C03,8.995080815
20,C04,9.571428571
20,C05,14.04682274
20,C06,12.59899208
20,C07,14.88020177
20,C08,13.94129979
20,C09,16.78571429
20,C10,12.01232033
20,C11,9.605263158
20,D02,12.59370315
20,D03,13.75310688
20,D04,12.31757151
20,D05,13.57498223
20,D06,20.56603774
20,D07,14.05071967
20,D08,15.36842105
20,D09,13.00527241
20,D10,9.93176649
20,D11,9.049773756
20,E02,10.72386059
20,E03,9.6163428
20,E04,7.083599234
20,E05,8.348909657
20,E06,11.96358908
20,E07,11.56521739
20,E08,13.57377049
20,E09,9.314703925
20,E10,9.17343526
20,E11,10.74138938
20,F02,13.55555556
20,F03,12.62135922
20,F04,10.51903114
20,F05,11.93111931
20,F06,11.89913318
20,F07,12.57606491
20,F08,12.86254729
20,F09,9.071580439
20,F10,7.377866401
20,F11,8.921644686
20,G02,9.189189189
20,G03,12.31049121
20,G04,5.938037866
20,G05,7.996560619
20,G06,10.80508475
20,G07,9.232026144
20,G08,8.202154101
20,G09,6.147540984
20,G10,9.255533199
20,G11,6.526315789
21,B02,12.1039805
21,B06,17.91703442
21,B09,22.45113576
21,B10,13.47150259
21,C03,12.03463203
21,C04,14.40677966
21,C08,38.46153846
21,C11,10.56241427
21,D02,17.48582231
21,D05,13.59039191
21,D06,20.83333333
21,D09,14.47619048
21,D10,12.39168111
21,E02,0
21,E04,12.72131148
21,E07,20.83333333
21,E08,13.14589666
21,E11,11.25506073
21,F02,16.60818713
21,F05,20.6185567
21,F06,11.64613662
21,F10,11.65540541
21,G04,14.0925637
21,G07,17.38853503
21,G08,13.06081755
21,G10,16.02929211
18,B02,12.93001186
18,B03,12.68965517
18,B04,11.63895487
18,B05,11.75468484
18,B06,11.99207136
18,B07,12.24489796
18,B08,12.6744186
18,B09,9.877622378
18,B10,8.613989637
18,B11,12.19187209
18,C02,15.48154815
18,C03,14.35786436
18,C04,13.37630943
18,C05,14.09934772
18,C06,14.57334612
18,C07,23.07692308
18,C08,15.40256709
18,C09,36.36363636
18,C10,12.99879081
18,C11,10.72112317
18,D02,15.93462717
18,D03,15.69016882
18,D04,16.43564356
18,D05,29.41176471
18,D06,13.95101171
18,D07,13.49924585
18,D08,13.74764595
18,D09,15.03184713
18,D10,12.95180723
18,D11,13.06425916
18,E02,14.360587
18,E03,25
18,E04,11.44981413
18,E05,13.49337748
18,E06,10.78838174
18,E07,11.02702703
18,E08,12.27380016
18,E09,9.020436927
18,E10,20
18,E11,8.655616943
18,F02,13.38155515
18,F03,11.36107987
18,F04,13.31360947
18,F05,15.02504174
18,F06,11.64215686
18,F07,11.85446009
18,F08,10.61507937
18,F09,14.05959032
18,F10,11.35135135
18,F11,9.444444444
18,G02,23.6084453
18,G03,20
18,G04,12.26343679
18,G05,12.34567901
18,G06,11.547763
18,G07,15.45988258
18,G08,19.31097008
18,G09,11.30434783
18,G10,13.38235294
18,G11,12.37042156
19,B02,7.859078591
19,B03,9.210526316
19,B04,11.53846154
19,B05,15.98173516
19,B06,11.93467337
19,B07,13.29011345
19,B08,14.21052632
19,B09,13.19957761
19,B10,16.10824742
19,B11,12.05479452
19,C02,10.93560146
19,C03,10.3196347
19,C04,10.67615658
19,C05,12.8982129
19,C06,11.6117851
19,C07,12.1541502
19,C08,14.85507246
19,C09,12.95799821
19,C10,11.94312796
19,C11,16.95331695
19,D02,18.1372549
19,D03,15.53398058
19,D04,11.14155251
19,D05,7.142857143
19,D06,26.31578947
19,D07,0
19,D08,11.47928994
19,D09,10.40892193
19,D10,13.2837407
19,D11,12.00536553
19,E02,17.45788668
19,E03,21.64781906
19,E04,11.45339652
19,E05,14.94893222
19,E06,10.53159478
19,E07,15.00672948
19,E08,24.69565217
19,E09,13.79746835
19,E10,12.06624606
19,E11,10.75949367
19,F02,9.714285714
19,F03,13.79573171
19,F04,16.15168539
19,F05,12.79620853
19,F06,9.170013387
19,F07,8.598510494
19,F08,11.60151324
19,F09,14.47740113
19,F10,9.049255441
19,F11,9.806949807
19,G02,12.01157742
19,G03,14.68048359
19,G04,16.04046243
19,G05,11.49068323
19,G06,10.33519553
19,G07,12.6084056
19,G08,11.26173097
19,G09,10.30368764
19,G10,0.488864747
19,G11,0.109170306
control3,B02,28.57142857
control3,B03,12.29946524
control3,B04,11.70351105
control3,B05,9.720885467
control3,B06,8.978328173
control3,B07,12.66464032
control3,B08,12.43366187
control3,B09,10.24464832
control3,B10,8.8365243
control3,B11,35.42168675
control3,C02,12.60404281
control3,C03,6.993006993
control3,C04,11.2394958
control3,C05,6.507413509
control3,C06,13.81766382
control3,C07,8.14380044
control3,C08,13.92996109
control3,C09,8.770917484
control3,C10,12.98578199
control3,C11,47.00736648
control3,D02,11.50442478
control3,D03,10
control3,D04,12.43589744
control3,D05,14.4638404
control3,D06,11.83323115
control3,D07,17.53276096
control3,D08,13.71814093
control3,D09,15.14950166
control3,D10,11.33928571
control3,D11,39.6539548
control3,E02,15.90361446
control3,E03,16.29213483
control3,E04,10.51282051
control3,E05,8.597807271
control3,E06,8.849557522
control3,E07,11.40425532
control3,E08,16.03665521
control3,E09,9.279368213
control3,E10,14.72785486
control3,E11,46.09819121
control3,F02,14.58333333
control3,F03,42.59438529
control3,F04,49.33586338
control3,F05,42.85714286
control3,F06,13.5042735
control3,F07,12.42845462
control3,F08,12.06313416
control3,F09,13.45392877
control3,F10,16.66666667
control3,F11,50
control3,G02,26.66666667
control3,G03,12.20538721
control3,G04,13.22683706
control3,G05,11.94772869
control3,G06,7.73993808
control3,G07,12.16216216
control3,G08,13.09130913
control3,G09,8.611599297
control3,G10,0
control3,G11,0
