Plate,Well,GeoMean
18,B02,12.04271959
18,B03,13.56008898
18,B04,20.39344475
18,B05,20.77880229
18,B06,19.43453777
18,B07,21.51341218
18,B08,19.10357914
18,B09,22.92481651
18,B10,19.99209344
18,B11,21.44865801
18,C02,22.68316388
18,C03,19.61969693
18,C04,18.60907481
18,C05,19.31676976
18,C06,31.89184848
18,C07,18.90748149
18,C08,24.40212831
18,C09,49.00064476
18,C10,25.63464576
18,C11,21.08994403
18,D02,17.34296482
18,D03,20.00522759
18,D04,19.56833924
18,D05,55.8202073
18,D06,19.93956089
18,D07,21.5209313
18,D08,18.64123431
18,D09,21.01723841
18,D10,20.34005177
18,D11,21.54047481
18,E02,22.52832283
18,E03,54.92016374
18,E04,21.6312285
18,E05,18.32739168
18,E06,24.64828161
18,E07,22.9062005
18,E08,21.71177092
18,E09,25.00786373
18,E10,55.39458876
18,E11,15.82942415
18,F02,19.70096413
18,F03,19.84700563
18,F04,20.92880836
18,F05,20.0227803
18,F06,18.49523594
18,F07,20.975233
18,F08,17.7551601
18,F09,25.51090981
18,F10,22.23840257
18,F11,18.33987396
18,G02,21.80887792
18,G03,31.4973104
18,G04,18.59020891
18,G05,19.4920908
18,G06,33.26816323
18,G07,26.99748072
18,G08,22.68171242
18,G09,21.20107261
18,G10,22.23740303
18,G11,22.94614694
17,B02,14.00619582
17,B03,22.66113169
17,B04,20.65108549
17,B05,15.69606132
17,B06,19.65778333
17,B07,18.40968624
17,B08,28.72113767
17,B09,22.24363353
17,B10,22.06393032
17,B11,18.67115913
17,C02,23.21143715
17,C03,19.58624271
17,C04,19.16759187
17,C05,19.54034123
17,C06,17.40074559
17,C07,19.70068675
17,C08,28.81352612
17,C09,21.37759047
17,C10,18.99039277
17,C11,18.45737928
17,D02,16.35741605
17,D03,17.57138149
17,D04,26.42954067
17,D05,17.83944008
17,D06,18.82039801
17,D07,18.3895569
17,D08,23.68070766
17,D09,24.49296063
17,D10,19.70688514
17,D11,22.22493608
17,E02,19.81994638
17,E03,14.96967424
17,E04,20.85862638
17,E05,20.65993833
17,E06,24.22408871
17,E07,21.17096604
17,E08,20.01308492
17,E09,15.45166252
17,E10,20.8997742
17,E11,24.3855109
17,F02,21.91109381
17,F03,20.81050548
17,F04,21.83881352
17,F05,19.55270273
17,F06,20.82171024
17,F07,28.87332298
17,F08,22.12645069
17,F09,17.55450175
17,F10,47.17460803
17,F11,13.28323336
17,G02,22.5263123
17,G03,22.71388021
17,G04,24.14302122
17,G05,20.3653268
17,G06,21.0686667
17,G07,27.49489409
17,G08,26.23265926
17,G09,22.14935305
17,G10,28.77574534
17,G11,22.67246034
19,B02,19.15982762
19,B03,20.19022269
19,B04,23.48246808
19,B05,25.59938208
19,B06,38.37138749
19,B07,19.99200189
19,B08,17.44756632
19,B09,25.25185327
19,B10,23.81435975
19,B11,28.13388638
19,C02,16.5125564
19,C03,18.64590261
19,C04,20.04142837
19,C05,21.97409007
19,C06,20.9488094
19,C07,20.42644712
19,C08,32.28916539
19,C09,23.23117129
19,C10,24.04103865
19,C11,27.1305275
19,D02,27.98512815
19,D03,17.40789327
19,D04,20.14607339
19,D05,33.04559055
19,D06,22.19510668
19,D07,25.6629832
19,D08,21.9273068
19,D09,20.10617995
19,D10,25.83738665
19,D11,23.01501485
19,E02,18.39424204
19,E03,20.93708275
19,E04,20.35074441
19,E05,19.56653593
19,E06,22.65719058
19,E07,24.56096447
19,E08,30.41471182
19,E09,25.41137498
19,E10,25.42603944
19,E11,27.00885148
19,F02,25.55544524
19,F03,17.67652234
19,F04,25.00540591
19,F05,19.01388801
19,F06,23.40254379
19,F07,31.09928404
19,F08,27.32529324
19,F09,25.65204886
19,F10,23.36138916
19,F11,26.8933157
19,G02,21.00321357
19,G03,22.17349378
19,G04,28.46801354
19,G05,25.18298846
19,G06,23.42509985
19,G07,29.10451712
19,G08,32.7390108
19,G09,22.57345677
19,G10,79.71631596
19,G11,147.0493795
16,B02,15.89592013
16,B03,46.06595505
16,B04,13.60038703
16,B05,15.89350158
16,B06,18.56087937
16,B07,15.39193699
16,B08,17.05197445
16,B09,22.06715231
16,B10,20.75389326
16,B11,18.19615087
16,C02,18.35358464
16,C03,20.60796211
16,C04,14.68470826
16,C05,19.85851319
16,C06,17.61118226
16,C07,19.13481468
16,C08,18.72995015
16,C09,17.84793346
16,C10,25.0171373
16,C11,19.17110018
16,D02,21.23261593
16,D03,14.71936275
16,D04,27.15043197
16,D05,18.88655286
16,D06,16.51362768
16,D07,188.140584
16,D08,15.0352172
16,D09,19.20299306
16,D10,19.47655133
16,D11,17.56465278
16,E02,15.70716811
16,E03,18.33652716
16,E04,16.86465283
16,E05,17.41621709
16,E06,16.79748494
16,E07,15.92790307
16,E08,19.62435745
16,E09,19.45331064
16,E10,12.10482518
16,E11,25.62828484
16,F02,19.74839022
16,F03,13.67851007
16,F04,17.62393986
16,F05,20.00635866
16,F06,17.00861787
16,F07,14.50367227
16,F08,20.23444877
16,F09,25.97966065
16,F10,21.28714817
16,F11,23.25411558
16,G02,18.49164482
16,G03,19.19931315
16,G04,24.34841788
16,G05,20.78951704
16,G06,17.94356075
16,G07,20.88199403
16,G08,19.88480323
16,G09,54.63144087
16,G10,23.94279814
16,G11,21.90237004
15,B02,25.00073959
15,B03,20.3773756
15,B04,16.6289559
15,B05,17.39856207
15,B06,18.83290939
15,B07,15.83858632
15,B08,20.99231179
15,B09,18.34690768
15,B10,20.87483141
15,B11,24.39211427
15,C02,13.77483337
