Plate,Well,Percentage
18,B02,35.79612801
18,B03,35.51528879
18,B04,26.9493844
18,B05,37.13395639
18,B06,30.25522042
18,B07,23.04063861
18,B08,24.92253209
18,B09,20.94040459
18,B10,24.13526071
18,B11,28.82933709
18,C02,44.12532637
18,C03,43.22508399
18,C04,42.24733208
18,C05,30.63754427
18,C06,38.45500849
18,C07,30
18,C08,33.09027778
18,C09,47.36842105
18,C10,34.31855501
18,C11,32.80467446
18,D02,32.68955651
18,D03,38.58114674
18,D04,38.24884793
18,D05,0
18,D06,37.92735043
18,D07,35.2073085
18,D08,39.48387097
18,D09,38.88458559
18,D10,33.47873501
18,D11,34.44860814
18,E02,42.37700925
18,E03,41.66666667
18,E04,32.82977155
18,E05,37.83891547
18,E06,24.16856492
18,E07,35.34460995
18,E08,30.03896564
18,E09,30.79282681
18,E10,39.28571429
18,E11,31.18081181
18,F02,46.44473174
18,F03,31.81041845
18,F04,29.7761194
18,F05,43.09041427
18,F06,30.40421793
18,F07,28.93175074
18,F08,26.26615438
18,F09,29.86685858
18,F10,30.96551724
18,F11,33.09927361
18,G02,63.67389061
18,G03,52.07311636
18,G04,28.81040892
18,G05,26.69962917
18,G06,38.15844048
18,G07,39.79455114
18,G08,31.26361656
18,G09,33.24538259
18,G10,26.82248191
18,G11,32.35502122
17,B02,23.38549075
17,B03,40.48073254
17,B04,18.35891381
17,B05,27.12384852
17,B06,23.19729979
17,B07,24.97949139
17,B08,32.5045045
17,B09,25.61688312
17,B10,18.54689564
17,B11,25.39619651
17,C02,33.86759582
17,C03,24.82581591
17,C04,29.04191617
17,C05,30.17793594
17,C06,17.47709655
17,C07,31.41747573
17,C08,37.92282039
17,C09,38.05612594
17,C10,22.91169451
17,C11,19.45736434
17,D02,17.33158927
17,D03,28.81570614
17,D04,38.4375
17,D05,30.64445419
17,D06,24.21428571
17,D07,27.69176636
17,D08,38.49431818
17,D09,23.85844749
17,D10,24.12587413
17,D11,36.66823974
17,E02,21.6507177
17,E03,25.50200803
17,E04,32.38283456
17,E05,21.59672467
17,E06,29.65015587
17,E07,19.76413176
17,E08,19.20428462
17,E09,45.88045234
17,E10,28.04273178
17,E11,42.85714286
17,F02,29.63194011
17,F03,41.05263158
17,F04,26.30972942
17,F05,37.40783857
17,F06,26.6442953
17,F07,47.79270633
17,F08,31.12226605
17,F09,36.87845304
17,F10,50
17,F11,30.8690013
17,G02,24.76262818
17,G03,26.81498829
17,G04,32.20022413
17,G05,25.67417806
17,G06,47.34898444
17,G07,33.37620579
17,G08,30.83723349
17,G09,26.38200534
17,G10,24.57317073
17,G11,25.13894827
19,B02,23.5636646
19,B03,21.81175715
19,B04,26.4051759
19,B05,58.75758991
19,B06,27.25012432
19,B07,35.68824066
19,B08,40.97951024
19,B09,30.88235294
19,B10,42.88793103
19,B11,25.87141751
19,C02,20.07615092
19,C03,29.98405104
19,C04,37.17720392
19,C05,25.32322782
19,C06,31.01750547
19,C07,30.4180418
19,C08,24.68427095
19,C09,29.12264584
19,C10,29.99424295
19,C11,42.53910951
19,D02,43.79562044
19,D03,32.87037037
19,D04,28.81355932
19,D05,33.33333333
19,D06,22.72727273
19,D07,42.85714286
19,D08,30.74010327
19,D09,31.68061816
19,D10,24.5912361
19,D11,38.0260818
19,E02,45.79510703
19,E03,64.86662329
19,E04,37.55199049
19,E05,41.06910039
19,E06,34.32021815
19,E07,41.2397541
19,E08,53.48314607
19,E09,36.86458778
19,E10,36.14976806
19,E11,31.70470756
19,F02,15.14928124
19,F03,35.64762971
19,F04,52.60192244
19,F05,39.23120407
19,F06,26.91190707
19,F07,29.86330179
19,F08,25.88809947
19,F09,39.45068664
19,F10,31.15024766
19,F11,28.49127182
19,G02,23.30683625
19,G03,29.57467854
19,G04,31.09859155
19,G05,31.13590264
19,G06,21.71016102
19,G07,31.31217432
19,G08,20.03012048
19,G09,32.25078935
19,G10,6.934476377
19,G11,8.433987406
16,B02,30.96716948
16,B03,56.33802817
16,B04,24.38848921
16,B05,60.18223235
16,B06,34.26086957
16,B07,34.4548034
16,B08,19.56342669
16,B09,38.29842932
16,B10,41.16394606
16,B11,24.55254704
16,C02,37.82080144
16,C03,36.60840812
16,C04,30.07662835
16,C05,50.19585898
16,C06,30.71648954
16,C07,21.53846154
16,C08,32.0754717
16,C09,30.30148186
16,C10,38.75862069
16,C11,24.47345001
16,D02,49.1255144
16,D03,32.16855087
16,D04,47.7443609
16,D05,37.6109215
16,D06,35.8922009
16,D07,64.28571429
16,D08,35.72216097
16,D09,53.63773206
16,D10,33.8905277
16,D11,20.19230769
16,E02,33.19327731
16,E03,66.87279152
16,E04,36.52297489
16,E05,23.75
16,E06,21.40921409
16,E07,24.69592808
16,E08,15.6219865
16,E09,42.99591002
16,E10,29.205807
16,E11,16
16,F02,39.48106592
16,F03,27.696793
16,F04,44.71122648
16,F05,30.6156406
16,F06,27.00523982
16,F07,23.07692308
16,F08,42.32578025
16,F09,29.84389348
16,F10,29.18340027
16,F11,46.9924812
16,G02,29.77988779
16,G03,28.47565279
16,G04,25.15119175
16,G05,25.79320642
16,G06,24.58333333
16,G07,26.13311556
16,G08,28.78552972
16,G09,72.30499562
16,G10,27.75119617
16,G11,28.42543528
15,B02,40.46610169
15,B03,43.33333333
15,B04,22.46949031
15,B05,21.25249833
15,B06,29.33035714
15,B07,29.50819672
15,B08,28.57938719
15,B09,32.63621354
15,B10,26.8258427
15,B11,34.07917384
15,C02,22.76964048
15,C03,30.78682525
15,C04,50.23364486
15,C05,25.6557377
15,C06,46.31790744
15,C07,24.97643732
15,C08,38.38841105
15,C09,25.06361323
15,C10,39.66509681
15,C11,53.81355932
15,D02,30.22884513
15,D03,33.05736251
15,D04,45.8469588
15,D05,24.18397626
15,D06,27.58329819
15,D07,25.84407612
15,D08,23.39696525
15,D09,39.81072555
15,D10,62.85714286
15,D11,21.17141322
15,E02,31.87628866
15,E03,37.53581662
15,E04,42.35474006
15,E05,21.21431153
15,E06,38.75903102
15,E07,22.02223399
15,E08,35.88709677
15,E09,32.57978723
15,E10,29.63615023
15,E11,16.80376028
15,F02,28.60175918
15,F03,35.46099291
15,F04,25.44505832
15,F05,39.09541512
15,F06,22.54869594
15,F07,25.69875776
15,F08,43.37899543
15,F09,25.02822732
15,F10,29.8503861
15,F11,45.45454545
15,G02,36.80241327
15,G03,27.91878173
15,G04,30.04926108
15,G05,32.06073753
15,G06,31.85785536
15,G07,25.37829658
15,G08,0
15,G09,30.32458871
15,G10,26.28458498
15,G11,30.01119821
20,B02,31.88302425
20,B03,34.78532722
20,B04,60.18518519
20,B05,42.09795068
20,B06,42.37864078
20,B07,32.79082177
20,B08,28.54881266
20,B09,52.53682488
20,B10,32.74461321
20,B11,33.72669342
20,C02,26.11788618
20,C03,25.56794713
20,C04,32.5760823
20,C05,24.9382716
20,C06,28.27004219
20,C07,55.09518477
20,C08,30.95975232
20,C09,35.36345776
20,C10,33.28488372
20,C11,23.6443576
20,D02,33.51671604
20,D03,30.72354212
20,D04,44.39461883
20,D05,37.88634098
20,D06,58.37353549
20,D07,41.68831169
20,D08,42.07011686
20,D09,38.55477855
20,D10,26.47712128
20,D11,16.79659816
20,E02,30.06177076
20,E03,34.90272374
20,E04,33.08900524
20,E05,21.59747767
20,E06,54.79375697
20,E07,31.78548071
20,E08,41.55172414
20,E09,27.88279773
20,E10,32.74336283
20,E11,25.54925585
20,F02,35.25179856
20,F03,35.57692308
20,F04,35.6703567
20,F05,25.44247788
20,F06,34.34099154
20,F07,31.48387097
20,F08,29.74874372
20,F09,34.49352967
20,F10,30.13344813
20,F11,30.67729084
20,G02,24.49076267
20,G03,34.1536167
20,G04,14.87603306
20,G05,17.55879968
20,G06,36.30252101
20,G07,19.67990516
20,G08,26.7136451
20,G09,20.86330935
20,G10,23.92420055
20,G11,21.06975063
control3,B02,41.37931034
control3,B03,36.71399594
control3,B04,27.63262074
control3,B05,33.05865245
control3,B06,25.30991736
control3,B07,21.65605096
control3,B08,29.49504483
control3,B09,29.44693572
control3,B10,27.99782963
control3,B11,27.20478326
control3,C02,27.10601719
control3,C03,13.83399209
control3,C04,35.95132743
control3,C05,12.392755
control3,C06,51.64835165
control3,C07,19.13043478
control3,C08,28.28845559
control3,C09,26.39744467
control3,C10,38.49407783
control3,C11,43.92905866
control3,D02,27.39831159
control3,D03,0
control3,D04,30.33962264
control3,D05,46.88079061
control3,D06,33.49975037
control3,D07,52.47706422
control3,D08,32.60393873
control3,D09,50.67170445
control3,D10,32.9248366
control3,D11,35.79154376
control3,E02,54.8447205
control3,E03,67.61177754
control3,E04,44.90990991
control3,E05,30.94949495
control3,E06,27.98264642
control3,E07,30.27151935
control3,E08,31.11931119
control3,E09,30.07030827
control3,E10,37.13901948
control3,E11,35.86744639
control3,F02,83.73015873
control3,F03,78.90938252
control3,F04,88.11096433
control3,F05,50
control3,F06,36.70448939
control3,F07,30.10348071
control3,F08,39.91750687
control3,F09,33.85263158
control3,F10,33.33333333
control3,F11,0
control3,G02,100
control3,G03,46.4040025
control3,G04,48.75832829
control3,G05,48.06818182
control3,G06,18.71287129
control3,G07,20.32085561
control3,G08,15.54770318
control3,G09,15.57377049
control3,G10,0
control3,G11,0
21,B02,43.86825508
21,B06,39.46815955
21,B09,69.89117291
21,B10,38.96734334
21,C03,38.71302543
21,C04,47.47215081
21,C08,100
21,C11,40.6779661
21,D02,46.80981595
21,D05,38.13443073
21,D06,50
21,D09,49.21816828
21,D10,36.97725605
21,E02,40
21,E04,38.12185579
21,E07,0
21,E08,38.18181818
21,E11,39.67123288
21,F02,45.21345408
21,F05,29.26829268
21,F06,43.07381193
21,F10,31.28065395
21,G04,34.45921667
21,G07,54.02469136
21,G08,34.71365639
21,G10,40.25661588
7,B02,12.5
7,B03,29.65726277
7,B04,13.96396396
7,B05,22.89693593
7,B06,25
7,B07,18.8449848
7,B08,22.12103408
7,B09,24.7007617
7,B10,27.83310902
7,B11,13.92405063
7,C02,17.09090909
7,C03,26.39414585
7,C04,17.76293823
7,C05,19.47809879
7,C06,17.36736737
7,C07,21.91780822
