Plate,Well,Percentage
10,G04,68.88959796
10,G05,65.56377884
10,G06,66.87898089
10,G07,63.21393998
10,G08,58.41654779
10,G09,65.29899607
10,G10,66.82080925
10,G11,61.28170895
13,B02,75.39556962
13,B03,73.9973262
13,B04,77.51724138
13,B05,81.28238342
13,B06,76.17554859
13,B07,82.7618165
13,B08,74.93811881
13,B09,81.34529148
13,B10,87.5
13,B11,81.31416838
13,C02,68.77348821
13,C03,71.80692012
13,C04,64.89778164
13,C05,70.73863636
13,C06,72.9303042
13,C07,65.87810746
13,C08,71.05555556
13,C09,71.87376726
13,C10,72.09677419
13,C11,77.13080169
13,D02,79.70479705
13,D03,71.57016171
13,D04,73.1629393
13,D05,71.63865546
13,D06,75.85812357
13,D07,73.10469314
13,D08,75.98152425
13,D09,77.60786455
13,D10,76.24200689
13,D11,79.53216374
13,E02,68.89495225
13,E03,70.68771139
13,E04,71.31398014
13,E05,65.07246377
13,E06,71.06176266
13,E07,65.6206089
13,E08,71.58203125
13,E09,67.73318872
13,E10,76.82468021
13,E11,73.19644839
13,F02,74.19678715
13,F03,82.65407555
13,F04,73.49848095
13,F05,69.05149051
13,F06,67.74193548
13,F07,64.44855206
13,F08,80.23302531
13,F09,72.79555846
13,F10,68.23863636
13,F11,74.25124792
13,G02,75.0499002
13,G03,70.57182706
13,G04,73.1884058
13,G05,73.43829355
13,G06,73.70441459
13,G07,90.12016021
13,G08,70.08997828
13,G09,81.70103093
13,G10,76.62337662
13,G11,81.53390388
control3,B02,48.27586207
control3,B03,61.64021164
control3,B04,64.0600316
control3,B05,64.04494382
control3,B06,55.39215686
control3,B07,57.43534483
control3,B08,56.4697083
control3,B09,54.6852123
control3,B10,55.94059406
control3,B11,94.64544139
control3,C02,34.13547237
control3,C03,25.20775623
control3,C04,56.30472855
control3,C05,36.72354949
control3,C06,54.66666667
control3,C07,50.54021609
control3,C08,55.1694179
control3,C09,55.18316446
control3,C10,56.96887686
control3,C11,97.72520473
control3,D02,46.191052
control3,D03,25
control3,D04,45.78754579
control3,D05,53.08988764
control3,D06,60.43115438
control3,D07,60.96059113
control3,D08,57.8685259
control3,D09,67.80155642
control3,D10,57.61278195
control3,D11,95.35175879
control3,E02,69.17591125
control3,E03,54.34944238
control3,E04,60.55240793
control3,E05,51.86125212
control3,E06,54.06471981
control3,E07,57.96721311
control3,E08,59.46969697
control3,E09,57.74826059
control3,E10,57.61947701
control3,E11,95.51820728
control3,F02,53.57372827
control3,F03,89.68253968
control3,F04,93.60119048
control3,F05,84.21052632
control3,F06,54.54545455
control3,F07,42.33425414
control3,F08,50.68618481
control3,F09,59.02578797
control3,F10,24.13793103
control3,F11,29.41176471
control3,G02,55.17241379
control3,G03,50.50200803
control3,G04,50.08726003
control3,G05,62.17105263
control3,G06,47.05882353
control3,G07,42.13075061
control3,G08,41.11948332
control3,G09,38.06146572
control3,G10,50
control3,G11,33.33333333
21,B02,61.58685774
21,B06,64.59405941
21,B09,60.60365369
21,B10,54.00645001
21,C03,56.20578778
21,C04,59.7873671
21,C08,58.33333333
21,C11,49.53398058
21,D02,60.51792829
21,D05,60.74807481
21,D06,55.55555556
21,D09,56.27517319
21,D10,54.58155162
21,E02,43.33333333
21,E04,57.62677891
21,E07,52.38095238
21,E08,55.8915537
21,E11,57.26059655
21,F02,48.27660491
21,F05,68.08510638
21,F06,49.71498371
21,F10,51.95652174
21,G04,51.1954993
21,G07,57.09815078
21,G08,52.7442371
21,G10,57.88565796
17,B02,53.74669409
17,B03,59.82425308
17,B04,49.03581267
17,B05,59.23149016
17,B06,55.07246377
17,B07,57.34109221
17,B08,55.21594684
17,B09,59.6001666
17,B10,58.80121396
17,B11,57.28463676
17,C02,57.82962177
17,C03,49.93702771
17,C04,57.0561857
17,C05,52.92665726
17,C06,55.97771023
17,C07,60.76175869
17,C08,54.88967584
17,C09,52.51677852
17,C10,58.3143508
17,C11,46.32784959
17,D02,50.64516129
17,D03,58.05675806
17,D04,54.25971878
17,D05,57.42971888
17,D06,54.62925852
17,D07,50.89072055
17,D08,58.10386894
17,D09,46.02851324
17,D10,46.66479821
17,D11,56.44827586
17,E02,46.6442953
17,E03,57.65153574
17,E04,53.68629391
17,E05,54.05714286
17,E06,55.197055
17,E07,47.09330728
17,E08,50.7711849
17,E09,46.09464082
17,E10,55.4025974
17,E11,50.3875969
17,F02,55.19013361
17,F03,60.49609554
17,F04,53.84811417
17,F05,54.78880157
17,F06,54.69879518
17,F07,54.20098847
17,F08,57.49287749
17,F09,52.31822972
17,F10,56.66666667
17,F11,52.40847784
17,G02,52.83076923
17,G03,51.20788303
17,G04,48.68907267
17,G05,50.06321113
17,G06,47.13771672
17,G07,58.75706215
17,G08,58.06932538
17,G09,49.21724212
17,G10,45.24704619
17,G11,46.11386723
19,B02,52.18278254
19,B03,51.11598975
19,B04,59.9755202
19,B05,60.61442872
19,B06,40.08810573
19,B07,58.1496326
19,B08,53.39578454
19,B09,57.81893004
19,B10,56.08142494
19,B11,53.16901408
19,C02,52.43314336
19,C03,49.12408759
19,C04,47.87631668
19,C05,49.42965779
19,C06,51.36411333
19,C07,55.55183946
19,C08,38.81491345
19,C09,53.75544732
19,C10,53.51591414
19,C11,63.18544367
19,D02,53.46358792
19,D03,55.0247117
19,D04,54.37629221
19,D05,48.97959184
19,D06,53.84615385
19,D07,76.08695652
19,D08,48.00728763
19,D09,48.80755608
19,D10,52.86773313
19,D11,53.23076923
19,E02,48.95561358
19,E03,59.74625144
19,E04,55.48199153
19,E05,55.57081208
19,E06,51.85104053
19,E07,53.50544766
19,E08,55.99385246
19,E09,59.67141292
19,E10,51.97476687
19,E11,48.37298332
19,F02,39.40757405
19,F03,54.58396369
19,F04,65.02669718
19,F05,47.68433882
19,F06,49.29546933
19,F07,50.50567595
19,F08,52.86343612
19,F09,57.33646078
19,F10,48.20512821
19,F11,46.66919001
19,G02,52.18050815
19,G03,55.96140593
19,G04,51.28518972
19,G05,52.05714286
19,G06,51.23194562
19,G07,49.77897839
19,G08,35.04823151
19,G09,50.20588235
19,G10,45.91591592
19,G11,42.77108434
15,B02,61.09422492
15,B03,44.08651634
15,B04,51.22419587
15,B05,56.26477541
15,B06,47.58246724
15,B07,61.29959747
15,B08,53.58539765
15,B09,54.42986054
15,B10,51.8705036
15,B11,64.44159178
15,C02,53.42075257
15,C03,60.8974359
15,C04,59.89847716
15,C05,62.09463052
15,C06,61.04360257
15,C07,54.40900563
15,C08,58.33711949
15,C09,55.79216354
15,C10,58.55327468
15,C11,60.61135371
15,D02,53.92156863
15,D03,55.42347697
15,D04,52.48756219
15,D05,60.30405405
15,D06,54.87341772
15,D07,52.4189261
15,D08,57.32714138
15,D09,50.05285412
15,D10,56.77966102
15,D11,52.81342547
15,E02,52.83489097
15,E03,58.83441258
15,E04,51.75438596
15,E05,45.49237171
15,E06,64.16286416
15,E07,46.4516129
15,E08,60.09408075
15,E09,60.35911602
15,E10,40.3024911
15,E11,57.29442971
15,F02,52.72727273
15,F03,60.46287367
15,F04,52.74473925
15,F05,57.55573906
15,F06,53.20652174
15,F07,52.94432548
15,F08,44.79768786
15,F09,48.69350282
15,F10,51.47005445
15,F11,60
15,G02,57.02680747
15,G03,52.75330396
15,G04,55.65173116
15,G05,53.08324769
15,G06,51.67630058
15,G07,59.61820852
15,G08,69.23076923
15,G09,44.60761817
15,G10,35.53082192
15,G11,46.53098982
18,B02,57.799511
18,B03,58.71129184
18,B04,64.45714286
18,B05,66.08122942
18,B06,60.14888337
18,B07,64.69525959
18,B08,60.84953941
18,B09,57.09401709
18,B10,59.85338508
18,B11,57.07297187
18,C02,63.11239193
18,C03,66.64371773
18,C04,58.37418301
18,C05,56.62968833
18,C06,49.84423676
18,C07,86.66666667
18,C08,59.44206009
18,C09,45.45454545
18,C10,56.14942529
18,C11,49.83760375
18,D02,63.49789916
18,D03,64.74842767
18,D04,63.10247064
18,D05,61.36363636
18,D06,61.18500605
18,D07,56.8141064
18,D08,58.50585059
18,D09,67.22338205
18,D10,58.88851691
18,D11,57.01911589
18,E02,57.60095012
18,E03,52.63157895
18,E04,52.75126334
18,E05,57.75700935
18,E06,55.69899244
18,E07,53.27079733
18,E08,57.24191063
18,E09,58.7427144
18,E10,75.92592593
18,E11,57.48847926
18,F02,55.29827316
18,F03,57.78478518
18,F04,64.75017112
18,F05,54.94417863
18,F06,59.29018789
18,F07,57.85123967
18,F08,59.07457323
18,F09,56.31469979
18,F10,57.32741219
18,F11,52.66554433
18,G02,45.41039339
18,G03,63.08919507
18,G04,53.23383085
18,G05,62.79292205
18,G06,63.0974435
18,G07,52.35191638
18,G08,55.11093502
18,G09,53.44934742
18,G10,56.78529527
18,G11,54.72005208
16,B02,53.56311132
16,B03,61.52019002
16,B04,60.30585106
16,B05,67.18296225
16,B06,53.65551425
16,B07,59.89787903
16,B08,52.58666667
16,B09,58.88542479
16,B10,53.59012715
16,B11,56.02094241
16,C02,59.16968964
16,C03,56.26785148
16,C04,51.36431784
16,C05,53.01737757
16,C06,55.6912555
16,C07,58.98950131
16,C08,60.48820852
16,C09,56.45844362
16,C10,59.18487891
16,C11,53.12938535
16,D02,58.88157895
16,D03,55.04413619
16,D04,60.96096096
16,D05,62.59649123
16,D06,54.90096496
16,D07,31.81818182
16,D08,53.95957194
16,D09,70.01743173
16,D10,53.52710647
16,D11,49.63855422
16,E02,52.95667447
16,E03,56.5993266
16,E04,54.5773697
16,E05,58.39874411
16,E06,48.60215054
16,E07,52.58793251
16,E08,48.95810956
16,E09,46.98768197
16,E10,46.97827278
16,E11,47.36842105
16,F02,53.49870418
16,F03,55.50405562
16,F04,56.83168317
16,F05,59.58414555
16,F06,49.50657895
16,F07,51.13667488
16,F08,62.9393785
16,F09,63.97134084
16,F10,54.64382326
16,F11,57.86769428
16,G02,50.60459492
16,G03,48.87314874
16,G04,50.84084084
16,G05,51.92414947
16,G06,57.60869565
16,G07,52.81103592
16,G08,54.03353369
16,G09,73.78258731
16,G10,36.62486938
16,G11,32.41925655
20,B02,56.35338346
20,B03,54.06064831
20,B04,58.46889952
20,B05,55.25819827
20,B06,45.16991218
20,B07,56.10810811
20,B08,47.79487179
20,B09,53.06980656
20,B10,52.81690141
20,B11,49.45672537
20,C02,49.15055653
20,C03,59.2348285
20,C04,57.60739857
20,C05,50.85658346
20,C06,61.79971989
20,C07,73.07110439
20,C08,59.5133953
20,C09,66.37426901
20,C10,57.10315009
20,C11,58.89778325
20,D02,60.82790341
20,D03,57.33179988
20,D04,59.30125651
20,D05,60.38834951
20,D06,62.89350301
20,D07,73.91471379
20,D08,64.78789677
20,D09,70.27551416
20,D10,61.89086665
20,D11,56.91676436
20,E02,58.27205882
20,E03,62.35803137
20,E04,55.35358566
20,E05,53.34432407
20,E06,68.6440678
20,E07,56.80851064
20,E08,63.14988587
20,E09,59.8136646
20,E10,55.40723982
20,E11,57.16171617
20,F02,60.22232963
20,F03,58.10218978
20,F04,64.59189665
20,F05,62.94547016
20,F06,59.06797269
20,F07,53.83700178
20,F08,60.38746908
20,F09,56.81879557
20,F10,56.07452782
20,F11,53.45084409
20,G02,60.52842274
20,G03,58.9991929
20,G04,53.3109405
20,G05,47.99839872
20,G06,53.37110482
20,G07,53.9184953
20,G08,59.16837082
20,G09,49.08783784
20,G10,52.37934526
20,G11,51.04477612
control1,B02,42.67762204
control1,B03,45.12820513
control1,B04,41.65666267
control1,B05,47.62550882
control1,B06,39.03523777
control1,B07,40.43269231
control1,B08,38.95424837
control1,B09,34.87318841
control1,B10,38.87923545
control1,B11,89.21910228
control1,C02,23.23561346
control1,C03,10.21057155
control1,C04,42.56215761
control1,C05,28.58606557
control1,C06,41.67533819
control1,C07,39.73471742
control1,C08,53.06565383
control1,C09,47.90841039
control1,C10,50.82119616
control1,C11,92.71020571
control1,D02,31.09807209
control1,D03,28.20512821
control1,D04,24.94432071
control1,D05,38.51784081
control1,D06,38.28543595
control1,D07,54.95824635
control1,D08,38.07050093
control1,D09,43.03646145
control1,D10,44.42687747
control1,D11,91.13131614
control1,E02,50.36555646
control1,E03,36.39744952
control1,E04,44.49079755
control1,E05,42.48565966
control1,E06,42.14734437
control1,E07,48.84335757
control1,E08,47.65212559
control1,E09,55.48660085
control1,E10,42.20272904
control1,E11,90.35707081
control1,F02,40.1569012
control1,F03,73.87640449
control1,F04,74.23580786
control1,F05,25
control1,F06,44.5435623
control1,F07,34.57352569
control1,F08,39.99077491
control1,F09,50.24174053
control1,F10,42.85714286
control1,F11,76
control1,G02,34.76337904
control1,G03,22.81802624
control1,G04,23.12898089
control1,G05,37.55615454
control1,G06,25.71208622
control1,G07,21.92982456
control1,G08,32.96903461
control1,G09,23.40876945
control1,G10,43.47826087
control1,G11,80
1,B02,50.56
1,B03,44.5198507
1,B04,41.13614104
1,B05,41.80327869
1,B06,42.11711712
1,B07,43.30083062
1,B08,41.70131116
1,B09,41.44843194
1,B10,40.14505119
1,B11,38.65153538
1,C02,47.52975117
1,C03,44.82649842
1,C04,41.06152627
1,C05,38.0733945
1,C06,46.03299293
1,C07,45.05420054
1,C08,44.03958614
1,C09,37.72570111
1,C10,38.01344287
1,C11,38.5345282
1,D02,33.73313343
1,D03,39.03208837
1,D04,36.73606447
1,D05,43.80195157
1,D06,43.75
1,D07,44.82496195
1,D08,48.85556433
1,D09,47.69230769
1,D10,42.52707581
1,D11,40.66496164
1,E02,32.59593679
1,E03,47.47826087
1,E04,45.46214973
1,E05,39.69115192
1,E06,47.71371769
1,E07,46.16547034
1,E08,47.67964072
1,E09,53.7993921
1,E10,45.36489152
1,E11,39.02616279
1,F02,44.41453567
1,F03,41.28943759
1,F04,71.42857143
1,F05,48.81889764
1,F06,42.73858921
1,F07,51.30434783
1,F08,43.89937107
1,F09,61.76470588
1,F10,39.43943944
1,F11,39.89813243
1,G02,39.57742037
1,G03,35.68918391
1,G04,41.0214168
1,G05,37.80487805
1,G06,38.97435897
1,G07,37.2191864
1,G08,38.79396985
1,G09,38.45208845
1,G10,39.44678292
1,G11,38.47112588
2,B02,37.1257485
2,B03,36.34146341
2,B04,39.02439024
2,B05,39.26282051
2,B06,43.86446886
2,B07,35.38050734
2,B08,25
2,B09,37.66756032
2,B10,35.58792924
2,B11,20
2,C02,36.14958449
2,C03,42.19931271
2,C04,45.43650794
2,C05,40.31180401
2,C06,29.35779817
2,C07,41.04979812
2,C08,50
2,C09,47.84017279
2,C10,37.89473684
2,C11,43.86422977
2,D02,49.23381117
2,D03,46.55555556
2,D04,43.03505535
2,D05,42.54716981
2,D06,44.29824561
2,D07,43.21907601
2,D08,31.5403423
2,D09,47.24540902
2,D10,39.46015424
2,D11,41.91033138
2,E02,42.75092937
2,E03,40.25157233
2,E04,37.55029057
2,E05,53.73134328
2,E06,40.53075995
2,E07,46.23376623
2,E08,50.43478261
2,E09,48.50065189
2,E10,28.16568047
2,E11,36.08433735
2,F02,38.01843318
2,F03,45.87973274
2,F04,60.86956522
2,F05,41.77362894
2,F06,51.76380368
2,F07,41.19617225
2,F08,40.77784325
2,F09,45.52995392
2,F10,43.63784666
2,F11,31.29904098
2,G02,30.06012024
2,G03,53.73760488
2,G04,39.8793198
2,G05,48.58420268
2,G06,44.82758621
2,G07,45.41960282
2,G08,43.89140271
2,G09,44.27374302
2,G10,44.78114478
2,G11,42.28571429
4,B02,35.96233078
4,B03,22.34848485
4,B04,27.05223881
4,B05,34.14634146
4,B06,34.85302939
4,B07,35.96256684
4,B08,28.17487856
4,B09,33.29043329
4,B10,28.12939522
4,B11,29.96444896
4,C02,32.03401843
4,C03,40.16089109
4,C04,41.77489177
4,C05,42.54937163
4,C06,27.76082977
4,C07,40.54901961
4,C08,42.60143198
4,C09,40.30037547
4,C10,41.66666667
4,C11,42.32315113
4,D02,31.1091073
4,D03,44.36724566
4,D04,31.27659574
4,D05,45.55335968
4,D06,41.86413902
4,D07,43.56060606
4,D08,41.45214521
4,D09,44.08084697
4,D10,42.18472469
4,D11,44.87291849
4,E02,41.92913386
4,E03,38.00403226
4,E04,42.31863442
4,E05,39.38547486
4,E06,48.28532236
4,E07,47.56302521
4,E08,46.16199047
4,E09,43.84133612
4,E10,50.30674847
4,E11,41.3056037
4,F02,38.47631242
4,F03,41.81818182
4,F04,36.33934536
4,F05,37.8592666
4,F06,42.7795874
4,F07,40.31007752
4,F08,45.90586718
4,F09,51.6875
4,F10,43.68070953
4,F11,48.85496183
4,G02,44.10150892
4,G03,44.3653618
4,G04,41.97802198
4,G05,34.93690852
4,G06,41.99192463
4,G07,46.52329749
4,G08,48.89155183
4,G09,39.66623877
4,G10,47.03389831
4,G11,36.89636462
7,B02,48.46217789
7,B03,48.76741693
7,B04,45.46525324
7,B05,50.93333333
7,B06,42.10526316
7,B07,51.81986428
7,B08,50.64844024
7,B09,55.10783201
7,B10,45.72166613
7,B11,47.01612903
7,C02,54.45103858
7,C03,50.43859649
7,C04,51.22218169
7,C05,52.20338983
7,C06,46.15130492
7,C07,53.671875
7,C08,50.73327223
7,C09,41.17647059
7,C10,42.1728972
7,C11,47.91981846
7,D02,48.38487973
7,D03,48.43697479
7,D04,66.42216789
7,D05,54.94728305
7,D06,52.41610738
7,D07,45.83333333
7,D08,47.60366182
7,D09,56.49476541
7,D10,49.43109987
7,D11,51.21654501
7,E02,51.77895534
7,E03,53.31189711
7,E04,48.57723577
7,E05,50.24089936
7,E06,42.98113208
7,E07,50.33698399
7,E08,52.3480663
7,E09,45.66644037
7,E10,41.65749908
7,E11,46.9081994
7,F02,49.66112138
7,F03,43.28106152
7,F04,50.76586433
7,F05,49.45567652
7,F06,43.51851852
7,F07,46.48630815
7,F08,46.06175173
7,F09,50.19112026
7,F10,44.35897436
7,F11,45.45962559
7,G02,47.34435456
7,G03,59.88292011
7,G04,59.65388531
7,G05,43.60594796
7,G06,47.92761238
7,G07,48.20351429
7,G08,33.33333333
7,G09,51.63654128
7,G10,46.96637427
7,G11,48.13953488
6,B02,45.49763033
6,B03,42.30055659
6,B04,40
6,B05,42.95339697
6,B06,42.8769018
6,B07,41.22562674
6,B08,35.5968549
6,B09,43.61158433
6,B10,40.34519957
6,B11,41.19601329
6,C02,43.55275023
6,C03,47.25274725
6,C04,39.20421299
6,C05,45.38461538
6,C06,37.9525593
6,C07,41.33858268
6,C08,41.64677804
6,C09,44.58333333
6,C10,34.44444444
6,C11,38.06451613
6,D02,37.5
6,D03,42.75420336
6,D04,36.85185185
6,D05,41.31652661
6,D06,41.13667118
6,D07,35.31531532
6,D08,40.22681788
6,D09,45.68062827
6,D10,42.3180593
6,D11,43.48914858
6,E02,44.40661479
6,E03,48.80546075
6,E04,49.62330487
6,E05,52.3255814
6,E06,39.29411765
6,E07,43.8559322
6,E08,43.01158301
6,E09,36.52694611
6,E10,46.84077506
6,E11,43.68845121
