type,shRNA,count,pctg
target,Zmynd11.3,86046,4.076684073329714
target,Setmar.2,75390,3.5718245158209228
target,Sp100.1,73050,3.4609600859625735
target,Smarca1.3,55630,2.6356359970170837
target,Sirt1.2,52520,2.48829053682073
target,Wdr82.2,41102,1.947328972665759
target,Suv39h2.3,34850,1.651121957505759
target,Setmar.1,34195,1.6200893927377165
target,Smarcd1.1,33271,1.576312156332112
target,Setd5.4,30984,1.4679587584320928
target,Sp140.1,30566,1.4481547705343192
target,Setdb1.2,26382,1.2499253797106722
target,Setd5.2,24259,1.149341967493033
target,Taf3.2,22603,1.0708840632855858
target,Setd1a.2,22229,1.0531647056928413
target,Suz12.4,21989,1.0417939949381385
target,Sfmbt2.3,21040,0.9968323094955859
target,Sfmbt1.1,19201,0.909704238337678
target,Sirt1.4,19077,0.903829371114415
target,Setmar.4,18856,0.893358841627793
target,Smarcd1.4,18727,0.8872470845971404
target,Ube2a.1,18548,0.8787664294925915
target,Smarce1.4,18154,0.8600995126702883
target,Rpa3.3,15265,0.723224581960557
target,Tet1.2,14902,0.7060263819440694
target,Taf3.4,13473,0.6383232749921116
target,Setdb1.1,13306,0.6304111554252977
target,Sp110.2,13294,0.6298426198875626
target,Sfmbt1.3,13239,0.6272368320062767
target,Whsc1l1.4,12674,0.6004682837712478
target,Supt16h.4,12032,0.5700516325024186
target,Ube2a.2,11987,0.5679196242359119
target,Setd4.2,11951,0.5662140176227065
target,Setd3.1,11279,0.5343760275095396
target,Tet3.4,11113,0.5265112859042037
target,Supt16h.1,10996,0.5209680644112862
target,Sirt4.2,10914,0.5170830715700961
target,Setd2.3,10845,0.5138139922281192
target,Sirt5.1,10695,0.5067072980064301
target,Suz12.3,10586,0.5015431002053361
target,Setdb1.3,10535,0.4991268241699618
target,Setd7.1,10458,0.4954787211361614
target,Smyd4.2,10227,0.4845344120347602
target,Smarcc1.2,10207,0.4835868528052017
target,Rpa3.4,9782,0.4634512191770827
target,Sfmbt2.2,9201,0.4359246235584071
target,Setd2.1,9157,0.43383999325337824
target,Sin3a.3,8989,0.4258804957250865
target,Sp110.4,8964,0.4246960466881384
target,Zmynd11.1,8608,0.40782949240199634
target,Smyd3.2,8565,0.4057922400584455
target,Sp100.2,8240,0.39039440257811914
target,Smarca4.2,8181,0.3875991028509215
target,Tet2.2,7975,0.37783924278646847
target,Sin3b.3,7872,0.372959312754242
target,Suv420h2.1,7823,0.37063779264182356
target,Smarca5.4,7641,0.36201500365284084
target,Ube2b.1,7574,0.3588406802338197
target,Suv39h1.4,7288,0.34529058325113254
target,Setd8.3,7088,0.3358149909555472
target,Taf1.3,7065,0.33472529784155486
target,Setd4.4,6407,0.30355059918907884
target,Sirt7.3,6197,0.2936012272787141
target,Sp140.4,6194,0.29345909339428033
target,Sin3a.1,6155,0.2916113528966412
target,Suv39h2.2,5672,0.2687277975028024
target,Taf1.4,5619,0.26621676554447227
target,Sin3b.2,5455,0.25844677986209225
target,Ube2i.2,5448,0.2581151341317467
target,Whsc1l1.3,5369,0.2543722751749905
target,Zmynd11.4,5347,0.2533299600224761
target,Smyd5.1,5284,0.2503451484493667
target,Ssrp1.4,5224,0.24750247076069107
target,Scml2.4,5218,0.24721820299182354
target,Sp100.4,5126,0.24285943053585424
target,Sp110.3,5045,0.23902181565614214
target,Smarcc1.1,5029,0.2382637682724953
target,Suv39h2.4,4893,0.23182036551149723
target,Suv39h1.1,4835,0.22907244374577745
target,Ssrp1.2,4786,0.22675092363335903
target,Trim24.3,4771,0.22604025421119012
target,Smyd1.3,4754,0.22523482886606536
target,Usp51.2,4530,0.2146221654950097
target,Smarca5.2,4513,0.21381674014988492
target,Smarcd3.2,4489,0.21267966907441466
target,Smyd4.4,4483,0.21239540130554713
target,Sirt3.3,4302,0.2038199902780423
target,Whsc1.3,4224,0.200124509282764
target,Uhrf1.1,4200,0.19898743820729375
target,Setd1a.4,4149,0.19657116217191944
target,Sin3a.2,4126,0.19548146905792713
target,Tdg.4,4080,0.1933020828299425
target,Suv420h1.4,4037,0.19126483048639162
target,Satb1.1,3938,0.18657441230007685
target,Smyd3.3,3928,0.18610063268529758
target,Tet3.1,3915,0.18548471918608453
target,Wdr5.1,3887,0.18415813626470257
target,Trim28.3,3772,0.17870967069474095
target,Ube2i.4,3723,0.17638815058232252
target,Suv420h1.1,3694,0.17501418969946264
target,Setd2.4,3683,0.17449303212320544
target,Whsc1.4,3681,0.17439827620024959
target,Sfmbt1.4,3658,0.17330858308625727
target,Tet2.3,3647,0.17278742551000006
target,Suv39h1.3,3616,0.17131870870418434
target,Smarcd1.3,3565,0.16890243266881005
target,Smyd2.1,3513,0.16643877867195783
target,Smarcc2.4,3502,0.16591762109570066
target,Scml4.1,3501,0.16587024313422272
target,Setdb2.2,3483,0.16501743982762004
target,Sirt1.3,3482,0.1649700618661421
target,Sirt1.1,3475,0.1646384161357966
target,Smarca4.1,3475,0.1646384161357966
target,Suv39h1.2,3468,0.1643067704054511
target,Setd4.3,3467,0.1642593924439732
target,Sirt7.4,3433,0.16264854175372367
target,Ube2b.2,3311,0.15686843045341659
