type,shRNA,count,pctg
target,Hat1.3,135885,6.6614669787133085
target,Elp4.4,119921,5.878866552999069
target,Hltf.3,115588,5.666450639404745
target,Asxl2.4,114312,5.6038975109149325
target,Hells.4,72738,3.5658224608871367
target,Asxl3.1,56145,2.7523866763797233
target,Chd7.1,43423,2.12871825894446
target,Baz1b.1,37882,1.8570827691622882
target,Ing3.3,33630,1.6486377046335396
target,Cbx3.1,31973,1.5674068786871294
target,Epc2.4,29027,1.4229856274872956
target,Bmi1.4,27332,1.3398919340780227
target,Dnmt3a.4,24242,1.1884113956504987
target,Hdac8.4,23858,1.1695866297099908
target,Arid2.2,23767,1.1651255523647142
target,Gtf2b.1,21487,1.0533535045929487
target,Brd3.2,20024,0.9816331072727327
target,Chd8.2,17965,0.8806951044823532
target,Atad2b.1,16908,0.8288779753179866
target,Fkbp1a.4,16874,0.8272111991670041
target,Asxl3.2,16121,0.7902970097055395
target,Chd9.4,15805,0.7748057960669965
target,Hdac2.1,15108,0.740636884971856
target,Ezh1.2,14266,0.6993596638210549
target,Asxl3.4,14265,0.6993106409930848
target,Fbxl19.1,11894,0.5830775158760428
target,Ash2l.1,11750,0.5760182286483524
target,Chd1.3,11623,0.5697923294961531
target,Ing2.1,11498,0.5636644759998941
target,Aff4.2,11113,0.5447906872314162
target,Fkbp1a.1,10885,0.5336134824542397
target,Jmjd4.2,10807,0.529789701872574
target,Baz1b.2,10715,0.5252796016993273
target,Jmjd1c.3,10486,0.5140533740941807
target,Hira.4,10378,0.5087589086734129
target,Ehmt2.1,10317,0.5057685161672384
target,Hdac2.3,10290,0.5044448998120464
target,Dnmt3b.2,10169,0.4985131376276677
target,Arid2.1,9771,0.4790020520955788
target,Chd7.2,9391,0.46037337746695123
target,Brd1.2,8998,0.44110740607471277
target,Jmjd1c.4,8975,0.4399798810314011
target,Asxl1.4,8804,0.4315969774485187
target,Cbx5.2,8607,0.42193948033841433
target,Ctsl.1,8484,0.41590967249809546
target,Atr.3,8459,0.41468410179884363
target,Baz2b.1,8226,0.40326178288181674
target,Ing5.2,8028,0.39355526294374243
target,Chd7.3,7826,0.3836526516937877
target,Atad2b.3,7538,0.3695340772384068
target,Jarid2.1,7449,0.36517104554907037
target,Jmjd1c.2,7220,0.35394481794392374
target,Brd9.3,7175,0.35173879068527053
target,Chd3.1,7163,0.3511505167496296
target,Ash1l.1,6979,0.3421303164031363
target,Ercc5.1,6854,0.3360024629068772
target,Epc2.3,6617,0.32438405267797
target,Gadd45b.3,6262,0.3069809487485943
target,Atad2.3,6195,0.3036964192745994
target,Atad2b.2,6192,0.30354935079068923
target,Atrx.3,6171,0.30251987140331765
target,Cbx4.2,6065,0.29732345163848994
target,Crebbp.3,5896,0.2890385937115477
target,Ctsl.2,5756,0.2821753977957375
target,Hat1.1,5750,0.28188126082791715
target,Dnmt1.2,5730,0.28090080426851566
target,Aff4.4,5711,0.2799693705370843
target,Dub2a.4,5690,0.27893989114971274
target,Dnmt3b.4,5686,0.2787437998378325
target,Hdac7.2,5663,0.27761627479452083
target,Hdac9.2,5647,0.27683190954699965
target,Jhdm1d.1,5627,0.2758514529875982
target,Cbx1.4,5482,0.2687431429319377
target,Chd2.2,5305,0.26006610238123484
target,Atad2.4,5234,0.2565854815953597
target,Asxl2.1,4881,0.2392804233219241
target,Dnmt3a.3,4877,0.2390843320100438
target,Gadd45b.2,4867,0.23859410373034307
target,Cbx3.4,4792,0.23491739163258762
target,Hdac8.3,4760,0.2333486611375453
target,Ino80.3,4719,0.23133872519077234
target,Brwd3.1,4657,0.22829930985662786
target,Epc1.3,4577,0.22437748361902204
target,Eed.4,4545,0.2228087531239797
target,Jarid2.4,4508,0.22099490848908704
target,Gtf3c4.4,4336,0.21256298207823457
target,Chd6.3,4317,0.21163154834680317
target,Hdac2.4,4296,0.21060206895943168
target,Eed.3,4289,0.21025890916364112
target,Aurkb.3,4167,0.2042781241512923
target,Chd3.3,4076,0.1998170468060157
target,Elp3.2,4032,0.19766004237533247
target,Chaf1b.1,3987,0.19545401511667926
target,Jarid2.2,3937,0.1930028737181756
