type,shRNA,count,pctg
target,Ezh1.2,103079,2.3699470872221644
target,Cbx3.1,101517,2.334034269381081
target,Epc2.4,99330,2.283751726091421
target,Bmi1.4,88458,2.0337874779683367
target,Gtf2b.1,83811,1.9269456953130784
target,Dnmt3a.4,76497,1.7587854202236526
target,Chd8.2,61665,1.417774591658386
target,Brd3.2,61216,1.4074513808961282
target,Arid2.2,60865,1.3993813430842075
target,Hdac8.4,59975,1.378918854045434
target,Chd9.4,59114,1.3591231202674745
target,Hdac2.1,55998,1.28748141707105
target,Asxl3.2,55118,1.2672488436394538
target,Atad2b.1,55010,1.2647657550819398
target,Ing3.3,52168,1.199423739522171
target,Baz1b.1,48907,1.1244482600216765
target,Asxl3.4,48188,1.1079173278656338
target,Ing5.2,44511,1.0233773591065662
target,Crebbp.3,42531,0.977854068885475
target,Fkbp1a.1,41982,0.965231702051445
target,Ercc5.1,41757,0.9600586008899573
target,Fkbp1a.4,41490,0.9539198541783253
target,Jarid2.1,37646,0.8655402947793983
target,Atr.3,36054,0.8289377301167833
target,Ehmt2.1,35868,0.8246612998232868
target,Baz1a.2,34506,0.7933467941257482
target,Asxl2.1,33182,0.762905967735483
target,Cbx5.2,32057,0.7370404619280447
target,Ing2.1,31960,0.7348102805384256
target,Hira.4,31717,0.729223331284019
target,Baz1b.2,31549,0.7253607490834414
target,Jmjd1c.4,31171,0.7166699391321422
target,Fbxl19.1,30633,0.7043004794660073
target,Epc2.3,30363,0.698092758072222
target,Atad2b.3,30099,0.6920229860427431
target,Arid2.1,29001,0.6667782523746834
target,Dnmt3b.2,28993,0.6665943198889416
target,Epc2.2,28948,0.665559699656644
target,Ash1l.1,28430,0.6536500712048635
target,Dnmt1.2,27756,0.6381537592811183
target,Jarid2.2,27695,0.6367512740773372
target,Brd9.3,27566,0.633785362744751
target,Ing4.3,26643,0.6125641522022927
target,Atad2.3,25483,0.585893941769734
target,Chd1.3,24888,0.5722139631426888
target,Chd3.1,24495,0.5631782797806237
target,Hdac2.3,24113,0.5543955035864536
target,Gadd45b.2,23680,0.5444401577956794
target,Brpf3.1,22772,0.5235638206639871
target,Hat1.1,21914,0.5038370615681808
target,Jmjd4.2,21666,0.49813515451018553
target,Aff4.2,21661,0.4980201967065969
target,Cbx3.3,21560,0.4956980490741068
target,Jmjd1c.2,20978,0.4823169607363921
target,Cbx1.4,20916,0.48089148397189324
target,Chd5.1,20847,0.4793050662823704
target,Chaf1b.1,20557,0.47263751367423074
target,Gtf3c4.1,19972,0.45918745065436284
target,Gtf3c4.4,19933,0.45829077978637156
target,Epc1.3,19812,0.45550880093952717
target,Ep400.1,19662,0.4520600668318687
target,Ezh1.3,19653,0.45185314278540917
target,Brd1.2,19153,0.4403573624265477
target,Asxl1.4,19084,0.4387709447370248
target,Ctsl.1,18948,0.43564409247941455
target,Bop1.2,18280,0.4202857299199756
target,Jhdm1d.1,17863,0.4106982491006851
target,Ctsl.2,17680,0.4064907934893418
target,Baz2a.1,17624,0.4052032660891493
target,Epc2.1,17538,0.40322599186742514
target,Dnmt3a.1,17268,0.39701827047363997
target,Atrx.3,17027,0.3914773043406687
target,Ino80.2,16646,0.3827175197072163
target,Brd1.1,16595,0.3815449501106124
target,Cbx5.4,16534,0.3801424649068313
target,Dnmt3a.3,16220,0.3729231148414663
target,Ehmt2.3,15923,0.36609462130830256
target,Ash2l.1,15868,0.36483008546882784
target,Cbx3.4,15537,0.3572198788712615
target,Ezh2.4,15320,0.3522307101955156
target,Chd2.4,15008,0.34505734325158605
target,Gtf2f1.3,14761,0.3393784277543085
target,Hdac9.2,14387,0.3307795840458801
target,Dub2a.4,14371,0.33041171907439654
target,Aff4.4,14339,0.3296759891314294
target,Ep400.2,14020,0.3223416812624758
target,Fbxo44.1,13844,0.31829516657615653
target,Atrx.4,13719,0.3154212214864412
target,Gadd45b.4,13678,0.3144785674970145
target,Eed.4,13284,0.30541989257423174
target,Cbx4.2,13055,0.30015482516987313
target,Elp4.1,12858,0.29562548770848174
target,Brwd3.1,12684,0.29162495614359796
target,Baz1a.4,12447,0.28617595625349757
target,Brd8.4,12396,0.28500338665689373
target,Hdac2.2,11854,0.27254196074788783
target,Atad2.1,11643,0.26769074143644833
target,Atr.2,11294,0.25966668674596305
target,Chd1l.3,11195,0.25739052223490844
target,Cbx8.2,10656,0.24499807100805576
target,Ing3.4,10582,0.2432966955149443
target,Fkbp2.3,10535,0.24221609216121132
target,Hdac8.3,10508,0.2415953200218328
target,Cxxc1.4,10429,0.23977898672513268
target,Bmi1.1,10369,0.2383994930820693
target,Dmap1.4,10350,0.23796265342843256
target,Chd1l.2,9750,0.2241677169977988
target,Elp3.2,9652,0.22191454404746194
target,Hira.1,9521,0.21890264959344022
target,Hdac2.4,9322,0.21432732901061338
target,Chd6.2,9181,0.21108551894941444
target,Aurkb.4,9178,0.21101654426726127
target,Crebbp.4,9089,0.2089702953633839
target,Hells.2,9027,0.20754481859888507
target,Atad2b.2,9022,0.2074298607952965
target,Eed.2,8978,0.20641823212371666
target,Atad2.4,8919,0.20506173004137102
target,Chd3.2,8886,0.20430300853768618
target,Crebbp.1,8881,0.20418805073409754
target,Chaf1b.4,8530,0.19611801292217676
