shRNA,nbPctg_Q4,nbPctg_Q1,q4minusq1_nbPctg
Bcl6.2,64.76771815390686,64.62567335980553,0.14204479410132365
Bcl6.3,78.07401133428162,76.12736282594697,1.946648508334647
CD4.1,21.644542082390764,81.23900244880208,-59.59446036641132
CD4.2,36.99019377617913,17.78655563863129,19.20363813754784
CD4.3,58.511703478457676,46.07118776498376,12.440515713473914
CD4.4,80.42472834528988,70.29478532045385,10.129943024836024
Cd14.2,45.71718976581732,42.26880713785889,3.4483826279584235
Cd4.5,39.38167726435597,48.719401633783214,-9.337724369427242
Fosb.2,39.38167726435597,30.34053989206431,9.041137372291661
Hes1.2,59.78572214270888,54.35466885381367,5.431053288895207
Hes1.3,45.975429698563126,47.37286568217811,-1.397435983614983
Hes6.3,12.720773184012351,15.107575692801856,-2.386802508789504
Id2.2,31.713779855033682,36.931109110277795,-5.217329255244113
Id2.3,66.97627785022596,40.85412074177274,26.122157108453216
Id2.4,58.54367281538395,43.6695027485752,14.874170066808752
Id2.5,42.62032819511792,30.64322330780197,11.97710488731595
Id3.2,62.92235676720486,73.54437444226467,-10.622017675059809
Id3.3,76.2453288283845,72.76649231629173,3.4788365120927693
Id3.4,42.99355037872562,59.51114487939259,-16.517594500666966
Id3.5,14.5194831810281,21.378385646943123,-6.858902465915023
Jmjd5.1,44.046281250387295,44.764615218531354,-0.7183339681440586
Jmjd5.2,37.79561796462481,44.87041466624769,-7.07479670162288
Jmjd5.3,92.63589781138512,88.26124191339701,4.374655897988106
Jmjd5.4,82.50555459424909,78.79770424573829,3.707850348510803
Jmjd6.1,63.80706158736441,60.3244945620791,3.482567025285306
Jmjd6.2,94.14988599362158,92.17904260566982,1.97084338795176
Jmjd6.3,44.47237666208025,64.57234312164502,-20.09996645956477
Jmjd6.4,41.42965352230858,39.540767614123986,1.8888859081845908
Kat2a.1,8.376732206068539,8.83934475564561,-0.4626125495770719
Kat2a.2,3.1308102742370734,3.1308102742370734,0.0
Kat2a.3,84.6412652784548,88.24697920098168,-3.6057139225268884
Kat2b.1,51.28425738914167,44.67092145194553,6.61333593719614
Kat2b.3,92.09395101816168,89.19398122151098,2.8999697966506943
Kat2b.4,30.83666891650212,61.05493214026656,-30.21826322376444
Kat5.1,71.35012548640894,61.988960915216815,9.361164571192127
Kat5.3,49.98039951563041,47.75146554665602,2.2289339689743883
Kat5.4,96.60350156512042,91.85877019916283,4.744731365957591
Kdm1a.1,84.81724941236325,73.01110791671611,11.80614149564714
Kdm1a.2,77.45776938374271,75.49325157603826,1.9645178077044534
Kdm1a.4,85.28093476406957,68.10167404879716,17.179260715272406
Kdm1b.1,81.24113974627332,94.26618402493226,-13.025044278658939
Kdm1b.2,63.72892172312965,71.12853026330868,-7.399608540179024
Kdm1b.3,54.4062178287301,53.7467637798598,0.6594540488703018
Kdm1b.4,65.15182139211294,47.13697110737986,18.01485028473308
Kdm2a.1,48.50594352121239,50.76750885528202,-2.26156533406963
Kdm2a.2,81.21792666437592,82.566951377011,-1.349024712635071
Kdm2a.3,77.76837932453819,67.9131413678673,9.85523795667089
Kdm2a.4,54.279792941561155,46.962686902212916,7.317106039348239
Kdm2b.1,41.003896333310465,3.1308102742370734,37.873086059073394
Kdm2b.2,76.1395449622816,60.39026635514032,15.749278607141285
Kdm2b.3,56.56238692091128,36.58660467443055,19.975782246480726
Kdm2b.4,39.6244131843678,45.92712168012484,-6.302708495757038
Kdm3a.1,62.822490877455536,65.4676625440318,-2.6451716665762603
Kdm3a.2,72.30117124430099,72.76213890320203,-0.4609676589010405
Kdm3a.3,94.94159880715064,92.69740357238628,2.244195234764362
Kdm3a.4,46.079861750971865,75.62469302132457,-29.54483127035271
Kdm3b.2,73.47171409776458,65.11972116679044,8.351992930974134
Kdm3b.3,62.79200622770836,60.1098450614913,2.682161166217064
Kdm3b.4,50.85963743788492,46.834364288802995,4.025273149081926
Kdm4a.1,88.60731271023609,85.03055652524786,3.576756184988227
Kdm4a.2,38.94514500116848,32.70373185972758,6.241413141440894
Kdm4a.3,87.85951402882414,84.82595451897302,3.0335595098511163
Kdm4a.4,53.769113421982496,48.631462782551814,5.137650639430682
Kdm4c.2,84.22409336246992,82.95247762170442,1.2716157407654975
Kdm4c.3,82.71705699391336,78.52844462964289,4.188612364270469
Kdm4c.4,55.86765517028199,45.12971032472084,10.737944845561152
Kdm4d.1,89.89418780733241,93.43360415129541,-3.5394163439629978
Kdm4d.2,95.91114520378169,70.61404729665378,25.297097907127906
Kdm4d.3,35.766704018396126,45.236841164391116,-9.47013714599499
Kdm4d.4,72.38789156257698,85.6094976795301,-13.221606116953112
Kdm5a.1,91.08005233013195,92.31637352163007,-1.2363211914981207
Kdm5a.3,78.92802702294767,65.32314907988265,13.60487794306502
Kdm5a.4,55.88984581021832,55.910410039812554,-0.020564229594235428
Kdm5b.1,29.507362260919823,23.0762519675504,6.4311102933694215
Kdm5b.2,65.83990610462935,72.08490197773237,-6.244995873103022
Kdm5b.3,82.56673757897468,85.2392967991689,-2.6725592201942163
Kdm5b.4,59.18624724155234,63.40060006961801,-4.214352828065671
Kdm5c.2,95.77724668837928,97.58089032447369,-1.8036436360944066
Kdm5c.3,70.01265008604348,62.328992147157194,7.6836579388862845
Kdm5c.4,58.4229533700225,59.753226922805865,-1.3302735527833676
Kdm5d.1,83.69623695616352,81.59387567650953,2.1023612796539908
Kdm5d.2,57.50700828794135,65.97674471926905,-8.469736431327696
Kdm5d.3,79.15652000934472,80.77109869813721,-1.6145786887924913
Kdm5d.4,19.818645676010025,27.024957960615982,-7.206312284605957
Kdm6a.1,61.09153499960027,68.90690786818615,-7.815372868585882
Kdm6a.2,67.91063093408336,75.95337668387873,-8.042745749795372
Kdm6a.3,67.15488992255784,57.79736113198568,9.357528790572161
Kdm6a.4,50.01577491627417,64.82438402378217,-14.808609107508005
Kdm6b.1,51.550106602416314,16.122446696751755,35.427659905664555
Kdm6b.2,49.56729448869035,53.19035037354498,-3.6230558848546295
Kdm6b.3,61.01415128139599,54.66775953677011,6.346391744625876
Kdm6b.4,32.33979702931227,39.24363269865964,-6.903835669347366
Klf12.4,32.315090843423825,19.566369962369116,12.748720881054709
Klf12.5,61.84243249149165,40.27648090820605,21.565951583285603
Klf2.2,39.31315098692296,18.681653977640007,20.631497009282956
Klf2.3,19.656511703731617,33.34285762857444,-13.686345924842826
Klf2.4,50.716672534997066,52.8015767720865,-2.0849042370894324
Klf2.5,3.1308102742370734,6.267421576434688,-3.1366113021976147
Klf2.6,48.53758128251246,40.91609533986852,7.621485942643943
Klf2.7,32.038328013206794,14.758454231943151,17.279873781263642
L3mbtl1.1,40.81006828245039,35.91783379762269,4.892234484827696
L3mbtl1.2,69.97977588085227,58.52514495982067,11.454630921031601
L3mbtl1.4,85.23530268572456,90.63038069799566,-5.3950780122710995
L3mbtl2.1,55.33733985819128,58.00983278784949,-2.672492929658212
L3mbtl2.3,30.53177394185882,53.48398607941378,-22.952212137554962
L3mbtl2.4,47.279376361679674,44.35504460736329,2.924331754316384
L3mbtl3.1,44.685056598302275,69.75336888541838,-25.068312287116107
L3mbtl3.2,51.63981201504002,61.066898922727106,-9.427086907687084
L3mbtl3.3,59.97453741651388,66.37063610631786,-6.396098689803978
L3mbtl3.4,87.15051705422987,81.08377696455,6.066740089679868
L3mbtl4.1,78.4777545063417,67.78257210113209,10.695182405209607
L3mbtl4.2,89.5731376897095,79.91077179119225,9.662365898517251
L3mbtl4.3,51.61397321498542,54.916208066530295,-3.302234851544874
L3mbtl4.4,50.87169728190879,52.553067055624595,-1.681369773715808
Mbd1.1,84.19631537598221,84.44316778298263,-0.24685240700041788
Mbd1.2,36.587376141605446,41.9859367930689,-5.398560651463455
Mbd1.3,47.1404779160832,45.650153702373686,1.4903242137095134
Mbd1.4,81.84357073379651,65.90852128456677,15.935049449229737
Mbd2.2,47.07053497137263,70.76966745399346,-23.699132482620833
Mbd2.3,66.26170285910639,92.7905724876373,-26.528869628530913
Mbd2.4,48.782665273748854,53.88695660993007,-5.104291336181213
Mbd3.1,52.21710179158801,53.765466642242565,-1.5483648506545578
Mbd3.2,90.93680853412953,98.05004607552192,-7.113237541392394
Mbd3.3,28.637358623032227,52.947917148261446,-24.31055852522922
Mbd3.4,45.9206429931054,23.29519807607694,22.625444917028464
Mbd4.1,96.33920814074041,95.95225176790527,0.3869563728351437
Mbd4.2,73.51087613049164,72.0449808857475,1.4658952447441322
Mbd4.3,79.33234473074748,79.05415012015773,0.27819461058975037
Mbd4.4,72.5126209701781,71.9525142010183,0.5601067691598018
Mecom.1,59.119280761734736,47.40837495370578,11.710905808028954
Mecom.2,42.69483188715913,54.417820918666884,-11.722989031507751
Mecom.3,59.1682633634322,60.79020128420072,-1.6219379207685165
Mecom.4,58.63346697924325,45.18317549451869,13.45029148472456
Men1.1,47.082508561816645,56.60335750039768,-9.520848938581032
Men1.3,50.37954849254685,48.311788276396506,2.067760216150347
Men1.4,73.43176900164283,57.31884446392294,16.11292453771989
Mll1.1,34.18368384080655,49.58279561082808,-15.399111770021527
Mll1.2,83.2423697634123,85.10892889330486,-1.8665591298925648
Mll1.3,79.99843766507956,88.29118693324288,-8.29274926816332
Mll1.4,36.2327047923319,45.33920735927641,-9.106502566944506
Mll2.2,95.09859790874687,93.69925626645148,1.3993416422953828
Mll2.3,38.36891559932819,15.644374695991065,22.724540903337125
Mll2.4,31.845032966820746,71.37087678792206,-39.52584382110131
Mll3.3,67.71518566528127,69.65727880662466,-1.942093141343392
Mll3.4,65.52478245625502,67.6681146377134,-2.1433321814583763
Mll5.2,78.33955057106705,81.4577343994994,-3.1181838284323504
Mll5.3,69.54638397270428,67.94689857682714,1.5994853958771387
Mll5.4,67.40115795169956,78.81626147420852,-11.415103522508957
Morf4l1.3,78.08670815600047,85.5708603693954,-7.484152213394935
Morf4l1.4,88.91421161488509,88.60749468037542,0.30671693450966586
Ms4a1.2,64.67707158461008,59.52267696060822,5.154394624001853
Msl3.1,63.81807089119456,25.84146084180901,37.97661004938555
Msl3.2,66.62337812667435,31.273941429901253,35.3494366967731
Msl3.3,80.69892771597053,82.71807759420014,-2.0191498782296122
Msl3.4,50.9534016980021,75.05778414803768,-24.104382450035587
Mta1.1,63.481176025867335,25.256637498128008,38.22453852773933
Mta1.2,17.441907321170344,66.60885729119296,-49.166949970022614
Mta1.3,52.206038423399406,61.17609818463159,-8.970059761232186
Mta1.4,87.03623787294266,91.31708260177129,-4.280844728828626
Mta2.1,74.80301013876742,87.43344666213683,-12.630436523369411
Mta2.2,91.13527585422796,92.65522146169766,-1.5199456074697082
Mta2.3,39.537118462734725,32.924856481678475,6.61226198105625
Mta2.4,63.65178725911833,75.77246028547027,-12.120673026351945
Mta3.1,95.00383268496289,96.8872904312861,-1.8834577463232165
Mta3.2,26.197037108242505,31.711399865823747,-5.514362757581242
Mta3.3,18.903390203187858,8.181873669988791,10.721516533199067
Mta3.4,73.60236596294382,57.657936864615756,15.944429098328065
Mtf2.1,72.14195888639246,83.95018311833839,-11.808224231945928
Mtf2.2,92.58823959862869,86.33722583059567,6.251013768033019
Mtf2.3,44.3507904864671,54.037363533303676,-9.686573046836578
Mtf2.4,78.78059636864076,68.24241969979893,10.538176668841828
Myst1.1,38.3100791407463,57.35467816436931,-19.044599023623007
Myst1.2,90.80803874530751,95.17746683203208,-4.369428086724568
Myst1.3,86.8682075348333,77.49682963553197,9.371377899301336
Myst1.4,68.21410182315283,50.46698389021037,17.74711793294246
Myst2.1,39.869174110512276,67.73042302130206,-27.861248910789783
Myst2.2,64.58462896899074,57.78099864167302,6.80363032731772
Myst2.3,36.68954199648308,30.506394648097242,6.1831473483858375
Myst2.4,51.84319760999242,27.599008524553664,24.24418908543876
Myst3.1,40.871151600653896,41.18903187485502,-0.31788027420112286
Myst3.2,79.26653674265357,85.25384418512593,-5.987307442472357
Myst3.3,57.22265754207313,61.85078471642284,-4.628127174349707
Myst3.4,22.576094493165186,19.139221007788233,3.436873485376953
Myst4.1,89.93234189913471,86.54814614811832,3.3841957510163923
Myst4.3,62.397815979205006,63.96715214880834,-1.569336169603332
Myst4.4,40.070339748748516,52.310827564360316,-12.2404878156118
