shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Bcl6.2,64.76771815390686,88.74254107884272,93.79139708954081,64.62567335980553,64.72374488479826,-13.258087535725707
Bcl6.3,78.07401133428162,70.47431045345697,81.17984783065026,76.12736282594697,47.73362217057047,-28.73026094051349
CD4.1,21.644542082390764,99.9999997679939,53.950849726315596,81.23900244880208,45.13252927490917,-19.076069231466413
CD4.2,36.99019377617913,51.53331136092857,20.860322055770446,17.78655563863129,57.22578700004776,25.4331912921704
CD4.3,58.511703478457676,42.95785740182907,67.47569351220343,46.07118776498376,55.748588414263445,1.9944778748949616
CD4.4,80.42472834528988,58.47370183258786,75.53582469344563,70.29478532045385,65.85752403704687,-5.324736010897439
Cd14.2,45.71718976581732,61.451203733280245,23.029849697807524,42.26880713785889,63.572662350404755,20.455899766713756
Cd4.5,39.38167726435597,22.73251121587711,41.52825326831628,48.719401633783214,55.15210569199399,17.061644846410843
Fosb.2,39.38167726435597,3.1308102742370734,37.173825668875,30.34053989206431,39.83296276402007,12.326249489136977
Hes1.2,59.78572214270888,56.44387510859793,44.29878648327353,54.35466885381367,57.215107587440706,3.4943444403422106
Hes1.3,45.975429698563126,62.606720189267484,32.94926835684728,47.37286568217811,49.070127933338505,1.844056951624509
Hes6.3,12.720773184012351,3.1308102742370734,13.249516408279943,15.107575692801856,63.803596486348326,52.75142759651552
Id2.2,31.713779855033682,50.93431215118463,18.15666402164411,36.931109110277795,41.36368983214657,6.929723547611516
Id2.3,66.97627785022596,80.73703767441981,34.16659792638181,40.85412074177274,54.223848686301224,-1.4596598618988565
Id2.4,58.54367281538395,57.98928857873389,39.435744692330275,43.6695027485752,71.50634060478741,21.596788396031585
Id2.5,42.62032819511792,51.55797315836399,22.1004110936269,30.64322330780197,53.08506870802455,16.35458476929685
Id3.2,62.92235676720486,86.74820877909896,44.753040673844765,73.54437444226467,62.56517514977998,-4.426820015823331
Id3.3,76.2453288283845,89.15950588769552,58.26648117820869,72.76649231629173,69.32246789362748,-4.786984159017635
Id3.5,14.5194831810281,17.67843241726542,21.393862298373385,21.378385646943123,68.92615698291613,50.18361609701362
Jmjd5.1,44.046281250387295,17.67843241726542,46.91042385134126,44.764615218531354,71.83347663418964,33.48353844980831
Jmjd5.2,37.79561796462481,50.52173053398167,50.09550462791642,44.87041466624769,43.44208048460308,-2.3787364635895614
Jmjd5.3,92.63589781138512,69.01845373603273,96.29348187377656,88.26124191339701,75.45762128968575,-11.094647543962111
Jmjd5.4,82.50555459424909,79.90972104643672,86.60981512682571,78.79770424573829,94.01778019907158,12.062081445759134
Jmjd6.1,63.80706158736441,31.87085427215092,63.00929949040582,60.3244945620791,38.02332239943885,-16.72960507856122
Jmjd6.2,94.14988599362158,88.91536341566466,86.246329354963,92.17904260566982,84.695376446632,-5.677278895847763
Jmjd6.3,44.47237666208025,44.45338174179954,47.23902820203951,64.57234312164502,56.35927545659351,6.174993024702424
Jmjd6.4,41.42965352230858,31.9804769313384,36.363113120690315,39.540767614123986,83.38005440736157,46.05155161024625
Kat2a.1,8.376732206068539,3.1308102742370734,10.692590848541535,8.83934475564561,8.043883870711717,0.284014349588527
Kat2a.2,3.1308102742370734,3.1308102742370734,3.1308102742370734,3.1308102742370734,3.1308102742370734,0.0
Kat2a.3,84.6412652784548,80.82118680450648,93.59810770246533,88.24697920098168,90.38875397476407,3.56186922816201
Kat2b.1,51.28425738914167,36.530153021496474,59.07772027718292,44.67092145194553,50.454040906248245,2.563277871306603
Kat2b.3,92.09395101816168,85.03272104357356,94.99271220995833,89.19398122151098,91.91706471980179,1.5887233465006574
Kat2b.4,30.83666891650212,64.74562909586237,42.29548866176061,61.05493214026656,59.15320724421177,9.420027540613859
Kat5.1,71.35012548640894,65.01614414107324,53.45588796324324,61.988960915216815,56.34238039613601,-6.610399230349557
Kat5.3,49.98039951563041,53.40140830367191,36.37489795730694,47.75146554665602,54.294134515801865,7.417091684985543
Kat5.4,96.60350156512042,87.50620204788866,97.92969220820069,91.85877019916283,94.2010376512356,0.7264961461424377
Kdm1a.1,84.81724941236325,79.82372082225521,84.30114692801679,73.01110791671611,75.10988083142212,-5.378425438415718
Kdm1a.2,77.45776938374271,75.15691345176654,83.11487664106734,75.49325157603826,73.71434324940567,-4.091359513748046
Kdm1a.4,85.28093476406957,46.60706204989169,91.85012777592515,68.10167404879716,83.9846357311284,11.024686071457523
Kdm1b.1,81.24113974627332,71.52356910409404,91.74441712572737,94.26618402493226,84.46422368979783,-0.22960381045892575
Kdm1b.2,63.72892172312965,77.51119616431971,64.36758708320514,71.12853026330868,59.47569754716208,-9.708361261328712
Kdm1b.3,54.4062178287301,62.09023370062312,33.22770372575011,53.7467637798598,43.39386759190526,-7.4738621668355165
Kdm1b.4,65.15182139211294,54.3720165558177,66.28665915091332,47.13697110737986,70.49450048472143,12.257633433165473
Kdm2a.1,48.50594352121239,72.06170778418117,58.57812347933693,50.76750885528202,48.102931210456184,-9.375389699546936
Kdm2a.3,77.76837932453819,69.45028378096235,70.52280608073217,67.9131413678673,53.46843375486415,-17.945218883660857
Kdm2a.4,54.279792941561155,43.84968486133735,41.48166640831025,46.962686902212916,91.17675334876748,44.533295570412065
Kdm2b.1,41.003896333310465,27.90986805943868,16.30760595863491,3.1308102742370734,78.91484729833476,56.82680214192948
Kdm2b.2,76.1395449622816,49.98968621243953,59.84188618051973,60.39026635514032,82.67450300847949,21.084157080884196
Kdm2b.3,56.56238692091128,46.40200635583658,33.693183362432,36.58660467443055,82.85282077098961,39.541775442587
Kdm2b.4,39.6244131843678,34.65282242424914,54.00752981834825,45.92712168012484,93.23266123791468,49.679689461142175
Kdm3a.1,62.822490877455536,61.544030181898066,62.5295397064061,65.4676625440318,79.38491904289745,16.293988215449573
Kdm3a.2,72.30117124430099,54.67616065333335,88.41247707480652,72.76213890320203,80.61793327428181,8.579946305371095
Kdm3a.3,94.94159880715064,84.26700939287534,97.08542073188706,92.69740357238628,98.35880480171497,6.11094667564015
Kdm3a.4,46.079861750971865,46.64083899499282,75.646517372077,75.62469302132457,65.25115492559468,4.25317714075311
Kdm3b.2,73.47171409776458,71.15202256182351,56.722049355018896,65.11972116679044,63.7904720675774,-2.825904727771956
Kdm3b.3,62.79200622770836,48.24260099485311,66.9761756292218,60.1098450614913,71.15708030929999,11.626923330981342
Kdm3b.4,50.85963743788492,63.334915357090246,46.579765628108476,46.834364288802995,57.74697656060328,5.844805882631626
Kdm4a.1,88.60731271023609,59.566649305318776,87.46292957574965,85.03055652524786,71.95431776673232,-8.212544262405785
Kdm4a.2,38.94514500116848,53.509950138307616,44.61799745772475,32.70373185972758,71.87506812380366,29.43086200957155
Kdm4a.3,87.85951402882414,81.46819849054737,79.96032585753798,84.82595451897302,70.26390277749653,-13.264595446474104
Kdm4a.4,53.769113421982496,30.085827384781687,23.51983612988807,48.631462782551814,46.66512468524964,7.663564755448618
Kdm4c.2,84.22409336246992,78.90570826980836,80.75537344595826,82.95247762170442,65.7706756561573,-15.938737518827935
Kdm4c.3,82.71705699391336,65.98532075293755,87.26197545617444,78.52844462964289,54.16370678828849,-24.45949266987857
Kdm4c.4,55.86765517028199,37.23174332383067,60.99438265813772,45.12971032472084,81.79079365513648,31.984920785893678
Kdm4d.1,89.89418780733241,88.26996925661138,90.52027254375615,93.43360415129541,72.77262793467229,-17.756880505076552
Kdm4d.2,95.91114520378169,83.57563297625714,84.94738116216962,70.61404729665378,66.30221113498253,-17.459840524733025
Kdm4d.3,35.766704018396126,24.597763298805315,35.07277360637758,45.236841164391116,58.0131666019594,22.844646079966864
Kdm4d.4,72.38789156257698,75.20239931820979,70.65258459727896,85.6094976795301,64.6046920437344,-11.358401245664552
Kdm5a.1,91.08005233013195,83.40631163678432,92.07974796883082,92.31637352163007,72.75814122240594,-16.962480141938343
Kdm5a.3,78.92802702294767,76.01467487352906,67.6000589390218,65.32314907988265,83.80485551453243,11.838378035687143
Kdm5a.4,55.88984581021832,55.15106018895192,46.525750658718955,55.910410039812554,41.22489580022993,-12.144370874195502
Kdm5b.1,29.507362260919823,61.4778394532266,24.75681320759206,23.0762519675504,50.57041787813049,15.865851155808272
Kdm5b.2,65.83990610462935,59.83261729281831,75.79371814290387,72.08490197773237,70.83655807764066,2.448772198119684
Kdm5b.3,82.56673757897468,79.8770195460373,87.07335261034798,85.2392967991689,93.30961107527611,9.62050944164389
Kdm5b.4,59.18624724155234,67.73188739279378,56.78646290407238,63.40060006961801,47.38804511568789,-14.388254286321242
Kdm5c.3,70.01265008604348,73.79929782299067,46.24667226589226,62.328992147157194,55.96101083512591,-7.135892245394992
Kdm5c.4,58.4229533700225,53.87292464544019,44.17827075685118,59.753226922805865,67.81164506291961,13.75480113913968
Kdm5d.1,83.69623695616352,79.07609085056232,78.8837310283266,81.59387567650953,94.44813410753703,13.635650479646543
Kdm5d.2,57.50700828794135,67.5396236931679,49.94959707977589,65.97674471926905,53.21774171806361,-7.025501726974937
Kdm5d.3,79.15652000934472,75.99852276679735,75.78159964100338,80.77109869813721,45.763891705683584,-32.16304357313708
Kdm5d.4,19.818645676010025,3.1308102742370734,11.122094812557078,27.024957960615982,18.892206196217646,3.618079015362607
Kdm6a.1,61.09153499960027,67.44721113650796,50.366248726455154,68.90690786818615,47.28458575714387,-14.668389925543515
Kdm6a.2,67.91063093408336,60.35193117842097,70.33293097057445,75.95337668387873,86.72114816633197,18.08393072459259
Kdm6a.3,67.15488992255784,67.43797105980013,41.12724773185302,57.79736113198568,55.454120773604146,-2.9252466879450196
Kdm6a.4,50.01577491627417,50.0438431253221,53.816900428036085,64.82438402378217,36.16096573152788,-18.514259891825745
Kdm6b.1,51.550106602416314,23.583683227251765,16.184867961113696,16.122446696751755,50.80580192043887,23.945525798555487
Kdm6b.2,49.56729448869035,56.69412111400539,28.944498772462506,53.19035037354498,70.74374090625788,23.644674719082076
Kdm6b.3,61.01415128139599,53.509950138307616,56.83121313546135,54.66775953677011,69.2650693632401,12.759300840256337
Kdm6b.4,32.33979702931227,30.716850631991065,57.9667834436462,39.24363269865964,65.60104478227431,25.53427883137202
Klf12.4,32.315090843423825,28.230961697365952,14.110905374219474,19.566369962369116,68.75713410365059,45.20130213430599
Klf12.5,61.84243249149165,53.788245394698265,49.43700016011924,40.27648090820605,86.39701967548146,35.06097993685266
Klf2.2,39.31315098692296,35.06926347454413,18.60597153791992,18.681653977640007,64.67965494050647,36.76214494624971
Klf2.3,19.656511703731617,29.27400100285243,19.106831360905993,33.34285762857444,54.480507523754994,29.135457099738872
Klf2.4,50.716672534997066,77.0225761521321,40.85357099238013,52.8015767720865,44.138588082314165,-11.21001103058478
Klf2.5,3.1308102742370734,3.1308102742370734,8.113749932760811,6.267421576434688,26.520435604335923,21.35973758991851
Klf2.6,48.53758128251246,52.98267565813083,34.11041175811493,40.91609533986852,74.49317266642763,30.35648165677094
Klf2.7,32.038328013206794,27.4073370320181,8.113749932760811,14.758454231943151,86.44522358678441,65.8657562843022
L3mbtl1.1,40.81006828245039,59.72968332572943,24.97642940420567,35.91783379762269,59.20208957524095,18.8435858727389
L3mbtl1.2,69.97977588085227,55.131601748990796,42.33885762887715,58.52514495982067,75.75504481987377,19.26119976523856
L3mbtl1.4,85.23530268572456,74.77623042261206,82.32979482134665,90.63038069799566,58.65592372911097,-24.587003427808767
L3mbtl2.1,55.33733985819128,42.78132249185979,71.45927270678648,58.00983278784949,41.958131192070134,-14.938810769101629
L3mbtl2.3,30.53177394185882,38.40222248604328,10.239427131830947,53.48398607941378,47.126094690620135,13.961742280833427
L3mbtl2.4,47.279376361679674,21.420866443835873,50.893873829358505,44.35504460736329,57.95217376812173,16.964883457562394
L3mbtl3.1,44.685056598302275,49.98968621243953,68.99100040547539,69.75336888541838,87.38227466409778,29.027496638688888
L3mbtl3.2,51.63981201504002,59.250827802548635,50.55784104673226,61.066898922727106,57.57742221934712,1.9485772725851191
L3mbtl3.3,59.97453741651388,70.28869698073045,66.0945738902681,66.37063610631786,56.11207166310385,-9.57003943535372
L3mbtl3.4,87.15051705422987,86.99917579662873,71.7505730547423,81.08377696455,71.44725117685188,-10.298759540685836
