shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,q3minusOther_nbPctg
Bcl6.2,64.76771815390686,88.74254107884272,93.79139708954081,64.62567335980553,14.347611544424993
Bcl6.3,78.07401133428162,70.47431045345697,81.17984783065026,76.12736282594697,-7.986096876836001
CD4.1,21.644542082390764,99.9999997679939,53.950849726315596,81.23900244880208,47.72186834882442
CD4.2,36.99019377617913,51.53331136092857,20.860322055770446,17.78655563863129,26.32095420406828
CD4.3,58.511703478457676,42.95785740182907,67.47569351220343,46.07118776498376,-14.395004183385886
CD4.4,80.42472834528988,58.47370183258786,75.53582469344563,70.29478532045385,-16.944744287141937
Cd14.2,45.71718976581732,61.451203733280245,23.029849697807524,42.26880713785889,24.44592153278567
Cd4.5,39.38167726435597,22.73251121587711,41.52825326831628,48.719401633783214,-20.477266172941377
Fosb.2,39.38167726435597,3.1308102742370734,37.173825668875,30.34053989206431,-32.50120400086136
Hes1.2,59.78572214270888,56.44387510859793,44.29878648327353,54.35466885381367,3.630815948665912
Hes1.3,45.975429698563126,62.606720189267484,32.94926835684728,47.37286568217811,20.507532276737976
Hes6.3,12.720773184012351,3.1308102742370734,13.249516408279943,15.107575692801856,-10.561811487460975
Id2.2,31.713779855033682,50.93431215118463,18.15666402164411,36.931109110277795,22.000461155532765
Id2.3,66.97627785022596,80.73703767441981,34.16659792638181,40.85412074177274,33.4047055016263
Id2.4,58.54367281538395,57.98928857873389,39.435744692330275,43.6695027485752,10.77298182663742
Id2.5,42.62032819511792,51.55797315836399,22.1004110936269,30.64322330780197,19.769985626181725
Id3.2,62.92235676720486,86.74820877909896,44.753040673844765,73.54437444226467,26.341618151327523
Id3.3,76.2453288283845,89.15950588769552,58.26648117820869,72.76649231629173,20.066738446733865
Id3.4,42.99355037872562,32.610065880659505,26.18435797177417,59.51114487939259,-10.286285195971288
Id3.5,14.5194831810281,17.67843241726542,21.393862298373385,21.378385646943123,-1.4188112915161177
Jmjd5.1,44.046281250387295,17.67843241726542,46.91042385134126,44.764615218531354,-27.562007689487885
Jmjd5.2,37.79561796462481,50.52173053398167,50.09550462791642,44.87041466624769,6.267884781052032
Jmjd5.3,92.63589781138512,69.01845373603273,96.29348187377656,88.26124191339701,-23.3784201301535
Jmjd5.4,82.50555459424909,79.90972104643672,86.60981512682571,78.79770424573829,-2.7279702758343234
