"Position","Pool","shRNA","GeoMean","precentile","z"
"5_B02",1,"Dub2a.1",28.6191029982869,67.8982179727863,0.464854521527655
"5_B03",1,"Epc1.1",18.211970099839,38.1810497197508,-0.30072920802609
"5_B04",1,"Epc2.1",19.9900365006461,43.2533121496241,-0.169928658075669
"5_B05",1,"Ep400.1",28.7793706472394,68.3192301404533,0.476644349293779
"5_B06",1,"Ehmt1.1",22.841773899102,51.5895534569065,0.0398547447617609
"5_B07",1,"Fbxo44.1",25.5354896958907,59.4064706300604,0.238013546632244
"5_B08",1,"Ezh1.1",44.1383605869739,94.5918320505636,1.60650335224684
"5_B09",1,"Elp4.1",30.1698564844875,71.8682865597109,0.578933168275886
"5_B10",1,"Eed.1",26.1803806823875,61.2351790336493,0.285453898496248
"5_B11",1,"Ezh2.1",34.8658145509664,82.2356698305136,0.924383651655326
"5_C02",1,"Ezh1.2",22.4452913756547,50.4263876009254,0.0106881556573848
"5_C03",1,"Ehmt2.1",20.0784445364909,43.5091884439416,-0.163425065350849
"5_C04",1,"Dub2a.2",28.5577526984716,67.7364400589309,0.460341386949654
"5_C05",1,"Ezh2.2",25.0519293572905,58.0214096853671,0.202441220315068
"5_C06",1,"Ercc5.1",25.8000904715191,60.159528334834,0.257478470413377
"5_C07",1,"Epc2.2",25.0630744539241,58.0534517272703,0.203261091141187
"5_C08",1,"Ehmt1.2",29.894378986656,71.1805878484542,0.55866811619517
"5_C09",1,"Fbxl19.1",31.2708310678152,74.5348880312973,0.659924564837527
"5_C10",1,"Epc1.2",34.1026473661585,80.7369204958558,0.868242504490251
"5_C11",1,"Ep300.1",53.8152223739763,98.9785277634692,2.31836588053014
"5_D02",1,"Eed.2",24.7902954496898,57.2677314500179,0.183194549333424
"5_D03",1,"Fbxl19.2",27.7901546809593,65.6847419417028,0.403874292815325
"5_D04",1,"Epc1.3",22.6231123101265,50.9481670833213,0.0237692621959547
"5_D05",1,"Elp3.1",24.2504398581414,55.7044824219042,0.143480954702601
"5_D06",1,"Ehmt2.2",18.5433800499111,39.1139790658966,-0.276349576473075
"5_D07",1,"Fbxl19.3",24.4766592756285,56.3607678435199,0.160122416575647
"5_D08",1,"Ercc5.2",24.3046665018247,55.8619490725394,0.14747004915516
"5_D09",1,"Elp4.2",22.794186034916,51.4499962185487,0.0363540212771544
"5_D10",1,"Dub2a.3",27.8555409076038,65.8614330269316,0.408684323757028
"5_D11",1,"Fbxo44.2",24.830694770228,57.3842887155438,0.186166459348495
"5_E02",1,"Ep300.2",16.398392621701,33.2092637680023,-0.434142072365954
"5_E03",1,"Ep400.2",15.2305204449524,30.151273186497,-0.520054681097085
"5_E04",1,"Dub2a.4",22.2236469898979,49.7759252137683,-0.00561675148064611
"5_E05",1,"Ezh1.3",19.7404527957156,42.5325102696055,-0.18828887558428
"5_E06",1,"Epc2.3",23.2171279060037,52.6895053363423,0.067467049064092
"5_E07",1,"Elp3.2",22.4264982770837,50.3712372454367,0.00930567206327171
"5_E08",1,"Eed.3",26.8485963172823,63.1040383729908,0.3346100900142
"5_E09",1,"Ezh2.3",24.0119852547736,55.0110065282667,0.125939431368849
"5_E10",1,"Ercc5.3",28.6123289388399,67.880371694506,0.464356198911209
"5_E11",1,"Elp4.3",30.0647464861679,71.6068273673433,0.571200922967583
"5_F02",1,"Ehmt1.3",22.8867900656878,51.7215509855864,0.0431662855137877
"5_F03",1,"Fbxo44.3",20.0453014449295,43.4132311012314,-0.165863182735734
"5_F04",1,"Epc2.4",19.6666690849485,42.3198875532788,-0.193716653726502
"5_F05",1,"Elp3.3",6.64856313424621,12.4789541916262,-1.15137235032579
"5_F06",1,"Ehmt2.3",21.7154869877645,48.2851280347276,-0.0429987118572018
"5_F07",1,"Ezh1.4",24.4430396519707,56.263340114033,0.1576492438856
"5_F08",1,"Ep400.3",48.768855510236,97.4240912613507,1.9471381464426
"5_F09",1,"Ep300.3",14.6016296047654,28.5588810327458,-0.566318008337228
"5_F10",1,"Ehmt2.4",26.857307134049,63.1282080749545,0.335250887018791
"5_F11",1,"Ezh2.4",30.2112843031303,71.9710172333288,0.581980738073765
"5_G02",1,"Ercc5.4",21.1549818390618,46.6436243575269,-0.0842313574249244
"5_G03",1,"Ep300.4",10.1192326195879,18.5110834881486,-0.896058219665215
"5_G04",1,"Eed.4",24.7449967672988,57.1369634506755,0.179862225767734
"5_G05",1,"Fbxo44.4",27.3469089433136,64.4780902676949,0.371267644255451
"5_G06",1,"Fbxl19.4",24.3314535750965,55.9397009980402,0.14944059643839
"5_G07",1,"Elp3.4",27.6821677375277,65.3921816688011,0.39593040973992
"5_G08",1,"Ehmt1.4",28.9090666317871,68.6582076137088,0.486185222512856
"5_G09",1,"Epc1.4",34.246773365121,81.0257310745531,0.878844898145455
"5_G10",1,"Elp4.4",25.5408355209051,59.4217204450391,0.238406803515961
"5_G11",1,"Ep400.4",57.6853390061559,99.5380274065425,2.60306468797152
"2_B02",1,"Baz1a.1",47.8507060233922,96.9918419178125,1.87959597942265
"2_B03",1,"Brd2.1",27.7859210987343,65.6732897894223,0.403562856255341
"2_B04",1,"Brd3.1",24.356858063661,56.0134186988158,0.151309436136355
"2_B05",1,"Brd1.1",25.3800149958879,58.9623390233298,0.22657630432537
"2_B06",1,"Baz2a.1",24.9417618265064,57.7043962967502,0.194336925893499
"2_B07",1,"Brpf3.1",42.9802955911121,93.5909244023647,1.52131219275567
"2_B08",1,"Brd8.1",32.2578071906324,76.8077385128471,0.732529850890862
"2_B09",1,"Bop1.1",31.3652456392891,74.7572418400883,0.666870018543032
"2_B10",1,"Baz1b.1",46.833907908904,96.4446764161247,1.80479688727219
"2_B11",1,"Brd9.1",127.514767018264,99.9999999999995,7.73995247942918
"2_C02",1,"Brd8.2",35.721911403998,83.8267156293995,0.987361018044191
"2_C03",1,"Baz2b.1",29.7645000556714,70.8536317120735,0.549113784820342
"2_C04",1,"Baz1a.2",29.0740785033778,69.0872170822279,0.498324051266728
"2_C05",1,"Brd9.2",20.7380983677119,45.4262704220358,-0.114898708932751
"2_C06",1,"Brd4.1",18.0440441433952,37.7109027557569,-0.313082406671443
"2_C07",1,"Brd3.2",22.1996469110497,49.7054923901479,-0.00738227807221382
"2_C08",1,"Baz2a.2",30.2855713423002,72.1547742797621,0.587445542747652
"2_C09",1,"Brpf1.1",26.0323019637673,60.8173129757273,0.274560729476978
"2_C10",1,"Brd2.2",32.8531883533703,78.1222355251047,0.776328093454182
"2_C11",1,"Bptf.1",25.4033510198809,59.0290759498758,0.228292980806381
"2_D02",1,"Baz1b.2",23.9517875278805,54.8356881977131,0.121511083934913
"2_D03",1,"Brpf1.2",22.3372045483685,50.1091873653609,0.00273692478939603
"2_D04",1,"Brd2.3",23.8701284846095,54.5977162962646,0.115503969822963
"2_D05",1,"Bmi1.1",19.4813221648559,41.7867718576116,-0.207351397102073
"2_D06",1,"Baz2b.2",23.1607182324498,52.5243105317971,0.0633173635855155
"2_D07",1,"Brpf1.3",21.2132158214645,46.8139517655139,-0.0799474696462572
"2_D08",1,"Brd4.2",14.8913779063611,29.2875676297269,-0.545003147891794
"2_D09",1,"Bop1.2",22.9702147377693,51.9661199263456,0.0493032852246761
"2_D10",1,"Baz1a.3",32.0714539333328,76.3874415593165,0.718821077962711
"2_D11",1,"Brpf3.2",20.9199146538865,45.9567376059811,-0.101523690873366
"2_E02",1,"Bptf.2",19.9566536625221,43.1567663067927,-0.172384412024758
"2_E03",1,"Brd1.2",20.6333543971843,45.1210332312753,-0.122604028004515
"2_E04",1,"Baz1a.4",28.8691438321739,68.5540301679721,0.483248366981141
"2_E05",1,"Brd8.3",15.6472248408085,31.2279090021526,-0.489400502985405
"2_E06",1,"Brd3.3",15.5051510443991,30.8589671069748,-0.499851929712471
"2_E07",1,"Bmi1.2",21.9006962423316,48.8283116293505,-0.0293740956211109
"2_E08",1,"Baz1b.3",21.545521857389,47.7869300583281,-0.055501919001445
"2_E09",1,"Brd9.3",19.0460993667999,40.5410178245473,-0.239367851218097
"2_E10",1,"Brd4.3",23.5478419532064,53.6569735373727,0.0917954876594151
"2_E11",1,"Bop1.3",29.9382887147368,71.2907331593687,0.561898263606164
"2_F02",1,"Baz2a.3",29.1241625780373,69.2169195437599,0.502008404396762
"2_F03",1,"Brpf3.3",23.1942198995528,52.6224250312895,0.0657818589943142
"2_F04",1,"Brd3.4",30.6702600180206,73.0968430914489,0.615744536711593
"2_F05",1,"Bmi1.3",18.2245412719658,38.2163167904643,-0.29980443028609
"2_F06",1,"Baz2b.3",18.9076561372836,40.1466833513506,-0.249552201222925
"2_F07",1,"Brd8.4",20.6656842266903,45.2152165266402,-0.12022573691411
"2_F08",1,"Brd1.3",25.1310314416046,58.2487110984818,0.208260235918654
"2_F09",1,"Bptf.3",42.9183463484195,93.5335723563907,1.51675499792339
"2_F10",1,"Baz2b.4",28.8105879995508,68.4009628756116,0.478940802816816
"2_F11",1,"Brd9.4",29.7962243300397,70.9336536736712,0.551447529236337
"2_G02",1,"Brd4.4",16.9867191258333,34.7949328252105,-0.390862794237767
"2_G03",1,"Bptf.4",20.6507873684114,45.1718156047191,-0.121321599956417
