GeneName,inputMinusAvg_nbPctg
Bcl6,-25.4914770078746
CD4,-16.232585208515584
Cd14,-2.231028517884461
Fosb,25.75780311018384
Hes1,39.30102505354386
Id2,13.481133313581006
Id3,4.441850719258946
Klf12,6.677836795491264
Klf2,20.357244835918713
Ms4a1,-12.982637861910234
Nfatc3,28.6820639327645
Rpa3,34.51024400582133
Runx3,33.11409631382095
Satb1,-15.776268243674208
Scmh1,8.488910610023561
Scml2,14.688904106946232
Scml4,6.106122110306184
Setd1a,9.704186953742365
Setd2,8.601107133306632
Setd3,17.214465465991974
Setd4,17.06888742987933
Setd5,-3.900978603167921
Setd7,25.412887130486876
Setd8,23.6309435977136
Setdb1,3.1871783541520435
Setdb2,6.818465319475068
Setmar,12.322587016758842
Sfmbt1,15.973715233029207
Sfmbt2,16.16441485290505
Sgk1,-19.808674734782763
Sin3a,19.24293255671828
Sin3b,19.049609905231023
Sirt1,1.7182189999557593
Sirt3,14.81708678953463
Sirt4,28.80801175829066
Sirt5,13.628435888918371
Sirt6,-2.2663865541850985
Sirt7,-1.75746931791892
Smarca1,13.47651851300078
Smarca2,0.3612511137157976
Smarca4,3.571548217514005
Smarca5,27.36057422903768
Smarcc1,15.009832448341967
Smarcc2,13.178357218054517
Smarcd1,3.924794226212891
Smarcd2,23.4620858130037
Smarcd3,-1.188479692640044
Smarce1,5.97568140405792
Smyd1,-4.671850013561079
Smyd2,15.155411179188762
Smyd3,17.281666962441612
Smyd4,-14.146199861869762
Smyd5,13.721256810724292
Sp100,3.4154569621367177
Sp110,7.79450590156649
Sp140,-1.0394150552292132
Ssrp1,3.7106176590534736
Supt16h,12.160552772355071
Suv39h1,-0.4342438624357179
Suv39h2,-1.1618865254563318
Suv420h1,11.222807937722552
Suv420h2,29.567220851493076
Suz12,9.633749592444929
Taf1,7.603638726732022
Taf3,8.022531076025887
Tbx21,4.582404083628688
Tcea1,7.250809776553895
Tdg,5.154139605181312
Tet1,14.52462895596168
Tet2,1.736542198354643
Tet3,18.95841155643702
Trim24,-11.831201113048147
Trim28,-7.855532252164313
Trim33,-14.871186220941304
Trim66,1.7847391667794834
Ube2a,-8.161121955968142
Ube2b,-16.159994630689745
Ube2e1,13.042132616059789
Ube2i,5.656050347589282
Uhrf1,1.4180099954123904
Usp22,3.3075971753076665
Usp27x,-7.000792727418688
Usp51,-15.829778900008641
Wbp7,10.107400852591818
Wdr5,32.02580848328879
Wdr82,-3.117704366603803
Whsc1,18.303789220558826
Whsc1l1,-17.732786896691945
Zmynd11,-13.567637284068454
Zmynd8,24.20336180897793
