shRNA,nbPctg_Q4,nbPctg_Q1,q4minusq1_nbPctg
Bcl6,95.29025130466493,82.49469451292723,12.79555679173771
Bcl6.2,95.89254123567231,81.59994887952263,14.292592356149683
Bcl6.3,72.1066006960313,62.650705765730166,9.455894930301127
CD4.1,57.04671743216026,70.23318222494753,-13.18646479278727
CD4.2,63.083365564075464,53.34497860477146,9.738386959304002
CD4.3,78.5559148542743,90.43413754247182,-11.87822268819751
CD4.4,99.38166063484245,97.07748566602852,2.304174968813925
Cd14,89.92837897995251,84.00762835203665,5.920750627915865
Cd14.2,74.17925850042934,72.82857159920437,1.3506869012249751
Fosb,14.893681627259115,15.68241844722285,-0.7887368199637343
Fosb.2,36.39888066512141,5.318615318472413,31.080265346648996
Hes1,36.46605521719354,51.41362485806516,-14.94756964087162
Hes1.2,78.35967318867245,72.14053513727951,6.219138051392932
Hes1.3,18.227159777907914,16.666782450424527,1.560377327483387
Id2,37.56373769735896,5.318615318472413,32.24512237888655
Id2.2,25.34776464437295,48.463631038678216,-23.115866394305264
Id2.3,93.59057622246215,81.30382469152698,12.286751530935163
Id2.4,76.3150563376212,61.60059782270474,14.714458514916458
Id2.5,13.406788236917436,37.684913055996724,-24.278124819079288
Id3,75.68286402745471,63.49538806912187,12.18747595833284
Id3.2,71.26618884920799,67.36979117165902,3.8963976775489755
Id3.3,83.92825405190206,84.70613076614019,-0.7778767142381326
Id3.4,40.47609971243416,46.28993382448582,-5.813834112051659
Id3.5,20.37546641901741,39.228597012571235,-18.853130593553825
Klf12,64.88671186652962,67.18667748037825,-2.2999656138486273
Klf12.4,23.34691131200007,45.9092850054462,-22.56237369344613
Klf12.5,88.85926273901812,79.05371682801837,9.805545910999754
Klf2,35.54530527668053,42.489919983824095,-6.944614707143565
Klf2.2,25.514299160464738,43.098560880074665,-17.584261719609927
Klf2.3,5.318615318472413,5.318615318472413,0.0
Klf2.4,59.87293587597242,57.83437369164627,2.038562184326153
Klf2.5,10.642426548622872,5.318615318472413,5.323811230150459
Klf2.6,44.99923049336834,43.60580764219788,1.393422851170456
Klf2.7,14.893681627259115,15.105646437303689,-0.21196481004457368
Ms4a1,95.3991686944149,97.54573053658045,-2.1465618421655535
Ms4a1.2,67.04410324092834,63.341853291552894,3.7022499493754424
Nfatc3.2,99.28249800126763,98.95004188983148,0.3324561114361444
Nfatc3.3,39.20654983189167,37.60204530378336,1.6045045281083077
Nfatc3.7,31.9087469348402,5.318615318472413,26.590131616367785
Nfatc3.8,5.318615318472413,5.318615318472413,0.0
Rpa3.1,21.10061606797119,31.01432627546038,-9.913710207489192
Rpa3.2,51.98295478949749,31.673537371773204,20.309417417724287
Rpa3.3,46.90293866337124,42.747451265842315,4.155487397528923
Rpa3.4,76.04490698468686,30.6627093864855,45.38219759820136
