shRNA,nbPctg_Q4,nbPctg_Q3,nbPctg_Q2,nbPctg_Q1,nbPctg_input,inputMinusAvg_nbPctg
Bcl6.2,95.89254123567231,99.68902965609713,80.23595069938848,81.59994887952263,63.181792936648925,-26.17257468102121
Bcl6.3,72.1066006960313,74.55542984544532,76.80171770284477,62.650705765730166,46.71823416778489,-24.81037933472799
CD4.1,57.04671743216026,76.99284952779246,86.60534744506478,70.23318222494753,29.931526105583263,-42.78799805190799
CD4.2,63.083365564075464,58.146584005356374,59.325022344198466,53.34497860477146,70.09150361565528,11.61651598605485
CD4.3,78.5559148542743,80.64358407490595,88.13607646931817,90.43413754247182,77.44076758119132,-7.001660654051236
CD4.4,99.38166063484245,92.58387438317942,98.25424014279028,97.07748566602852,70.06711709255221,-26.75719811415796
Cd14,89.92837897995251,84.94022059965884,89.7851925793827,84.00762835203665,73.05754903975331,-14.107806088004367
Cd14.2,74.17925850042934,59.75397339516846,70.0840590611021,72.82857159920437,78.85721469121151,9.645749052235445
Fosb,14.893681627259115,57.36548220952334,15.800394027773429,15.68241844722285,72.31202063193184,46.37652655398716
Fosb.2,36.39888066512141,62.418512218287724,34.28052297058008,5.318615318472413,39.74321245949593,5.139079666380518
Hes1,36.46605521719354,35.43052444093773,44.60937953356839,51.41362485806516,72.69350649982405,30.713610487382844
Hes1.3,18.227159777907914,17.68670251283571,15.800394027773429,16.666782450424527,64.98369931194027,47.888439619704876
Id2,37.56373769735896,5.318615318472413,5.318615318472413,5.318615318472413,54.9703280962078,41.59043218301375
Id2.2,25.34776464437295,46.94146593813827,22.722626486496456,48.463631038678216,59.30736424246368,23.438492215542205
Id2.3,93.59057622246215,94.19393881329088,84.40748903263035,81.30382469152698,59.143253457484576,-29.230703732492998
Id2.4,76.3150563376212,70.96366788927362,70.83592072917729,61.60059782270474,66.21910833875596,-3.709702355938262
Id2.5,13.406788236917436,27.71003620927451,18.27802175719566,37.684913055996724,59.587088072626415,35.31714825778033
Id3,75.68286402745471,80.98789756810436,64.14489941991394,63.49538806912187,71.8827614882243,0.80499921707559
Id3.2,71.26618884920799,73.80328642302074,66.11363851272277,67.36979117165902,66.90530471833527,-2.7329215208173565
Id3.3,83.92825405190206,89.61560347882761,84.23548119973645,84.70613076614019,85.51574092546,-0.10562644869158078
Id3.4,40.47609971243416,65.91363273521728,30.94894854059377,46.28993382448582,53.101760279741406,7.194606576558648
Id3.5,20.37546641901741,22.609552665099464,12.823527723805975,39.228597012571235,40.80748172729295,17.04819577216943
Klf12,64.88671186652962,81.61477125455997,74.29483028159605,67.18667748037825,49.39193495679755,-22.603812763968413
Klf12.4,23.34691131200007,76.57996309218025,22.281156454832736,45.9092850054462,95.55798452756625,53.52865556145144
Klf12.5,88.85926273901812,75.69525815352547,81.92467870855293,79.05371682801837,70.49189669626949,-10.89133241100923
Klf2,35.54530527668053,63.63689950944658,41.62894894613679,42.489919983824095,55.158591853016524,9.333323423994528
