"Experiment: 10U p2","Analysis: Analysis 2","User: Admin","Plate: 16","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:27:49 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A - PD-1 of Amet+","GeoMean BV605-A - PD-1 of Amet+GFP+","GeoMean BV605-A - PD-1 of GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+","GeoMean PerCP-Cy5-5-A - LAG3 of Amet+GFP+","GeoMean PerCP-Cy5-5-A - LAG3 of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A - Tim3 of Amet+","GeoMean PE-A - Tim3 of Amet+GFP+","GeoMean PE-A - Tim3 of GFP+"
"B02","Sample",13343,3233,1977,472,294.282923851921,3032.75874657967,2838.57836234088,841.696932939932,1713.87188335635,1449.52128743518,8.32044540674296,56.1962569549823,198.319327731092,50.4237288135593,33.3842800000237,271.034330998703,210.583347766091
"B03","Sample",13690,2985,1830,804,353.795661176702,4374.67953504377,3277.71316224743,405.873070296492,1046.4381428298,1418.28558839815,3.41708542713568,50.7650273224044,204.580152671756,48.8805970149254,24.4972142957746,219.060411354526,181.734321796437
"B04","Sample",18621,1779,1132,2150,307.56329428228,4097.65390069827,3695.04075607954,731.713212255801,2120.63720671809,1890.01091786907,10.3428892636313,62.6325088339223,178.719866999169,55.953488372093,36.3875531268044,372.968869149378,280.356195713123
"B05","Sample",14309,2187,1639,1043,273.553466048209,1379.12011836748,2819.16271161932,666.278043128404,1165.77264027073,1401.16842574907,2.56058527663466,35.8145210494204,198.666666666667,50.3355704697987,25.1350217013027,113.059476502881,201.592457014342
"B06","Sample",16426,1061,551,1930,378.598800251963,3778.59222004629,2762.14363288605,910.797375321489,2375.13140813994,1977.13705030964,8.38831291234684,61.8874773139746,153.540175019889,65.1295336787565,34.743024597161,355.722714222043,417.901606541335
"B07","Sample",18621,3223,2334,1250,242.292488266207,3389.84300512751,3140.53322551213,524.735815303406,1596.54599532194,1461.89744430599,6.39156065777226,54.4987146529563,190.548780487805,52.48,27.3989577852019,239.806541514398,217.673500911773
"B08","Sample",17787,3223,1710,1279,346.921424310207,3402.00759799918,3211.06752161559,696.321103358159,1539.33815805269,1160.49107313678,17.3440893577412,68.187134502924,204.967948717949,48.7881157154027,50.8455350095563,538.603780415314,191.616982608817
"B09","Sample",16030,4194,2129,710,326.399535294236,4043.64703365979,3140.592645571,389.780262440288,1065.53681298759,1390.50542178364,4.7448736289938,46.9704086425552,205.797101449275,48.5915492957746,25.7864795882465,158.911515074306,192.67574294271
"B10","Sample",15038,3565,1765,508,260.130936901278,3363.10559874417,2859.77418095677,620.859907105666,1649.39387092673,1391.01605580765,10.0981767180926,56.9971671388102,190.262172284644,52.5590551181102,34.6662021800243,275.775407933477,217.378008783206
"B11","Sample",16277,2830,2062,942,351.675822055397,3747.64947276909,3200.25707574833,741.978144166724,1529.38958951098,1092.68859913795,5.19434628975265,52.0368574199806,247.894736842105,40.3397027600849,29.6397560904531,212.715063767297,135.065519691074
