"Experiment: 10U p2","Analysis: Analysis 2","User: Admin","Plate: 15","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:27:00 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"B02","Sample",13765,947,532,1260,430.745266812914,3559.17519054294,2765.18370553085,952.985174531658,2165.58616289438,2134.82046450401,10.9820485744456,54.6992481203008,172.131147540984,58.0952380952381,40.7257325721193,285.363636879816,281.824164658243
"B03","Sample",20544,6099,3305,601,1092.20112734795,5275.15163289042,4373.19240311257,1418.89672159262,1822.47265666776,1334.02580782272,9.98524348253812,73.3131618759455,205.119453924915,48.7520798668885,52.493855242801,703.978213031515,203.133125932492
"B04","Sample",25268,4996,4473,1851,263.488580872682,3225.12366963197,2943.21415295335,781.994198369892,1776.04711292502,1408.36368320291,6.96557245796637,52.7162977867203,272.60677466863,36.6828741220962,36.1027338757214,249.03559175055,116.969715871633
"B05","Sample",23999,3213,2139,2446,327.079751238726,3676.07527179371,3088.44816833073,585.321139116306,1352.03278792097,1502.46602679206,10.426392779334,52.7349228611501,231.848341232227,43.1316434995912,38.6515707256351,229.982826102818,135.62000001933
"B06","Sample",20674,3769,3122,1372,180.4707155983,2168.84928336699,2720.86160536602,325.53960408725,777.386862113142,1121.81023992921,8.86176704696206,48.2703395259449,223.817292006525,44.6793002915452,35.2015081443421,185.502768585685,152.594450384602
"B07","Sample",23455,4526,3403,1640,284.600731913276,3215.9714733854,3017.75140152234,631.20601634608,1378.6333940241,1114.97504356654,8.04242156429518,47.5462826917426,256.651017214397,38.9634146341463,34.4207150942778,182.890132171396,121.330683414378
"B08","Sample",15934,4136,2700,595,310.029528151231,3448.4096780205,3077.02872199588,544.964538031718,1151.11661566503,1223.20470906374,10.2514506769826,50.3333333333333,271.689497716895,36.8067226890756,33.0898390080705,190.387747028846,105.382197470103
"B09","Sample",19297,4007,3020,1161,245.872575592206,2981.19306226967,3078.28122257259,603.555964939842,1285.63493800821,990.571383115621,8.1357624157724,54.8013245033113,259.151785714286,38.5874246339363,36.4093872549359,250.891438486234,116.983590379471
"B10","Sample",16224,2572,1781,1290,330.723286509015,3608.80267212514,2758.81522678325,595.187612605227,1429.88322995665,1416.62581216632,10.2643856920684,54.5199326221224,196.946564885496,50.7751937984496,41.9200147481777,240.023442986044,213.740269276812
"B11","Sample",13609,1183,793,1945,393.204572054535,3900.99649069962,3294.28052362635,771.621229959533,1600.30518937495,1275.18429700882,8.53761622992392,49.5586380832282,248.403575989783,40.2570694087404,39.1963680971286,209.908927572824,136.613780741669
"C02","Sample",22083,2677,2485,2499,316.873261248151,3254.24009690501,3236.09704609018,750.87077568162,2141.86436065128,1721.57218186416,4.37056406425103,47.9678068410463,235.754716981132,42.4169667867147,26.1913670048261,197.345855703448,149.290826204588
