Well,GeoMean BV605-A - PD-1 of Amet+_PD1,GeoMean PerCP-Cy5-5-A - LAG3 of Amet+_Lag3,Amet+Tim3+ as % of Amet+,GeoMean PE-A - Tim3 of Amet+
B02,278.094553513035,900.836130885089,5.77395577395578,28.8872364154666
B03,433.053783218695,597.749188748366,11.5328109696376,40.9659752135208
B04,565.858519664485,1128.92233174006,4.08759124087591,26.7966805778214
B05,395.830654283126,662.649761199687,10.1939901103081,34.7765565996432
B06,363.480075165048,963.257977762794,9.53947368421053,34.6504997952982
B07,284.767731349305,613.724735230974,5.9436913451512,27.1870203628936
B08,384.195966182269,905.694503641012,11.3836186950486,38.2601951410401
B09,580.029631066612,647.781340279584,3.91260162601626,25.0802875213026
B10,334.266324033185,644.546730155737,6.12955032119914,27.6591674698879
B11,344.800755378003,670.601803493389,7.74321641297154,30.7095409293495
C02,397.280304106251,1109.01428885793,9.20529801324503,34.9846150053747
C03,368.736779301657,601.103563600768,5.69218016026527,28.9189286250769
C04,294.79175182171,696.999771166421,5.91315060055436,27.7888430096997
C05,612.064627996177,1230.30898783404,13.1246237206502,43.6898769401978
C06,241.694064148038,682.754001209575,6.20775969962453,25.7312401610843
C07,326.101852586093,809.59503366244,3.02013422818792,24.8464785024256
C08,299.532795228846,604.430560211928,4.35684647302905,25.1817117151437
C09,356.324778204362,780.725746727016,3.58565737051793,24.0268983794613
C10,301.183846124622,492.916928398922,5.02130249543518,25.6472614171585
C11,348.161542600168,618.56600130828,3.85920271416455,23.3641923282
D02,398.323451568932,746.836737027539,6.59217877094972,28.0522878686057
D03,312.579560005001,882.771359378367,8.16890292028414,28.3548130904289
D04,256.942837562442,927.253799211283,7.99886137204668,30.9351643932757
D05,290.824345216015,843.236048384164,4.89150422949614,23.6630760714555
D06,281.71452310895,800.093336656626,3.7243947858473,20.5061070752812
D07,445.019963196858,899.461100263987,3.86300278773397,23.2700694769656
D08,306.876911369579,697.938649162863,5.12427124884934,24.7264386448584
D09,297.505289518149,748.318873224626,3.42195314556462,22.9038669230297
D10,301.950932513254,625.778883502025,5.90551181102362,25.2986311682588
D11,351.869022961845,870.997721242829,4.75059382422803,25.2073543868789
E02,294.302927445214,598.666679402457,6.37870416875942,28.8408059400184
E03,297.741634301699,599.7772725692,4.28524697415767,21.8974786571743
E04,334.686197759448,799.032756726001,8.71830496700243,29.3636010455133
E05,362.588141460007,798.661562480011,4.98098859315589,25.8278976531261
E06,369.033766990766,1024.44766291663,2.78030993618961,24.8436794172373
E07,265.039053105041,536.478510098855,4.65852555404794,25.0992707654642
E08,234.532580038823,709.771922951204,3.41426403641882,22.3303342179114
E09,314.109929456051,790.50933629501,5.6020371044016,27.9439930006491
E10,355.397397250957,729.382063089151,4.11225340372326,23.131431573933
E11,326.864558235024,809.929995937072,7.24225173940544,28.9449669722347
F02,298.90190467032,633.014505904537,6.38489208633094,26.9705423408193
F03,887.098161427746,999.560372233471,6.06604450825556,33.3767795377723
F04,290.752263035497,775.172696439635,4.03926009815025,22.8196290235772
F05,280.672384119506,735.416612756361,4.7027027027027,23.7618542011507
F06,340.392258547196,740.915681682465,5.78655578655579,28.39647307339
F07,347.564777065104,1137.38636973697,12.2073578595318,35.5991041575273
F08,266.937782748937,836.123333340293,7.04070407040704,28.11142605389
F09,296.868368473661,835.381646955603,5.31952873973581,24.9564411566738
F10,464.861788794249,1069.00094128081,10.8712413261372,34.7971296094928
F11,384.893552284426,890.290137476918,6.15473109002013,27.7267480198721
G02,341.541656070867,630.863503672991,8.8994835121176,34.9619192033477
G03,208.35556896939,394.385346289202,6.80608365019011,27.6949915434555
G04,332.549215406084,615.512237174395,4.6908315565032,25.0769772858281
G05,302.782119848235,536.40081035838,4.00228702115495,22.4423391965178
G06,360.606766750134,935.008378754191,6.32133450395083,27.9942016414271
G07,285.677627499504,609.845079880984,7.44336569579288,30.4447972190697
G08,193.868133935725,381.083178457692,2.59172976121142,22.6970657926907
G09,342.216029829401,825.380012483169,9.13872452333991,34.5553807653566
G10,322.291427870275,765.876577397898,9.37773882559159,34.3582267661789
G11,307.352548502958,559.391170745035,9.01408450704225,33.7746485333935
