DB_Object_Symbol,GO_ID
Gtf2b,GO:0001174
Gtf2b,GO:0003677
Gtf2b,GO:0004402
Gtf2b,GO:0005515
Gtf2b,GO:0005634
Gtf2b,GO:0005634
Gtf2b,GO:0005634
Gtf2b,GO:0005669
Gtf2b,GO:0005694
Gtf2b,GO:0006355
Gtf2b,GO:0006366
Gtf2b,GO:0006367
Gtf2b,GO:0006473
Gtf2b,GO:0008134
Gtf2b,GO:0008270
Gtf2b,GO:0016251
Gtf2b,GO:0016407
Gtf2b,GO:0016604
Gtf2b,GO:0016740
Gtf2b,GO:0016746
Gtf2b,GO:0017025
Gtf2b,GO:0032993
Gtf2b,GO:0043923
Gtf2b,GO:0046872
Gtf2b,GO:0046966
Gtf2b,GO:0050434
Gtf2b,GO:0051123
Gtf2b,GO:0060261
Gtf2b,GO:0070897
Gtf2b,GO:0090575
Gtf2b,GO:0097550
Gtf2b,GO:1904798
Gtf2b,GO:1990114
Gtf2b,GO:1990841
Gtf2f1,GO:0003677
Gtf2f1,GO:0003677
Gtf2f1,GO:0005515
Gtf2f1,GO:0005634
Gtf2f1,GO:0005669
Gtf2f1,GO:0006367
Gtf2f1,GO:0008134
Gtf2f1,GO:0016251
Gtf2f1,GO:0019211
Gtf2f1,GO:0019903
Gtf2f1,GO:0019904
Gtf2f1,GO:0030054
Gtf2f1,GO:0032091
Gtf2f1,GO:0032968
Gtf2f1,GO:0032991
Gtf2f1,GO:0043231
Gtf2f1,GO:0045944
Gtf2f1,GO:0045944
Gtf2f1,GO:0045944
Gtf2f1,GO:1990841
Gtf2h1,GO:0003682
Gtf2h1,GO:0004672
Gtf2h1,GO:0005634
Gtf2h1,GO:0005654
Gtf2h1,GO:0005675
Gtf2h1,GO:0005675
Gtf2h1,GO:0006281
Gtf2h1,GO:0006289
Gtf2h1,GO:0006351
Gtf2h1,GO:0006366
Gtf2h1,GO:0006366
Gtf2h1,GO:0006974
Gtf2h1,GO:0008094
Gtf2h1,GO:0008353
Gtf2h1,GO:0045944
Gtf2h1,GO:1990830
Gtf3c4,GO:0000127
Gtf3c4,GO:0003674
Gtf3c4,GO:0003677
Gtf3c4,GO:0004402
Gtf3c4,GO:0005634
Gtf3c4,GO:0005739
Gtf3c4,GO:0008150
Gtf3c4,GO:0016740
Gtf3c4,GO:0016746
H2afz,GO:0000786
H2afz,GO:0000786
H2afz,GO:0000978
H2afz,GO:0000979
H2afz,GO:0000980
H2afz,GO:0001740
H2afz,GO:0005634
H2afz,GO:0005634
H2afz,GO:0005634
H2afz,GO:0005634
H2afz,GO:0005694
H2afz,GO:0005719
H2afz,GO:0005720
H2afz,GO:0007275
H2afz,GO:0031490
H2afz,GO:0031492
H2afz,GO:0032869
H2afz,GO:0045944
H2afz,GO:0046982
H2afz,GO:0071392
Hat1,GO:0000790
Hat1,GO:0004402
Hat1,GO:0004402
Hat1,GO:0005634
Hat1,GO:0005634
Hat1,GO:0005654
Hat1,GO:0006325
Hat1,GO:0006335
Hat1,GO:0006336
Hat1,GO:0006348
Hat1,GO:0010485
Hat1,GO:0016573
Hat1,GO:0016740
Hat1,GO:0016746
Hat1,GO:0032991
Hat1,GO:0043231
Hat1,GO:0043967
Hcfc1,GO:0000122
Hcfc1,GO:0000123
Hcfc1,GO:0001228
Hcfc1,GO:0001835
Hcfc1,GO:0003682
Hcfc1,GO:0003713
Hcfc1,GO:0003713
Hcfc1,GO:0005515
Hcfc1,GO:0005634
Hcfc1,GO:0005634
Hcfc1,GO:0005634
Hcfc1,GO:0005671
Hcfc1,GO:0005737
Hcfc1,GO:0005737
Hcfc1,GO:0005737
Hcfc1,GO:0006325
Hcfc1,GO:0006355
Hcfc1,GO:0007049
Hcfc1,GO:0010628
Hcfc1,GO:0019046
Hcfc1,GO:0030424
Hcfc1,GO:0030425
Hcfc1,GO:0030674
Hcfc1,GO:0032991
Hcfc1,GO:0033613
Hcfc1,GO:0042802
Hcfc1,GO:0043025
Hcfc1,GO:0043254
Hcfc1,GO:0043981
Hcfc1,GO:0043982
Hcfc1,GO:0043984
Hcfc1,GO:0043995
Hcfc1,GO:0043996
Hcfc1,GO:0045893
Hcfc1,GO:0046972
Hcfc1,GO:0048188
Hcfc1,GO:0050821
Hcfc1,GO:0062023
Hcfc1,GO:0062023
Hcfc1,GO:0070461
Hcfc1,GO:0071339
Hcfc1,GO:1990837
Hdac1,GO:0000118
Hdac1,GO:0000118
Hdac1,GO:0000122
Hdac1,GO:0000122
Hdac1,GO:0000122
Hdac1,GO:0000122
Hdac1,GO:0000785
Hdac1,GO:0000785
Hdac1,GO:0000790
Hdac1,GO:0000790
Hdac1,GO:0000792
Hdac1,GO:0000792
Hdac1,GO:0000976
Hdac1,GO:0000976
Hdac1,GO:0000978
Hdac1,GO:0000979
Hdac1,GO:0001046
Hdac1,GO:0001085
Hdac1,GO:0001103
Hdac1,GO:0001103
Hdac1,GO:0001975
Hdac1,GO:0002039
Hdac1,GO:0003677
Hdac1,GO:0003677
Hdac1,GO:0003682
Hdac1,GO:0003682
Hdac1,GO:0003682
Hdac1,GO:0003682
Hdac1,GO:0003700
Hdac1,GO:0003714
Hdac1,GO:0003714
Hdac1,GO:0003714
Hdac1,GO:0004407
Hdac1,GO:0004407
Hdac1,GO:0004407
Hdac1,GO:0004407
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005515
Hdac1,GO:0005634
Hdac1,GO:0005634
Hdac1,GO:0005634
Hdac1,GO:0005634
Hdac1,GO:0005634
Hdac1,GO:0005654
Hdac1,GO:0005667
Hdac1,GO:0005667
Hdac1,GO:0005737
Hdac1,GO:0005829
Hdac1,GO:0006325
Hdac1,GO:0006346
Hdac1,GO:0006357
Hdac1,GO:0006476
Hdac1,GO:0007492
Hdac1,GO:0007492
Hdac1,GO:0007623
Hdac1,GO:0008134
Hdac1,GO:0008134
Hdac1,GO:0008134
Hdac1,GO:0008134
Hdac1,GO:0008284
Hdac1,GO:0008284
Hdac1,GO:0008284
Hdac1,GO:0008285
Hdac1,GO:0009913
Hdac1,GO:0010629
Hdac1,GO:0010870
Hdac1,GO:0016575
Hdac1,GO:0016580
Hdac1,GO:0016581
Hdac1,GO:0016581
Hdac1,GO:0016581
Hdac1,GO:0016581
Hdac1,GO:0016581
Hdac1,GO:0016787
Hdac1,GO:0017053
Hdac1,GO:0019213
Hdac1,GO:0019213
Hdac1,GO:0019899
Hdac1,GO:0021766
Hdac1,GO:0030182
Hdac1,GO:0032041
Hdac1,GO:0032732
Hdac1,GO:0032760
Hdac1,GO:0032922
Hdac1,GO:0032991
Hdac1,GO:0032991
Hdac1,GO:0032991
Hdac1,GO:0033558
Hdac1,GO:0033613
Hdac1,GO:0034599
Hdac1,GO:0035851
Hdac1,GO:0042475
Hdac1,GO:0042531
Hdac1,GO:0042733
Hdac1,GO:0042826
Hdac1,GO:0043005
Hdac1,GO:0043025
Hdac1,GO:0043066
Hdac1,GO:0043124
Hdac1,GO:0043524
Hdac1,GO:0043922
Hdac1,GO:0044212
Hdac1,GO:0044877
Hdac1,GO:0045892
Hdac1,GO:0045892
Hdac1,GO:0045892
Hdac1,GO:0045892
Hdac1,GO:0045893
Hdac1,GO:0045944
Hdac1,GO:0046676
Hdac1,GO:0047485
Hdac1,GO:0048471
Hdac1,GO:0048511
Hdac1,GO:0048714
Hdac1,GO:0048714
Hdac1,GO:0051059
Hdac1,GO:0052548
Hdac1,GO:0060766
Hdac1,GO:0060789
Hdac1,GO:0061029
Hdac1,GO:0061198
Hdac1,GO:0070491
Hdac1,GO:0070888
Hdac1,GO:0070932
Hdac1,GO:0070932
Hdac1,GO:0070932
Hdac1,GO:0070933
Hdac1,GO:0070933
Hdac1,GO:0090090
Hdac1,GO:0090090
Hdac1,GO:1990841
Hdac1,GO:2000343
Hdac1,GO:2000676
Hdac1,GO:2000757
Hdac1,GO:2001243
Hdac10,GO:0000118
Hdac10,GO:0000118
Hdac10,GO:0000122
Hdac10,GO:0004407
Hdac10,GO:0004407
Hdac10,GO:0004407
Hdac10,GO:0005634
Hdac10,GO:0005634
Hdac10,GO:0005654
Hdac10,GO:0005737
Hdac10,GO:0006281
Hdac10,GO:0006310
Hdac10,GO:0006355
Hdac10,GO:0006914
Hdac10,GO:0006974
Hdac10,GO:0016236
Hdac10,GO:0016575
Hdac10,GO:0016575
Hdac10,GO:0016575
Hdac10,GO:0016787
Hdac10,GO:0019213
Hdac10,GO:0019899
Hdac10,GO:0032425
Hdac10,GO:0034983
Hdac10,GO:0035825
Hdac10,GO:0042826
Hdac10,GO:0045892
Hdac10,GO:0046872
Hdac10,GO:0047609
Hdac10,GO:0047611
Hdac10,GO:0106047
Hdac10,GO:0106048
Hdac11,GO:0000118
Hdac11,GO:0000118
Hdac11,GO:0004407
Hdac11,GO:0004407
Hdac11,GO:0005515
Hdac11,GO:0005634
Hdac11,GO:0005634
Hdac11,GO:0005634
Hdac11,GO:0005737
Hdac11,GO:0005886
Hdac11,GO:0006325
Hdac11,GO:0008134
Hdac11,GO:0014003
Hdac11,GO:0016575
Hdac11,GO:0016787
Hdac11,GO:0032041
Hdac2,GO:0000118
Hdac2,GO:0000122
Hdac2,GO:0000122
Hdac2,GO:0000122
Hdac2,GO:0000785
Hdac2,GO:0000790
Hdac2,GO:0000790
Hdac2,GO:0000792
Hdac2,GO:0000792
Hdac2,GO:0000978
Hdac2,GO:0000978
Hdac2,GO:0001103
Hdac2,GO:0001226
Hdac2,GO:0003682
Hdac2,GO:0003682
Hdac2,GO:0004407
Hdac2,GO:0004407
Hdac2,GO:0004407
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005515
Hdac2,GO:0005634
Hdac2,GO:0005634
Hdac2,GO:0005634
Hdac2,GO:0005634
Hdac2,GO:0005634
Hdac2,GO:0005657
Hdac2,GO:0005667
Hdac2,GO:0005737
Hdac2,GO:0005737
Hdac2,GO:0005737
Hdac2,GO:0006325
Hdac2,GO:0006344
Hdac2,GO:0006476
Hdac2,GO:0008134
Hdac2,GO:0008134
Hdac2,GO:0008134
Hdac2,GO:0008284
Hdac2,GO:0008284
Hdac2,GO:0008284
Hdac2,GO:0009913
Hdac2,GO:0010718
Hdac2,GO:0010870
Hdac2,GO:0010977
Hdac2,GO:0010977
Hdac2,GO:0016358
Hdac2,GO:0016575
Hdac2,GO:0016575
Hdac2,GO:0016580
Hdac2,GO:0016581
Hdac2,GO:0016787
Hdac2,GO:0017053
Hdac2,GO:0019213
Hdac2,GO:0019213
Hdac2,GO:0019899
Hdac2,GO:0019899
Hdac2,GO:0019899
Hdac2,GO:0021766
Hdac2,GO:0030182
Hdac2,GO:0031072
Hdac2,GO:0031490
Hdac2,GO:0032041
Hdac2,GO:0032732
Hdac2,GO:0032760
Hdac2,GO:0032922
Hdac2,GO:0032991
Hdac2,GO:0033558
Hdac2,GO:0033558
Hdac2,GO:0034739
Hdac2,GO:0035098
Hdac2,GO:0035851
Hdac2,GO:0035851
Hdac2,GO:0035984
Hdac2,GO:0042475
Hdac2,GO:0042531
Hdac2,GO:0042733
Hdac2,GO:0042826
Hdac2,GO:0043066
Hdac2,GO:0043392
Hdac2,GO:0043433
Hdac2,GO:0043565
Hdac2,GO:0045862
Hdac2,GO:0045892
Hdac2,GO:0045892
Hdac2,GO:0045892
Hdac2,GO:0045944
Hdac2,GO:0048511
Hdac2,GO:0048714
Hdac2,GO:0048714
Hdac2,GO:0051059
Hdac2,GO:0051091
Hdac2,GO:0051896
Hdac2,GO:0055013
Hdac2,GO:0060044
Hdac2,GO:0060297
Hdac2,GO:0060789
Hdac2,GO:0061000
Hdac2,GO:0061029
Hdac2,GO:0061198
Hdac2,GO:0070301
Hdac2,GO:0070734
Hdac2,GO:0070932
Hdac2,GO:0070932
Hdac2,GO:0070933
Hdac2,GO:0090090
Hdac2,GO:0090311
Hdac2,GO:0090571
Hdac2,GO:1902437
Hdac2,GO:1902894
Hdac2,GO:1902894
Hdac2,GO:1990841
Hdac2,GO:2000757
Hdac2,GO:2001243
Hdac3,GO:0000118
Hdac3,GO:0000118
Hdac3,GO:0000122
Hdac3,GO:0000122
Hdac3,GO:0000122
Hdac3,GO:0000122
Hdac3,GO:0000785
Hdac3,GO:0001934
Hdac3,GO:0003677
Hdac3,GO:0003677
Hdac3,GO:0003682
Hdac3,GO:0003682
Hdac3,GO:0003682
Hdac3,GO:0003682
Hdac3,GO:0003714
Hdac3,GO:0004407
Hdac3,GO:0004407
Hdac3,GO:0004407
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005515
Hdac3,GO:0005634
Hdac3,GO:0005634
Hdac3,GO:0005634
Hdac3,GO:0005634
Hdac3,GO:0005634
Hdac3,GO:0005634
Hdac3,GO:0005634
Hdac3,GO:0005634
Hdac3,GO:0005654
Hdac3,GO:0005737
Hdac3,GO:0005737
Hdac3,GO:0005737
Hdac3,GO:0005737
Hdac3,GO:0005737
Hdac3,GO:0005737
Hdac3,GO:0005794
Hdac3,GO:0005829
Hdac3,GO:0005829
Hdac3,GO:0005886
Hdac3,GO:0006325
Hdac3,GO:0006476
Hdac3,GO:0007346
Hdac3,GO:0008134
Hdac3,GO:0008134
Hdac3,GO:0008134
Hdac3,GO:0008134
Hdac3,GO:0016575
Hdac3,GO:0016575
Hdac3,GO:0016787
Hdac3,GO:0017053
Hdac3,GO:0019213
Hdac3,GO:0019899
Hdac3,GO:0030332
Hdac3,GO:0031398
Hdac3,GO:0031490
Hdac3,GO:0031647
Hdac3,GO:0032008
Hdac3,GO:0032041
Hdac3,GO:0032692
Hdac3,GO:0032720
Hdac3,GO:0032922
Hdac3,GO:0032922
Hdac3,GO:0033558
Hdac3,GO:0033558
Hdac3,GO:0033558
Hdac3,GO:0033558
Hdac3,GO:0040014
Hdac3,GO:0042307
Hdac3,GO:0042752
Hdac3,GO:0042826
Hdac3,GO:0043433
Hdac3,GO:0043525
Hdac3,GO:0045892
Hdac3,GO:0045944
Hdac3,GO:0046329
Hdac3,GO:0046826
Hdac3,GO:0048511
Hdac3,GO:0051020
Hdac3,GO:0051059
Hdac3,GO:0051225
Hdac3,GO:0070933
Hdac3,GO:0071498
Hdac3,GO:0072686
Hdac3,GO:0120162
Hdac3,GO:1990679
Hdac3,GO:2000676
Hdac3,GO:2000726
Hdac4,GO:0000118
Hdac4,GO:0000122
Hdac4,GO:0000122
Hdac4,GO:0000122
Hdac4,GO:0000122
Hdac4,GO:0000122
Hdac4,GO:0000122
Hdac4,GO:0000122
Hdac4,GO:0000978
Hdac4,GO:0001085
Hdac4,GO:0001501
Hdac4,GO:0002076
Hdac4,GO:0003677
Hdac4,GO:0003682
Hdac4,GO:0003714
Hdac4,GO:0004407
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005515
Hdac4,GO:0005634
Hdac4,GO:0005634
Hdac4,GO:0005634
Hdac4,GO:0005634
Hdac4,GO:0005654
Hdac4,GO:0005737
Hdac4,GO:0005737
Hdac4,GO:0005737
Hdac4,GO:0005737
Hdac4,GO:0005829
Hdac4,GO:0005829
Hdac4,GO:0005829
Hdac4,GO:0006325
Hdac4,GO:0006325
Hdac4,GO:0006338
Hdac4,GO:0006476
Hdac4,GO:0008134
Hdac4,GO:0008134
Hdac4,GO:0008134
Hdac4,GO:0008270
Hdac4,GO:0008284
Hdac4,GO:0008285
Hdac4,GO:0008285
Hdac4,GO:0010592
Hdac4,GO:0010832
Hdac4,GO:0010882
Hdac4,GO:0014894
Hdac4,GO:0014911
Hdac4,GO:0016575
Hdac4,GO:0016787
Hdac4,GO:0017053
Hdac4,GO:0019789
Hdac4,GO:0019901
Hdac4,GO:0030017
Hdac4,GO:0030017
Hdac4,GO:0030018
Hdac4,GO:0030955
Hdac4,GO:0031594
Hdac4,GO:0031672
Hdac4,GO:0032041
Hdac4,GO:0032991
Hdac4,GO:0033235
Hdac4,GO:0033558
Hdac4,GO:0033558
Hdac4,GO:0033613
Hdac4,GO:0034983
Hdac4,GO:0040029
Hdac4,GO:0042493
Hdac4,GO:0042641
Hdac4,GO:0042802
Hdac4,GO:0042826
Hdac4,GO:0043393
Hdac4,GO:0043433
Hdac4,GO:0043525
Hdac4,GO:0043565
Hdac4,GO:0044212
Hdac4,GO:0045668
Hdac4,GO:0045820
Hdac4,GO:0045892
Hdac4,GO:0045892
Hdac4,GO:0045892
Hdac4,GO:0045893
Hdac4,GO:0045944
Hdac4,GO:0045944
Hdac4,GO:0046872
Hdac4,GO:0048661
Hdac4,GO:0048742
Hdac4,GO:0051091
Hdac4,GO:0051153
Hdac4,GO:0070491
Hdac4,GO:0070555
Hdac4,GO:0070932
Hdac4,GO:0070933
Hdac4,GO:1902437
Hdac4,GO:1902894
Hdac4,GO:1902894
Hdac4,GO:1903428
Hdac4,GO:1990841
Hdac5,GO:0000118
Hdac5,GO:0000122
Hdac5,GO:0000122
Hdac5,GO:0000122
Hdac5,GO:0000122
Hdac5,GO:0000122
Hdac5,GO:0000122
Hdac5,GO:0000790
Hdac5,GO:0000978
Hdac5,GO:0000978
Hdac5,GO:0001085
Hdac5,GO:0001085
Hdac5,GO:0001226
Hdac5,GO:0001228
Hdac5,GO:0002076
Hdac5,GO:0003682
Hdac5,GO:0003714
Hdac5,GO:0003714
Hdac5,GO:0004407
Hdac5,GO:0004407
Hdac5,GO:0005080
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005515
Hdac5,GO:0005634
Hdac5,GO:0005634
Hdac5,GO:0005634
Hdac5,GO:0005634
Hdac5,GO:0005634
Hdac5,GO:0005634
Hdac5,GO:0005634
Hdac5,GO:0005737
Hdac5,GO:0005737
Hdac5,GO:0005737
Hdac5,GO:0005737
Hdac5,GO:0005737
Hdac5,GO:0005794
Hdac5,GO:0005829
Hdac5,GO:0005829
Hdac5,GO:0005829
Hdac5,GO:0006325
Hdac5,GO:0006476
Hdac5,GO:0006954
Hdac5,GO:0007399
Hdac5,GO:0007507
Hdac5,GO:0008134
Hdac5,GO:0008134
Hdac5,GO:0008134
Hdac5,GO:0008134
Hdac5,GO:0010629
Hdac5,GO:0010830
Hdac5,GO:0010832
Hdac5,GO:0016575
Hdac5,GO:0016604
Hdac5,GO:0016607
Hdac5,GO:0016787
Hdac5,GO:0019901
Hdac5,GO:0030183
Hdac5,GO:0032041
Hdac5,GO:0032991
Hdac5,GO:0033555
Hdac5,GO:0033558
Hdac5,GO:0040029
Hdac5,GO:0042113
Hdac5,GO:0042220
Hdac5,GO:0042220
Hdac5,GO:0042493
Hdac5,GO:0042826
Hdac5,GO:0043393
Hdac5,GO:0044212
Hdac5,GO:0045668
Hdac5,GO:0045843
Hdac5,GO:0045892
Hdac5,GO:0045892
Hdac5,GO:0045944
Hdac5,GO:0045944
Hdac5,GO:0046872
Hdac5,GO:0048742
Hdac5,GO:0051091
Hdac5,GO:0051153
Hdac5,GO:0061333
Hdac5,GO:0070491
Hdac5,GO:0071498
Hdac5,GO:0090051
Hdac5,GO:0090571
Hdac5,GO:2000179
Hdac5,GO:2000648
Hdac6,GO:0000118
Hdac6,GO:0000209
Hdac6,GO:0000978
Hdac6,GO:0003779
Hdac6,GO:0004407
Hdac6,GO:0004407
Hdac6,GO:0004407
Hdac6,GO:0005515
Hdac6,GO:0005515
Hdac6,GO:0005515
Hdac6,GO:0005515
Hdac6,GO:0005515
Hdac6,GO:0005515
Hdac6,GO:0005634
Hdac6,GO:0005634
Hdac6,GO:0005654
Hdac6,GO:0005737
Hdac6,GO:0005737
Hdac6,GO:0005737
Hdac6,GO:0005813
Hdac6,GO:0005829
Hdac6,GO:0005874
Hdac6,GO:0005875
Hdac6,GO:0005881
Hdac6,GO:0005886
Hdac6,GO:0005901
Hdac6,GO:0006325
Hdac6,GO:0006476
Hdac6,GO:0006476
Hdac6,GO:0006511
Hdac6,GO:0006511
Hdac6,GO:0006515
Hdac6,GO:0006886
Hdac6,GO:0007026
Hdac6,GO:0007519
Hdac6,GO:0007519
Hdac6,GO:0008013
Hdac6,GO:0008017
Hdac6,GO:0008017
Hdac6,GO:0008270
Hdac6,GO:0009636
Hdac6,GO:0009967
Hdac6,GO:0010033
Hdac6,GO:0010469
Hdac6,GO:0010634
Hdac6,GO:0010870
Hdac6,GO:0014902
Hdac6,GO:0014902
Hdac6,GO:0016234
Hdac6,GO:0016235
Hdac6,GO:0016241
Hdac6,GO:0016575
Hdac6,GO:0016787
Hdac6,GO:0019213
Hdac6,GO:0030286
Hdac6,GO:0030424
Hdac6,GO:0030424
Hdac6,GO:0030425
Hdac6,GO:0031252
Hdac6,GO:0031593
Hdac6,GO:0031625
Hdac6,GO:0031647
Hdac6,GO:0032041
Hdac6,GO:0032418
Hdac6,GO:0032461
Hdac6,GO:0032984
Hdac6,GO:0032991
Hdac6,GO:0033138
Hdac6,GO:0033138
Hdac6,GO:0033558
Hdac6,GO:0034983
Hdac6,GO:0034983
Hdac6,GO:0035967
Hdac6,GO:0040029
Hdac6,GO:0042826
Hdac6,GO:0042903
Hdac6,GO:0042903
Hdac6,GO:0042903
Hdac6,GO:0042903
Hdac6,GO:0042903
Hdac6,GO:0042903
Hdac6,GO:0042995
Hdac6,GO:0043005
Hdac6,GO:0043014
Hdac6,GO:0043014
Hdac6,GO:0043130
Hdac6,GO:0043162
Hdac6,GO:0043204
Hdac6,GO:0043242
Hdac6,GO:0044297
Hdac6,GO:0045598
Hdac6,GO:0045861
Hdac6,GO:0046872
Hdac6,GO:0048156
Hdac6,GO:0048156
Hdac6,GO:0048471
Hdac6,GO:0048487
Hdac6,GO:0048668
Hdac6,GO:0051646
Hdac6,GO:0051787
Hdac6,GO:0051788
Hdac6,GO:0051879
Hdac6,GO:0060997
Hdac6,GO:0061734
Hdac6,GO:0070201
Hdac6,GO:0070301
Hdac6,GO:0070840
Hdac6,GO:0070842
Hdac6,GO:0070842
Hdac6,GO:0070845
Hdac6,GO:0070846
Hdac6,GO:0070846
Hdac6,GO:0070848
Hdac6,GO:0071218
Hdac6,GO:0090035
Hdac6,GO:0090042
Hdac6,GO:0090042
Hdac6,GO:0090042
Hdac6,GO:0090042
Hdac6,GO:0090042
Hdac6,GO:0090042
Hdac6,GO:0098779
Hdac6,GO:1901300
Hdac7,GO:0000118
Hdac7,GO:0000122
Hdac7,GO:0001570
Hdac7,GO:0003682
Hdac7,GO:0003714
Hdac7,GO:0004407
Hdac7,GO:0005080
Hdac7,GO:0005515
Hdac7,GO:0005515
Hdac7,GO:0005515
Hdac7,GO:0005515
Hdac7,GO:0005515
Hdac7,GO:0005515
Hdac7,GO:0005515
Hdac7,GO:0005634
Hdac7,GO:0005634
Hdac7,GO:0005737
Hdac7,GO:0005737
Hdac7,GO:0005829
Hdac7,GO:0006325
Hdac7,GO:0006954
Hdac7,GO:0007043
Hdac7,GO:0007399
Hdac7,GO:0008134
Hdac7,GO:0016575
Hdac7,GO:0016787
Hdac7,GO:0019901
Hdac7,GO:0030183
Hdac7,GO:0032041
Hdac7,GO:0032703
Hdac7,GO:0033613
Hdac7,GO:0042113
Hdac7,GO:0045668
Hdac7,GO:0045843
Hdac7,GO:0045892
Hdac7,GO:0045892
Hdac7,GO:0046872
Hdac7,GO:0070491
Hdac7,GO:0071889
Hdac7,GO:0090050
Hdac7,GO:1901215
Hdac7,GO:1901223
Hdac8,GO:0000118
Hdac8,GO:0003682
Hdac8,GO:0004407
Hdac8,GO:0005634
Hdac8,GO:0005634
Hdac8,GO:0005634
Hdac8,GO:0005737
Hdac8,GO:0005886
Hdac8,GO:0006325
Hdac8,GO:0007062
Hdac8,GO:0008134
Hdac8,GO:0008134
Hdac8,GO:0016575
Hdac8,GO:0016787
Hdac8,GO:0019213
Hdac8,GO:0030544
Hdac8,GO:0031397
Hdac8,GO:0031647
Hdac8,GO:0032041
Hdac8,GO:0032204
Hdac8,GO:0046872
Hdac8,GO:0051879
Hdac8,GO:0071922
Hdac9,GO:0000118
Hdac9,GO:0000122
Hdac9,GO:0000122
Hdac9,GO:0000122
Hdac9,GO:0003714
Hdac9,GO:0004407
Hdac9,GO:0004407
Hdac9,GO:0005080
Hdac9,GO:0005515
Hdac9,GO:0005515
Hdac9,GO:0005515
Hdac9,GO:0005634
Hdac9,GO:0005634
Hdac9,GO:0005634
Hdac9,GO:0005667
Hdac9,GO:0005737
Hdac9,GO:0005737
Hdac9,GO:0006281
Hdac9,GO:0006325
Hdac9,GO:0006954
Hdac9,GO:0007399
Hdac9,GO:0007507
Hdac9,GO:0008134
Hdac9,GO:0008134
Hdac9,GO:0008340
Hdac9,GO:0016575
Hdac9,GO:0016787
Hdac9,GO:0030183
Hdac9,GO:0032041
Hdac9,GO:0032869
Hdac9,GO:0033558
Hdac9,GO:0034739
Hdac9,GO:0034983
Hdac9,GO:0035097
Hdac9,GO:0042113
Hdac9,GO:0042632
Hdac9,GO:0042826
Hdac9,GO:0042826
Hdac9,GO:0045843
Hdac9,GO:0045892
Hdac9,GO:0045892
Hdac9,GO:0045892
Hdac9,GO:0045892
Hdac9,GO:0045892
Hdac9,GO:0048742
Hdac9,GO:0050710
Hdac9,GO:0051005
Hdac9,GO:0051153
Hdac9,GO:0070491
Hdac9,GO:0070491
Hdac9,GO:0070932
Hdac9,GO:0070933
Hdac9,GO:0090050
Hdac9,GO:1990678
Hells,GO:0000166
Hells,GO:0000775
Hells,GO:0001655
Hells,GO:0003682
