Pool,Gene,nbPctgShift
P1-7,Actb,-0.8353226616152778
P1-7,Actl6a,11.811600593674033
P1-7,Actl6b,5.884320764566558
P1-7,Aff1,14.086914467384238
P1-7,Aff4,-1.7044654671288342
P1-7,Arid1a,5.449948441882711
P1-7,Arid1b,-6.718636855770673
P1-7,Arid2,-2.7483858428253
P1-7,Ash1l,-13.214859179134198
P1-7,Ash2l,-12.3009475255066
P1-7,Asxl1,-4.179653684161471
P1-7,Asxl2,-3.4158302224929002
P1-7,Asxl3,-20.197534489662388
P1-7,Atad2,-6.105993156295412
P1-7,Atad2b,-14.448634705671623
P1-7,Atm,-12.065157916651998
P1-7,Atr,1.080793755066523
P1-7,Atrx,-10.037772461801877
P1-7,Aurkb,13.977970613060506
P1-7,Baz1a,-19.49589462286374
P1-7,Baz1b,-13.170491779145863
P1-7,Baz2a,-6.917830410017096
P1-7,Baz2b,-19.359722875407165
P1-7,Bcl6,-18.053837454398682
P1-7,Bmi1,-4.203059918722755
P1-7,Bop1,-14.198299341164446
P1-7,Bptf,-9.557966370427495
P1-7,Brd1,-10.421813813356385
P1-7,Brd2,0.0392728489373706
P1-7,Brd3,-6.415041490236154
P1-7,Brd4,15.23112615404692
P1-7,Brd7,15.932780939339361
P1-7,Brd8,-1.4096597100436519
P1-7,Brd9,-4.762506486449617
P1-7,Brdt,-3.3085497154645185
P1-7,Brpf1,-6.336177293175609
P1-7,Brpf3,-0.6666507063106053
P1-7,Brwd1,-5.422889922594491
P1-7,Brwd3,-9.695878050946257
P1-7,CD4,0.379991606883447
P1-7,Carm1,-4.40581929062383
P1-7,Cbx1,-8.154384326292803
P1-7,Cbx2,-5.69378501039336
P1-7,Cbx3,4.278703718629725
P1-7,Cbx4,-4.619789797409737
P1-7,Cbx5,-5.821376167301439
P1-7,Cbx6,7.887281902376889
P1-7,Cbx7,-16.32163210091555
P1-7,Cbx8,-3.674797743389359
P1-7,Cd14,-12.374436064600008
P1-7,Cd4,-12.186781390675467
P1-7,Cecr2,-8.364466554216136
P1-7,Chaf1a,4.342493332741258
P1-7,Chaf1b,6.5933185259882485
P1-7,Chd1,-1.3116962855934844
P1-7,Chd1l,4.379853665471384
P1-7,Chd2,-9.838233537415062
P1-7,Chd3,-4.486452857246176
P1-7,Chd4,-4.570350312084493
P1-7,Chd5,-8.750823020237178
P1-7,Chd6,-7.5792618168071915
P1-7,Chd7,-29.46791955404031
P1-7,Chd8,-3.216431367704004
P1-7,Chd9,-6.485325329816627
P1-7,Clock,-0.04379700164634848
P1-7,Crebbp,-12.278559851782475
P1-7,Ctsl,2.2918862785990246
P1-7,Cxxc1,-3.002253238968887
P1-7,Dmap1,-12.844488231519332
P1-7,Dnmt1,8.58086223518011
P1-7,Dnmt3a,-22.21440604240165
P1-7,Dnmt3b,-1.4468214649323858
P1-7,Dnmt3l,3.1772565825556374
P1-7,Dot1l,-9.057179318281694
P1-7,Dpy30,-8.835936223908599
P1-7,Dub2a,-6.666421320693608
P1-7,Eaf1,-4.485447408401388
P1-7,Eed,-2.3225061290611446
P1-7,Ehmt1,9.17475383136621
P1-7,Ehmt2,-22.41953254116288
P1-7,Elp3,1.7489986185939017
P1-7,Elp4,-10.447936718785714
P1-7,Ep300,4.724759601943433
P1-7,Ep400,-11.471721759566943
P1-7,Epc1,2.0903571642349474
P1-7,Epc2,-27.699711587520422
P1-7,Ercc5,-12.73586739056741
P1-7,Ezh1,-21.999608432642365
P1-7,Ezh2,0.01605508116081822
P1-7,Fbxl19,8.43614525746858
P1-7,Fbxo17,-2.6429268257259513
P1-7,Fbxo44,1.4515921054810725
P1-7,Fbxw9,-12.411762648998174
P1-7,Fkbp1a,-7.397492979746666
P1-7,Fkbp2,9.205737646912707
P1-7,Fkbp5,-8.9038291750705
P1-7,Fosb,5.881582864022345
P1-7,Gadd45a,16.7348152426098
P1-7,Gadd45b,-19.798922768229513
P1-7,Gtf2b,-2.547197340476
P1-7,Gtf2f1,1.1045628659899247
P1-7,Gtf2h1,-10.84563390450451
P1-7,Gtf3c4,-8.30304187959564
P1-7,H2afz,3.610275384578673
P1-7,Hat1,13.438813265927422
P1-7,Hcfc1,24.497005212565156
P1-7,Hdac1,0.30125433218315667
P1-7,Hdac10,-0.7751280856339141
P1-7,Hdac11,-5.867134993897152
P1-7,Hdac2,-22.140145538456213
P1-7,Hdac3,3.787139363674063
P1-7,Hdac4,1.6708060041915713
P1-7,Hdac5,-0.49093397519527837
P1-7,Hdac6,-5.325862780316065
P1-7,Hdac7,-7.134145809871891
P1-7,Hdac8,-15.69187739558339
P1-7,Hdac9,12.854662096983724
P1-7,Hells,1.6170701338734592
P1-7,Hes1,30.042640537862997
P1-7,Hes6,-27.44710482471436
P1-7,Hira,-20.15763096837487
P1-7,Hltf,-12.006997409420803
P1-7,Id2,9.184207023658246
P1-7,Id3,-3.428516478596676
P1-7,Ing2,-6.689993697021038
P1-7,Ing3,-8.999216541108373
P1-7,Ing4,-11.257671560861167
P1-7,Ing5,-10.243222442731216
P1-7,Ino80,-13.584808032439264
P1-7,Iws1,-1.283214759937801
P1-7,Jarid2,-12.211068094758444
P1-7,Jhdm1d,-13.408673254500995
P1-7,Jmjd1c,-13.934514333259784
P1-7,Jmjd4,-9.504550231168619
P1-7,Klf12,3.7275547229504533
P1-7,Klf2,-3.4531761853452028
P1-7,Ms4a1,-10.504069166897974
P1-7,Nfatc3,-0.6321365392992959
P1-7,Runx3,4.347926068521157
P1-7,Tbx21,-12.664548466385456
P8-14,Bcl6,-19.27460995101111
P8-14,CD4,0.6339591549674726
P8-14,Cd14,27.29827118920567
P8-14,Fosb,40.600606142185725
P8-14,Hes1,8.537033351175886
P8-14,Id2,20.116200658919134
P8-14,Id3,4.21195509691303
P8-14,Jmjd5,6.871420744613941
P8-14,Jmjd6,6.214617807037715
P8-14,Jmjd8,-0.8998147571073606
P8-14,Kat2a,1.0194141564569599
P8-14,Kat2b,3.7193829256905793
P8-14,Kat5,0.024278235505659513
P8-14,Kdm1a,-0.10653242114783741
P8-14,Kdm1b,-1.7306812716770192
P8-14,Kdm2a,4.6133163553767345
P8-14,Kdm2b,37.62129488508472
P8-14,Kdm3a,7.434343514439089
P8-14,Kdm3b,3.8305001922191764
P8-14,Kdm4a,3.2490553119621417
P8-14,Kdm4b,13.665242599956223
P8-14,Kdm4c,-2.963469592193585
P8-14,Kdm4d,-5.5570916398707
P8-14,Kdm5a,-5.816375683870565
P8-14,Kdm5b,2.780774295077288
P8-14,Kdm5c,2.4541622292101586
P8-14,Kdm5d,-4.994545164795526
P8-14,Kdm6a,-4.746319976524822
P8-14,Kdm6b,19.37873983453584
P8-14,Klf12,41.592182345153255
P8-14,Klf2,30.11512342689851
P8-14,L3mbtl1,3.760674026081946
P8-14,L3mbtl2,4.912675214059568
P8-14,L3mbtl3,1.9364103588712638
P8-14,L3mbtl4,0.281394763981627
P8-14,Mbd1,18.818431491547596
P8-14,Mbd2,18.707933204829157
P8-14,Mbd3,9.215101751747506
P8-14,Mbd4,-7.743602664285936
P8-14,Mecom,5.6790871024727405
P8-14,Mecp2,-5.153372321726674
P8-14,Men1,14.94447388933281
P8-14,Mll1,10.417559200838305
P8-14,Mll2,15.839351668746012
P8-14,Mll3,-8.051593506540616
P8-14,Mll5,2.555528222547032
P8-14,Morf4l1,-16.526525515940126
P8-14,Ms4a1,3.5390476313709343
P8-14,Msl3,-9.565593450368777
P8-14,Mta1,13.089012451895995
P8-14,Mta2,3.3176631498168256
P8-14,Mta3,5.89183074127201
P8-14,Mtf2,5.922636993053321
P8-14,Myst1,-0.09208757308991977
P8-14,Myst2,12.93896757554137
P8-14,Myst3,7.320723289007788
P8-14,Myst4,10.122915368027734
P8-14,Nap1l1,-1.040442663387168
P8-14,Nap1l2,-1.8289310085868795
P8-14,Nap1l3,-3.6557074006072647
P8-14,Ncoa1,11.818994045469088
P8-14,Ncoa3,-5.034474568319528
