Pool,Gene,nbPctgShift
P1-7,Actb,-2.3309839862697466
P1-7,Actl6a,2.273818765683078
P1-7,Actl6b,-7.586394952696426
P1-7,Aff1,1.2691787570649087
P1-7,Aff4,12.055546097947051
P1-7,Arid1a,-1.399346704185707
P1-7,Arid1b,14.982944947780473
P1-7,Arid2,-14.351532878748374
P1-7,Ash1l,3.1017483394697596
P1-7,Ash2l,3.989452848531286
P1-7,Asxl1,-11.796324030676198
P1-7,Asxl2,0.6901684821818511
P1-7,Asxl3,-0.4644788567789391
P1-7,Atad2,5.670806778087471
P1-7,Atad2b,4.926732987620841
P1-7,Atm,-2.2343415434592693
P1-7,Atr,-2.7313892577621566
P1-7,Atrx,-6.617599108680055
P1-7,Aurkb,4.61460499490787
P1-7,Baz1a,-0.9549554917728736
P1-7,Baz1b,-9.491521025963493
P1-7,Baz2a,3.124305687587622
P1-7,Baz2b,-8.90189588388944
P1-7,Bcl6,20.861989850548667
P1-7,Bmi1,-4.577001427243509
P1-7,Bop1,9.060922041816204
P1-7,Bptf,-9.596630306326823
P1-7,Brd1,-0.6200006469431342
P1-7,Brd2,5.069609026296586
P1-7,Brd3,4.806342745690296
P1-7,Brd4,-3.422711857177413
P1-7,Brd7,5.029671685224062
P1-7,Brd8,-3.919578593159951
P1-7,Brd9,7.895315592417137
P1-7,Brdt,6.4517150904960525
P1-7,Brpf1,4.830868673233342
P1-7,Brpf3,-0.4104408726308888
P1-7,Brwd1,-7.8629552270100405
P1-7,Brwd3,-14.133107412217866
P1-7,CD4,10.473797225215954
P1-7,Carm1,-8.367010783146934
P1-7,Cbx1,-5.816047858965028
P1-7,Cbx2,10.00562309152302
P1-7,Cbx3,-2.451110542314371
P1-7,Cbx4,0.6558677323525993
P1-7,Cbx5,-11.750665115902457
P1-7,Cbx6,-16.015146328619483
P1-7,Cbx7,-15.926845834823071
P1-7,Cbx8,-5.556701222109185
P1-7,Cd14,8.587911322086562
P1-7,Cd4,-24.2833248791463
P1-7,Cecr2,-1.1393349227684924
P1-7,Chaf1a,-11.03177779550463
P1-7,Chaf1b,-7.545099535183228
P1-7,Chd1,9.848361807767256
P1-7,Chd1l,-16.801797330979625
P1-7,Chd2,-8.281746092815505
P1-7,Chd3,-0.14521306548864032
P1-7,Chd4,-10.906309236713891
P1-7,Chd5,10.632377404917646
P1-7,Chd6,6.685917329784587
P1-7,Chd7,14.00854466905131
P1-7,Chd8,1.380643146115015
P1-7,Chd9,-2.5586850725046517
P1-7,Clock,6.513243398950595
P1-7,Crebbp,-1.4927102942535466
P1-7,Ctsl,1.7615053507598937
P1-7,Cxxc1,-1.1653833637230662
P1-7,Dmap1,6.333794951755994
P1-7,Dnmt1,2.2293287866944627
P1-7,Dnmt3a,2.0489237261309725
P1-7,Dnmt3b,-11.009947558691863
P1-7,Dnmt3l,-2.4801419293108147
P1-7,Dot1l,-2.3012093018881252
P1-7,Dpy30,3.1692950783864013
P1-7,Dub2a,1.907201903312835
P1-7,Eaf1,6.2728965355501956
P1-7,Eed,-2.6555760063373004
P1-7,Ehmt1,-3.5902066852232313
P1-7,Ehmt2,-4.336966345894865
P1-7,Elp3,7.5462842224053235
P1-7,Elp4,3.3044937707187523
P1-7,Ep300,-0.3447025418162717
P1-7,Ep400,11.851520862840074
P1-7,Epc1,-8.18394320220412
P1-7,Epc2,14.148666417729865
P1-7,Ercc5,7.99763085218383
P1-7,Ezh1,-7.33943373503273
P1-7,Ezh2,0.23728346964727454
P1-7,Fbxl19,11.041972206874487
P1-7,Fbxo17,0.046763801770943005
P1-7,Fbxo44,4.403291398635497
P1-7,Fbxw9,9.911225310949801
P1-7,Fkbp1a,5.185993052564132
P1-7,Fkbp2,0.9148540300799001
P1-7,Fkbp5,8.91370037891823
P1-7,Fosb,-21.124899314667395
P1-7,Gadd45a,4.556035683000201
P1-7,Gadd45b,3.620517169636299
P1-7,Gtf2b,-0.4324277482846502
P1-7,Gtf2f1,7.166116025649226
P1-7,Gtf2h1,3.5308737431576938
P1-7,Gtf3c4,-1.4190212478386108
P1-7,H2afz,-5.5043755512881205
P1-7,Hat1,14.641790328315645
P1-7,Hcfc1,-0.5286831590984833
P1-7,Hdac1,3.306029280336542
P1-7,Hdac10,18.73530885483526
P1-7,Hdac11,9.575985919630691
P1-7,Hdac2,5.085255996127742
P1-7,Hdac3,2.73639718665651
P1-7,Hdac4,-0.07343435022403799
P1-7,Hdac5,5.1205351172326745
P1-7,Hdac6,3.1274349117947793
P1-7,Hdac7,-7.563052515967049
P1-7,Hdac8,0.9092734038070827
P1-7,Hdac9,0.6518334129449563
P1-7,Hells,-7.708355959139477
P1-7,Hes1,-3.513942056637086
P1-7,Hes6,-26.642072631110608
P1-7,Hira,-19.829652854314308
P1-7,Hltf,6.007738524063171
P1-7,Id2,17.336904365393917
P1-7,Id3,4.07644869518153
P1-7,Ing2,-3.548311429744608
P1-7,Ing3,2.815960337508585
P1-7,Ing4,-3.329754712114341
P1-7,Ing5,7.879930251381202
P1-7,Ino80,-3.4243702073468203
P1-7,Iws1,5.704053079823093
P1-7,Jarid2,0.058265119754533856
P1-7,Jhdm1d,-3.196480087240195
P1-7,Jmjd1c,-16.911616492882036
P1-7,Jmjd4,2.8293786869598225
P1-7,Klf12,-5.2173981096648445
P1-7,Klf2,8.091420347309048
P1-7,Ms4a1,4.36631238207157
P1-7,Nfatc3,-9.922196883894914
