type,shRNA,count,ZScore
target,Smarcb1.2,854598,16.379982241853686
target,Tet3.2,372408,7.038701407530624
target,Zmynd11.3,132371,2.3885572161778286
target,Sp100.1,119279,2.1349309512553756
target,Taf1.2,100585,1.772779301663233
target,Sirt1.2,91181,1.5905992378585625
target,Sp140.1,70531,1.1905547549187023
target,Setd5.4,55730,0.9038206923524617
target,Supt16h.4,52801,0.8470783054018152
target,Smarcd1.2,46798,0.7307845024435594
target,Setd5.2,41515,0.6284389816991874
target,Suv39h2.3,39713,0.5935295309361062
target,Setd2.3,31446,0.4333761294608604
target,Ube2a.1,28984,0.38568075333505236
target,Whsc1l1.4,26371,0.33506011246716594
target,Whsc1.4,23689,0.283102761220449
target,Smarca5.1,23388,0.2772716043504781
target,Smarcc2.4,23180,0.2732421005998006
target,Setdb1.2,22799,0.2658611345949538
target,Zmynd11.2,20803,0.2271933966797983
target,Setmar.2,19248,0.1970689816206466
target,Trim24.3,14862,0.11210069580107143
target,Taf3.4,13714,0.08986093471560123
target,Setmar.1,13711,0.0898028168730434
target,Tet2.3,13560,0.086877552130965
target,Smarce1.4,13552,0.0867225712174774
target,Wdr82.2,13348,0.08277055792354367
target,Smarcd3.4,12491,0.06616822756618482
target,Whsc1l1.2,11176,0.04069323991166104
target,Zmynd11.4,11086,0.038949704634925565
target,Setmar.4,10659,0.030677598377525067
target,Tcea1.3,10132,0.020468230701529606
target,Scmh1.2,9159,0.0016186770986005984
target,Sfmbt1.1,8991,-0.0016359220846389423
target,Trim24.2,8929,-0.0028370241641678205
target,Suv39h1.4,8908,-0.0032438490620727628
target,Suv39h2.1,8652,-0.008203238293675873
target,Sin3a.2,8186,-0.017230876504328408
target,Ube2b.4,7965,-0.02151222423942328
target,Smyd4.1,7844,-0.023856310555923188
target,Ube2a.2,7780,-0.025096157863823965
target,Sirt1.3,7604,-0.028505737960551104
target,Sirt7.1,7600,-0.028583228417294902
target,Suv39h2.2,7587,-0.028835072401712247
target,Ube2b.1,7383,-0.03278708569564597
target,Taf1.3,7354,-0.033348891507038514
target,Smarcc1.2,7126,-0.037765847541435034
target,Sfmbt1.3,7052,-0.039199420991195305
target,Zmynd8.3,6988,-0.04043926829909608
target,Smyd4.2,6917,-0.04181472390629851
target,Sirt3.4,6590,-0.048149568745104045
target,Smyd5.1,6405,-0.051733502369504726
target,Whsc1l1.3,6397,-0.05188848328299232
target,Sirt1.1,6251,-0.054716884954140975
target,Setd7.1,6216,-0.05539492645064921
target,Suv39h1.2,6156,-0.05655728330180619
target,Sirt7.4,5904,-0.0614391820766655
target,Setd3.1,5812,-0.06322146258177287
target,Smarca1.1,5656,-0.06624359039478102
target,Ube2b.3,5615,-0.06703786757640495
target,Scmh1.3,5461,-0.0700212501610412
target,Smyd4.4,5423,-0.07075740950010728
target,Sirt1.4,5421,-0.07079615472847918
target,Satb1.3,5348,-0.0722103555640535
target,Smarcd1.1,5331,-0.07253969000521465
target,Suz12.3,5009,-0.07877767177309043
target,Smarcc1.3,4947,-0.07997877385261931
target,Smyd1.3,4927,-0.0803662261363383
target,Tcea1.4,4820,-0.08243909585423492
target,Tet3.4,4717,-0.08443447511538774
target,Setdb1.1,4676,-0.08522875229701167
target,Setd8.3,4600,-0.08670107097514385
target,Setd1a.2,4572,-0.08724350417235043
target,Setd2.2,4561,-0.08745660292839588
target,Usp22.3,4557,-0.08753409338513968
target,Smarca2.2,4541,-0.08784405521211487
target,Setdb2.2,4477,-0.08908390252001565
target,Smarcd3.3,4299,-0.09253222784511468
target,Smarcd1.4,4266,-0.09317152411325103
target,Taf3.3,4030,-0.09774346106113514
