shRNA,Q3,Q2,Q4,Q1,exp
Chd2.4,-1.0956573745852132,0.7722262888176376,1.5608885162798665,-0.5944586724402299,P1-7_rep1
Chd3.1,-1.2401069883962972,-0.31937771705897583,-0.634848773304239,0.5729769559002653,P1-7_rep1
Chd3.2,1.484187985789795,0.9051996347322145,-0.976759071738009,-0.8202915780002262,P1-7_rep1
Chd3.3,-1.1402905292630234,-0.16893677015660571,1.8714817371443593,-0.3542331615984508,P1-7_rep1
Chd3.4,-1.1343672510403173,0.8977722042833534,0.0836107546024309,1.2782664913424753,P1-7_rep1
Chd4.1,-0.716820382614061,1.7722781003032075,-0.06377837468261699,-1.1475363929560418,P1-7_rep1
Chd4.2,-0.8896226272237886,1.8236685772042605,0.2280947928927902,-0.30224093075521746,P1-7_rep1
Chd4.3,-0.8548200999332538,-0.2959771870028292,1.9454872332055422,-0.19610696528412308,P1-7_rep1
Chd4.4,-0.48519171523132437,-0.5369486107573056,1.998720845586163,-0.535910710591068,P1-7_rep1
Chd5.1,-1.1699395959341288,-0.10918083340532292,1.578083602801724,0.586821184045744,P1-7_rep1
Chd5.2,-0.5323099851911165,-0.7829117985112946,1.9699762589458938,-0.3927110848278402,P1-7_rep1
Chd5.3,-0.5774067480897119,1.988939518178461,-0.30504076180840994,-0.5007631891922709,P1-7_rep1
Chd5.4,-0.7673610538860842,1.933094926028997,-0.5418875100174986,-0.6169369550617383,P1-7_rep1
Chd6.1,-1.128965891351624,0.7263132066687057,1.1628045155763382,0.5022152489466618,P1-7_rep1
Chd6.2,-0.851880615166276,1.2905178595389541,-0.6714468642520801,1.1486165180322747,P1-7_rep1
Chd6.3,-0.982634207266636,1.4430416791248288,-0.7683689342632295,0.9646131314660186,P1-7_rep1
Chd6.4,1.9357493977221478,-0.8493638591974495,-0.5228076254335501,-0.5046313432609418,P1-7_rep1
Chd7.1,1.999945846299681,-0.49957222536029444,-0.49987840212395346,-0.4886190847603795,P1-7_rep1
Chd7.2,0.23539673999881774,-0.6863079296985323,1.8641286723996624,-0.7076732750331861,P1-7_rep1
Chd7.3,1.999615523177004,-0.512560234063614,-0.512560234063614,-0.4619348209861624,P1-7_rep1
Chd8.1,-1.7974641244545377,1.2212397874313612,0.2800272911768964,0.4268587013073406,P1-7_rep1
Chd8.2,-1.1590065721637735,0.6708823772466781,0.15827175011977448,1.4153600145335468,P1-7_rep1
Chd8.3,-0.7594288185653517,-0.0574331567316239,1.9156309074852291,-0.8201989276324037,P1-7_rep1
Chd8.4,-1.2182764047859687,-0.3903445150888955,1.3592777615798706,0.9862723343299493,P1-7_rep1
Chd9.1,-0.9737057532016412,0.5563645354880371,1.6821015665848549,-0.3945981739735231,P1-7_rep1
Chd9.2,-1.63577931755362,0.8981087660858421,0.9356904281890371,-0.656909640525206,P1-7_rep1
Chd9.3,-1.2132886764064046,0.4430982304302395,1.5713839455379555,0.11968756178784731,P1-7_rep1
Chd9.4,-1.4404244189719142,0.5762200974505264,1.2788419607508341,0.45288908173666415,P1-7_rep1
Clock.1,1.9997832636134867,-0.4779753687575225,-0.523711387342308,-0.49489439741504654,P1-7_rep1
Clock.2,1.9999245975569433,-0.5053111983959514,-0.5131642022074622,-0.4894140003766102,P1-7_rep1
Clock.3,2.0,-0.5,-0.5,-0.5,P1-7_rep1
Crebbp.1,-1.489094584729324,0.23416730731196606,-0.4150744286371759,0.07308768228697145,P1-7_rep1
Crebbp.2,-0.9417402058973483,1.8168505861549262,-0.10549050506573446,0.11763095911768386,P1-7_rep1
Crebbp.3,-1.3929691780573186,0.03949480858531168,0.9025961133454603,1.2602704390330708,P1-7_rep1
Crebbp.4,-0.10804687926364487,-0.7793188076449532,-0.8682656385038439,-0.1434536880384843,P1-7_rep1
Ctsl.1,-1.4341333777712046,1.2527513911808312,0.9760501389087726,-0.16771178103235046,P1-7_rep1
Ctsl.2,-1.4774189719398627,1.5003472584794462,-0.6065069469963589,0.4102346384939783,P1-7_rep1
Ctsl.3,-1.069603147226898,0.4753102361788771,1.7098717581107146,-0.7628623076901315,P1-7_rep1
Ctsl.4,-0.6897338270164292,-0.1541796045421643,-0.6218025932462286,-0.499963081625415,P1-7_rep1
Cxxc1.1,-1.1150494752253568,1.4714707900082615,-0.7580911297982721,0.8849646103879415,P1-7_rep1
Cxxc1.2,-0.7958972498735212,1.9014930736916,-0.8116997049228962,-0.3031975122848646,P1-7_rep1
Cxxc1.3,-1.1494181320146142,-0.26896488337027835,1.7570593461881556,0.31122789392805017,P1-7_rep1
Cxxc1.4,-1.260056014735827,-0.21273720095757245,1.0160166131161,1.28441612587422,P1-7_rep1
Dmap1.1,-1.3886063234061152,-0.9517340846580671,0.30946374562266726,1.078592475253502,P1-7_rep1
Dmap1.2,-0.8195104135992157,1.955054302146112,-0.24078532904115857,-0.2926353896043876,P1-7_rep1
Dmap1.3,-0.8717579248448595,0.3112856667053681,1.8021148208444515,-0.3711380821715187,P1-7_rep1
Dmap1.4,-1.2455648870130436,0.3511030423838492,1.4675393920903117,0.423184397946316,P1-7_rep1
Dnmt1.1,2.0000000000000004,-0.5000000000000001,-0.5000000000000001,-0.5000000000000001,P1-7_rep1
Dnmt1.2,-1.310131349130465,1.2029975055011939,0.6964842721020591,0.4726563779476591,P1-7_rep1
Dnmt1.3,1.4886955642354638,-1.0112556759313476,-1.2066589584301282,0.5046834563418854,P1-7_rep1
Dnmt1.4,-0.46366738667924223,-0.5132923014284024,-0.510076544412569,-0.5126122727223731,P1-7_rep1
Dnmt3a.1,-1.2727566734325297,0.5208695364477642,1.3188193003682331,0.4939639763426098,P1-7_rep1
Dnmt3a.2,-0.6028548199887248,-0.5081161051871721,1.9878340555130853,-0.29273430586730476,P1-7_rep1
Dnmt3a.3,-0.8988938924692732,0.6899554614535439,-0.6064671245594089,1.6356493865798871,P1-7_rep1
Dnmt3a.4,-1.1231499346927918,-0.16298917594493564,0.5597659708014713,1.615149397145691,P1-7_rep1
Dnmt3b.1,-0.5954259498916932,-0.3918442499742055,-0.47199194173263825,-0.5361545804754266,P1-7_rep1
Dnmt3b.2,-1.0352010361121657,0.44494152020172956,1.7265937081796296,-0.34053545614649283,P1-7_rep1
Dnmt3b.3,-1.2555356521345804,1.2049962435153099,0.1534191437642765,0.9341525242680258,P1-7_rep1
Dnmt3b.4,-0.963543730396418,-0.015676214357624358,1.9018773589769977,-0.341846709895256,P1-7_rep1
Dnmt3l.1,-0.8340648635323739,-0.5539509012094936,0.4357790011219442,-0.8189093085612524,P1-7_rep1
Dnmt3l.2,-0.9384584635189365,1.8844820764686043,-0.7390580225759825,-0.08936052226481646,P1-7_rep1
Dnmt3l.3,-1.694203700603289,1.377306430258738,0.24025047586190623,0.331617755630595,P1-7_rep1
Dnmt3l.4,-0.9021732685158197,-0.4174497422246449,1.8666141509035663,0.16122909233717642,P1-7_rep1
Dot1l.1,-1.0565645079690515,0.5424731700622502,1.6644407585417231,-0.2946578955003856,P1-7_rep1
Dot1l.2,-1.1619557813105064,-0.45967848911297204,0.6850077353082542,1.5931875312761814,P1-7_rep1
Dot1l.3,-0.7079086413276635,-0.5310980152661244,1.9599714806817565,-0.12025657055095323,P1-7_rep1
Dot1l.4,-0.4887738892157991,-0.503730851298491,1.9999664431112723,-0.503730851298491,P1-7_rep1
Dpy30.1,2.0,-0.5,-0.5,-0.5,P1-7_rep1
Dpy30.2,-0.5142656336545602,1.990471745699613,-0.5772627254644467,-0.314803160840691,P1-7_rep1
Dpy30.3,2.0,-0.5,-0.5,-0.5,P1-7_rep1
Dub2a.1,-0.7328460436475186,0.04465715187290206,1.9198061889944915,-0.5240316678641292,P1-7_rep1
Dub2a.2,-0.44365074574860786,1.8077122020851755,-0.8547187315149207,0.3263155111767929,P1-7_rep1
Dub2a.3,-1.2059338265746502,-0.6428487695576083,1.2666242643515682,1.115299366057237,P1-7_rep1
Dub2a.4,-1.6413364407807467,0.3021766460812384,1.480539157079104,0.009040190973496025,P1-7_rep1
Eaf1.1,-1.1243452297308072,-0.007432766112215183,1.859458493366789,-0.28184263728023107,P1-7_rep1
Eaf1.2,1.990205696401485,-0.6407271803751744,-0.3307494238958866,-0.5205516671349806,P1-7_rep1
Eaf1.3,1.9962905959293271,-0.5660708059988676,-0.41512148956629735,-0.44902749436529454,P1-7_rep1
Eed.1,1.4555152180022415,0.9613004189217003,-0.8471938334510536,-0.8471938334510536,P1-7_rep1
Eed.2,-1.0202560860319199,0.4104425518566885,-0.18531837956067748,1.7090830457037305,P1-7_rep1
Eed.3,-1.7627955735369072,1.2198837302847039,-0.13732500903760728,0.06243496895704105,P1-7_rep1
Eed.4,-1.5437744444258499,0.37576292768895514,0.8765506176819701,-0.7666145986080247,P1-7_rep1
Ehmt1.1,-1.264044829828196,0.8530503198329954,0.5028608739414825,1.053477352600701,P1-7_rep1
Ehmt1.2,-0.7436352537248042,-0.522365267923464,-0.3528906817530121,-0.3608545603927785,P1-7_rep1
Ehmt1.3,-1.3140344734163267,-0.4484203118663409,0.6193541599097389,1.5803351091910716,P1-7_rep1
Ehmt1.4,-0.5800904474613576,-0.574091272413904,-0.2755902793252518,-0.5570889012517177,P1-7_rep1
Ehmt2.1,-1.0120441774766984,0.254908306575741,-0.7361563813260535,1.8082254319184279,P1-7_rep1
Ehmt2.2,-1.2299020548225612,0.8407253226972502,1.3208516913366055,0.08273501423695837,P1-7_rep1
Ehmt2.3,-1.2070451998039826,0.7016089867229675,0.3906441323911984,1.2598092942458938,P1-7_rep1
Ehmt2.4,-0.9579454449635635,-0.14141857632468494,0.08383669203914211,1.8381141525761082,P1-7_rep1
Elp3.1,-0.6021248655985673,-0.26080564952400653,-0.6035326949938871,-0.5177514428215453,P1-7_rep1
Elp3.2,-1.4522768667808905,-0.15640299525563903,0.6258759945935942,1.4893391871971626,P1-7_rep1
Elp3.4,-1.1032641521742446,1.5092111842546174,-0.6322070340355556,0.8479113574781517,P1-7_rep1
Elp4.1,-1.0983580775903243,0.34448115019371023,1.7521136281723588,-0.26803194972983213,P1-7_rep1
Elp4.2,-0.9241739957471373,1.9128574431568424,-0.5808316039714932,-0.38605487668531496,P1-7_rep1
Elp4.3,-0.8207889016975661,1.9599212425599806,-0.3410957245079918,-0.2405304726607155,P1-7_rep1
Elp4.4,-1.000462505604011,0.3847994784880457,1.7641262091798913,-0.37500933569604344,P1-7_rep1
Ep300.2,-0.8724697539807317,-0.5745765555832476,1.7022370487246976,-0.8270545118593159,P1-7_rep1
Ep300.3,-1.210434473137253,-0.041649233103398055,-0.4096806112553396,1.8270109659142255,P1-7_rep1
Ep400.1,-1.1158387288986327,1.7983042642176608,-0.15923164529398603,0.16191825759055842,P1-7_rep1
Ep400.2,-0.8423886979629132,-0.5256453492115225,0.28929060533844575,1.8333086373492948,P1-7_rep1
Ep400.3,-0.7232050815923742,1.8411759608990583,-0.6998620216752154,0.29583720964153376,P1-7_rep1
Ep400.4,-0.6365141450754832,-0.0039157352649967685,-0.6557467197287756,-0.6412514070281703,P1-7_rep1
Epc1.1,-1.0105606934858982,1.568760369183962,-0.44568127875688235,0.75392472873348,P1-7_rep1
Epc1.2,-1.2026199328981348,0.2621748223659525,0.1498987925415549,-0.859720520483547,P1-7_rep1
Epc1.3,-0.763681254627997,-0.5292005136311994,1.9378593853887291,-0.028005619856093133,P1-7_rep1
Epc1.4,-0.9548668404741188,-0.8473633379448784,1.2855339868039315,-0.6316293145875622,P1-7_rep1
Epc2.1,-1.0547181564263783,1.0013444444920814,1.3918051428123825,-0.5078806435401998,P1-7_rep1
Epc2.2,-0.8129470892494006,-0.5192303078138271,0.3248209325528782,1.8183311818978873,P1-7_rep1
Epc2.3,-0.9217639221283002,0.22258785434450273,1.832923630373766,-0.34494460752656003,P1-7_rep1
Epc2.4,-1.1918377042533925,1.241084892538973,-0.47163629661138884,1.1405986913750445,P1-7_rep1
Ercc5.1,-1.189923118041196,1.7697239123486226,0.2168894291210803,-0.18886770637557115,P1-7_rep1
Ercc5.2,-1.2723274108853309,0.6625287161622081,1.469804265691547,0.023929637502323894,P1-7_rep1
Ercc5.3,-0.7364280273309906,-0.6760281145611458,-0.49691400630898824,1.937255437432738,P1-7_rep1
Ercc5.4,-1.3712627997520372,0.8605806567289666,1.3334970514378266,-0.04925231180845075,P1-7_rep1
Ezh1.2,-1.2361480804480387,0.9834805464652862,1.3122864108162045,-0.19723446052061072,P1-7_rep1
Ezh1.3,-0.9754178340095673,0.360128593949677,1.7758778296351907,-0.3662353753286309,P1-7_rep1
Ezh1.4,-1.2264283455084755,1.0996513422604999,0.5176782633380167,0.7900055477973454,P1-7_rep1
Ezh2.1,-0.9345981669789785,-0.8256379718418472,-0.4081117054991531,0.40320885162280085,P1-7_rep1
Ezh2.2,-0.6893788243828479,-0.6392733393806027,-0.6662352606917217,0.08026622304241351,P1-7_rep1
Ezh2.3,-0.6615649140191172,-0.6559616516982527,1.9228256696059263,-0.6573283628144472,P1-7_rep1
Ezh2.4,-1.36116653579557,1.0430425517749744,0.6805432493204712,0.6935688881457897,P1-7_rep1
Fbxl19.1,-1.0352038855718073,0.19747982199140596,-0.644513915386052,1.8309450616001812,P1-7_rep1
Fbxl19.2,-1.625695227277867,0.026625481736261045,0.5700887753727318,1.3810941953919391,P1-7_rep1
Fbxl19.3,-0.5872946852517223,-0.5640853168818509,-0.5836735949214863,-0.24849568113360151,P1-7_rep1
Fbxl19.4,-0.5699145170602692,-0.4851671330166182,-0.3715821488656038,-0.5680837640279771,P1-7_rep1
Fbxo17.1,-0.5,2.0,-0.5,-0.5,P1-7_rep1
Fbxo17.2,-0.5,-0.5,2.0,-0.5,P1-7_rep1
Fbxo17.3,-0.7054765042704655,1.8542272451322974,-0.7054765042704655,0.26220226767909915,P1-7_rep1
Fbxo44.1,-0.9688347645486972,0.7769512465872939,-0.7411187557793487,1.5785268397787406,P1-7_rep1
Fbxo44.2,-1.3607076819818904,-0.3282026350562336,1.6294966686883208,-0.4083190029552818,P1-7_rep1
Fbxo44.3,-0.7270099662271461,0.3708192436608708,-0.7270099662271461,-0.7270099662271461,P1-7_rep1
Fbxo44.4,-0.8328823676580708,-0.7155359538506376,-0.11212816709430089,-0.26586434152646143,P1-7_rep1
Fbxw9.1,-0.8669947016672196,-0.3255771006213247,-0.015250302568488807,1.910178645346008,P1-7_rep1
Fbxw9.2,-1.591266046937401,0.2950281257250812,0.24461157478476694,1.4660357437061031,P1-7_rep1
Fbxw9.3,-0.5,-0.5,2.0,-0.5,P1-7_rep1
Fbxw9.4,-0.529530612338586,-0.41624628621309834,-0.5228357456142401,-0.529530612338586,P1-7_rep1
Fkbp1a.1,-1.1024830954771574,1.0575273074532916,1.3384251954982962,-0.5084352818351042,P1-7_rep1
Fkbp1a.3,-1.0475305616789905,1.489806472023386,0.8886433467345085,-0.7278950597403814,P1-7_rep1
Fkbp1a.4,-1.2079734438890737,0.08159131464734073,-0.7828088520663024,0.2133640100065902,P1-7_rep1
Fkbp2.1,nan,nan,nan,nan,P1-7_rep1
Fkbp2.2,nan,nan,nan,nan,P1-7_rep1
Fkbp2.3,nan,nan,nan,nan,P1-7_rep1
Fkbp5.1,-1.1160440986235582,-0.15530696812668102,1.004149333006588,1.2925467347499253,P1-7_rep1
Fkbp5.2,-1.023046391535193,-1.023046391535193,1.433882031681979,0.8820105235681495,P1-7_rep1
Fkbp5.3,-0.5,-0.5,2.0,-0.5,P1-7_rep1
Fosb,-0.5007338472765797,-0.4990620408881559,1.9999995524149625,-0.49946981697364734,P1-7_rep1
Fosb.2,-0.67968702446536,0.08880991432260164,1.912191869637142,-0.67968702446536,P1-7_rep1
Gadd45a.1,-0.613631392930145,-0.5961710990202364,-0.18545545490844728,1.9743964619354377,P1-7_rep1
Gadd45a.2,-0.5886687821583826,-0.501407035171117,-0.5461236416601181,-0.3577477698038904,P1-7_rep1
Gadd45a.3,-1.3247516798249541,-0.4466730638688773,1.1703560311650623,-0.5640872726982555,P1-7_rep1
Gadd45a.4,-0.5006516968094099,-0.49845022385240384,-0.5006516968094099,-0.50024572020829,P1-7_rep1
Gadd45b.1,-1.003947379232391,1.6923427257295067,-0.25713833043950685,0.48041543112739693,P1-7_rep1
Gadd45b.2,-1.136826800912339,1.2895952905199501,1.0959361856514669,-0.4456612559145324,P1-7_rep1
Gadd45b.3,-1.1316620180455808,0.33803268209607634,1.682137351722782,-0.0079251951545896,P1-7_rep1
Gadd45b.4,-0.5316754382709501,1.9974942432043323,-0.5316754382709501,-0.40246792839148193,P1-7_rep1
Gtf2b.1,-1.4067156142230957,0.4204786963386037,1.37949590476,0.4606427408752216,P1-7_rep1
Gtf2b.2,-0.8406940515266416,1.6564031642838237,-0.7601224645656258,-0.7242956464940419,P1-7_rep1
Gtf2b.3,-0.8124160677958757,1.6616764300250397,-0.6959592150060271,0.6591149205727383,P1-7_rep1
Gtf2b.4,-1.3614056323709984,0.8940995570993576,-1.0352966506960246,1.0218693351813184,P1-7_rep1
Gtf2f1.1,-0.714798203531479,-0.5534132689718404,-0.5750369689115703,1.9592530941371158,P1-7_rep1
Gtf2f1.2,-1.0588207739619013,1.064458565917393,-0.4804085294710562,1.3333622271546028,P1-7_rep1
Gtf2f1.3,-0.9605724513279787,1.5001829275309655,-0.8292995081721863,-0.5957816406619645,P1-7_rep1
Gtf2f1.4,-0.725585011696969,1.9453484067101956,-0.7066390247672105,-0.4270892303631599,P1-7_rep1
Gtf2h1.1,-0.5,-0.5,-0.5,2.0,P1-7_rep1
Gtf2h1.2,-1.0610262801577939,-0.30691081218872074,1.0353879344517212,1.3179486517995436,P1-7_rep1
Gtf2h1.3,-0.6664027867925276,-0.3352443739347974,-0.3079536923159511,1.9760036398358036,P1-7_rep1
Gtf3c4.1,nan,nan,nan,nan,P1-7_rep1
Gtf3c4.2,-0.9022056741396713,-0.54005144403332,0.6809423550487262,1.6338307103903764,P1-7_rep1
Gtf3c4.3,nan,nan,nan,nan,P1-7_rep1
Gtf3c4.4,-1.0362665948648824,-0.03697522750566418,0.20342675435206747,1.7587490664926093,P1-7_rep1
H2afz.1,-0.8126566862344866,-0.8126566862344866,1.0658211834417488,1.3721488752617113,P1-7_rep1
H2afz.2,-0.5,-0.5,-0.5,2.0,P1-7_rep1
H2afz.3,nan,nan,nan,nan,P1-7_rep1
Hat1.1,-0.6243009255259886,-0.5646423161528124,-0.37029272825897985,-0.43254996948742147,P1-7_rep1
Hat1.2,-0.6984348667226876,-0.10203982820616683,-0.45275160959697386,1.951661171248516,P1-7_rep1
Hat1.3,-1.4176826413526649,0.7910705856425122,1.2972753587311947,0.14245766793783482,P1-7_rep1
Hat1.4,nan,nan,nan,nan,P1-7_rep1
Hcfc1.1,-0.6411301403506757,-0.07684651106511425,-0.6407420084156628,-0.5952853729790478,P1-7_rep1
Hcfc1.2,-0.5026327713735915,-0.5010436781990709,-0.49488502454190386,-0.501431279418132,P1-7_rep1
Hcfc1.3,-0.5951518675579339,-0.5873517700724032,-0.5947044560364052,1.9766997362394716,P1-7_rep1
Hcfc1.4,-0.569321771855146,-0.569321771855146,1.9873505152517486,-0.569321771855146,P1-7_rep1
Hdac1.1,-0.8318971504157572,-0.6742107636924165,0.2444399151603139,-0.5934480422434398,P1-7_rep1
Hdac1.2,-0.521709822901076,-0.4875433045480023,-0.49806599623105496,-0.49254370809052284,P1-7_rep1
Hdac1.3,-0.758309285049178,0.5359518004687215,-0.7515461809741871,1.7316720541032369,P1-7_rep1
Hdac1.4,-1.08389531511759,1.7982351494209783,0.03828573610428078,-0.7679968869033236,P1-7_rep1
Hdac10.1,-0.5254855977416022,-0.5254855977416022,-0.4219341233092255,-0.5254855977416022,P1-7_rep1
Hdac10.2,-1.1006116789168894,-0.9711395075294657,1.5516288010678299,0.6491154337393105,P1-7_rep1
Hdac10.3,-0.9871120889465712,-0.7626787912589315,0.043647096518705485,1.849706832751625,P1-7_rep1
Hdac10.4,-0.5423769062740157,-0.38751104272819625,-0.5258024072625136,-0.5409489551217712,P1-7_rep1
Hdac11.1,-0.9450922851447814,-0.5260828772101723,1.3021118129580853,1.1141556345416497,P1-7_rep1
Hdac11.2,nan,nan,nan,nan,P1-7_rep1
Hdac11.3,-0.5,-0.5,-0.5,2.0,P1-7_rep1
Hdac2.1,-0.6999744386605495,-0.4957552083148227,-0.38731169905817825,-0.4045650795104809,P1-7_rep1
Hdac2.2,-0.8871839906213574,0.05942024465946358,1.8881837824691508,-0.32786071875244543,P1-7_rep1
Hdac2.3,-1.0260411280235626,0.17898328910150402,-0.30768742374250924,1.8331223524698421,P1-7_rep1
Hdac2.4,-0.7356384051586292,-0.5028039029430236,-0.016051273198867583,1.9347041811428762,P1-7_rep1
Hdac3.1,-0.5007084897726866,-0.5007084897726866,-0.4978733249576477,-0.5007084897726866,P1-7_rep1
Hdac3.2,-1.0354008518631144,-0.2502180112487767,-0.8693575858607544,0.4499566862745663,P1-7_rep1
Hdac3.3,-0.8906434848160882,-0.29096727642842657,0.2469396697567181,1.813498240567861,P1-7_rep1
Hdac3.4,-0.7605411847779341,-0.34273750689935034,-0.35792447917921294,1.9772853507762904,P1-7_rep1
Hdac4.1,-0.5101406221797016,-0.5073580253990826,-0.47215367713304274,1.9997929468915288,P1-7_rep1
Hdac4.2,-0.5,-0.5,-0.5,-0.5,P1-7_rep1
Hdac4.3,-1.0888026215421593,0.8320761233100735,-0.045760669977334495,1.3910651224637092,P1-7_rep1
Hdac4.4,-0.6113706034285166,-0.49749367075952966,-0.40872502150390777,-0.4781635677811498,P1-7_rep1
Hdac5.1,nan,nan,nan,nan,P1-7_rep1
Hdac5.2,-0.7896042014841377,0.7819519337013525,-0.7896042014841377,1.5868606707510613,P1-7_rep1
Hdac5.3,nan,nan,nan,nan,P1-7_rep1
Hdac6.1,-0.7094096246971312,-0.33211397427579786,-0.3985408498014226,1.9831059900884278,P1-7_rep1
Hdac6.2,-0.7851421348549044,0.12344274482712647,-0.613734874800458,-0.6228932233916964,P1-7_rep1
Hdac6.3,-1.3651861191421724,-0.7492739699875725,0.8660403573024722,-0.09882317763145854,P1-7_rep1
Hdac6.4,-1.1374671675630337,0.04947536477321065,1.6245857178072427,0.4101112388143266,P1-7_rep1
Hdac7.1,-1.2218229352159116,0.6658787868071446,0.21112749861171942,1.3889053603659238,P1-7_rep1
Hdac7.2,-1.3754945888225423,0.30060263082532024,0.8410273848774896,1.1853374796085276,P1-7_rep1
Hdac7.3,-0.5911817953507503,1.979754190785015,-0.5876080825942042,-0.5807905796333171,P1-7_rep1
Hdac7.4,-0.942784009423126,1.5338911377794464,-0.9286510748656036,0.8164507177940001,P1-7_rep1
Hdac8.1,-1.3334543211537682,0.9756966768338203,-0.11889633082379474,1.2732617016283314,P1-7_rep1
Hdac8.2,-1.2434241844053207,-0.4112633752961022,1.603158803807508,0.6229716188644272,P1-7_rep1
Hdac8.3,-1.2027711459873867,0.7147772873118804,-0.2088634919906287,1.5223123914753491,P1-7_rep1
Hdac8.4,-1.1095965038548299,0.7105727026015697,-0.13402866670472252,1.5122882262258943,P1-7_rep1
Hdac9.2,-1.6701598235333248,0.3864101944222324,-0.2640186514405243,0.1439023341685278,P1-7_rep1
Hdac9.3,-0.8314648487637439,-0.7159355245423354,0.6848029300483122,-0.7842485424477557,P1-7_rep1
Hells.1,-1.0844932098908848,0.4151316010862659,1.6751437722740756,-0.09080207829320878,P1-7_rep1
Hells.2,-1.072811302337039,-0.2841529307756874,0.5660822341432205,-0.8565847106246508,P1-7_rep1
Hells.3,nan,nan,nan,nan,P1-7_rep1
Hells.4,-1.3067108164250658,0.8823075562964451,0.5502613824591595,0.9866738389440486,P1-7_rep1
Hes1,-0.575435726942947,-0.575435726942947,-0.5423690313087777,1.9889975033657123,P1-7_rep1
Hes1.2,-0.8210304587384475,-0.8047920591306728,1.1469964756929243,-0.8207710720765976,P1-7_rep1
Hes1.3,-0.5017714002400837,-0.4951604679752666,-0.50145436307083,-0.5016075170635873,P1-7_rep1
Hes6,-1.2475857922988263,0.6370678304188813,1.2797126315330116,0.4322465534741773,P1-7_rep1
Hes6.3,-0.8238708782671477,1.6860105438546458,-0.6543921358894007,0.6133419057802799,P1-7_rep1
Hira.1,-1.1062988023015037,1.6555962122374515,-0.1460324690721299,0.48118059101427074,P1-7_rep1
Hira.2,-0.8047430466720721,-0.08662976332405521,1.9260200837702892,-0.2936239953041026,P1-7_rep1
Hira.3,-0.8319061502083385,0.6069355912236838,-0.6436524625261155,1.6889070384228315,P1-7_rep1
Hira.4,-1.3645181115535523,0.8091896675777559,1.316379504072296,0.09949949448125442,P1-7_rep1
Hltf.1,nan,nan,nan,nan,P1-7_rep1
Hltf.2,-0.9604169969142713,1.332571741903954,-0.6420252025516365,1.0975463527748295,P1-7_rep1
Hltf.3,-1.3751554522097333,1.0390544291916344,0.9156210951386661,0.42544260255930577,P1-7_rep1
Hltf.4,-1.1962220980070775,0.06798372152863594,-0.05076202338261828,1.786753964049168,P1-7_rep1
Id2,-0.5086515647387905,-0.5086515647387905,-0.4738637689341806,-0.5086515647387905,P1-7_rep1
Id2.2,-0.5,-0.5,2.0,-0.5,P1-7_rep1
Id2.3,-0.5000000000000001,-0.5000000000000001,-0.5000000000000001,-0.5000000000000001,P1-7_rep1
Id2.4,-0.5459121739673202,-0.3638548448077409,1.9951336609921309,-0.5394544682497494,P1-7_rep1
Id2.5,-0.5,-0.5,2.0,-0.5,P1-7_rep1
Id3,-0.8335775575625382,0.7596923478148117,1.5992261368529441,-0.7028403563531412,P1-7_rep1
Id3.2,-0.5121910802979642,-0.5121910802979642,1.9998546235063108,-0.49576170398388525,P1-7_rep1
Id3.3,-1.5664045328570881,0.47789850107550574,0.7688413841062536,1.0751956518974672,P1-7_rep1
Id3.4,-0.871579822924661,1.062845771582736,1.36977457842614,-0.869966668716164,P1-7_rep1
Id3.5,-0.5163769181040059,-0.5163769181040059,-0.4535437660845224,-0.513128940409002,P1-7_rep1
Ing2.1,-1.3115592238398628,1.3304394740930232,-0.010622197020593742,0.8646621679018575,P1-7_rep1
Ing2.2,-1.2020621769975506,1.012700663231541,-0.04284395316622567,1.2342906862635865,P1-7_rep1
Ing2.3,-0.592258077618325,-0.5364558667827944,-0.566605289188991,-0.2932501664180935,P1-7_rep1
Ing2.4,-1.192363001416475,0.30847710210650686,1.1989477466371032,0.8414697438392836,P1-7_rep1
Ing3.1,1.9999883292835066,-0.5022130400917709,-0.50196591526759,-0.49338747523797716,P1-7_rep1
Ing3.2,1.9998474742723276,-0.47791465448588777,-0.5118224292663957,-0.49857587987201957,P1-7_rep1
Ing3.3,1.9999304144712664,-0.4960603678172814,-0.5052908356288657,-0.48697295342119123,P1-7_rep1
Ing3.4,1.9983318377399915,-0.5103261452720323,-0.5436900321396125,-0.42331006917227293,P1-7_rep1
Ing4.1,1.986785555985329,-0.5742702671966013,-0.5405806177002445,-0.2770107767211711,P1-7_rep1
Ing4.2,1.9991166135822624,-0.5291912596819524,-0.489103586208268,-0.4500290318295815,P1-7_rep1
Ing4.3,1.40542309022013,0.6946626807684029,-0.2100525882198756,-0.3483613761961189,P1-7_rep1
Ing4.4,1.9994329580169268,-0.5303189617927745,-0.5115331918379743,-0.4577792106237064,P1-7_rep1
Ing5.1,1.9999746197016623,-0.5033284328227314,-0.49023829057957835,-0.5032244928931014,P1-7_rep1
Ing5.2,1.4206398817113437,-0.7105679672878153,0.7985223126681563,-0.16213609848339938,P1-7_rep1
Ing5.3,1.6464453549709903,0.4198859712990745,-0.08725075989125629,-0.7185044691445157,P1-7_rep1
Ing5.4,1.9999502683732475,-0.5045516227978568,-0.5045534619152983,-0.5045137700791226,P1-7_rep1
Ino80.1,1.467465251138363,0.8407282281777235,-0.27731127750573936,-0.9984267011261869,P1-7_rep1
