type,shRNA,count,pctg,nbPctg
target,Ing3.3,50016,2.587635885029831,99.2090266081457
target,Brd3.2,37132,1.9210671721634616,98.22477926760918
target,Baz1a.2,36391,1.8827306760260831,98.13751199003646
target,Arid2.2,34777,1.7992285103503365,97.930856426328
target,Asxl3.4,34455,1.7825694661448903,97.88670908972665
target,Asxl3.2,33780,1.7476475567080072,97.79078554240314
target,Hdac8.4,31196,1.6139613137674067,97.37688427896262
target,Fkbp1a.4,30386,1.5720550224431469,97.2300699743712
target,Hdac2.1,30042,1.554257782670869,97.16498057207929
target,Dnmt3a.4,29562,1.5294244248490856,97.07130707895408
target,Atad2b.1,27794,1.4379548902055168,96.69528468209386
target,Ehmt2.1,23561,1.2189557159146642,95.55270656637295
target,Chd9.4,23011,1.1905008267438708,95.37348726479311
target,Baz1b.2,22504,1.164270592544612,95.20086968185052
target,Brd9.3,22159,1.1464216166102053,95.07914389993961
target,Dnmt1.2,21003,1.08661461318941,94.64429556487725
target,Atad2.3,20902,1.08138926081441,94.60421781010209
target,Fbxl19.1,20730,1.0724906409282708,94.53514708667134
target,Fkbp1a.1,20207,1.0454326281349526,94.31866406870515
target,Cbx5.2,19689,1.0186332961522782,94.09422197763878
target,Brwd3.2,19166,0.99157528335896,93.85688034791553
target,Chd8.2,18973,0.9815902040681178,93.76644352793356
target,Jmjd1c.4,18754,0.9702599845619293,93.66188610726323
target,Hdac2.3,18176,0.9403564828515317,93.37571974703401
target,Dnmt3b.2,17449,0.9027442929839556,92.99339778777124
target,Chd1.3,17324,0.8962772727178662,92.92500262974235
target,Ezh1.2,16101,0.8330039464344472,92.2109926960458
target,Ercc5.1,14872,0.7694202031782559,91.40199337798329
target,Hat1.1,14819,0.766678186585434,91.36480688657058
target,Hira.4,14646,0.7577278305371663,91.2420037311838
target,Brpf1.2,13823,0.7151489691052334,90.62676152498295
target,Hdac2.4,13799,0.7139073012141443,90.60802162577342
target,Atr.3,13747,0.7112170207834511,90.56723699351255
target,Gtf3c4.4,13426,0.6946097127401334,90.31036472520047
target,Ing2.1,13284,0.6872631777178558,90.19389233943006
target,Dnmt3l.4,13014,0.6732944139431026,89.96740316204749
target,Epc2.2,12844,0.664499266381221,89.82133690279437
target,Crebbp.3,12164,0.6293186761336945,89.20867149747409
target,Asxl2.1,11994,0.6205235285718129,89.04802449602433
target,Jarid2.1,11988,0.6202131115990406,89.0423048621858
target,Chd2.4,11749,0.6078481688502776,88.81092415555429
target,Ing5.2,11468,0.5933103072921087,88.53054347200062
target,Ctsl.1,11376,0.5885505803762667,88.43671618431999
target,Baz2b.1,11276,0.5833769641633952,88.33356430207745
target,Bop1.3,10862,0.561958193042107,87.89320787118638
target,Hdac6.4,10825,0.5600439550433446,87.85275360747708
target,Aff4.2,10624,0.5496449864554728,87.62985546498243
target,Arid2.1,10607,0.5487654716992846,87.61076140992763
target,Dub2a.4,10444,0.5403324772723039,87.42552398160612
target,Chd6.3,9867,0.5104807117240351,86.7385205509079
target,Ctsl.2,9838,0.5089803630223024,86.70264998269226
target,Asxl1.4,9723,0.5030307043775001,86.55903183002488
target,Chd8.1,9618,0.4975984073539851,86.42602928358504
target,Epc2.3,9345,0.48347443509284577,86.07149494174824
target,Cbx1.4,9333,0.48285360114730114,86.055610573338
target,Aurkb.3,9320,0.48218103103962784,86.03839319051791
target,Cbx8.2,9260,0.47907686131190497,85.95845010494706
target,Jmjd4.2,9223,0.4771626233131424,85.90885001402903
target,Ezh1.3,9217,0.4768522063403701,85.90079327068074
target,Gadd45b.2,9091,0.47033344991215204,85.72985329481617
target,Chd3.1,8653,0.4476730108997746,85.11223926205712
target,Hdac7.2,8631,0.4465348153329429,85.0801943509052
target,Cbx3.4,8578,0.44379279874012095,85.00264296612454
target,Atrx.3,8549,0.4422924500383883,84.95997348969323
target,Ino80.1,8423,0.43577369361017004,84.77248487679238
target,Ino80.3,8422,0.4357219574480414,84.77097589494163
target,Cbx4.4,8236,0.42609903129210036,84.4879678287146
target,Jarid2.2,8223,0.42542646118442706,84.46788822470722
target,Hdac8.3,7945,0.41104380811264407,84.02952290725648
target,Fbxo44.1,7836,0.4054045664406141,83.85269319968252
target,Jarid2.4,7783,0.4026625498477922,83.76566333318291
target,Brwd3.1,7713,0.39904101849878215,83.64966718237261
target,Baz1a.4,7689,0.39779935060769295,83.60959747885116
target,Ash2l.1,7632,0.39485038936635614,83.51387006858397
target,Elp3.2,7596,0.3929878875297224,83.45296601913574
target,Epc2.1,7590,0.3926774705569501,83.44279912293942
target,Jhdm1d.1,7556,0.3909184410445738,83.38493370194007
target,Cbx7.3,7400,0.3828475997524942,83.1155094145724
target,Atrx.4,7384,0.38201982115843475,83.0874995449706
target,Cbx1.1,7133,0.3690340444641272,82.63891508102216
target,Atad2b.3,7064,0.36546424927724586,82.51242392915078
target,Baz1b.1,6778,0.35066770690843324,81.97282866893029
target,Aff4.4,6746,0.3490121497203143,81.91088930287908
target,Jmjd1c.2,6453,0.3338534542166007,81.32785744740238
target,Cbx8.3,6376,0.3298697697326896,81.1697538005517
target,Dnmt3b.3,6255,0.32360969411511503,80.91703643341125
target,Ing3.4,6195,0.3205055243873921,80.78973355578557
target,Chd5.1,6170,0.31921212033417423,80.73630657566733
target,Ep400.1,6117,0.3164701037413523,80.62222188518679
target,Dnmt3a.1,6085,0.31481454655323343,80.55279954679771
target,Ash2l.2,6061,0.3135728786621442,80.50047193430507
target,Hdac9.2,5994,0.3101065557995203,80.35324613796739
target,Ash1l.1,5910,0.3057607181807082,80.16610516183617
target,Cbx3.3,5747,0.29732772375372757,79.79466674233691
target,Asxl2.2,5734,0.2966551536460543,79.76458335369075
target,Actl6b.2,5649,0.29225757986511347,79.56588383010536
target,Eed.3,5466,0.2827898621955586,79.12711305945345
target,Elp4.1,5419,0.28035826257550894,79.01194441970098
target,Asxl1.2,5326,0.2755467994975384,78.7808423502843
target,Ercc5.2,5283,0.2733221445260036,78.6725961751594
target,Brd8.4,5170,0.2674759582054588,78.38355747474107
target,Gtf3c4.2,5148,0.266337762638627,78.3265361548386
target,Hdac10.3,5051,0.26131935491214164,78.07204405391987
target,Dnmt3a.3,5043,0.2609054656151119,78.05082182145561
target,Atr.2,5040,0.2607502571287258,78.04286728794982
target,Atm.3,4976,0.25743914275248797,77.87177066051144
target,Bop1.2,4965,0.2568700449690721,77.84213870196281
target,Epc1.3,4898,0.25340372210644824,77.66011185136313
target,Cbx2.2,4857,0.25128253945917084,77.54748612261766
